"","source","target","weight"
"11553","1795_Paul,Jean_Hesperus_Novel_250000.txt",166,0.308122053396177
"15014","1795_Paul,Jean_Hesperus_Novel_3000.txt",150,0.263420950507341
"16650","1795_Paul,Jean_Hesperus_Novel_3000.txt",166,0.284217676451969
"16651","1795_Paul,Jean_Hesperus_Novel_32000.txt",166,0.295915861475161
"11560","1795_Paul,Jean_Hesperus_Novel_33000.txt",166,0.250935007110073
"11561","1795_Paul,Jean_Hesperus_Novel_34000.txt",166,0.589448171414869
"16652","1795_Paul,Jean_Hesperus_Novel_35000.txt",166,0.324665215880422
"11562","1795_Paul,Jean_Hesperus_Novel_36000.txt",166,0.25540420452031
"16653","1795_Paul,Jean_Hesperus_Novel_4000.txt",166,0.377820418218757
"16654","1795_Paul,Jean_Hesperus_Novel_42000.txt",166,0.464514622889494
"16655","1795_Paul,Jean_Hesperus_Novel_46000.txt",166,0.459908445078934
"11567","1795_Paul,Jean_Hesperus_Novel_47000.txt",166,0.433763083857706
"11568","1795_Paul,Jean_Hesperus_Novel_48000.txt",166,0.547156047259779
"16656","1795_Paul,Jean_Hesperus_Novel_54000.txt",166,0.200116829025451
"16657","1795_Paul,Jean_Hesperus_Novel_60000.txt",166,0.467830434201143
"11578","1795_Paul,Jean_Hesperus_Novel_64000.txt",166,0.480243657289777
"16658","1795_Paul,Jean_Hesperus_Novel_65000.txt",166,0.257070660670414
"16659","1795_Paul,Jean_Hesperus_Novel_66000.txt",166,0.288001886319974
"16660","1795_Paul,Jean_Hesperus_Novel_67000.txt",166,0.447317046340835
"16661","1795_Paul,Jean_Hesperus_Novel_68000.txt",166,0.256033554748968
"11579","1795_Paul,Jean_Hesperus_Novel_69000.txt",166,0.228528711919028
"11580","1795_Paul,Jean_Hesperus_Novel_7000.txt",166,0.334745401874031
"16662","1795_Paul,Jean_Hesperus_Novel_71000.txt",166,0.304470699773031
"11581","1795_Paul,Jean_Hesperus_Novel_72000.txt",166,0.689948385414039
"11582","1795_Paul,Jean_Hesperus_Novel_73000.txt",166,0.534858613290633
"16663","1795_Paul,Jean_Hesperus_Novel_74000.txt",166,0.208302620108068
"16664","1795_Paul,Jean_Hesperus_Novel_8000.txt",166,0.214818145263232
"16665","1795_Paul,Jean_Hesperus_Novel_9000.txt",166,0.383466796813329
"16666","1795_Paul,Jean_Hesperus_Novel_95000.txt",166,0.226504730308821
"11603","1795_Paul,Jean_Hesperus_Novel_97000.txt",166,0.235533292573074
"11604","1795_Paul,Jean_Hesperus_Novel_98000.txt",166,0.43738751283279
"16667","1795_Paul,Jean_Hesperus_Novel_99000.txt",166,0.371878337309964
"16668","1796_Paul,Jean_QuintusFixlein_Novel_10000.txt",166,0.4868681180052
"11778","1796_Paul,Jean_QuintusFixlein_Novel_11000.txt",166,0.490978555525404
"16669","1796_Paul,Jean_QuintusFixlein_Novel_12000.txt",166,0.26994949814472
"16670","1796_Paul,Jean_QuintusFixlein_Novel_13000.txt",166,0.319543051708351
"16671","1796_Paul,Jean_QuintusFixlein_Novel_14000.txt",166,0.295039389071429
"16672","1796_Paul,Jean_QuintusFixlein_Novel_15000.txt",166,0.550237954988663
"11785","1796_Paul,Jean_QuintusFixlein_Novel_24000.txt",166,0.259321731951558
"16673","1796_Paul,Jean_QuintusFixlein_Novel_28000.txt",166,0.214327933055545
"16674","1796_Paul,Jean_QuintusFixlein_Novel_30000.txt",166,0.203797223481992
"11792","1796_Paul,Jean_QuintusFixlein_Novel_32000.txt",166,0.662569684978029
"11793","1796_Paul,Jean_QuintusFixlein_Novel_33000.txt",166,0.335421287994388
"16675","1796_Paul,Jean_QuintusFixlein_Novel_41000.txt",166,0.216982840164632
"11798","1796_Paul,Jean_QuintusFixlein_Novel_43000.txt",166,0.568728363406063
"16676","1796_Paul,Jean_QuintusFixlein_Novel_44000.txt",166,0.25252015297918
"16677","1796_Paul,Jean_QuintusFixlein_Novel_45000.txt",166,0.208183330631483
"11803","1796_Paul,Jean_QuintusFixlein_Novel_51000.txt",166,0.254723739773786
"11805","1796_Paul,Jean_QuintusFixlein_Novel_53000.txt",166,0.396664625889792
"16678","1796_Paul,Jean_QuintusFixlein_Novel_56000.txt",166,0.335587355873337
"773","1796_Paul,Jean_QuintusFixlein_Novel_57000.txt",77,0.206943128785139
"16679","1796_Paul,Jean_QuintusFixlein_Novel_57000.txt",166,0.207695043235436
"16680","1796_Paul,Jean_QuintusFixlein_Novel_59000.txt",166,0.203780726982786
"26617","1796_Paul,Jean_QuintusFixlein_Novel_59000.txt",266,0.258256646287229
"774","1796_Paul,Jean_QuintusFixlein_Novel_60000.txt",77,0.203195868094145
"16681","1796_Paul,Jean_QuintusFixlein_Novel_7000.txt",166,0.209284580730749
"16682","1796_Paul,Jean_QuintusFixlein_Novel_70000.txt",166,0.241836658223688
"11837","1796_Paul,Jean_QuintusFixlein_Novel_8000.txt",166,0.362738171344028
"11838","1796_Paul,Jean_QuintusFixlein_Novel_9000.txt",166,0.329885558832413
"249","1796_Tieck,Ludwig_WilliamLovell_Novel_1000.txt",249,0.250936988217566
"11839","1796_Tieck,Ludwig_WilliamLovell_Novel_10000.txt",249,0.340024428509763
"2491","1796_Tieck,Ludwig_WilliamLovell_Novel_101000.txt",249,0.250868571787076
"11841","1796_Tieck,Ludwig_WilliamLovell_Novel_102000.txt",249,0.449845531667093
"11842","1796_Tieck,Ludwig_WilliamLovell_Novel_103000.txt",249,0.397531387131637
"11843","1796_Tieck,Ludwig_WilliamLovell_Novel_104000.txt",249,0.433897093290191
"11844","1796_Tieck,Ludwig_WilliamLovell_Novel_105000.txt",249,0.357058613982739
"11845","1796_Tieck,Ludwig_WilliamLovell_Novel_106000.txt",249,0.401317177661257
"2492","1796_Tieck,Ludwig_WilliamLovell_Novel_107000.txt",249,0.292302921503906
"11847","1796_Tieck,Ludwig_WilliamLovell_Novel_11000.txt",249,0.360772614791957
"11848","1796_Tieck,Ludwig_WilliamLovell_Novel_110000.txt",249,0.314479729967041
"11849","1796_Tieck,Ludwig_WilliamLovell_Novel_111000.txt",249,0.246902989547745
"11851","1796_Tieck,Ludwig_WilliamLovell_Novel_114000.txt",249,0.444250514018263
"11852","1796_Tieck,Ludwig_WilliamLovell_Novel_115000.txt",249,0.321072082311281
"11853","1796_Tieck,Ludwig_WilliamLovell_Novel_116000.txt",249,0.266635411967748
"11855","1796_Tieck,Ludwig_WilliamLovell_Novel_118000.txt",249,0.489938560043325
"11856","1796_Tieck,Ludwig_WilliamLovell_Novel_119000.txt",249,0.268190154643161
"11857","1796_Tieck,Ludwig_WilliamLovell_Novel_120000.txt",249,0.236319916361645
"11858","1796_Tieck,Ludwig_WilliamLovell_Novel_121000.txt",249,0.329117455240457
"2493","1796_Tieck,Ludwig_WilliamLovell_Novel_122000.txt",249,0.256631950575894
"11859","1796_Tieck,Ludwig_WilliamLovell_Novel_123000.txt",249,0.305146484312108
"2494","1796_Tieck,Ludwig_WilliamLovell_Novel_124000.txt",249,0.237273875783781
"2495","1796_Tieck,Ludwig_WilliamLovell_Novel_125000.txt",249,0.277129578143336
"11860","1796_Tieck,Ludwig_WilliamLovell_Novel_126000.txt",249,0.364999127128313
"11861","1796_Tieck,Ludwig_WilliamLovell_Novel_127000.txt",249,0.555572863480116
"11862","1796_Tieck,Ludwig_WilliamLovell_Novel_129000.txt",249,0.204340223744303
"2496","1796_Tieck,Ludwig_WilliamLovell_Novel_13000.txt",249,0.276852448456843
"15015","1796_Tieck,Ludwig_WilliamLovell_Novel_130000.txt",150,0.242923759817962
"2497","1796_Tieck,Ludwig_WilliamLovell_Novel_130000.txt",249,0.328880034720609
"11864","1796_Tieck,Ludwig_WilliamLovell_Novel_132000.txt",249,0.258670556855466
"11865","1796_Tieck,Ludwig_WilliamLovell_Novel_133000.txt",249,0.262677401063207
"11867","1796_Tieck,Ludwig_WilliamLovell_Novel_136000.txt",249,0.362649995994145
"11868","1796_Tieck,Ludwig_WilliamLovell_Novel_137000.txt",249,0.461570595108313
"68","1796_Tieck,Ludwig_WilliamLovell_Novel_138000.txt",68,0.21742516307619
"2498","1796_Tieck,Ludwig_WilliamLovell_Novel_138000.txt",249,0.340656199425021
"15016","1796_Tieck,Ludwig_WilliamLovell_Novel_139000.txt",150,0.397572691377196
"2499","1796_Tieck,Ludwig_WilliamLovell_Novel_139000.txt",249,0.27787070142044
"11869","1796_Tieck,Ludwig_WilliamLovell_Novel_14000.txt",249,0.300180563147721
"11870","1796_Tieck,Ludwig_WilliamLovell_Novel_140000.txt",249,0.294734442091964
"11871","1796_Tieck,Ludwig_WilliamLovell_Novel_142000.txt",249,0.492260663860995
"11872","1796_Tieck,Ludwig_WilliamLovell_Novel_143000.txt",249,0.530523233637467
"11873","1796_Tieck,Ludwig_WilliamLovell_Novel_144000.txt",249,0.248595478875911
"11874","1796_Tieck,Ludwig_WilliamLovell_Novel_145000.txt",249,0.527987842951918
"24910","1796_Tieck,Ludwig_WilliamLovell_Novel_146000.txt",249,0.361831418756947
"11875","1796_Tieck,Ludwig_WilliamLovell_Novel_147000.txt",249,0.444379081542106
"11876","1796_Tieck,Ludwig_WilliamLovell_Novel_148000.txt",249,0.372903663382236
"11877","1796_Tieck,Ludwig_WilliamLovell_Novel_149000.txt",249,0.29772281677511
"11878","1796_Tieck,Ludwig_WilliamLovell_Novel_151000.txt",249,0.342905112924986
"11879","1796_Tieck,Ludwig_WilliamLovell_Novel_152000.txt",249,0.349140284167026
"11880","1796_Tieck,Ludwig_WilliamLovell_Novel_153000.txt",249,0.466211370805887
"24911","1796_Tieck,Ludwig_WilliamLovell_Novel_154000.txt",249,0.573518229604355
"24912","1796_Tieck,Ludwig_WilliamLovell_Novel_156000.txt",249,0.21719371261143
"24913","1796_Tieck,Ludwig_WilliamLovell_Novel_158000.txt",249,0.216005949729925
"24914","1796_Tieck,Ludwig_WilliamLovell_Novel_159000.txt",249,0.23276227029412
"11882","1796_Tieck,Ludwig_WilliamLovell_Novel_16000.txt",249,0.275408918309505
"11883","1796_Tieck,Ludwig_WilliamLovell_Novel_161000.txt",249,0.469382817499532
"11884","1796_Tieck,Ludwig_WilliamLovell_Novel_162000.txt",150,0.206580106368801
"11886","1796_Tieck,Ludwig_WilliamLovell_Novel_18000.txt",249,0.315908448531736
"11887","1796_Tieck,Ludwig_WilliamLovell_Novel_19000.txt",249,0.315390516457716
"15017","1796_Tieck,Ludwig_WilliamLovell_Novel_2000.txt",150,0.585344371058201
"24915","1796_Tieck,Ludwig_WilliamLovell_Novel_2000.txt",249,0.229432590780923
"24916","1796_Tieck,Ludwig_WilliamLovell_Novel_20000.txt",249,0.2358237012541
"24917","1796_Tieck,Ludwig_WilliamLovell_Novel_21000.txt",249,0.307197902176551
"11890","1796_Tieck,Ludwig_WilliamLovell_Novel_24000.txt",249,0.39355363964096
"24918","1796_Tieck,Ludwig_WilliamLovell_Novel_26000.txt",249,0.20826872234739
"11891","1796_Tieck,Ludwig_WilliamLovell_Novel_28000.txt",249,0.332897238291356
"24919","1796_Tieck,Ludwig_WilliamLovell_Novel_29000.txt",249,0.432014804695272
"11892","1796_Tieck,Ludwig_WilliamLovell_Novel_3000.txt",249,0.340162774816338
"11893","1796_Tieck,Ludwig_WilliamLovell_Novel_30000.txt",249,0.53471834463181
"11897","1796_Tieck,Ludwig_WilliamLovell_Novel_34000.txt",249,0.261572953850228
"11898","1796_Tieck,Ludwig_WilliamLovell_Novel_35000.txt",249,0.375831312978328
"11899","1796_Tieck,Ludwig_WilliamLovell_Novel_36000.txt",249,0.432255029383116
"24920","1796_Tieck,Ludwig_WilliamLovell_Novel_37000.txt",249,0.202011451938066
"11900","1796_Tieck,Ludwig_WilliamLovell_Novel_38000.txt",249,0.521884645252303
"11901","1796_Tieck,Ludwig_WilliamLovell_Novel_39000.txt",249,0.446310795544722
"24921","1796_Tieck,Ludwig_WilliamLovell_Novel_4000.txt",249,0.251041844327195
"11902","1796_Tieck,Ludwig_WilliamLovell_Novel_40000.txt",249,0.513205223348983
"775","1796_Tieck,Ludwig_WilliamLovell_Novel_41000.txt",77,0.264610045060338
"24922","1796_Tieck,Ludwig_WilliamLovell_Novel_41000.txt",249,0.316511899365597
"11903","1796_Tieck,Ludwig_WilliamLovell_Novel_42000.txt",249,0.473262985137
"11904","1796_Tieck,Ludwig_WilliamLovell_Novel_43000.txt",249,0.648357797600082
"11905","1796_Tieck,Ludwig_WilliamLovell_Novel_44000.txt",249,0.371289629714788
"11907","1796_Tieck,Ludwig_WilliamLovell_Novel_46000.txt",249,0.318467261202714
"11908","1796_Tieck,Ludwig_WilliamLovell_Novel_47000.txt",249,0.283941131773603
"776","1796_Tieck,Ludwig_WilliamLovell_Novel_49000.txt",77,0.208990041925404
"24923","1796_Tieck,Ludwig_WilliamLovell_Novel_49000.txt",249,0.237361234986355
"11909","1796_Tieck,Ludwig_WilliamLovell_Novel_5000.txt",249,0.451834960100574
"11925","1796_Tieck,Ludwig_WilliamLovell_Novel_50000.txt",249,0.739734047892909
"11926","1796_Tieck,Ludwig_WilliamLovell_Novel_51000.txt",249,0.414110060531138
"24924","1796_Tieck,Ludwig_WilliamLovell_Novel_52000.txt",249,0.225673923264735
"24925","1796_Tieck,Ludwig_WilliamLovell_Novel_53000.txt",249,0.352425165902338
"11927","1796_Tieck,Ludwig_WilliamLovell_Novel_54000.txt",249,0.27893598901062
"11928","1796_Tieck,Ludwig_WilliamLovell_Novel_55000.txt",249,0.284043013305873
"777","1796_Tieck,Ludwig_WilliamLovell_Novel_56000.txt",77,0.214647114097408
"11929","1796_Tieck,Ludwig_WilliamLovell_Novel_57000.txt",249,0.375307627264039
"11930","1796_Tieck,Ludwig_WilliamLovell_Novel_58000.txt",249,0.42520710696981
"24926","1796_Tieck,Ludwig_WilliamLovell_Novel_59000.txt",249,0.384463432655219
"11931","1796_Tieck,Ludwig_WilliamLovell_Novel_6000.txt",249,0.345238355224416
"24927","1796_Tieck,Ludwig_WilliamLovell_Novel_60000.txt",249,0.305059863446099
"24928","1796_Tieck,Ludwig_WilliamLovell_Novel_61000.txt",249,0.344010374646809
"11932","1796_Tieck,Ludwig_WilliamLovell_Novel_62000.txt",249,0.316735291731177
"11933","1796_Tieck,Ludwig_WilliamLovell_Novel_63000.txt",249,0.323184612025118
"11934","1796_Tieck,Ludwig_WilliamLovell_Novel_64000.txt",249,0.241177354397745
"11935","1796_Tieck,Ludwig_WilliamLovell_Novel_65000.txt",249,0.27793766566765
"24929","1796_Tieck,Ludwig_WilliamLovell_Novel_66000.txt",249,0.339288222883304
"11936","1796_Tieck,Ludwig_WilliamLovell_Novel_67000.txt",249,0.577429559216151
"11938","1796_Tieck,Ludwig_WilliamLovell_Novel_69000.txt",249,0.317386710855193
"11939","1796_Tieck,Ludwig_WilliamLovell_Novel_7000.txt",249,0.338333762521441
"11940","1796_Tieck,Ludwig_WilliamLovell_Novel_71000.txt",249,0.345884604215777
"11941","1796_Tieck,Ludwig_WilliamLovell_Novel_72000.txt",249,0.376171403126344
"109","1796_Tieck,Ludwig_WilliamLovell_Novel_73000.txt",109,0.218229962626073
"24930","1796_Tieck,Ludwig_WilliamLovell_Novel_73000.txt",249,0.235920886488355
"24931","1796_Tieck,Ludwig_WilliamLovell_Novel_74000.txt",249,0.292210692963074
"11942","1796_Tieck,Ludwig_WilliamLovell_Novel_75000.txt",249,0.435970228910522
"11943","1796_Tieck,Ludwig_WilliamLovell_Novel_76000.txt",249,0.464385458146421
"11944","1796_Tieck,Ludwig_WilliamLovell_Novel_77000.txt",249,0.318385993244018
"11945","1796_Tieck,Ludwig_WilliamLovell_Novel_78000.txt",249,0.315937242258441
"11946","1796_Tieck,Ludwig_WilliamLovell_Novel_79000.txt",249,0.351420126656894
"11947","1796_Tieck,Ludwig_WilliamLovell_Novel_80000.txt",249,0.345985576156511
"778","1796_Tieck,Ludwig_WilliamLovell_Novel_81000.txt",77,0.455307643855279
"24932","1796_Tieck,Ludwig_WilliamLovell_Novel_81000.txt",249,0.501902240995624
"779","1796_Tieck,Ludwig_WilliamLovell_Novel_82000.txt",77,0.35439686884495
"24933","1796_Tieck,Ludwig_WilliamLovell_Novel_82000.txt",249,0.478184558459658
"11948","1796_Tieck,Ludwig_WilliamLovell_Novel_84000.txt",249,0.441097075787095
"11949","1796_Tieck,Ludwig_WilliamLovell_Novel_85000.txt",249,0.570369536078943
"11950","1796_Tieck,Ludwig_WilliamLovell_Novel_86000.txt",249,0.614283890076537
"11951","1796_Tieck,Ludwig_WilliamLovell_Novel_87000.txt",249,0.511003015162618
"11952","1796_Tieck,Ludwig_WilliamLovell_Novel_88000.txt",249,0.488284139806743
"11953","1796_Tieck,Ludwig_WilliamLovell_Novel_89000.txt",249,0.555485716290862
"11954","1796_Tieck,Ludwig_WilliamLovell_Novel_9000.txt",249,0.313435299257086
"11955","1796_Tieck,Ludwig_WilliamLovell_Novel_90000.txt",249,0.378506280354706
"11956","1796_Tieck,Ludwig_WilliamLovell_Novel_91000.txt",249,0.258499315003619
"11957","1796_Tieck,Ludwig_WilliamLovell_Novel_92000.txt",249,0.283474460463159
"11958","1796_Tieck,Ludwig_WilliamLovell_Novel_93000.txt",249,0.331719427733954
"24934","1796_Tieck,Ludwig_WilliamLovell_Novel_94000.txt",249,0.292233423544725
"11959","1796_Tieck,Ludwig_WilliamLovell_Novel_95000.txt",249,0.273976920151075
"11960","1796_Tieck,Ludwig_WilliamLovell_Novel_96000.txt",249,0.3765179414979
"11961","1796_Tieck,Ludwig_WilliamLovell_Novel_97000.txt",249,0.264927345824046
"24935","1796_Tieck,Ludwig_WilliamLovell_Novel_99000.txt",249,0.339603593230089
"11966","1797_Paul,Jean_Siebenkäs_Novel_101000.txt",166,0.305482363567495
"11967","1797_Paul,Jean_Siebenkäs_Novel_102000.txt",166,0.488626810876782
"16683","1797_Paul,Jean_Siebenkäs_Novel_106000.txt",166,0.204342114389904
"16684","1797_Paul,Jean_Siebenkäs_Novel_107000.txt",166,0.332240822070323
"16685","1797_Paul,Jean_Siebenkäs_Novel_108000.txt",166,0.275355887981783
"11969","1797_Paul,Jean_Siebenkäs_Novel_109000.txt",166,0.323692899240568
"16686","1797_Paul,Jean_Siebenkäs_Novel_114000.txt",166,0.244609829983958
"11974","1797_Paul,Jean_Siebenkäs_Novel_116000.txt",166,0.518193305505702
"11980","1797_Paul,Jean_Siebenkäs_Novel_124000.txt",166,0.448940857890771
"16687","1797_Paul,Jean_Siebenkäs_Novel_125000.txt",166,0.482054797844706
"16688","1797_Paul,Jean_Siebenkäs_Novel_127000.txt",166,0.221681415723148
"16689","1797_Paul,Jean_Siebenkäs_Novel_132000.txt",166,0.362938009245515
"11985","1797_Paul,Jean_Siebenkäs_Novel_133000.txt",166,0.451048763713051
"11986","1797_Paul,Jean_Siebenkäs_Novel_134000.txt",166,0.314598777676287
"11987","1797_Paul,Jean_Siebenkäs_Novel_136000.txt",166,0.360943468989493
"11991","1797_Paul,Jean_Siebenkäs_Novel_140000.txt",166,0.389665055481841
"11992","1797_Paul,Jean_Siebenkäs_Novel_141000.txt",166,0.261586423528876
"16690","1797_Paul,Jean_Siebenkäs_Novel_144000.txt",166,0.305920552050086
"11994","1797_Paul,Jean_Siebenkäs_Novel_145000.txt",166,0.263521831018323
"16691","1797_Paul,Jean_Siebenkäs_Novel_151000.txt",166,0.296834322975557
"12001","1797_Paul,Jean_Siebenkäs_Novel_155000.txt",166,0.54410738762017
"16692","1797_Paul,Jean_Siebenkäs_Novel_164000.txt",166,0.231567614117878
"12008","1797_Paul,Jean_Siebenkäs_Novel_165000.txt",166,0.518747973640924
"16693","1797_Paul,Jean_Siebenkäs_Novel_168000.txt",166,0.231125577620151
"12022","1797_Paul,Jean_Siebenkäs_Novel_173000.txt",166,0.533025398446073
"12023","1797_Paul,Jean_Siebenkäs_Novel_174000.txt",166,0.363892527392381
"16694","1797_Paul,Jean_Siebenkäs_Novel_175000.txt",166,0.209155520547102
"12039","1797_Paul,Jean_Siebenkäs_Novel_29000.txt",166,0.411858844172253
"16695","1797_Paul,Jean_Siebenkäs_Novel_37000.txt",166,0.241556859783572
"12048","1797_Paul,Jean_Siebenkäs_Novel_39000.txt",166,0.30011333665097
"16696","1797_Paul,Jean_Siebenkäs_Novel_80000.txt",166,0.210167074172577
"16697","1797_Paul,Jean_Siebenkäs_Novel_81000.txt",166,0.421144134184922
"12081","1797_Paul,Jean_Siebenkäs_Novel_82000.txt",166,0.566864578360263
"12088","1797_Paul,Jean_Siebenkäs_Novel_92000.txt",166,0.543819124067488
"16698","1797_Paul,Jean_Siebenkäs_Novel_93000.txt",166,0.202304273150322
"16699","1797_Paul,Jean_Siebenkäs_Novel_94000.txt",166,0.236769283864747
"12089","1797_Paul,Jean_Siebenkäs_Novel_95000.txt",166,0.539326340498352
"12090","1797_Paul,Jean_Siebenkäs_Novel_96000.txt",166,0.38883944467736
"24936","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_1.txt",249,0.265823643175031
"24937","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_1000.txt",249,0.287001247431661
"12198","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_100000.txt",249,0.209219172961251
"12199","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_101000.txt",249,0.202677937109451
"2471","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_102000.txt",247,0.224193724095374
"24938","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_102000.txt",249,0.212006091472299
"12200","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_11000.txt",249,0.240791950648698
"12201","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_12000.txt",109,0.273748830124234
"12202","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_13000.txt",249,0.201296113169292
"24939","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_15000.txt",249,0.244697034342297
"12203","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_16000.txt",249,0.260800076610035
"12204","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_17000.txt",249,0.386600537161551
"12205","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_18000.txt",249,0.366526979429177
"24940","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_20000.txt",249,0.269046563175566
"12206","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_21000.txt",249,0.259880824123446
"24941","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_28000.txt",249,0.201412904080629
"12208","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_29000.txt",249,0.214159533771493
"12211","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_30000.txt",249,0.265660012926919
"12213","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_33000.txt",68,0.36825449026069
"12214","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_34000.txt",249,0.242724542801205
"12215","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_35000.txt",249,0.239711779078391
"12217","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_4000.txt",249,0.290562013346286
"12218","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_40000.txt",249,0.219615279901157
"20912","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_41000.txt",209,0.233174647283139
"12221","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_45000.txt",249,0.216292702706646
"12222","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_46000.txt",249,0.215354646432636
"24942","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_5000.txt",249,0.235453478649773
"681","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_50000.txt",68,0.539314869422963
"24943","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_50000.txt",249,0.255346451594629
"12223","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_51000.txt",249,0.221660202687973
"12224","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_52000.txt",68,0.542689879704762
"12226","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_55000.txt",249,0.203087510929956
"12228","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_59000.txt",68,0.242277578446765
"682","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_60000.txt",68,0.331060380435439
"17810","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_60000.txt",178,0.20553077236132
"12229","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_61000.txt",68,0.325353007060943
"24944","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_68000.txt",249,0.349817799293006
"12234","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_70000.txt",249,0.277164502362999
"12235","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_71000.txt",249,0.531098984163234
"12236","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_73000.txt",249,0.205636977430317
"24945","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_75000.txt",249,0.266431729885664
"12238","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_77000.txt",249,0.244379372192685
"12240","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_79000.txt",249,0.341341855541804
"24946","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_8000.txt",249,0.211151057631097
"12241","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_81000.txt",249,0.357960091086411
"12242","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_82000.txt",249,0.253964591361369
"24947","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_84000.txt",249,0.243853612722095
"12243","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_85000.txt",249,0.23699761563313
"12244","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_86000.txt",249,0.241969779341176
"12245","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_87000.txt",249,0.450510930318706
"12248","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_9000.txt",249,0.269195030750101
"12249","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_90000.txt",249,0.395964355070191
"12250","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_91000.txt",249,0.241936837690807
"12251","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_92000.txt",249,0.264696256747819
"12252","1798_Tieck,Ludwig_FranzSternbaldsWanderungen_Novel_94000.txt",249,0.27920243243603
"14912","1798_Wolzogen,Caroline_AgnesvonLilien_Novel_57000.txt",149,0.247158780401832
"12386","1799_Hölderlin_Hyperion_Novel_1.txt",247,0.386566202505847
"12387","1799_Hölderlin_Hyperion_Novel_1000.txt",247,0.67314133253383
"12388","1799_Hölderlin_Hyperion_Novel_10000.txt",247,0.472132200896642
"12389","1799_Hölderlin_Hyperion_Novel_11000.txt",247,0.531279749328211
"12390","1799_Hölderlin_Hyperion_Novel_12000.txt",247,0.448731457141309
"12391","1799_Hölderlin_Hyperion_Novel_13000.txt",247,0.709419757308764
"2472","1799_Hölderlin_Hyperion_Novel_14000.txt",247,0.219739632160424
"12392","1799_Hölderlin_Hyperion_Novel_15000.txt",247,0.594026211445598
"15018","1799_Hölderlin_Hyperion_Novel_16000.txt",150,0.219448586241121
"2473","1799_Hölderlin_Hyperion_Novel_16000.txt",247,0.652767862931567
"12393","1799_Hölderlin_Hyperion_Novel_17000.txt",247,0.665919206353575
"12394","1799_Hölderlin_Hyperion_Novel_18000.txt",247,0.718001053519751
