"","X.2","X.1","STORY.ID","PUB..DATE","COLLECTION","GENRE","X..PREDICATE","X..AGENT","X..PATIENT","X..POSESSOR","AFFECT","COGITATION","SOCIABILITY","POLARITY","COMMUNICATIVENESS","CONCRETENESS","ABTRACTION","OBJECTIVITY","DISTINCTIVENESS.AwSaid","DISTINCTIVENESS.AwoSaid","DEPTH","CLASS.SIMILIARITY","HOMOGENEITY","DISTINCTIVENESS.BwStop","DISTINCTIVENESS.BwoStop","EMBODIMENT","CLOTHES","MOTION","PHYSICAL","PERCEPTION","VALUATION","CENTRALITY","ENSEMBLE","DISTRIBTION","MENTIONS","POPULATION","PROTAG..NAME","PROTAG..GENDER","X","cog_per"
"7627",7627,7813,"2015_Corey,JamesSA_NemesisGames_SF",2015,"contemporary","scifi",0.025170068,0.7197278912,0.0653061224,0.1897959184,7.57,7.97,0.0113107119,0.125,0.125083167,0.005988024,0.6400532269,0.371922821,17.1212140277,4.6486721787,0.8110552009,0.9160428506,0.9188252038,1.6569388059,1.1661676692,0.0984697272,0.0106453759,0.0465735196,0.001330672,0.0638722555,0.00332668,1.6963589077,4,1.8968853753,950.1099607107,0.6177568015,"Naomi","F",NA,0.1435722555
"7628",7628,7815,"2015_Cotterill,Colin_SixandaHalfDeadlySins_MY",2015,"contemporary","mystery",0.0293855744,0.7177203918,0.0632235085,0.1896705254,8.75,6.12,0.0070113935,0.125,0.1279579316,0.0078878177,0.5915863278,0.3260297984,15.5161769492,8.7898334359,0.8214894468,0.878418692,0.860961956,1.7519908474,1.2722540269,0.0578439965,0.0070113935,0.046450482,0.0052585451,0.0569675723,0.0078878177,2.5959079284,5,2.92033437,1486.7873674342,1.4648151403,"Siri","M",NA,0.1181675723
"7629",7629,7816,"2015_Crews,Caitlin_GreeksLastRedemption_ROM",2015,"contemporary","romance",0.043814433,0.5897766323,0.0902061856,0.2762027491,10.55,14.33,0.0097959184,0.625,0.0179591837,0.0151020408,0.5942857143,0.3934693878,6.2867123242,6.4895553748,0.8209409364,0.7548880172,0.2599363262,1.7250155831,1.206988816,0.0983673469,0.007755102,0.0346938776,0.0073469388,0.0555102041,0.0057142857,1.2692697769,2,1.7137106189,5515.0380081525,2.2033711579,"Holly","F",NA,0.1988102041
"7630",7630,7817,"2015_Cross,Kaylea_CollateralDamage_ROM",2015,"contemporary","romance",0.0216310293,0.5867727499,0.0770760816,0.3145201392,8.75,6.16,0.0043279635,0.375,0.0120221207,0.0064919452,0.6270738158,0.4621303198,5.2752567569,5.3587884162,0.8476629232,0.898709207,0.5096959465,1.6260207886,1.0254255833,0.148112527,0.0113007935,0.0613128156,0.0033661938,0.0702091849,0.0031257514,3.8599810785,2,3.7332524279,4489.7824436301,1.1004368734,"Liam","M",NA,0.1318091849
"7631",7631,7818,"2015_Crownover,Jay_Asa_ROM",2015,"contemporary","romance",0.049197861,0.5668449198,0.1058823529,0.2780748663,9.28,4.12,0,0.5,0.0030959752,0.0206398349,0.6295149639,0.4582043344,3.0723226987,3.0703267732,0.8373091935,0.7992190517,0.3613237536,1.7080559028,1.0967026194,0.1393188854,0.008255934,0.0567595459,0.0103199174,0.0608875129,0.008255934,2.8214285714,2,3.4266047307,1018.9806225009,0.9921914533,"Asa","M",NA,0.1020875129
"7632",7632,7819,"2015_Cruise,Marilyn_TheBlackChapel_ROM",2015,"contemporary","romance",0.0276582667,0.6429010449,0.0719114935,0.2575291948,8.43,4.9,0.0005995204,0,0.087529976,0.0071942446,0.670263789,0.4058752998,11.1346753396,5.8775176557,0.8237914007,0.8423794347,0.4836364732,1.7867202989,1.3276759217,0.1133093525,0.0167865707,0.0491606715,0.0035971223,0.0353717026,0.0035971223,6.2172284644,4,3.8417249558,2872.3698781838,1.7303433001,"Michael","M",NA,0.0843717026
"7633",7633,7820,"2015_Dawson,DelilahS_Hit_SF",2015,"contemporary","scifi",0.030730897,0.6245847176,0.0755813953,0.26910299,8.07,2.96,0,0.5,0.0776,0.0072,0.6656,0.4584,10.9524296259,3.9952204628,0.8285073411,0.885203687,0.2724901637,1.7573001129,1.2268610041,0.1336,0.0192,0.0696,0.0032,0.0264,0.0024,7.534591195,2,3.9988808525,1452.5437703089,1.2124739318,"Wyatt","M",NA,0.056
"7634",7634,7821,"2015_Deaver,Jeffery_SolitudeCreek_MY",2015,"contemporary","mystery",0.0642398287,0.6766595289,0.0942184154,0.164882227,7.82,6.79,0.0082815735,0.125,0.0579710145,0.016563147,0.5776397516,0.3726708075,7.4140766934,4.8232134598,0.8412675212,0.8389614845,0.7431611609,1.4220052395,1.1100420959,0.0455486542,0.0186335404,0.033126294,0.0020703934,0.0600414079,0.0124223602,2.8340336134,2,3.1276725793,402.094948471,0.8447372867,"Kathryn","F",NA,0.1279414079
"7635",7635,7822,"2015_Douglas,Ian_DeepTime_SF",2015,"contemporary","scifi",0.0610079576,0.6816976127,0.0557029178,0.2015915119,8.91,15.31,0,0.375,0.0619469027,0.0139064475,0.618204804,0.3034134008,7.9154067037,5.170733803,0.837257265,0.8272846167,0.4084720257,1.4832680457,1.1186165841,0.0316055626,0.002528445,0.0240202276,0.00505689,0.0606826802,0.0189633375,1.8105515588,2,2.3963858002,742.4306491106,0.9833518531,"Gray","M",NA,0.2137826802
"7636",7636,7823,"2015_Douglas,Penelope_FallingAway_ROM",2015,"contemporary","romance",0.1074380165,0.5867768595,0.1129476584,0.1928374656,13.12,3.67,0.0184210526,0,0.0184210526,0.0289473684,0.6342105263,0.4052631579,3.2596079866,3.3799538158,0.8368160857,0.7025278565,0.5074495071,1.8717757936,1.4536841886,0.0736842105,0.0026315789,0.0473684211,0.0052631579,0.1184210526,0.0105263158,1.7793904209,6,1.6662632706,432.1455003275,0.8506801188,"Juliet","F",NA,0.1551210526
"7637",7637,7824,"2015_Edwards,Nicole_Brendon_ROM",2015,"contemporary","romance",0.0296751087,0.6208749041,0.0818623689,0.2675876183,9.53,9.48,0.0036845984,0.625,0.0144927536,0.0095799558,0.5762711864,0.38639155,6.1331813716,6.2689332412,0.8392593729,0.849444881,0.576318224,1.7839550942,1.2687487481,0.1196266274,0.0110537951,0.041021862,0.0029476787,0.0621468927,0.0063866372,12.8064516129,2,4.0888718955,4608.4019176524,1.1608065284,"Brendon","M",NA,0.1569468927
"7638",7638,7825,"2015_Edwards,Nicole_Sawyer_ROM",2015,"contemporary","romance",0.0331764706,0.6303529412,0.0790588235,0.2574117647,9.41,8.3,0.0126610898,0.125,0.0212525435,0.0104001809,0.5928103097,0.3897806918,5.7581573797,5.7809629619,0.8327179452,0.8838992507,0.6487941441,1.7818853174,1.2508187874,0.1042278996,0.0070088175,0.0463486322,0.002034818,0.0691838119,0.006104454,1.1596505163,2,2.6408057296,4496.9199178645,1.0266940452,"Sawyer","M",NA,0.1521838119
"7639",7639,7826,"2015_Ee,Susan_EndofDays_SF",2015,"contemporary","scifi",0.0175953079,0.7214076246,0.1260997067,0.1348973607,6.61,3.74,0.005730659,0,0.1318051576,0.0028653295,0.676217765,0.3524355301,8.7327974737,3.3311962974,0.8004404967,0.8537698068,0.539706498,2.4019121557,1.8657699425,0.0515759312,0.005730659,0.0830945559,0,0.0429799427,0,1.2298507463,2,1.4685198241,506.1052010908,1.2284106823,"Raffe","?",NA,0.0803799427
"7640",7640,7827,"2015_Elliot,Kendra_Bridged_ROM",2015,"contemporary","romance",0.0205213533,0.7043815862,0.0537992235,0.2212978369,7.32,7.1,0.0125,0.25,0.0309782609,0.0054347826,0.6527173913,0.4260869565,6.3116651161,5.9779258616,0.8446332449,0.8149010845,0.6788604465,1.6461089921,1.0991693036,0.0918478261,0.0114130435,0.0516304348,0.0032608696,0.1108695652,0.0038043478,1.4229607251,2,2.3401184477,1896.8916192921,1.1461580781,"Ava","F",NA,0.1818695652
"7641",7641,7828,"2015_Elliot,Kendra_Spiraled_MY",2015,"contemporary","mystery",0.0212234707,0.6947565543,0.063670412,0.220349563,6.33,8.82,0.012804878,0,0.0384146341,0.0054878049,0.6567073171,0.4304878049,6.9215924519,6.4200133906,0.8370950915,0.8441612216,0.5743402515,1.5925315061,1.0553338452,0.1006097561,0.0097560976,0.037195122,0.006097561,0.1,0.0036585366,1.4067340067,2,2.2970659639,1770.9774364356,1.1925773983,"Ava","F",NA,0.1882
"7642",7642,7829,"2015_Elliott,Kelly_HoldingYou_ROM",2015,"contemporary","romance",0.0636604775,0.6357206012,0.1175950486,0.1830238727,12.64,3.42,0.0017094017,0.375,0.0282051282,0.0136752137,0.6666666667,0.3717948718,3.9909604512,3.968152136,0.8238735604,0.8746406482,0.6908481727,1.6015587227,1.1731816572,0.0991452991,0.0017094017,0.0786324786,0.0102564103,0.0752136752,0.0051282051,1.2389540126,2,2.2684744278,1472.8582454335,1.0719492325,"Lauren","M",NA,0.1094136752
"7643",7643,7831,"2015_Feehan,Christine_CatsLair_ROM",2015,"contemporary","romance",0.0387580746,0.5703271515,0.076891019,0.3140237549,9.19,6.63,0.0150240385,0,0.0124198718,0.0120192308,0.6314102564,0.4887820513,5.5263034479,5.6183801277,0.8455835743,0.8524188772,0.684886258,1.7861532977,1.1710169576,0.1784855769,0.0066105769,0.0446714744,0.0058092949,0.0669070513,0.0048076923,1.5959656481,2,2.7312066773,3562.9656512179,0.7115968946,"Catarina","F",NA,0.1332070513
"7644",7644,7833,"2015_Fisher,Tarryn_Marrow_ROM",2015,"contemporary","romance",0.0544041451,0.5751295337,0.1105354059,0.2599309154,7.53,4.38,0.0041288192,0,0.0825763832,0.0123864575,0.6118909992,0.407101569,10.895928541,4.0795098296,0.8273513364,0.7776921706,0.4903100242,1.8060914167,1.2681001519,0.098265896,0.0066061107,0.0520231214,0.0033030553,0.0511973576,0.0090834021,2.5428571429,2,3.3750896004,1436.957248792,1.1532562189,"Judah","M",NA,0.0949973576
"7645",7645,7835,"2015_Foor,Jennifer_Binge_ROM",2015,"contemporary","romance",0.0691562932,0.5836791148,0.1438450899,0.2033195021,12.37,7.81,0.0078125,0.25,0.01171875,0.015625,0.5533854167,0.3802083333,3.056346209,3.1162974121,0.8318022774,0.7609853637,0.3053375994,1.427663552,0.9861851438,0.0690104167,0.0169270833,0.0677083333,0.0052083333,0.0559895833,0.01171875,1.8479262673,3,2.0298307293,1233.1631711667,1.5376099391,"Flynn","M",NA,0.1340895833
"7646",7646,7836,"2015_Ford,Hannah_WhatHeFights_ROM",2015,"contemporary","romance",0.0111524164,0.5966542751,0.0836431227,0.3085501859,6.48,3.89,0.0018484288,0,0.0480591497,0.0018484288,0.6876155268,0.53974122,4.6527411299,3.8246958578,0.8448621486,0.8036230427,0.3002084013,2.0806673581,1.5644784822,0.1552680222,0.022181146,0.0702402957,0.0092421442,0.0850277264,0,7.7205882353,7,2.9062583744,4193.2907348243,7.9872204473,"Noah","M",NA,0.1239277264
"7647",7647,7837,"2015_Frank,Ella_Trust_ROM",2015,"contemporary","romance",0.0174104463,0.6011606964,0.0618371023,0.3195917551,7.7,6.38,0.0070243902,0.625,0.0259512195,0.0070243902,0.6509268293,0.4876097561,5.5607380782,5.2354378352,0.8409936867,0.9321171891,0.7067266754,2.0191747686,1.373954588,0.175804878,0.0210731707,0.0567804878,0.0033170732,0.0636097561,0.0054634146,1.3040322581,2,2.7327523713,5091.5235736177,1.0495822663,"Tate","M",NA,0.1274097561
"7648",7648,7839,"2015_Frost,Jeaniene_BoundByFlames_ROM",2015,"contemporary","romance",0.0326944758,0.5682074408,0.0977076287,0.3013904547,10.85,4.64,0.0032691609,0.5,0.0370504904,0.0101707228,0.6556483836,0.374863785,7.0274565771,4.6852313412,0.8530777038,0.851100844,0.518083657,1.6758371194,1.1948991485,0.0948056665,0.0083545223,0.0446785325,0.003632401,0.089357065,0.0021794406,9.4711864407,2,4.0281182514,3665.8488263773,1.3120432449,"Vlad","M",NA,0.135757065
"7649",7649,7840,"2015_Gardner,Lisa_Crash&Burn_MY",2015,"contemporary","mystery",0.0257976918,0.7820773931,0.0482009504,0.1439239647,7.2,11.07,0.0126835781,0.125,0.0367156208,0.0086782377,0.6014686248,0.3257676903,9.0926335464,9.9384689866,0.820387024,0.7592892729,0.6658872557,1.6908665447,1.2864150607,0.0307076101,0.0040053405,0.0340453939,0.0053404539,0.0634178905,0.0066755674,1.4294478528,3,1.5709495823,1277.4239530698,0.9137510394,"Wyatt","M",NA,0.1741178905
"7650",7650,7842,"2015_Glines,Abbi_WhenImGone_ROM",2015,"contemporary","romance",0.0267973856,0.608496732,0.0986928105,0.2660130719,9.88,3.69,0.0037570445,0.125,0.0457107076,0.0056355667,0.6443331246,0.4370695053,6.0083135317,5.0951416997,0.825596514,0.9082346125,0.5556376188,1.7184373772,1.2331946154,0.1490294302,0.0100187852,0.0644959299,0.0018785222,0.0563556669,0.0062617408,3.8897243108,3,3.5048117267,2296.2995842396,1.4795744744,"Mase","M",NA,0.0932556669
"7651",7651,7843,"2015_Goodwin,Emily_Contagious_SF",2015,"contemporary","scifi",0.0113704369,0.7169359665,0.0754039497,0.1962896469,10.58,3.04,0.0023378141,0.375,0.0713033314,0.0040911748,0.6090005845,0.4026884863,9.5697523739,6.2239666799,0.8249222262,0.8562907828,0.7214610557,1.8417399436,1.4026927136,0.10578609,0.0105201636,0.0578609001,0.0040911748,0.0461718293,0.0023378141,3.7317647059,5,3.4029700199,1528.0708346581,0.9634746751,"Hayden","M",NA,0.0765718293
"7652",7652,7844,"2015_Green,Simon_TheDarkSideoftheRoad_MY",2015,"contemporary","mystery",0.033492823,0.6172248804,0.2990430622,0.0502392344,6.59,2.35,0.0093896714,0.125,0.3122065728,0.014084507,0.7558685446,0.234741784,12.4283070795,6.7796934244,0.7161468763,0.7820757286,0.8222681984,2.6429213011,2.1097052101,0.0258215962,0.0023474178,0.0892018779,0.0117370892,0.0938967136,0,1.4459459459,3,0.9927396534,665.4077870695,1.2845710175,"Sylvia","F",NA,0.1173967136
"7653",7653,7845,"2015_Greenfeld,KarlTaro_TheSubprimes_SF",2015,"contemporary","scifi",0.0309139785,0.6680107527,0.0712365591,0.2298387097,9.41,7.32,0.0182291667,0,0.0677083333,0.0065104167,0.53125,0.37890625,8.294524288,3.5187004516,0.8325575139,0.8799236747,0.6808862964,1.6768041967,1.1823090584,0.0611979167,0.0052083333,0.0481770833,0.0052083333,0.0559895833,0.0078125,1.5964125561,5,1.6796203648,836.132184043,1.1743429551,"Gemma","F",NA,0.1291895833
"7654",7654,7846,"2015_Griffiths,Elly_TheGhostFields_MY",2015,"contemporary","mystery",0.0386660222,0.7293378444,0.0787820203,0.1532141131,9.52,16.65,0.0147601476,0.125,0.067804428,0.0110701107,0.5802583026,0.2933579336,9.6293837879,7.6306319966,0.7857720164,0.8687626607,0.8070046106,1.7579835231,1.3226776888,0.0359778598,0.0055350554,0.0424354244,0.0023062731,0.0378228782,0.0046125461,1.4807821982,2,2.6138222692,2539.8147184345,1.1565640794,"Ruth","F",NA,0.2043228782
"7655",7655,7847,"2015_Grossart,Chuck_TheGeminiEffect_SF",2015,"contemporary","scifi",0.0265379976,0.671893848,0.0494571773,0.2521109771,8.02,11.74,0.0034843206,0.625,0.0243902439,0.0034843206,0.6399535424,0.4518002323,6.2762502524,6.6286189702,0.8297975556,0.710937525,0.5699436359,1.8432183194,1.3812319722,0.0789779326,0.0150987224,0.0522648084,0.0011614402,0.1335656214,0.0023228804,1.5432780847,4,1.8261363348,1018.1394049109,1.2149634903,"Carolyn","F",NA,0.2509656214
"7656",7656,7848,"2015_Halle,Karina_WhereSeaMeetsSky_ROM",2015,"contemporary","romance",0.0426098535,0.5539280959,0.1344873502,0.2689747004,9.87,5.29,0.0076579451,0.125,0.0574345884,0.0082961072,0.6158264199,0.3809827696,7.9084595975,5.5417681878,0.8251423059,0.8634669393,0.6107703382,1.6407513607,1.1880649268,0.1193363114,0.0076579451,0.0433950223,0.0031908105,0.0421186981,0.0038289726,1.0764744005,2,2.4027912946,1496.7065247754,0.9010876127,"Gemma","F",NA,0.0950186981
"7657",7657,7850,"2015_Harlow,Melanie_Floored_ROM",2015,"contemporary","romance",0.0307904412,0.5886948529,0.0882352941,0.2922794118,9.67,3.03,0.0026773762,0,0.0191878626,0.0093708166,0.6242748773,0.4788041053,4.1440944639,4.1285191182,0.8429420949,0.9036525317,0.4013800709,1.8547127324,1.3888784638,0.1642124052,0.0267737617,0.0526550647,0.004908523,0.067826863,0.0044622936,5.7615176152,2,3.8894338307,2931.6859262528,1.3789679804,"Charlie","M",NA,0.098126863
"7658",7658,7851,"2015_Harlow,Melanie_Frenched_Series_Bundle_ROM",2015,"contemporary","romance",0.0319860425,0.5742948532,0.0718232044,0.3218959,9.93,3.31,0.0031214529,0,0.022985244,0.0107832009,0.6330874007,0.5036889898,5.3297090875,5.2911744537,0.8433361907,0.920363364,0.7705936289,1.9155715912,1.4063904552,0.1952326901,0.0158910329,0.0564699205,0.0048240636,0.051645857,0.0039727582,1.5503416856,3,2.0049621924,1355.0858526329,0.3982033067,"Lucas","M",NA,0.084745857
"7659",7659,7852,"2015_Harper,ES_UnexpectedFate_ROM",2015,"contemporary","romance",0.0332950631,0.5740528129,0.0746268657,0.3180252583,8.54,3.99,0.0033296337,0.625,0.0221975583,0.0088790233,0.6648168701,0.4472807991,4.1043809816,4.1601459926,0.8466549455,0.8300420887,0.5248611749,1.5541957707,1.0608813818,0.1209766926,0.0110987791,0.0843507214,0.0011098779,0.0344062153,0.0055493896,1.1619047619,2,2.490034948,1189.5330838889,1.2187838974,"Cohen","M",NA,0.0743062153
"7660",7660,7853,"2015_Harrison,Thea_MidnightsKiss_ROM",2015,"contemporary","romance",0.0338096898,0.6211223423,0.0721505751,0.2729173928,7.91,5.11,0.0148448043,0.125,0.0381241565,0.0124831309,0.6363022942,0.4109311741,8.3289200511,6.8728518383,0.8529014121,0.8784396383,0.7216492523,1.6890416201,1.1425589175,0.125168691,0.0131578947,0.0398110661,0.0037112011,0.0745614035,0.0057354926,1.3344339623,2,2.5715071138,3036.0592401803,1.073191672,"Julian","M",NA,0.1256614035
"7661",7661,7854,"2015_Hart,Emma_DirtyPast_ROM",2015,"contemporary","romance",0.0307390451,0.4865925441,0.0758665795,0.4068018313,10.34,2.18,0.0044958253,0,0.0154142582,0.0051380861,0.6473988439,0.5350032113,6.1774691673,6.3708173206,0.8463289955,0.7872234765,0.6570162795,1.7938047087,1.3568484009,0.2164418754,0.0173410405,0.0411046885,0.0077071291,0.0256904303,0.0038535645,1.4205607477,2,2.3214222639,2106.3770818111,1.2597949054,"Ella","F",NA,0.0474904303
"7662",7662,7855,"2015_Hawk,Chloe_StepbrotherProtects_ROM",2015,"contemporary","romance",0.0557939914,0.5450643777,0.0386266094,0.3605150215,9.13,1.66,0,0,0.0371900826,0.0082644628,0.5702479339,0.5082644628,4.0822871918,4.3975663373,0.8444738634,0.6346523682,0.1546274266,2.0763684006,1.6319013066,0.152892562,0,0.0330578512,0,0.041322314,0.0082644628,6.3157894737,2,2.16639468,2488.5939444214,10.3691414351,"Cole","M",NA,0.057922314
"7663",7663,7856,"2015_Headley,MariaDahvana_Magonia_SF",2015,"contemporary","scifi",0.0717948718,0.6444444444,0.0871794872,0.1965811966,7.1,6.93,0.0066445183,0,0.1029900332,0.0166112957,0.5813953488,0.3255813953,11.1315984269,4.1990324007,0.8067765381,0.9098225986,0.5422362616,1.6213537395,1.2191775849,0.0863787375,0.0099667774,0.0382059801,0.0049833887,0.0697674419,0.0033222591,1.2116504854,2,1.8863509904,814.8235201943,1.3058069234,"Jason","M",NA,0.1390674419
"7664",7664,7858,"2015_Heppner,Vaughn_TheLostDestroyer_SF",2015,"contemporary","scifi",0.0131934033,0.7604197901,0.0617691154,0.1646176912,6.3,7.71,0.0147362216,0.625,0.1420571765,0.0032419688,0.6251105217,0.3315649867,21.6696982309,12.5526732302,0.8136745088,0.8830773479,0.8156742135,1.9789533452,1.5476253353,0.0783966991,0.0058944887,0.0368405541,0.0014736222,0.0636604775,0.0058944887,2.7214854111,4,2.8651648775,2562.6509033386,0.832570144,"Maddox","M",NA,0.1407604775
"7665",7665,7859,"2015_Hewitt,Kate_MarakaiosMarriage_ROM",2015,"contemporary","romance",0.0304975923,0.7784911717,0.0706260032,0.1203852327,10.64,10.95,0.0140625,0.5,0.0625,0.0140625,0.6109375,0.3078125,6.5040524181,3.4738472383,0.8142414892,0.7578669867,0.5133132643,1.9722541102,1.4419327954,0.05,0,0.059375,0.003125,0.08125,0.00625,4.2929292929,3,3.0703055486,1468.189233279,2.1185991822,"Lindsay","F",NA,0.19075
"7666",7666,7860,"2015_Hinton,Lynne_TheCaseoftheSinCitySister_MY",2015,"contemporary","mystery",0.0177556818,0.7620738636,0.0561079545,0.1640625,6.56,8.65,0.0083507307,0.5,0.0445372303,0.0034794711,0.6151704941,0.3813500348,6.0607094449,6.3096826196,0.8263083325,0.7506187746,0.5786299036,2.1319288318,1.5629216504,0.0890744607,0.0083507307,0.0535838553,0.0006958942,0.0605427975,0.0013917884,1.316751269,2,2.3656695502,1697.266315087,1.3086093409,"Daniel","M",NA,0.1470427975
"7667",7667,7862,"2015_Hunter,Stephen_IRipper_MY",2015,"contemporary","mystery",0.1333333333,0.5047619048,0.1396825397,0.2222222222,9.91,6.31,0.0119047619,0.125,0.0208333333,0.0267857143,0.5327380952,0.2946428571,5.9582797314,6.4094359368,0.8647609226,0.5932529858,0.2086553564,1.1649189315,0.8087905902,0.0297619048,0.0148809524,0.0595238095,0,0.0327380952,0.0029761905,2.5133333333,4,2.4884820881,377.4605018122,1.0012214902,"Jack","M",NA,0.0958380952
"7668",7668,7863,"2015_Hunting,Helena_PUCKED_ROM",2015,"contemporary","romance",0.0355312607,0.5189613939,0.0649128801,0.3805944653,8.69,3.29,0.0006527415,0.625,0.0137075718,0.0078328982,0.5894255875,0.4921671018,5.0389743909,5.0902638011,0.8629420266,0.8775145223,0.4329458361,1.7471428041,1.2170273258,0.1684073107,0.0261096606,0.0473237598,0.0055483029,0.0280678851,0.0065274151,6.264033264,3,3.9223665808,2869.3325206891,0.9523174645,"Alex","M",NA,0.0609678851
"7669",7669,7864,"2015_Iles,Greg_TheBoneTree_MY",2015,"contemporary","mystery",0.0226644555,0.6705362078,0.1077943615,0.1990049751,8.52,7.28,0.0075026795,0,0.0750267953,0.0112540193,0.640943194,0.3247588424,10.3400991468,5.8396105611,0.8143777344,0.9279688446,0.8254489362,1.81548262,1.3693860412,0.0750267953,0.0032154341,0.040192926,0.001607717,0.0498392283,0.0037513398,1.4472049689,5,1.8055665516,656.5479528884,0.3505328099,"Caitlin","F",NA,0.1226392283
"7670",7670,7865,"2015_Jaff,Sophie_LoveisRed_MY",2015,"contemporary","mystery",0.0421455939,0.6340996169,0.0785440613,0.245210728,11.71,5.23,0.0072202166,0.125,0.059566787,0.0090252708,0.6137184116,0.3953068592,5.2961112992,3.2335041325,0.8250400738,0.8438083104,0.6118047528,2.0175362013,1.4645073428,0.0938628159,0.0072202166,0.0758122744,0.0126353791,0.0703971119,0.0198555957,1.2231759657,5,1.3171080522,624.4453938936,1.0955182349,"David","M",NA,0.1226971119
"7671",7671,7866,"2015_Jagger,Eve_Hard_ROM",2015,"contemporary","romance",0.0515151515,0.6272727273,0.1090909091,0.2121212121,3.87,5.06,0.0029239766,0.625,0.1081871345,0.0116959064,0.5847953216,0.3450292398,8.6255190154,3.7931194475,0.8166749611,0.7001164625,0.8247532394,1.9698758768,1.63480475,0.0877192982,0.0029239766,0.0350877193,0,0.0263157895,0.0029239766,1.5577395577,6,1.4566740745,595.7275427497,1.6781057542,"Sebastian","M",NA,0.0769157895
"7672",7672,7867,"2015_James,Nicole_WOLF_ROM",2015,"contemporary","romance",0.0200900589,0.5812261864,0.0824385175,0.3162452373,7.82,5.31,0.0061016949,0.125,0.0050847458,0.0054237288,0.6603389831,0.486440678,6.6051389221,6.6088495397,0.8384130495,0.8476709309,0.6556061727,1.8646499692,1.3195919141,0.166779661,0.0138983051,0.0711864407,0.0023728814,0.0793220339,0.0020338983,2.8485139022,2,3.3920523061,3477.9860224998,1.1706449083,"Wolf","M",NA,0.1324220339
"7673",7673,7869,"2015_Jewel,Bella_TilDeath_ROM",2015,"contemporary","romance",0.0638930163,0.6077265973,0.1218424963,0.20653789,9.5,3.21,0.0181564246,0,0.0209497207,0.0195530726,0.5879888268,0.3952513966,3.3074661617,3.3836149271,0.8339493879,0.7732166097,0.3448314997,1.6222061239,1.3174362108,0.1117318436,0.0083798883,0.0670391061,0.0083798883,0.062849162,0.0069832402,2.9098474341,2,3.5481032053,2406.1288620777,1.1468679038,"Marcus","M",NA,0.094949162
"7674",7674,7870,"2015_Jewel,Bella_TilDeathVolumeTwo_ROM",2015,"contemporary","romance",0.0198019802,0.6520509194,0.0820367751,0.2461103253,11.07,3.28,0.0013661202,0.125,0.0177595628,0.0013661202,0.618852459,0.4153005464,2.7802136081,2.8440818751,0.8304649291,0.8245908461,0.3716876005,1.8210588828,1.4465035439,0.1543715847,0.0109289617,0.0901639344,0,0.0396174863,0.0027322404,2.2857142857,2,3.0852027489,1675.1062966049,2.1366151742,"Marcus","M",NA,0.0724174863
"7675",7675,7871,"2015_Johnson,Craig_DryBones_MY",2015,"contemporary","mystery",0.0207253886,0.7020725389,0.0699481865,0.207253886,10.23,3.32,0.0051020408,0.125,0.0076530612,0.0051020408,0.6836734694,0.4209183673,3.3649652791,3.3716768514,0.8464103384,0.5087888692,0.4380275226,2.1291544077,1.5939163227,0.1301020408,0.0255102041,0.0459183673,0.012755102,0.1045918367,0.0076530612,1.3345323741,3,0.8467521128,465.495608532,1.2547051443,"Vic","M",NA,0.1377918367
"7676",7676,7872,"2015_Johnston,Tim_Descent_MY",2015,"contemporary","mystery",0.0199468085,0.6781914894,0.0585106383,0.2433510638,3.21,3.27,0.0045901639,0.25,0.1154098361,0.0045901639,0.68,0.4642622951,12.0990640022,4.8563237602,0.8157088376,0.8917434918,0.8676507206,2.1550835728,1.4380470443,0.1232786885,0.0137704918,0.0780327869,0.0039344262,0.1219672131,0.0032786885,1.1025641026,2,2.0165788657,1210.1703561032,0.8794842704,"Grant","M",NA,0.1546672131
"7677",7677,7873,"2015_Jones,Darynda_EighthGraveAfterDark_MY",2015,"contemporary","mystery",0.0381781648,0.6001339585,0.0837240455,0.2779638312,8.72,4.65,0.0045103093,0.5,0.0463917526,0.0103092784,0.6037371134,0.4168814433,7.5975868951,4.3192554157,0.8458639269,0.8944081876,0.6302609683,1.5922274031,1.1480005184,0.1088917526,0.0077319588,0.0347938144,0.0051546392,0.0631443299,0.0025773196,4.8459119497,2,3.8692271712,1852.0521603269,1.2018508503,"Reyes","M",NA,0.1096443299
"7678",7678,7874,"2015_Juba,Stacy_DarkBeforeDawn_MY",2015,"contemporary","mystery",0.0264317181,0.5821755337,0.054557777,0.3368349712,6.75,7.36,0.0073726542,0.5,0.0271447721,0.0083780161,0.6206434316,0.4688337802,14.3633171258,15.8418047262,0.8604051201,0.6262210576,0.6538397758,1.6599890937,1.2310960399,0.1042225201,0.0160857909,0.0422252011,0.0053619303,0.0499329759,0.0073726542,3.6813333333,3,3.4158402758,4976.2990465548,1.8023538742,"Dawn","F",NA,0.1235329759
"7679",7679,7877,"2015_Kellerman,Jonathan_Motive_MY",2015,"contemporary","mystery",0.0175171363,0.7501904037,0.0517897944,0.1805026657,4.57,2.62,0.0037678975,0.125,0.2599849284,0.0052750565,0.7505651846,0.3368500377,20.9095508908,4.8449471179,0.789902045,0.7837342993,0.5283152936,2.0233817213,1.6149595174,0.0602863602,0.0173323286,0.0369253956,0.004521477,0.0324039186,0.0022607385,3.1047120419,6,3.0802601265,1406.3630219018,1.1858035598,"Milo","M",NA,0.0586039186
