Austen,Austen_Title,Austen_Title2,PROTAG.NAME,PROTAG.GENDER,Combination,Combination_Class,Combination_Class2,STORY.ID,Short_Title,Author_Gender,Canonicity,PUB..DATE,GENRE,PREDICATE,AGENT,PATIENT,POSESSOR,AFFECT,COGITATION,SOCIABILITY,POLARITY,COMMUNICATIVENESS,DESCRIPTIVENESS,ABSTRACTION,DISTINCTIVENESS_SKEW,DISTINCTIVENESS_SKEW.woSaid.,DEPTH,CLASS.SIMILARITY,HOMOGENEITY,DISTINCTIVENESS_KL,EMBODIMENT,CLOTHES,MOTION,PHYSICAL,PERCEPTION,VALUATION,CENTRALITY,ENSEMBLE,MENTIONS,POPULATION,SOCIO,COMM,COG_PER,COG_PER_RATIO
,,,Neria,F,f_F,Female_Female,Female_Female,Chadwyck_1869_Austin_CipheraRomance,1869_Austin_CipheraRomance,f,non,1869,vic,-0.6127941155,-0.7726587073,0.3802749893,0.7547823289,-0.5198415324,-0.403612597,-0.4397349057,-1.1419706379,-0.1077777523,-0.334502855,0.876241287,-0.1054837174,0.4433881338,1.8127687129,0.6063668504,1.0619108228,0.0685162908,2.6682811325,0.0387303143,-0.2273978905,-0.0701495481,1.1992410983,-0.5152566104,0.0578016953,-0.6884936001,0.8498859448,0.0863492137,0.1774146708,-0.4561814403,0.2809664128,-0.8382720331
,,,Annie,F,f_F,Female_Female,Female_Female,Chadwyck_1868_Holmes_RoseMatherA,1868_Holmes_RoseMatherA,f,non,1868,vic,-0.3809226386,0.3329837562,-0.9264883,0.5350369765,0.4541954196,0.1351037493,-0.1119132543,-1.1419706379,-0.5409548085,-0.2917817888,-0.5435608922,-0.6624459838,-0.0190807811,-0.984229348,0.2660899135,0.7939951534,-0.2159094886,1.1868195426,1.30519503,-0.0065677879,0.0594816348,0.3361465003,0.1388834389,-0.0521976559,-0.6884936001,0.9344087575,-0.2073474971,-0.1652654415,-0.6053136591,0.2706969371,-0.3035324249
,,,Irene,F,f_F,Female_Female,Female_Female,Chadwyck_1864_Evans_MacariaorAltars,1864_Evans_MacariaorAltars,f,non,1864,vic,-0.7187210454,0.6960330294,-1.3373233014,0.7322546843,-0.7822903777,-0.4940540274,-0.4771096273,0.994126225,-0.9417290964,-0.7034785543,0.7680841413,-0.4928559643,0.5625641522,0.1624820067,-0.7389199487,8.17341988963978e-05,-0.0274713953,2.2849820241,1.5647107394,1.3425186445,0.0795083282,1.2545602876,-0.0660623921,-0.0238074079,-0.0343466195,0.3076659656,-0.449761223,0.2421616564,-1.2521580254,0.2383913674,-0.8858231495
,,,Agnes,F,f_F,Female_Female,Female_Female,Chadwyck_1862_Stowe_AgnesofSorrento,1862_Stowe_AgnesofSorrento,f,can,1862,vic,-0.1432684239,-0.9830069346,-0.1698920276,0.8945893708,-0.4494944192,0.2019517631,-0.5747728539,0.5669068524,0.8684151564,-0.0044288739,0.8538158629,1.7441841768,-0.3677292579,-0.3344394471,0.8804758937,1.4330526749,-0.1033586754,1.5859560347,0.1174481234,-0.1227219551,1.2949947833,0.1429453372,0.3460280881,1.3214343352,-0.6884936001,0.5125464727,-0.0619365133,-0.4135463561,0.7694319759,0.2268434825,-0.1689972257
,,,Jane,F,f_F,Female_Female,Female_Female,Chadwyck_1852_Sedgwick_ANewEngland,1852_Sedgwick_ANewEngland,f,can,1852,vic,-0.5644395792,0.0136747696,-0.6401764225,0.7279364279,0.3080898768,0.4536148738,-0.3476467426,0.1396874798,-0.1965977253,-0.4124018369,-0.4371011563,0.1185505301,1.0391525939,0.4211144646,0.4446711526,0.6131087625,-0.0837194171,-0.0362767692,-0.4106958032,-0.2096203645,-0.3672967214,-0.2573660389,-0.0746945712,0.8306573015,1.9280943223,0.701852185,-0.0472870577,-0.543399092,-0.1075023629,0.2234732996,0.2415638821
,,,Annette,F,f_F,Female_Female,Female_Female,Chadwyck_1856_Cary_MarriedNotmated,1856_Cary_MarriedNotmated,f,non,1856,vic,-0.6963299224,0.3971081725,-0.6449112972,0.5453438038,1.2767155123,0.2963254296,-0.5804838032,-0.7147512654,-0.1196403779,-0.693016254,0.0686458733,-0.7227058038,-0.8808670834,-1.1653324484,0.3166684385,0.3388804475,-0.092195548,0.8405397432,0.6656838921,-1.2566919433,2.1543239433,-0.11287056,0.6046003258,-0.1530982156,-0.6884936001,-0.8201830395,0.4979399649,-0.4993783449,-0.0783878042,0.1733092541,0.0419042418
,,,Rosalie,F,f_F,Female_Female,Female_Female,Chadwyck_1855_Warner_MyBrotherKeeper,1855_Warner_MyBrotherKeeper,f,non,1855,vic,-0.3215608842,0.4391328734,0.3575640513,-0.2961289625,-0.5333698234,0.0210689023,0.5685658154,-0.7147512654,1.6266893057,-0.0525942372,1.6367303013,1.1878067616,-0.9479586891,-0.7486944525,0.9632831602,1.8321837029,0.3479177075,1.4920698455,0.0145853628,1.2721055953,0.4270512598,0.3031547845,-0.7468386489,-0.59706873,-0.6884936001,0.5149507115,0.0407788909,0.2136895196,1.4307869627,0.166207312,-0.3431292833
,,,Dora,F,f_F,Female_Female,Female_Female,Chadwyck_1865_Austin_DoraDarlingthe,1865_Austin_DoraDarlingthe,f,non,1865,vic,-0.5233148082,-0.2686051103,0.5129382693,0.2598827343,-0.8905167057,-0.3996803609,-0.5451730811,-0.7147512654,0.2532345513,-0.6319094265,0.3167668725,0.5530169778,0.6819133388,-0.2639202487,0.7753549693,0.273894807,0.2053425747,0.7441521043,0.783539164,0.9021183551,-0.0070877016,0.865905195,-0.2465469134,2.2814294288,-0.6884936001,1.2840787284,0.3207341341,0.1308508423,-0.0199117715,0.1191654053,-0.7460471255
,,,Mary,F,f_F,Female_Female,Female_Female,Chadwyck_1859_Stowe_TheMinisterWooing,1859_Stowe_TheMinisterWooing,f,can,1859,vic,-0.2550175902,-0.5033661426,-0.5019070669,0.8118464698,-0.649713126,-0.214865264,-0.3382200493,-1.1419706379,0.5436587303,-0.3979832151,1.3142977515,1.1519030672,-0.33221793,0.4628763547,1.0654497011,1.0337738637,0.1105785908,1.9907934107,0.1277398992,-0.0715269474,0.4540717941,0.4918817714,-0.1127489145,0.8643544475,-0.6884936001,0.6812524026,-0.238513095,0.0518995349,0.3624307734,0.077106637,-0.5372476245
,,,Elizabeth,F,f_F,Female_Female,Female_Female,Chadwyck_1831_Shelley_FrankensteinOrThe,1831_Shelley_FrankensteinOrThe,f,can,1831,rom,0.7887997598,-1.2471916897,0.2888383615,0.1986481784,3.4060685156,-0.1362205419,-0.1150906489,1.4213455976,-0.4313485493,0.8347125906,-0.9456814097,-0.9321689463,-0.892610156,1.4353381299,-0.7695421129,-1.4074814852,-0.1400080754,-0.3729096832,-1.0520724968,-0.9749577233,-0.8596395442,0.3519531248,-0.6858543712,-0.4535441075,-0.0343466195,-0.9617935723,0.4406555474,0.0734939476,-0.507538039,0.0687190492,-0.4419288423
,,,Angie,F,f_F,Female_Female,Female_Female,Chadwyck_1864_Cummins_HauntedHearts1864,1864_Cummins_HauntedHearts1864,f,non,1864,vic,-0.488679242,-0.0390829928,-0.8141518976,0.8114093775,0.3730256736,-0.2581198612,-0.4733341991,0.994126225,-0.8540610483,-0.3650913391,0.6273635991,-0.6885238279,0.1291938371,-0.2047434003,-0.0014142806,0.1642904123,-0.5424249576,1.1125735273,0.7101566481,0.1744237312,0.0890407371,0.4277389188,-0.3957111665,-0.2644645038,-0.6884936001,0.8091249604,-0.2940294947,0.0349585201,-0.9251527549,0.0119411532,-0.5318976049
