STORY.ID,PUB..DATE,COLLECTION,GENRE,X..PREDICATE,X..AGENT,X..PATIENT,X..POSESSOR,AFFECT,COGITATION,SOCIABILITY,POLARITY,COMMUNICATIVENESS,CONCRETENESS,ABTRACTION,OBJECTIVITY,DISTINCTIVENESS.AwSaid,DISTINCTIVENESS.AwoSaid,DEPTH,CLASS.SIMILIARITY,HOMOGENEITY,DISTINCTIVENESS.BwStop,DISTINCTIVENESS.BwoStop,EMBODIMENT,CLOTHES,MOTION,PHYSICAL,PERCEPTION,VALUATION,CENTRALITY,ENSEMBLE,DISTRIBTION,MENTIONS,POPULATION,PROTAG..NAME,PROTAG..GENDER,AUTH_GENDER,cog_per,cog_per_norm,GENRE
22207,1984,klab,DNE,0.0345588235,0.7154411765,0.0573529412,0.1926470588,7.57,8.13,0.009110021,0.625,0.0974071479,0.0077084793,0.6138752628,0.3833216538,12.5075830251,5.4534067115,0.7816192092,0.9392102118,0.8294484715,1.7557357534,1.2198798797,0.0826909601,0.0077084793,0.0560616678,0.0028030834,0.0595655221,0.0056061668,1.198568873,2,1.8663784849,1654.9339261455,1.235025318,Iris,F,,0.1408655221,-0.2791400573,
11543,1937,klab,DNE,0.1186556927,0.585048011,0.1364883402,0.1598079561,9.93,6.97,0.0454545455,0.125,0.081027668,0.0559947299,0.6040843215,0.2865612648,11.4836556097,7.4969130916,0.821405484,0.9052247503,0.8310282124,1.4579293807,0.9766903082,0.034914361,0.0072463768,0.0731225296,0.0118577075,0.0711462451,0.0072463768,2.0008818342,3,2.2248465741,3009.6430608428,1.3264182727,Johnson,M,,0.1408462451,-0.2796190172,
20493,1962,klab,DNE,0.0385964912,0.6111111111,0.0774853801,0.2728070175,5.76,8.5,0.0042517007,0.125,0.0753968254,0.012755102,0.5776643991,0.423185941,14.1406320294,6.3024473816,0.8632061237,0.8919091291,0.6804845145,2.0660338603,1.4720370573,0.0736961451,0.0110544218,0.0660430839,0.0031179138,0.0558390023,0.0034013605,54.0833333333,3,4.1265449504,5586.5440897979,1.7215852357,Stern,M,,0.1408390023,-0.2797989732,
11551,1937,klab,DNE,0.0461885092,0.5557641757,0.1194141945,0.2786331205,7.72,6.89,0.0133718829,0,0.0762558728,0.0271051681,0.6219732562,0.3968196603,11.7217084554,13.1827635115,0.8116569486,0.7336984602,0.5858511653,2.0612556903,1.5197897436,0.0451752801,0.0112034695,0.0646910011,0.0202385255,0.0719190459,0.0050596314,12.8009708738,5,4.0344699034,3974.6778204838,1.5072725902,Rosalie,F,,0.1408190459,-0.2802948135,
11180,1926,klab,DNE,0.0353031466,0.699923254,0.0660015349,0.1987720645,6.08,6.16,0.0044809559,0.375,0.0866318148,0.0089619119,0.5974607916,0.3943241225,13.4094011066,5.6652646137,0.8302891713,0.9110120385,0.616379663,1.7274730194,1.2145579701,0.0926064227,0.0201643017,0.0634802091,0.0059746079,0.0791635549,0.0044809559,4.2202166065,7,3.393368846,2026.4882293798,1.7335228652,Robin,M,,0.1407635549,-0.2816735531,
21451,1977,klab,DNE,0.0476190476,0.6666666667,0.0913770914,0.1943371943,6.97,9.89,0.0143660212,0,0.0768269831,0.013116802,0.5240474703,0.296689569,12.5114901613,6.3670402594,0.8003926693,0.8934329096,0.8175843104,1.5099691355,1.0765554135,0.021236727,0.0074953154,0.0443472829,0.0018738289,0.0418488445,0.0149906309,1.0702560735,2,2.4542093423,2500.4925461352,1.6418204505,Kate,F,,0.1407488445,-0.2820390504,
22072,1983,klab,DNE,0.0241977906,0.8095739085,0.0520778538,0.1141504471,7.9,8.3,0.0168625447,0.625,0.1732243229,0.0061318344,0.6152273889,0.2728666326,22.1809280959,5.7840413254,0.7740511899,0.8855353975,0.8975300835,1.9899845068,1.4625338471,0.0270822688,0.005109862,0.0572304548,0.0030659172,0.057741441,0.0066428206,5.1126760563,2,3.7821515968,2284.7842897477,0.899167371,Burton,M,,0.140741441,-0.2822229991,
20798,1968,klab,DNE,0.0407740152,0.6717346234,0.0905321355,0.196959226,7.43,8.57,0.014084507,0.125,0.081824279,0.0160965795,0.6103286385,0.3393695506,13.9219652536,4.9509680839,0.8181626623,0.9407537462,0.8429427622,1.5871315194,1.0955197941,0.0469483568,0.0114017438,0.0617035547,0.0060362173,0.0549966465,0.0060362173,1.4487951807,4,1.7491685046,2024.5527884953,1.4030164854,Harry,M,,0.1406966465,-0.2833359715,
20384,1959,klab,DNE,0.0239218329,0.5667115903,0.0717654987,0.3376010782,10.47,6.6,0.0072703239,0,0.0317250496,0.0092531395,0.6487111699,0.4352280238,7.1874831124,6.7461254752,0.8393983498,0.7566552441,0.7195789582,1.8807377661,1.3001134745,0.1368142763,0.0158625248,0.0482485129,0.0059484468,0.0746860542,0.0023132849,4.2836041359,2,3.5768347383,2824.9963469875,0.9741366714,Selina,F,,0.1406860542,-0.2835991497,
4033,1916,klab,DNE,0.1346153846,0.6057692308,0.1565934066,0.103021978,9.79,8.6,0.0386666667,0.5,0.0386666667,0.056,0.5573333333,0.2933333333,5.7987172155,5.8251775856,0.8373008196,0.719140231,0.4366547608,1.4191124989,1.0058267391,0.0146666667,0,0.056,0.012,0.0546666667,0.0053333333,1.566893424,3,2.1756768101,1522.8650137741,1.1019283747,Phil,M,,0.1406666667,-0.2840808551,
10739,1944,klab,DNE,0.0341365462,0.7570281124,0.0602409639,0.1485943775,7.14,5.65,0.0079207921,0.625,0.101980198,0.0099009901,0.6544554455,0.3217821782,11.3011516777,5.710645344,0.8160532208,0.8998311761,0.6207459697,1.9763183932,1.4940272824,0.0544554455,0.0158415842,0.0831683168,0.004950495,0.0841584158,0.001980198,1.3303964758,2,1.6706618408,1443.2037211081,1.5929400895,Gamadge,M,,0.1406584158,-0.2842858585,
21885,1981,klab,DNE,0.0507556316,0.6814941545,0.0664385515,0.2013116624,12.02,8.01,0.009673853,0.75,0.0735212825,0.0190713101,0.5898286346,0.3148148148,17.0814722872,6.8356053941,0.7856398945,0.9470700151,0.8040244299,1.8859714643,1.3758707244,0.0583195135,0.0066334992,0.0403537866,0.004145937,0.0605306799,0.0080154782,5.3468118196,7,3.7158997415,1800.1507979726,0.5236040715,Alfred,M,,0.1406306799,-0.2849749898,
22737,1987,klab,DNE,0.0290945573,0.6909957361,0.060446451,0.2194632556,7.74,8.88,0.0111380145,0.125,0.0309927361,0.0094430993,0.6082324455,0.3852300242,6.7481234934,6.3065975476,0.8922264005,0.8405624212,0.4848051249,1.6870160523,1.1672384983,0.0675544794,0.012590799,0.0668280872,0.0036319613,0.0518159806,0.0060532688,1.9008961518,2,3.1281448346,3931.2735756492,1.090203432,Mildred,F,,0.1406159806,-0.2853402113,
11159,1925,klab,DNE,0.0545880777,0.5837240455,0.1242464836,0.2374413932,12.85,8.13,0.0071785268,0.125,0.0677278402,0.0162297129,0.5880149813,0.308988764,11.7681080588,5.7486697914,0.8152137188,0.9385718434,0.8069192121,1.7739666728,1.2672767313,0.063670412,0.0081148564,0.0593008739,0.0115480649,0.0593008739,0.0046816479,1.8313885648,3,2.3521863497,2880.1864459655,0.917549043,Catherine,F,,0.1406008739,-0.2857155551,
11098,1950,klab,DNE,0.0472186287,0.6397153946,0.1067270375,0.2063389392,12.76,8.36,0.004898959,0.375,0.061849357,0.0165339865,0.5682792407,0.2914880588,10.7063771708,5.0811765567,0.8248623043,0.9156883852,0.4779800673,1.6837409663,1.0684334101,0.0557256583,0.0061236987,0.0630740968,0.0073484385,0.056950398,0.0122473974,1.884085213,2,2.9768663473,1846.1324912378,1.1567246186,Mary,F,,0.140550398,-0.2869696886,
22302,1985,klab,DNE,0.031213192,0.746171967,0.0371024735,0.1855123675,6.57,7.03,0.0087057458,0.25,0.1352292513,0.0081253627,0.6575739988,0.373186303,18.1213030037,5.7446491409,0.796090422,0.8876514649,0.9105377899,1.9278676651,1.4405346483,0.0922809054,0.0121880441,0.05513639,0.0029019153,0.0702263494,0.0034822983,1.4959400375,3,2.3548018133,1032.0576044145,0.6446331071,Patricia,F,,0.1405263494,-0.2875672045,
20926,1970,klab,DNE,0.0269509252,0.6677393403,0.0539018504,0.2514078842,3.66,6.13,0.0155192996,0,0.1157978512,0.009948269,0.6271388778,0.3967369678,16.9249348954,5.5724961014,0.8043230661,0.9016838088,0.8040221729,2.0135945099,1.533526621,0.0839633904,0.0242737764,0.0652606446,0.0031834461,0.0791882212,0.0031834461,4.8734693878,3,3.6934149825,4334.6463124648,1.8151785228,Evie,F,,0.1404882212,-0.2885145448,
3090,1909,klab,DNE,0.1496437055,0.5700712589,0.1306413302,0.1496437055,10.94,7.44,0.0374449339,0.75,0.0352422907,0.0594713656,0.5044052863,0.2995594714,5.249003486,5.4047673425,0.8379004921,0.7232865659,0.6116191999,1.5018971027,1.0267622398,0.0220264317,0.0022026432,0.0792951542,0.0110132159,0.0660792952,0.0088105727,1.4655344655,3,2.2303812091,1060.7409291285,1.0596812479,Angela,F,,0.1404792952,-0.2887363218,
20960,1971,klab,DNE,0.0792864222,0.6778989098,0.117938553,0.124876115,11.58,5.98,0.0075046904,0.625,0.0909943715,0.0262664165,0.6022514071,0.308630394,11.8054498464,4.4964632131,0.8067846252,0.9279285401,0.4706087966,1.667226849,1.2692727894,0.0478424015,0.0084427767,0.0619136961,0.009380863,0.0806754221,0.0150093809,2.8684931507,2,3.3028355291,2394.0183838661,2.2865505099,Mark,M,,0.1404754221,-0.2888325536,
3413,1911,klab,DNE,0.0271226415,0.5884433962,0.2299528302,0.1544811321,8.94,6.04,0.005800464,0.125,0.0371229698,0.0069605568,0.5266821346,0.3839907193,8.1016794401,8.758191709,0.8246664361,0.5207094915,0.6103563396,2.5528076024,1.9809027659,0.0313225058,0.0034802784,0.0638051044,0.0034802784,0.0800464037,0.0011600928,1.030075188,2,2.4814143153,1582.9915073083,1.9257804225,Jack,M,,0.1404464037,-0.2895535501,
11845,1947,klab,DNE,0.0498687664,0.7086614173,0.0691163605,0.1723534558,7.18,9.02,0.0041841004,0.75,0.0594142259,0.0117154812,0.529707113,0.3355648536,10.9360637793,5.6024499928,0.8898083523,0.8933529465,0.4705610791,1.4805899583,0.9862702938,0.0376569038,0.0125523013,0.0652719665,0.0058577406,0.050209205,0.0058577406,1.647425897,3,2.3519006904,1719.2256972144,1.6280546375,Mr. White,M,,0.140409205,-0.2904777958,
10801,1946,klab,DNE,0.0541871921,0.6091954023,0.1330049261,0.2036124795,10.24,6.42,0.0062208398,0.125,0.065318818,0.0186625194,0.5412130638,0.3032659409,6.448094052,4.392179741,0.8235902853,0.8399479323,0.571356034,1.677167118,1.3242316486,0.0590979782,0.0046656299,0.0435458787,0.0031104199,0.0762052877,0.0093312597,1.0883797054,2,1.4549003584,1050.3040353787,1.5794045645,Jacob,M,,0.1404052877,-0.2905751258,
10872,1947,klab,DNE,0.0283732661,0.7011349306,0.0277427491,0.2427490542,6.64,6.03,0.0073937153,0.125,0.1028958718,0.0080098583,0.685150955,0.4183610598,13.3987071234,5.0046158045,0.816514369,0.9267122627,0.8686136286,1.7668503767,1.2301221411,0.1022797289,0.0104744301,0.0751694393,0.0036968577,0.0800985829,0.0036968577,1.6240352811,5,1.3522999734,1550.8528111181,1.0528532323,Juan,M,,0.1403985829,-0.2907417144,
21886,1981,klab,DNE,0.0561594203,0.6077898551,0.0969202899,0.2391304348,6.01,7.93,0.0130890052,0,0.0462478185,0.0157068063,0.5689354276,0.352530541,6.5041157924,4.7204501109,0.8622556697,0.8381877799,0.4408962553,1.5450349601,1.0729180562,0.0314136126,0.0130890052,0.0462478185,0.0043630017,0.0610820244,0.002617801,4.5447470817,2,3.7178055899,2166.2524574354,1.8546681999,Zuckerman,M,,0.1403820244,-0.29115313,
23445,1990,klab,DNE,0.0248101266,0.7974683544,0.0526582278,0.1250632911,6.84,6.09,0.0094952524,0.75,0.0849575212,0.0109945027,0.6306846577,0.4057971014,16.8608707128,5.1686937103,0.7781463908,0.9130217371,0.7738825981,1.6642495532,1.223866185,0.0829585207,0.0059970015,0.07996002,0.0034982509,0.0794602699,0.0034982509,2.6028776978,4,2.5719963754,1768.5013197771,0.9776126699,Riverwind,M,,0.1403602699,-0.2916936463,
10078,1929,klab,DNE,0.0948905109,0.6605839416,0.1824817518,0.0620437956,11.07,7.73,0.0262697023,0.5,0.112084063,0.0350262697,0.5761821366,0.2556917688,11.0630530769,3.3835070759,0.8070313275,0.8818789666,0.5378442425,1.7917414672,1.3971298111,0.0245183888,0.0017513135,0.0683012259,0.0140105079,0.0630472855,0.0070052539,1.990530303,2,2.5824902095,1471.3087788557,1.3999132054,Godfrey,M,,0.1403472855,-0.2920162591,
1690,1899,klab,DNE,0.0588516746,0.6023923445,0.0870813397,0.2516746411,7.07,7.4,0.0051353875,0.75,0.0952380952,0.0289449113,0.6036414566,0.3538748833,18.2947251463,4.3031260248,0.8389965806,0.9130901988,0.8569843473,1.8020672537,1.2419601912,0.0718954248,0.0042016807,0.0611577965,0.0158730159,0.0662931839,0.002334267,2.4652278177,4,2.7370856881,1593.1192127388,0.7748634303,Tom,M,,0.1402931839,-0.2933604774,
21233,1975,klab,DNE,0.0630193906,0.66966759,0.0754847645,0.1918282548,13.25,11.43,0.0168940871,0.25,0.0467836257,0.0175438596,0.5354126056,0.281351527,7.1450669008,5.4777922745,0.8459044062,0.8382843119,0.7709968177,1.5654824254,1.1821367107,0.037037037,0.0103963613,0.0292397661,0.0064977258,0.0259909032,0.0051981806,2.2774480712,2,2.9119368743,2695.0628555376,1.755741274,Louisa,F,,0.1402909032,-0.293417144,
21288,1975,klab,DNE,0.0263841695,0.6424145513,0.0407755347,0.2904257446,7.43,5.02,0.0045436586,0.125,0.0270644014,0.0086922165,0.6752271829,0.4964440932,8.0005707213,8.1955103875,0.758818921,0.6660619118,0.4959582439,2.128326576,1.6284584516,0.1700908732,0.0077044646,0.054721454,0.006321612,0.0900829712,0.0051363098,5.3651685393,2,3.7875533333,4666.1845756948,0.9772114295,Rod,M,,0.1402829712,-0.293614224,
11706,1942,klab,DNE,0.0412805392,0.6672283067,0.0631844987,0.2283066554,7.6,8.91,0.00330033,0.75,0.0544554455,0.0165016502,0.5849834983,0.3391089109,9.8065153201,6.831180322,0.859405413,0.7824231678,0.5880054458,1.5141447056,1.0039222945,0.0181518152,0.0099009901,0.0396039604,0.0057755776,0.0511551155,0.0115511551,1.3394607843,2,2.2889304161,1356.719048683,1.2412800079,Tom,M,,0.1402551155,-0.2943063318,
10684,1942,klab,DNE,0.0592525068,0.5770282589,0.0870556062,0.2766636281,13.06,9.83,0.0147058824,0.625,0.0428200692,0.0198961938,0.580449827,0.3174740484,10.0644934451,6.8667298343,0.8441188902,0.8853443181,0.7552178537,1.4428783895,0.9715906196,0.0406574394,0.0112456747,0.0423875433,0.0064878893,0.0419550173,0.008650519,1.3296026861,2,2.2974883129,2310.5648047301,0.9724599347,Amanda,F,,0.1402550173,-0.2943087717,
10744,1944,klab,DNE,0.0377777778,0.6962962963,0.0392592593,0.2266666667,5.38,7.78,0.0072621641,0,0.0842411038,0.0101670298,0.6325344953,0.381989833,10.429375955,4.3667981149,0.8196124165,0.9273522869,0.8744679166,1.799218402,1.2082736129,0.1096586783,0.0087145969,0.0784313725,0.0072621641,0.0624546115,0.0036310821,3.1216545012,2,3.3815489809,1316.9645148377,1.0264727318,Catherine,F,,0.1402546115,-0.2943188543,
21856,1981,klab,DNE,0.0148104265,0.6954976303,0.0556872038,0.2340047393,5.75,6.2,0.0028506271,0.125,0.0695553022,0.0062713797,0.6242873432,0.3802736602,8.4066581896,4.6571582054,0.834040945,0.8986759251,0.7070095292,1.8093120096,1.2168312034,0.1020524515,0.0182440137,0.1060433295,0.007981756,0.0781071836,0.0017103763,1.6366396761,2,2.7189941493,2628.883578013,1.6257783414,Hugh,M,,0.1401071836,-0.297981875,
278,1884,klab,DNE,0.1470588235,0.5536764706,0.1926470588,0.1066176471,11.41,8.77,0.035589672,0.25,0.099790649,0.0690858339,0.5694347523,0.2386601535,14.0032266532,5.9117430813,0.8078176806,0.9224943333,0.8749360902,1.6129899819,1.1866656874,0.028611305,0.0013956734,0.0683879972,0.0153524075,0.052337753,0.011863224,1.2798353909,2,2.3181720094,1818.3708073203,0.6496501634,Esther,F,,0.140037753,-0.2997069604,
2971,1908,klab,DNE,0.2277992278,0.5032175032,0.1763191763,0.0926640927,11.52,7.48,0.0319410319,0.5,0.0724815725,0.1216216216,0.5208845209,0.2506142506,11.3369959896,6.767897312,0.8437967029,0.8704630108,0.6515263095,1.2979356521,0.9165339521,0.0245700246,0.0061425061,0.0675675676,0.0245700246,0.0651105651,0.0098280098,1.4690130069,3,2.0708746987,1499.1450188564,0.7808046973,Hamil,M,,0.1399105651,-0.3028670943,
3759,1914,klab,DNE,0.0758122744,0.5685920578,0.1046931408,0.2509025271,8.99,7.96,0.0043066322,0.125,0.0818260121,0.0301464255,0.5219638243,0.3273040482,14.5048714936,6.0421200736,0.8496327934,0.8655775343,0.7042007832,1.5558515643,1.0774604403,0.044788975,0.0120585702,0.0404823428,0.0068906115,0.060292851,0.0068906115,1.0741733691,2,2.288729247,1241.1713683863,1.0325884928,Mr. Blithers,M,,0.139892851,-0.3033072221,
21040,1972,klab,DNE,0.0316742081,0.6798642534,0.1153846154,0.1730769231,10.29,4.41,0.0021052632,0,0.1189473684,0.0084210526,0.5768421053,0.2726315789,12.5134765098,7.4363793459,0.7495173983,0.8679075381,0.8864201464,1.5644406117,1.1400894454,0.0673684211,0.0168421053,0.0642105263,0.0063157895,0.0957894737,0.0052631579,1.6887298748,3,2.0258998452,1052.4438102034,1.1148769176,Sally,F,,0.1398894737,-0.3033911351,
22989,1988,klab,DNE,0.0347490347,0.7149292149,0.0823680824,0.167953668,11.66,7.91,0.0122774708,0.5,0.0779619398,0.0135052179,0.5954573358,0.3308778392,12.0960084356,4.3414182535,0.9025355941,0.9388493757,0.6629484385,1.6821629305,1.1559567346,0.0620012277,0.0061387354,0.0748925721,0.0110497238,0.0607734807,0.007980356,1.3816936488,2,2.4198884835,2347.2668810289,1.4615609471,John,M,,0.1398734807,-0.3037885001,
10177,1946,klab,DNE,0.033887468,0.6246803069,0.1138107417,0.2276214834,7.27,6.34,0.0093225606,0.5,0.0503418272,0.0087010566,0.6668738347,0.4313238036,9.3286748224,4.805130638,0.8521755039,0.8706816593,0.7703319891,1.6856743194,1.1389018919,0.1075201989,0.0087010566,0.0814170292,0.0074580485,0.0764449969,0.0043505283,1.444741533,2,2.3420557184,2392.6905591309,1.4760583338,Harrigan,M,,0.1398449969,-0.3044962139,
21410,1977,klab,DNE,0.0490981964,0.6778557114,0.0761523046,0.1968937876,8.74,10.18,0.0101107366,0,0.0303322099,0.0120365912,0.542609533,0.3211362542,7.2303712849,7.1391728577,0.8928677925,0.8016773805,0.5895612964,1.6262904892,1.1420894085,0.0226287915,0.0048146365,0.06596052,0.0048146365,0.0380356283,0.0110736639,1.7136715391,3,2.566393466,3147.703582033,1.5793796197,Ted,M,,0.1398356283,-0.3047289878,
4304,1919,klab,DNE,0.0439276486,0.5649224806,0.059754522,0.3313953488,9.14,5.48,0.0100755668,0,0.004093199,0.0132241814,0.5941435768,0.4644206549,4.9892746107,5.0001452769,0.8611833295,0.5412394301,0.5541660113,1.7649860577,1.0754245148,0.1133501259,0.0034634761,0.0859571788,0.0078715365,0.0850125945,0.0028337531,5.5422794118,3,3.7043463965,4476.3488434243,1.4846928171,Miki,M,,0.1398125945,-0.3053012898,
20910,1970,klab,DNE,0.0422535211,0.6943661972,0.0929577465,0.1704225352,12.43,8.2,0.0094086022,0.125,0.0188172043,0.0120967742,0.5504032258,0.309811828,5.7455494676,5.9234817198,0.9770033018,0.7408881758,0.6822172935,1.3718483437,0.8137930327,0.063844086,0.002016129,0.0752688172,0.0087365591,0.0577956989,0.0040322581,1.579481398,3,2.000420155,1552.733076207,1.1083034091,Corey,M,,0.1397956989,-0.305721081,
4389,1919,klab,DNE,0.0366449511,0.654723127,0.0684039088,0.240228013,8.83,3.98,0.0126883426,0.125,0.0729579699,0.0118953212,0.6106264869,0.4274385408,8.8555211642,5.1269807704,0.8263293218,0.8869827164,0.4030460505,1.9428993882,1.4431720933,0.1015067407,0.0063441713,0.0745440127,0.0055511499,0.0999206979,0.0015860428,1.925984252,2,3.0017438769,3944.1434468524,3.2249742002,Joel,M,,0.1397206979,-0.3075845696,
11025,1926,klab,DNE,0.0373376623,0.6396103896,0.0638528139,0.2591991342,10.52,8.93,0.0061728395,0.25,0.0519547325,0.012345679,0.5720164609,0.3173868313,10.5167952131,6.8692150374,0.8472962275,0.8598489651,0.5565248843,1.6218362657,1.0773021952,0.0462962963,0.012345679,0.0576131687,0.003600823,0.0504115226,0.0066872428,2.6622613803,4,2.7075409263,2961.9343244568,1.6337199804,Mr. Marble,M,,0.1397115226,-0.3078125408,
21222,1974,klab,DNE,0.0230414747,0.767281106,0.0552995392,0.1543778802,6.46,5.51,0.0208568207,0,0.1059751973,0.0084554679,0.6505073281,0.3838782413,14.0785636114,4.7320250647,0.9130854554,0.9281328187,0.9167096489,1.84733772,1.2855486231,0.0800450958,0.0084554679,0.0969560316,0.0056369786,0.0845546787,0.0016910936,1.0956090652,3,1.7206126882,1586.7154886817,1.0256725848,Hicks,M,,0.1396546787,-0.3092248948,
22834,1988,klab,DNE,0.0325966851,0.7281767956,0.070441989,0.1687845304,8.7,7.25,0.0045056984,0.125,0.0598992844,0.0076861914,0.6095944871,0.3816591572,13.8425614721,6.821880422,0.869436287,0.9256449246,0.7641496419,1.8880662179,1.341473049,0.0760667904,0.0174927114,0.0596342433,0.0076861914,0.0670553936,0.0084813146,2.0107591154,2,2.6713950644,2874.6240087504,0.8545255674,Andrew,M,,0.1395553936,-0.3116917506,
21162,1974,klab,DNE,0.0386121992,0.7129266928,0.093452714,0.155008394,5.25,9.16,0.0123922414,0.125,0.0770474138,0.0140086207,0.5856681034,0.3480603448,11.1477617698,6.0041869993,0.91600583,0.927689518,0.6870703289,1.8714564186,1.3694431576,0.0463362069,0.0129310345,0.0662715517,0.0048491379,0.0479525862,0.0167025862,2.3616734143,2,2.8742835301,1814.8632111671,1.0370646921,Nick,M,,0.1395525862,-0.3117615038,
20287,1957,klab,DNE,0.0477987421,0.679245283,0.0842767296,0.1886792453,9.1,7.4,0.0084951456,0,0.0837378641,0.020631068,0.609223301,0.3652912621,10.3627048072,3.5835482652,0.8622567021,0.91018931,0.6903444534,1.7365771103,1.3536511572,0.0740291262,0.0230582524,0.0740291262,0.0072815534,0.0655339806,0.0121359223,1.4736842105,2,2.0018421474,1807.8190399858,2.2263781281,Peter,M,,0.1395339806,-0.312223782,
21353,1976,klab,DNE,0.0344149459,0.7236971485,0.0599803343,0.1819075713,7.33,7.52,0.0153550864,0.125,0.0403071017,0.009596929,0.5700575816,0.3848368522,5.9526964915,3.7722108919,0.8841207605,0.8540258776,0.5659859099,1.3303460287,0.934304169,0.0431861804,0.0124760077,0.0671785029,0.0057581574,0.0642994242,0.0067178503,2.2034883721,2,3.0230606509,1870.3118831425,1.6449532833,Berryman,M,,0.1394994242,-0.3130823766,
11587,1938,klab,DNE,0.0409019402,0.649187205,0.0954378605,0.2144729942,9.28,7.88,0.0080889788,0,0.0348837209,0.0126390293,0.5606673407,0.3468149646,7.7205034024,5.8091301554,0.8505485523,0.8716984225,0.7448924363,1.5368412412,0.9653125894,0.0546006067,0.0101112235,0.0520728008,0.0075834176,0.0606673407,0.0065722952,1.1186635945,2,1.6781256861,1077.6316519616,0.5549081627,Richard,M,,0.1394673407,-0.3138795291,
10737,1944,klab,DNE,0.0504261364,0.6917613636,0.0660511364,0.1917613636,7.59,8.54,0.003417635,0.75,0.0922761449,0.016404648,0.6247436774,0.3465481887,14.2054651009,4.8821080203,0.8155506098,0.9326272993,0.8027197741,1.7445917174,1.2061902725,0.0608339029,0.012987013,0.0553656869,0.004101162,0.0539986329,0.003417635,3.8648648649,4,3.4926506453,1620.9843796051,1.1335555102,Cliff,M,,0.1393986329,-0.3155866558,
11627,1939,klab,DNE,0.0225127088,0.8031953522,0.0428467683,0.1314451707,5.46,8.61,0.0107991361,0.125,0.0928725702,0.0093592513,0.626349892,0.2296616271,11.9073628165,14.6220028359,0.8141012397,0.6309327023,0.5227473064,2.2216007435,1.6933089017,0.0223182145,0.0100791937,0.0669546436,0.0057595392,0.0532757379,0.0057595392,1.921686747,4,2.4081086533,1599.9799375557,1.2539027724,Jimmy,M,,0.1393757379,-0.3161555091,
10087,1931,klab,DNE,0.068303095,0.8292422625,0.0448239061,0.0576307364,16.77,9.96,0.0083594566,0,0.0365726228,0.0459770115,0.5015673981,0.2612330199,8.6088053508,9.4434119852,0.8287184993,0.578245689,0.4104363555,1.5787137074,1.2675899976,0.0177638454,0.0010449321,0.0480668757,0.0156739812,0.039707419,0.0062695925,1.0015961692,2,1.8361613559,1389.2276648114,1.108721201,Nita,F,,0.139307419,-0.3178529731,
11016,1923,klab,DNE,0.0480068581,0.6545220746,0.0664380626,0.2310330047,11.77,8.3,0.0089686099,0.625,0.0281288219,0.0179372197,0.5226253567,0.3167549939,9.5315639052,9.5831110835,0.8530412571,0.8123036693,0.6175060674,1.5918632456,1.1124172575,0.0379127599,0.0138605789,0.0534039951,0.0073379535,0.0562576437,0.0081532817,1.1851085832,2,2.450909853,2419.1505530693,1.0554758085,Elsie,F,,0.1392576437,-0.3190896993,
20993,1971,klab,DNE,0.0331702012,0.7542142469,0.0467645459,0.165851006,4.14,4.77,0.0063124671,0.5,0.0226196739,0.0126249342,0.6286165176,0.402945818,5.6052433042,5.8064969755,0.8483400858,0.7179450818,0.7138388165,1.7877183805,1.2255181499,0.0725933719,0.0115728564,0.1357180431,0.0089426618,0.0915307733,0.0026301946,4.0812182741,5,3.5635211701,3065.543142563,1.9064323026,Parker,M,,0.1392307733,-0.3197573262,
2080,1901,klab,DNE,0.051396648,0.556424581,0.1094972067,0.2826815642,9.7,9.16,0.0054112554,0.125,0.0541125541,0.0183982684,0.5822510823,0.3041125541,10.5781077839,4.6709578473,0.8595997228,0.8529515448,0.4948641353,1.312169515,0.8997103734,0.0541125541,0.0054112554,0.04004329,0.0032467532,0.0476190476,0.0108225108,2.1127098321,2,2.5640882139,1189.8170031738,1.3505300831,Abner,M,,0.1392190476,-0.3200486651,
22958,1988,klab,DNE,0.037347561,0.6120426829,0.0670731707,0.2835365854,9.38,6.4,0.0074460164,0.25,0.0469099032,0.0104244229,0.6180193596,0.4460163812,7.6019987542,6.1141587265,0.771951587,0.8415110497,0.6692400091,1.7063818639,1.1936367442,0.148175726,0.0037230082,0.0394638868,0.0067014147,0.0752047655,0.0067014147,1.0920826162,5,1.1195354538,1004.2814520533,0.7913959433,Anna,F,,0.1392047655,-0.3204035208,
10709,1943,klab,DNE,0.0813841717,0.6401794297,0.0855495034,0.1928868952,9.88,8.44,0.0116314662,0,0.0538720539,0.0183654729,0.5329048056,0.3171104989,10.8117735697,6.580950778,0.8352897206,0.916049762,0.6303000946,1.8560063095,1.3280461459,0.0459136823,0.0082644628,0.0541781451,0.008570554,0.0547903275,0.0045913682,10.8780487805,2,4.0732106892,3142.1095008052,1.0064412238,Paine,M,,0.1391903275,-0.32076225,
11000,1950,klab,DNE,0.1045045045,0.5243243243,0.1297297297,0.2414414414,8.3,8.3,0.0070052539,0,0.0122591944,0.0455341506,0.5639229422,0.3695271454,4.9382030389,5.0784937934,0.8490015525,0.6150154121,0.6094825903,1.2605247801,0.9256658913,0.0315236427,0.0140105079,0.0630472855,0.0087565674,0.0560420315,0.0105078809,1.2688927944,3,1.1034493834,1149.5350910712,1.5921538657,Harry,M,,0.1390420315,-0.3244468396,
