"","source","target","weight","count.source","count.target","count.diff","abs.diff","work.diff","date.diff"
"178","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Im Grase.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Die Golems.txt",37.6186139296898,175,340,-0.942857142857143,0.942857142857143,3,0
"179","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Lebt wohl.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Der Säntis_Winter.txt",32.619518443418,129,92,0.402173913043478,0.402173913043478,105,6
"180","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Lebt wohl.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Der Säntis_Sommer.txt",32.3446192386058,129,104,0.240384615384615,0.240384615384615,106,6
"181","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Spätes Erwachen.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Im Grase.txt",44.1224238629866,303,175,0.731428571428571,0.731428571428571,2,0
"182","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_1. Silvesterfei.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Scherz und Ernst_Des alten Pfarrers Woche_Samstag.txt",19.05111623617,495,322,0.537267080745342,0.537267080745342,100,5
"183","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_1. Silvesterfei.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Pfingstsonntage.txt",18.6915324875065,495,263,0.88212927756654,0.88212927756654,69,5
"184","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_2. Münzkraut.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am fünften Sonntage nach Ostern.txt",25.9332763158511,389,389,0,0,80,5
"185","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_3. Der Loup Garou.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Scherz und Ernst_Des alten Pfarrers Woche_Dienstag.txt",13.6333991887562,548,313,0.750798722044728,0.750798722044728,107,5
"186","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_3. Der Loup Garou.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am dritten Sonntage nach Pfingsten.txt",13.163518634058,548,358,0.53072625698324,0.53072625698324,88,5
"187","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_4. Maisegen.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am zwölften Sonntage nach Pfingsten.txt",14.4560769833975,564,324,0.740740740740741,0.740740740740741,50,5
"188","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_5. Höhlenfei.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Scherz und Ernst_Des alten Pfarrers Woche_Mittwoch.txt",18.0187588807833,369,326,0.131901840490798,0.131901840490798,106,5
"189","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_5. Höhlenfei.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am vierten Sonntage nach hl. drei Könige.txt",17.6942813221031,369,270,0.366666666666667,0.366666666666667,123,25
"190","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_6. Johannistau.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am siebenzehnten Sonntage nach Pfingsten.txt",34.5225648354489,336,414,-0.232142857142857,0.232142857142857,67,5
"191","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_6. Johannistau.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Pfingstsonntage.txt",34.3034979941742,336,263,0.277566539923954,0.277566539923954,74,5
"192","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Bajazet.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Feste der hl. drei Könige.txt",30.1038688938942,212,360,-0.69811320754717,0.69811320754717,139,25
"193","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Das Fräulein von Rodenschild.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Das Fräulein von Rodenschild.txt",125.996490160959,720,720,0,0,52,3
"194","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Barmekiden Untergang.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Feste Mariä Lichtmeß.txt",13.9329751446151,359,415,-0.155988857938719,0.155988857938719,140,25
"195","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Fundator.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Schloßelf.txt",14.220392496618,794,485,0.637113402061856,0.637113402061856,51,3
"196","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Die Schwestern.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Graf von Thal.txt",14.9609913303428,1284,1249,0.0280224179343475,0.0280224179343475,124,6
"197","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Die Stiftung Cappenbergs.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Die Golems.txt",16.7207705033813,540,340,0.588235294117647,0.588235294117647,17,0
"198","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Die Stiftung Cappenbergs.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am siebenzehnten Sonntage nach Pfingsten.txt",16.2644757311297,540,414,0.304347826086957,0.304347826086957,73,5
"199","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Die Vendetta.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Tod des Erzbischofs Engelbert von Köln.txt",14.4803070548709,893,910,-0.019036954087346,0.019036954087346,53,3
"200","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Die Vergeltung.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am dritten Sonntage nach Pfingsten.txt",15.5796505155697,582,358,0.625698324022346,0.625698324022346,99,5
"201","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Vorgeschichte (Second sight).txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Vorgeschichte (Second sight).txt",126.323289355096,700,700,0,0,54,3
"202","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Am Bodensee.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Grüße.txt",28.6415506023559,335,299,0.120401337792642,0.120401337792642,19,0
"203","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Am Bodensee.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am siebenzehnten Sonntage nach Pfingsten.txt",28.5830265539581,335,414,-0.235820895522388,0.235820895522388,77,5
"204","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Das alte Schloß.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Am Bodensee.txt",36.0067675508828,193,335,-0.735751295336788,0.735751295336788,1,0
"205","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Das öde Haus.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Taxuswand.txt",13.986518722621,345,214,0.61214953271028,0.61214953271028,41,2
"206","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Abschied von der Jugend.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Vor vierzig Jahren.txt",36.247875150941,194,275,-0.417525773195876,0.417525773195876,47,3
"207","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_An *** [1].txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Fronleichnamstage.txt",32.2117202522554,140,248,-0.771428571428571,0.771428571428571,99,5
"208","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_An ***.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Aschermittwochen.txt",32.7845925883116,174,274,-0.574712643678161,0.574712643678161,113,5
"209","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_An ***.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Taxuswand.txt",32.4728965689893,174,214,-0.229885057471264,0.229885057471264,44,2
"210","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_An Elise.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_An ***.txt",35.9107819068937,217,174,0.247126436781609,0.247126436781609,1,0
"211","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_An Elise.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Feste vom süßen Namen Jesus.txt",35.2593623732123,217,286,-0.317972350230415,0.317972350230415,151,25
"212","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Brennende Liebe.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Spätes Erwachen.txt",38.2392838901809,220,303,-0.377272727272727,0.377272727272727,23,0
"213","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Clemens von Droste.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Das Ich, der Mittelpunkt der Welt.txt",31.8818418980923,362,331,0.0936555891238671,0.0936555891238671,30,0
"214","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Das Liebhabertheater.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Ungastlich oder nicht.txt",35.3161065713135,321,370,-0.152647975077882,0.152647975077882,54,3
"215","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Das Liebhabertheater.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Das Ich, der Mittelpunkt der Welt.txt",33.9070283653948,321,331,-0.0311526479750779,0.0311526479750779,31,0
"216","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Das Spiegelbild.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Spätes Erwachen.txt",40.1747937922888,241,303,-0.257261410788382,0.257261410788382,26,0
"217","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Das Spiegelbild.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_An *** [1].txt",39.3611204778323,241,140,0.721428571428571,0.721428571428571,6,0
"218","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Das vierzehnjährige Herz.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Das Spiegelbild.txt",41.7962367289352,212,241,-0.136792452830189,0.136792452830189,1,0
"219","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Das vierzehnjährige Herz.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Taxuswand.txt",41.6724070606805,212,214,-0.00943396226415094,0.00943396226415094,50,2
"220","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Der Brief aus der Heimat.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Im Moose.txt",38.1388302243929,294,321,-0.0918367346938776,0.0918367346938776,52,2
"221","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Der kranke Aar.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Abschied von der Jugend.txt",34.2357806435046,134,194,-0.447761194029851,0.447761194029851,10,0
"222","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Der Todesengel.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Im Moose.txt",34.8495234297682,176,321,-0.823863636363636,0.823863636363636,54,2
"223","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Der Traum.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Im Moose.txt",44.6234177399291,332,321,0.0342679127725857,0.0342679127725857,55,2
"224","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Der zu früh geborene Dichter.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Der Traum.txt",23.6638505161076,355,332,0.0692771084337349,0.0692771084337349,1,0
"225","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Der zu früh geborene Dichter.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am sechsten Sonntage nach Ostern.txt",22.8414409501604,355,230,0.543478260869565,0.543478260869565,99,5
"226","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Bank.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Taxuswand.txt",36.4159788275982,329,214,0.537383177570093,0.537383177570093,56,2
"227","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Bank.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Am Weiher_Ein harter Wintertag.txt",36.1777139007576,329,171,0.923976608187134,0.923976608187134,144,6
"228","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die junge Mutter.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Taxuswand.txt",41.4721263043648,344,214,0.607476635514019,0.607476635514019,57,2
"229","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die rechte Stunde.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Der Säntis_Frühling.txt",34.4438005780596,91,113,-0.241758241758242,0.241758241758242,144,6
"230","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Unbesungenen.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Die tote Lerche.txt",34.6371837059719,112,184,-0.642857142857143,0.642857142857143,40,0
"231","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Unbesungenen.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Der Todesengel.txt",34.3362679149834,112,176,-0.571428571428571,0.571428571428571,6,0
"232","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Ein braver Mann.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Vor vierzig Jahren.txt",25.2526413629291,502,275,0.825454545454545,0.825454545454545,65,3
"233","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Guten Willens Ungeschick.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Bank.txt",36.5798107793311,233,329,-0.412017167381974,0.412017167381974,5,0
"234","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Instinkt.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Im Grase.txt",38.5136602567332,341,175,0.948571428571429,0.948571428571429,41,0
"235","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Katharine Schücking.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Vor vierzig Jahren.txt",38.5316415070419,406,275,0.476363636363636,0.476363636363636,68,3
"236","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Locke und Lied.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Grüße.txt",37.4463025287194,178,299,-0.679775280898876,0.679775280898876,44,0
"237","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Locke und Lied.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die rechte Stunde.txt",36.9546450228093,178,91,0.956043956043956,0.956043956043956,6,0
"238","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Mein Beruf.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Das Spiegelbild.txt",33.4000038697449,408,241,0.692946058091286,0.692946058091286,16,0
"239","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Meine Sträuße.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Locke und Lied.txt",36.2301537054289,306,178,0.719101123595506,0.719101123595506,2,0
"240","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Meine Sträuße.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Junge Liebe.txt",35.6286719823654,306,222,0.378378378378378,0.378378378378378,60,2
"241","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Meine Toten.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am ersten Sonntage nach hl. drei Könige.txt",36.3683840019835,227,374,-0.647577092511013,0.647577092511013,177,25
"242","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Nach dem Angelus Silesius.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Ostersonntage.txt",27.7508340158186,538,321,0.67601246105919,0.67601246105919,166,25
"243","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Nach fünfzehn Jahren.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Vor vierzig Jahren.txt",34.4199429985174,419,275,0.523636363636364,0.523636363636364,74,3
"244","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Neujahrsnacht.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Scherz und Ernst_Des alten Pfarrers Woche_Samstag.txt",21.8520840195335,528,322,0.639751552795031,0.639751552795031,146,5
"245","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Not.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Lebt wohl.txt",33.4513444838785,109,129,-0.18348623853211,0.18348623853211,49,0
"246","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Poesie.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_An ***.txt",30.6159954452303,221,174,0.270114942528736,0.270114942528736,28,0
"247","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Sit illi terra levis.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Das Ich, der Mittelpunkt der Welt.txt",42.0514048017456,393,331,0.187311178247734,0.187311178247734,56,0
"248","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Sit illi terra levis.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Clemens von Droste.txt",39.4529260287061,393,362,0.0856353591160221,0.0856353591160221,26,0
"249","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Stammbuchblätter_1. Mit Lauras Bilde.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_An Elise.txt",32.3126170043533,109,217,-0.990825688073395,0.990825688073395,29,0
"250","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Stammbuchblätter_2. An Henriette von Hohenhausen.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Palmsonntage.txt",40.0993093356212,131,216,-0.648854961832061,0.648854961832061,172,25
"251","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Vanitas Vanitatum.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Taxuswand.txt",32.6151735511672,203,214,-0.0541871921182266,0.0541871921182266,76,2
"252","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Vanitas Vanitatum.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die junge Mutter.txt",32.3765695146067,203,344,-0.694581280788177,0.694581280788177,19,0
"253","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Was bleibt.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Im Moose.txt",32.3147572444368,226,321,-0.420353982300885,0.420353982300885,78,2
"254","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Heidebilder_Das Haus in der Heide.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Pfingstsonntage.txt",31.1732265972828,198,263,-0.328282828282828,0.328282828282828,123,5
"255","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Heidebilder_Das Haus in der Heide.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Fragment.txt",31.0872941888019,198,229,-0.156565656565657,0.156565656565657,160,6
"256","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Heidebilder_Das Hirtenfeuer.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Elemente_Feuer.txt",22.7014876082114,323,194,0.664948453608247,0.664948453608247,93,3
"257","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Heidebilder_Der Heidemann.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Heidebilder_Das Haus in der Heide.txt",26.4830553889594,382,198,0.929292929292929,0.929292929292929,2,0
