"","X","source","target","weight","count.source","count.target","count.diff","abs.diff","page.diff","roll.mean"
"312",312,"1860_0070500.txt","1860_0065400.txt",29.2344268218477,299,298,0.00335570469798658,0.00335570469798658,17,67.4
"313",313,"1860_0070800.txt","1860_0066300.txt",26.2646615226385,297,296,0.00337837837837838,0.00337837837837838,15,72.95
"314",314,"1860_0071100.txt","1860_0047100.txt",22.9797667534823,299,288,0.0381944444444444,0.0381944444444444,80,71.9
"316",316,"1860_0071400.txt","1860_0055500.txt",28.3602243925325,300,293,0.0238907849829352,0.0238907849829352,53,70.65
"317",317,"1860_0071700.txt","1860_0069300.txt",25.5715449945255,298,297,0.00336700336700337,0.00336700336700337,8,67.9
"318",318,"1860_0072000.txt","1860_0071700.txt",26.8895181455499,295,298,-0.0101694915254237,0.0101694915254237,1,59.6
"319",319,"1860_0072300.txt","1860_0034500.txt",27.908172284853,298,293,0.0170648464163823,0.0170648464163823,126,54.8
"320",320,"1860_0072600.txt","1860_0057600.txt",26.8525244292699,297,295,0.00677966101694915,0.00677966101694915,50,51.5
"322",322,"1860_0072900.txt","1860_0058800.txt",36.6432208717246,299,297,0.00673400673400673,0.00673400673400673,47,44.25
"324",324,"1860_0073200.txt","1860_0041400.txt",34.3276361849601,299,294,0.0170068027210884,0.0170068027210884,106,43.35
"326",326,"1860_0073500.txt","1860_0072900.txt",26.7262059566921,300,299,0.00334448160535117,0.00334448160535117,2,45.2
"327",327,"1860_0073800.txt","1860_0039300.txt",30.2906405708932,295,291,0.013745704467354,0.013745704467354,115,NA
"328",328,"1860_0074100.txt","1860_0039000.txt",22.149748441344,294,294,0,0,117,NA
"330",330,"1860_0074400.txt","1860_0073800.txt",27.70466990143,294,295,-0.00340136054421769,0.00340136054421769,2,NA
"331",331,"1860_0074700.txt","1860_0074400.txt",26.3736194383928,294,294,0,0,1,NA
"333",333,"1860_0075000.txt","1860_0074700.txt",30.8361247192786,295,294,0.00340136054421769,0.00340136054421769,1,NA
"334",334,"1860_0075300.txt","1860_0055800.txt",33.5488144294248,294,296,-0.00680272108843537,0.00680272108843537,65,NA
"335",335,"1860_0075600.txt","1860_0060600.txt",29.6772479247679,296,299,-0.0101351351351351,0.0101351351351351,50,NA
"336",336,"1860_0075900.txt","1860_0072900.txt",29.919955498902,294,299,-0.0170068027210884,0.0170068027210884,10,NA
"337",337,"1860_0076200.txt","1860_0075900.txt",38.9517007015982,294,294,0,0,1,NA
"338",338,"1860_0076500.txt","1860_0060300.txt",35.3016433435523,136,298,-1.19117647058824,1.19117647058824,54,NA
