"","emotion","sense"
"00010985.txt",0.0141867112149411,0.018389214445126
"00010986.txt",0.0147351951475663,0.0123561309128319
"00010988.txt",0.0089973692813001,0.0151927896514687
"00010989.txt",0.0401941193262918,0.0153868113045961
"00010994.txt",0.020812068688814,0.0149959878029209
"00010995.txt",0.0203790882061447,0.013689296333003
"00011000.txt",0.0149763531266421,0.0163557540725171
"00011001.txt",0.0143473953300635,0.0141761561701139
"00011002.txt",0.0284612315467482,0.0111716983641442
"00011003.txt",0.0141323792486583,0.0145226866157099
"00011004.txt",0.0149662858400528,0.0156465715600552
"00011006.txt",0.0182129548323963,0.0109653433987322
"00011008.txt",0.0168336032307723,0.0135748415602071
"00011010.txt",0.0103990021442686,0.0137485459616274
"00011012.txt",0.015647604828536,0.0145481059685428
"00011013.txt",0.0122058685666073,0.0157307584137996
"00011022.txt",0.0158456007872593,0.0103528608438937
"00011026.txt",0.0178163143269197,0.0143749926718023
"00011030.txt",0.017817947062621,0.0169715228462808
"00011031.txt",0.025125756671498,0.0146048256458351
"00011043.txt",0.0226948128384211,0.0124774385937377
"00011046.txt",0.0205567240699356,0.0115354278953595
"00011061.txt",0.016984228930279,0.0190083234399227
"00011074.txt",0.0275707081780311,0.00863297522473142
"00011081.txt",0.0213138599459732,0.0121263395375071
"00011082.txt",0.0174643359014036,0.00849158223383838
"00011083.txt",0.0179733208518605,0.011074186754037
"00011087.txt",0.017262231995602,0.0183250870441635
"00011088.txt",0.0167024551233908,0.0138252747601468
"00011096.txt",0.0143933670405455,0.0112744813157436
"00011100.txt",0.0106567247892575,0.015754136491859
"00011101.txt",0.0108410191304781,0.0193669641412444
"00011102.txt",0.0115450922759517,0.0183421417064692
"00011109.txt",0.0181229586380322,0.0135560886782091
"00011113.txt",0.0157239600128991,0.0136343115124153
"00011114.txt",0.020005317734645,0.0120074448285031
"00011121.txt",0.0108209123928082,0.018974273958977
"00011123.txt",0.013987916435235,0.0134438159580136
"00011141.txt",0.0184704410384736,0.0123709727869878
"00011148.txt",0.0136669613109404,0.0145678928401441
"00011149.txt",0.0226804843155728,0.0163299487072124
"00011156.txt",0.02140522441604,0.0123435465440727
"00011166.txt",0.0248999086886282,0.013485987216408
"00011169.txt",0.0182823949093714,0.0170290204396452
"00011191.txt",0.0198835457918519,0.0116821571580765
"00011203.txt",0.0221558714755878,0.0141372329476696
"00011226.txt",0.0193155947638019,0.0158117529880478
"00011234.txt",0.0130346979988985,0.0132182852946576
"00011235.txt",0.0251153254741158,0.0146078933880062
"00011242.txt",0.016115401427947,0.0159988343290106
"00011252.txt",0.0159845770842188,0.0111876859554314
"00011255.txt",0.018401981751881,0.0161248134414475
"00011265.txt",0.0224533333333333,0.0200533333333333
"00011274.txt",0.0149367907966615,0.0128772201681002
"00011277.txt",0.0109147609147609,0.01496138996139
"00011285.txt",0.0173853824013158,0.0142629523026316
"00011298.txt",0.0163355661151505,0.0141027842980096
"00011300.txt",0.0169228582932664,0.0132872267355108
"00011302.txt",0.0179195804195804,0.0118756243756244
"00011305.txt",0.0200841256322458,0.00530130533780613
"00011311.txt",0.0185559044913015,0.0135960321020886
"00011316.txt",0.0191455884491809,0.0129378165038146
"00011323.txt",0.0125488049100261,0.0160353844602285
"00011339.txt",0.0154149519890261,0.0194101508916324
"00011349.txt",0.0174256693513907,0.0146870197252106
"00011358.txt",0.0163750329448703,0.0072879782735742
"00011364.txt",0.0163077306112287,0.0203327938918627
"00011383.txt",0.0132335036355154,0.0162602551119102
"00011384.txt",0.0233705986271628,0.016371556106968
"00011385.txt",0.0253828993494929,0.0104699773166114
"00011396.txt",0.0186068127442037,0.0113775237964095
"00011404.txt",0.0164723590974283,0.0128796807770409
"00011416.txt",0.0211991515318866,0.0162664892749112
"00011442.txt",0.0216603003045292,0.0102712598355894
"00011462.txt",0.0193082996032541,0.0143229271029536
"00011468.txt",0.0190048090429839,0.0187238683875659
"00011469.txt",0.0150017991087492,0.0130919759749785
"00011472.txt",0.0237320229024841,0.0144267616428475
"00011499.txt",0.0124024456926977,0.0106626236516379
"00011519.txt",0.0202702702702703,0.0178717236874337
"00011535.txt",0.0215662233958942,0.0120510966497951
"00011545.txt",0.0119146279773116,0.013981121718634
"00011552.txt",0.0174429696655856,0.00872148483279278
"00011564.txt",0.0154483755491062,0.015900082436507
"00011575.txt",0.0189234139217913,0.0142280545189031
"00011584.txt",0.0185800899667514,0.0179013126862323
"00011591.txt",0.018546109857676,0.0121890653157947
"00011592.txt",0.0166068453863195,0.020728502979615
"00011593.txt",0.016222600998774,0.0115576687300021
"00011606.txt",0.0117150079061876,0.0122228506134509
"00011664.txt",0.013448275862069,0.0144137931034483
"00011675.txt",0.0192524042823444,0.0149882054073671
"00011681.txt",0.0228452281123224,0.011615257348775
"00011703.txt",0.0211816477369571,0.0143173683313448
"00011709.txt",0.0148553238378974,0.0164265600130596
"00011711.txt",0.0197383203415317,0.0040790224173393
"00011724.txt",0.0141889152719059,0.0144495280013899
"00011730.txt",0.017664460382659,0.0184838359546257
"00011736.txt",0.0151203758073987,0.0158410291998078
"00011762.txt",0.0228373171480206,0.0143809458860436
"00011773.txt",0.0188619647127837,0.0119880270144247
"00011774.txt",0.0180634194807216,0.0131794730604867
"00011775.txt",0.0166541077270863,0.0148418050534629
"00011779.txt",0.0154513913275554,0.0205082103074827
"00011780.txt",0.0147082572454316,0.0148573274202164
"00011781.txt",0.0221999593460522,0.0123268577402213
"00011782.txt",0.0279629382748967,0.010098653512865
"00011783.txt",0.0112066917778004,0.013437849944009
"00011790.txt",0.0115028161039425,0.0125060841751845
"00011793.txt",0.0226478411480886,0.0137015959421007
"00011798.txt",0.0172149000335083,0.013501061096839
"00011800.txt",0.0196262062787573,0.0138645710330225
"00011802.txt",0.0226525515652459,0.0167918134654031
"00011806.txt",0.02096731654866,0.010924915298939
"00011809.txt",0.0149522454088719,0.0118314785918826
"00011811.txt",0.019078557711291,0.0163145898020353
"00011816.txt",0.0192507902856386,0.0220333528932972
"00011818.txt",0.0156388037818838,0.0110398927338459
"00011819.txt",0.0138498949298678,0.0115206979618103
"00011822.txt",0.0253614473930356,0.0149656591571127
"00011826.txt",0.0220345832358509,0.0142607992853649
"00011829.txt",0.020004201144812,0.0155929990922526
"00011831.txt",0.0246256112469438,0.0171225550122249
"00011833.txt",0.0216669557245856,0.0178142266048909
"00011835.txt",0.01928347475279,0.0155890284812208
"00011838.txt",0.0223837096335445,0.00866591536159795
"00011842.txt",0.0139169065481992,0.0125796142251638
"00011843.txt",0.0150809164469497,0.0168424402218383
"00011844.txt",0.0179033870613768,0.0108122607232559
"00011845.txt",0.0136509854509234,0.0103851994578795
"00011846.txt",0.0192179851332568,0.0190366833867166
"00011847.txt",0.017586051405381,0.0145047347061476
"00011849.txt",0.0169832506783943,0.0143476497925829
"00011850.txt",0.0162474215757186,0.0131533124380508
"00011852.txt",0.0211535749541673,0.0155972359328727
"00011854.txt",0.0167713731905475,0.0158090812861719
"00011855.txt",0.0210638191635816,0.0117409571091281
"00011858.txt",0.0223940605619995,0.0113126907020037
"00011860.txt",0.0127390167632132,0.0148023786333111
"00011864.txt",0.0136051383293283,0.0127743583788178
"00011865.txt",0.0137967291379531,0.011608576421944
"00011868.txt",0.0158617319056294,0.0129737415026436
"00011870.txt",0.0140689108541589,0.0164700671391272
"00011874.txt",0.0172487340378688,0.0182188463232056
"00011878.txt",0.0159700013282791,0.0130682224560902
"00011879.txt",0.0174259235086803,0.0127757472914763
"00011884.txt",0.0203748565599898,0.0132219813846742
"00011885.txt",0.0217608481429882,0.0157735566957763
"00011886.txt",0.0178003123208603,0.018838087331238
"00011890.txt",0.0161827756547675,0.018291546276447
"00011892.txt",0.0222466020600963,0.0139818370207838
"00011893.txt",0.0338953888506538,0.0132067404951094
"00011894.txt",0.0204603906190319,0.0158386595706756
"00011900.txt",0.0154265992455253,0.0133718596998154
"00011901.txt",0.0140557089943692,0.0143554499325583
"00011902.txt",0.0219742084148864,0.0178097974708144
"00011904.txt",0.0213273875162076,0.0156077699550428
"00011909.txt",0.0195253578252271,0.0130560117990145
"00011911.txt",0.0163714038180026,0.0130752148497794
"00011912.txt",0.0208017304342941,0.0085819428057756
"00011913.txt",0.0213215657712466,0.0160947117375719
"00011923.txt",0.022654325098222,0.0138642871412399
"00011932.txt",0.0160015533270896,0.0162985129177422
"00011933.txt",0.016142965122557,0.0101725875535399
"00020001.txt",0.0233978655174169,0.0137265215399494
"00020003.txt",0.0133808586170717,0.0125759949408569
"00020005.txt",0.0192890368284044,0.0148996226323073
"00020006.txt",0.0118155890556931,0.0191807440373586
"00020008.txt",0.0142715408685034,0.0169884759215447
"00020010.txt",0.0149579674071291,0.0162612126050815
"00020012.txt",0.0178563791112442,0.0166374406569437
"00020013.txt",0.0141092632041497,0.0167362417966623
"00020014.txt",0.00898596499032452,0.0192175092862386
"00020015.txt",0.0117796331396168,0.0140196431648365
"00020016.txt",0.0113299560675173,0.0151766758455426
"00020018.txt",0.0158415109877058,0.0142710846235464
"00020021.txt",0.0150386409524473,0.0150386409524473
"00020022.txt",0.013863924535663,0.0155638228204378
"00020023.txt",0.0185797644877925,0.0143245349792505
"00020024.txt",0.0236556968840433,0.01334208223972
"00020028.txt",0.0199482113743167,0.0162526773440747
"00020030.txt",0.0175470344975503,0.0123258198781493
"00020031.txt",0.0135185839145405,0.00881742738589212
"00020032.txt",0.0136220844569236,0.0177643101387229
"00020033.txt",0.0119450550728683,0.0175395745373763
"00020034.txt",0.0161521305317526,0.0103924560785695
"00020035.txt",0.00914399193787421,0.011944987847531
"00020036.txt",0.0142061816087541,0.0164938887822359
"00020037.txt",0.0202590916185422,0.017574527860153
"00020039.txt",0.0223953648341182,0.0177919466638446
"00020040.txt",0.0165265837375726,0.0137505403198694
"00020044.txt",0.0154233510360199,0.0112820230593544
"00020045.txt",0.0133482291832915,0.0134207739071137
"00020046.txt",0.0128228255314031,0.0117254442139443
"00020047.txt",0.0165699169667132,0.0171485781468146
"00020048.txt",0.0152379954966749,0.0139943446614652
"00020050.txt",0.0208392806166143,0.0138690646112856
"00020051.txt",0.0164980259889665,0.0148246921327163
"00020052.txt",0.0181515160892457,0.0150570053092964
"00020054.txt",0.0117023709689716,0.0152283296485477
"00020055.txt",0.0164374847354042,0.0211347203526051
"00020056.txt",0.0151262836525118,0.016075784799217
"00020058.txt",0.0110806185080264,0.0130134560906516
"00020059.txt",0.00880230214055984,0.0159272425095794
"00020060.txt",0.0149452804377565,0.0168604651162791
"00020061.txt",0.0261088695133622,0.0157114895376965
"00020062.txt",0.0118009542469974,0.014852151542799
"00020065.txt",0.0141705801529848,0.0155240653774378
"00020066.txt",0.0142117865142504,0.0145979763651811
"00020068.txt",0.0160179343011589,0.0168134073364309
"00020069.txt",0.0177802732547258,0.0172017763258639
"00020070.txt",0.0179759768051912,0.0151180450089742
"00020071.txt",0.015101482288739,0.0123319212395834
"00020072.txt",0.0155987650977631,0.0147141129105057
"00020073.txt",0.00882228300651077,0.021208151943599
"00020080.txt",0.0152614423264687,0.0140897961636099
"00020082.txt",0.0127323250728863,0.0189732142857143
"00020083.txt",0.0145174821197515,0.0102660353481494
"00020085.txt",0.0181044265585436,0.012402117769638
"00020086.txt",0.0192593529616394,0.0126498213212738
"00020087.txt",0.0144726819472336,0.0144380583062115
"00020088.txt",0.0151119240484278,0.0201855239090672
"00020089.txt",0.0128325040218489,0.0110367017097535
"00020090.txt",0.0192304124380786,0.0135438505352604
"00020091.txt",0.0179599788103009,0.0142005160717032
"00020092.txt",0.0151877373083954,0.0118283098173409
"00020093.txt",0.0144005479057025,0.0198615817172518
"00020094.txt",0.0164074586760036,0.0168756615910756
"00020095.txt",0.019679179758558,0.0146729407519882
"00020096.txt",0.0218240802182408,0.0116788321167883
"00020097.txt",0.0091772755972571,0.0151094665433241
"00020101.txt",0.0191159818052703,0.0153925877588623
"00020103.txt",0.0169198263097476,0.0178348611642571
"00020104.txt",0.0146585965575941,0.0139209381501797
"00020107.txt",0.0183461272436588,0.0175977685303822
"00020108.txt",0.0158155764850326,0.0196604255181661
"00020109.txt",0.0189400154708047,0.0116851456834111
"00020111.txt",0.0186286239383504,0.0127693644432111
"00020112.txt",0.0253767820773931,0.0147046843177189
"00020116.txt",0.014074360416081,0.013933792521788
"00020117.txt",0.0137236167810301,0.0182981557080402
"00020118.txt",0.0186066761762364,0.0118869621507668
"00020124.txt",0.00934998878001346,0.0212431745081906
"00020125.txt",0.0147984260939839,0.017925040738729
"00020127.txt",0.0171096331332656,0.0227018535435894
"00020128.txt",0.0141645075876206,0.0139936793554081
"00020129.txt",0.0268344736676919,0.00842696629213483
"00020130.txt",0.0115231315622141,0.0136168364893996
"00020131.txt",0.0109787842412635,0.0132177009292853
"00020132.txt",0.0156180789106718,0.013468952505947
"00020134.txt",0.0137374743739582,0.014312264096718
"00020135.txt",0.0185934322675551,0.0109245878942586
"00020137.txt",0.00891840607210626,0.0121734053422858
"00020138.txt",0.0120437091917859,0.0204675394972766
"00020139.txt",0.0151697434833714,0.0144091820507502
"00020140.txt",0.0167174699942846,0.0177176605067632
"00020142.txt",0.0219527582630268,0.0151733872261252
"00020144.txt",0.0143365715320099,0.0151451155493876
"00020145.txt",0.0141865844255975,0.0146320568834062
"00020147.txt",0.00743526941917425,0.0239153254023793
"00020148.txt",0.0177782533592186,0.0184661479431952
"00020150.txt",0.0138911064984832,0.0159987226568737
"00020151.txt",0.0141294833937692,0.0163609606894495
"00020152.txt",0.0202225507103556,0.018970189701897
"00020156.txt",0.0282206447108111,0.0130629582218084
"00020160.txt",0.0162839248434238,0.0136268741696717
"00020161.txt",0.0235966981132075,0.0126533018867925
"00020167.txt",0.0128179289773872,0.0176951912612358
"00020169.txt",0.0199267505180473,0.0122644691822081
"00020170.txt",0.0120155642023346,0.017556420233463
"00020171.txt",0.0159512148276193,0.0131182176125996
"00020172.txt",0.0146689264216001,0.0134708666939396
"00020173.txt",0.0167333328805916,0.0161968339773584
"00020175.txt",0.0140309676392151,0.0135732197587868
"00020177.txt",0.0189742585460322,0.0131644798398503
"00020178.txt",0.0165012922698766,0.01348298360715
"00020180.txt",0.0126544637547083,0.0206006740236569
"00020181.txt",0.0204444302135698,0.0209887611667894
"00020183.txt",0.017181865514781,0.0127273077887267
"00020185.txt",0.0178804996191051,0.0157676109985195
"00020186.txt",0.0153060086124188,0.019835337691604
"00020187.txt",0.0136063733676459,0.0166862868562981
"00020188.txt",0.022937204513821,0.0119057204973945
"00020190.txt",0.013704851991548,0.0139615711210727
"00020191.txt",0.0140259462160281,0.0174699762665287
"00020192.txt",0.0205637464429169,0.0203061140842926
"00020193.txt",0.0224863300847029,0.013557133634603
"00020194.txt",0.0196084265651035,0.0144608426565104
"00020195.txt",0.0148449791763073,0.0132901434521055
"00020196.txt",0.0227312021693829,0.010856014486819
"00020198.txt",0.00985355414663749,0.0139738409697047
"00020199.txt",0.0175812434723106,0.0100001200494604
"00020201.txt",0.0143685668007733,0.0219969695386384
"00020203.txt",0.0252625908968489,0.0148128198222462
"00020204.txt",0.0122244205765969,0.0179833239118146
"00020205.txt",0.0090888394655272,0.012731380137646
"00020207.txt",0.0110127796987098,0.0179890633806035
"00020208.txt",0.0130967469370511,0.0131376316829524
"00020209.txt",0.0211680796122197,0.0149112273952138
"00020212.txt",0.0234069063723745,0.0161089355642577
"00020215.txt",0.0206642664474827,0.0131394635394358
"00020217.txt",0.0164086478464704,0.018449188842794
"00020219.txt",0.0158668181172796,0.01371929575465
"00020220.txt",0.0206721233622929,0.0160907338603794
"00020221.txt",0.0185081974826994,0.0133180065951419
"00020223.txt",0.0129852718671595,0.0138088215578496
"00020226.txt",0.0116224069193864,0.0160596436696173
"00020227.txt",0.0195438302377906,0.0127939295010367
"00020228.txt",0.0153237959175685,0.0167328805996438
"00020229.txt",0.0268055318422401,0.0155003780580014
"00020232.txt",0.0131625354457345,0.0156031770664334
"00020233.txt",0.0137999376066651,0.0147358376305214
"00020235.txt",0.00969269393332698,0.0184796771220644
"00020237.txt",0.0128832086792143,0.0172598011013397
"00020240.txt",0.0158122080409671,0.0160076617868381
"00020243.txt",0.0177758231780845,0.0190100583069699
"00020244.txt",0.0157851489858582,0.0114604506335683
"00020245.txt",0.0187108899031412,0.0141398704418882
"00020248.txt",0.0226304188096988,0.0129610580455547
"00020249.txt",0.0131068908781617,0.0125630943417273
"00020250.txt",0.0185582628456003,0.0142839107616282
"00020254.txt",0.020810870806114,0.0138739138707427
"00020255.txt",0.0190706133866559,0.0149225156617279
"00020256.txt",0.0130704817229552,0.0154651917312981
"00020257.txt",0.0162070139598229,0.0151855635001702
"00020260.txt",0.0200011461974898,0.0130993998837428
"00020265.txt",0.0115651222181686,0.0120029186428311
"00020266.txt",0.0195511699405365,0.0128316058837607
"00020268.txt",0.0129483746620617,0.0169583608211417
"00020269.txt",0.0141897071144624,0.0150988466406403
"00020270.txt",0.0197550436755883,0.0142839379526874
"00020271.txt",0.0167721370015938,0.0167519620172294
"00020273.txt",0.00980284345298877,0.0139423454559736
"00020278.txt",0.0141323067571675,0.0165383446459325
"00020279.txt",0.0146490563224532,0.0150715057838301
"00020280.txt",0.0114694578212588,0.0125176599267778
"00020282.txt",0.0184294020311812,0.012302894530818
"00020283.txt",0.0163550180367008,0.0143248000278828
"00020284.txt",0.013663967611336,0.0159919028340081
"00020286.txt",0.0124661861793693,0.0164387189527647
"00020287.txt",0.0196877886153222,0.0168720293740004
"00020290.txt",0.0237790667110589,0.010075875725025
"00020292.txt",0.0166527893422148,0.0131621084993275
"00020293.txt",0.0154909520336216,0.0220786588401468
"00020294.txt",0.0190283400809717,0.00917004048582996
"00020296.txt",0.020706993963338,0.0163694381898302
"00020297.txt",0.0114190157668419,0.0188405797101449
"00020298.txt",0.0177670760550537,0.0187341492605363
"00020299.txt",0.0185457602185563,0.0125739904031382
"00020301.txt",0.0117852798053528,0.0151307785888078
"00020302.txt",0.0086867388245105,0.0130301082367658
"00020303.txt",0.0145049400882909,0.0177728514915818
"00020304.txt",0.0154205419334058,0.0170310423964247
"00020305.txt",0.010614552849561,0.0158970289172164
"00020306.txt",0.0170893389284194,0.0156645033492324
"00020307.txt",0.0253164556962025,0.00685257447416008
"00020309.txt",0.0171628042276738,0.0139823523707941
"00020310.txt",0.0188651934767924,0.0121586413200811
"00020312.txt",0.0184792413271898,0.0147736414832151
"00020313.txt",0.0113063315456656,0.0176899063475546
"00020314.txt",0.0117050452781371,0.0167347994825356
"00020315.txt",0.0119035987624165,0.0171470444553004
"00020317.txt",0.0161472568749905,0.0126734971217419
"00020318.txt",0.0168668863643542,0.0129818170332389
"00020319.txt",0.015616988548966,0.0144847034694924
"00020320.txt",0.0143637199230404,0.0171445485632385
"00020321.txt",0.0102294994852038,0.0218140755255904
"00020324.txt",0.0170798065296252,0.0134220072551391
"00020327.txt",0.0146445608299696,0.0127431030456683
"00020329.txt",0.0226559164092131,0.0141913445357044
"00020332.txt",0.0166005647048483,0.0159853220685336
"00020338.txt",0.014767264457814,0.0156596332652063
"00020342.txt",0.0182232002894007,0.0153593392017364
"00020343.txt",0.0149294957669839,0.0121258994296132
"00020344.txt",0.0224320676867631,0.0215890766928458
"00020349.txt",0.0130257801899593,0.0152872003618272
"00020351.txt",0.0151409341023202,0.0152613391448834
"00020352.txt",0.017973200673995,0.0131990692449651
"00020353.txt",0.0147259042594022,0.0110858384877365
"00020354.txt",0.0176874725917264,0.0118403742142962
"00020355.txt",0.0173208428905228,0.016463375420695
"00020356.txt",0.0210797484834215,0.0138500318550733
"00020358.txt",0.0181509284867641,0.0127854602923746
"00020359.txt",0.0130327229259708,0.0125346570816662
"00020360.txt",0.0278730617639894,0.0158173635597654
"00020363.txt",0.0212448226310896,0.0182299737961737
"00020364.txt",0.019315702099669,0.0135105505497144
"00020365.txt",0.015756442782748,0.0112883511201044
"00020367.txt",0.0106763182602902,0.0147348335705848
"00020368.txt",0.0185322816523219,0.0130181486897941
"00020369.txt",0.0152936525052117,0.0120588023866005
"00020370.txt",0.0118313850513638,0.0121383870586846
"00020372.txt",0.00800498364740695,0.0147173337486373
"00020376.txt",0.0173269024161657,0.0156353578531099
"00020377.txt",0.0195436059647537,0.0135239816667743
"00020378.txt",0.0219179115738645,0.0145993662290629
"00020380.txt",0.0249090829426456,0.0135389738421768
"00020381.txt",0.0145208802633859,0.022561081268411
"00020382.txt",0.0142239515780372,0.0138924917135034
"00020383.txt",0.017262119043647,0.0227498221984178
"00020385.txt",0.0137209917938763,0.0138533486279008
"00020386.txt",0.0126084525334151,0.013456231173001
"00020388.txt",0.0204332164951784,0.0124295336703872
"00020389.txt",0.012923402617398,0.0147228637413395
"00020390.txt",0.0246966946197516,0.0126509322497911
"00020392.txt",0.0221269501012266,0.0152673573895439
"00020394.txt",0.0188243381506587,0.0141162552756107
"00020395.txt",0.0170322787003225,0.00958232268038489
"00020396.txt",0.00805862427771259,0.014058314330625
"00020397.txt",0.0152068387817346,0.0117917436315993
"00020399.txt",0.0111599373477202,0.0213409328228333
"00020400.txt",0.0147457768161771,0.0126154614296413
"00020401.txt",0.0155672823218997,0.0158604514805043
"00020403.txt",0.0138461646264128,0.0117440141264514
"00020404.txt",0.0136874082670581,0.0196095163327303
"00020405.txt",0.0112521825354056,0.0139682265956759
"00020406.txt",0.0170739278903721,0.0112421836888554
"00020409.txt",0.0241631567279982,0.0156506317889603
"00020411.txt",0.0106716886377903,0.0143484889247601
"00020413.txt",0.0149288426272697,0.015277526667872
"00020414.txt",0.0187295971404081,0.0197326427516277
"00020415.txt",0.0225083127291329,0.0122431579844829
"00020416.txt",0.0138387664409914,0.0147335142712279
"00020418.txt",0.0141287284144427,0.0145261609999404
"00020419.txt",0.0117619468547616,0.0159652192737178
"00020421.txt",0.0122191697706167,0.0197529199602245
"00020422.txt",0.0119939135364144,0.0140525703374407
"00020423.txt",0.0147416824452259,0.017690018934271
"00020424.txt",0.0151621215054885,0.0148344528678453
"00020425.txt",0.019837035257203,0.0147134689723893
"00020427.txt",0.0174204738216403,0.0136466731469305
"00020428.txt",0.0136653687280695,0.0129695157159143
"00020429.txt",0.0141993707567478,0.0139509852624607
"00020433.txt",0.0158727446692182,0.0164194915254237
"00020434.txt",0.0177293956138717,0.0126244334526791
"00020435.txt",0.00917153188824468,0.0149895961697743
"00020437.txt",0.0153547002816146,0.0130526127575879
"00020438.txt",0.0141108528258027,0.0105150370477989
"00020439.txt",0.0150956538447682,0.0158402286565228
"00020440.txt",0.0101252187962838,0.0151608994210314
"00020441.txt",0.0268796847618122,0.0156848422301225
"00020442.txt",0.0113174309487143,0.0154887601236442
"00020444.txt",0.0249358426005133,0.0147989734816082
"00020447.txt",0.0175544206458629,0.0183311649222285
"00020452.txt",0.0146966197774512,0.0207432290573168
"00020453.txt",0.0139967598989851,0.015759756039453
"00020454.txt",0.0175590134167255,0.0154784121860184
"00020458.txt",0.0188511536609755,0.0166845672382504
"00020459.txt",0.015014164305949,0.0144733453515323
"00020460.txt",0.00793918918918919,0.025796332046332
"00020461.txt",0.0131944855334004,0.0149576948109579
"00020462.txt",0.0222430565709911,0.0128417956150386
"00020463.txt",0.016634878513973,0.0139480885645576
"00020464.txt",0.0141136308950914,0.0137752646775746
"00020465.txt",0.0115748621229659,0.0130500896484419
"00020467.txt",0.0166198172874209,0.0103604055817689
"00020468.txt",0.021338616747512,0.0118876819020291
"00020469.txt",0.0190397958135919,0.0152113006615522
"00020470.txt",0.0158135663753641,0.0245656471077819
"00020472.txt",0.0219001921705604,0.0177304535950398
"00020473.txt",0.0178294773807065,0.0138142945672382
"00020474.txt",0.00778001589266904,0.0131391717332249
"00020475.txt",0.0185500847153052,0.0114750731632182
"00020476.txt",0.0168354484467803,0.00950732812032645
"00020477.txt",0.0212427296009957,0.0183345699992819
"00020482.txt",0.0118976710941688,0.0147566859253082
"00020483.txt",0.0221182329455201,0.0155153908899669
"00020486.txt",0.016097099078936,0.0114659550658518
"00020488.txt",0.0151291887909352,0.0139478163664541
"00020489.txt",0.00814920766364286,0.0152068355478601
"00020490.txt",0.0211043967219784,0.0108983065304542
"00020491.txt",0.0217214321594984,0.0172870728031733
"00020495.txt",0.00836560163998923,0.0127140579380034
"00020497.txt",0.0153358985216415,0.0171769427619346
"00020498.txt",0.0162184216789637,0.0182244738363197
"00020499.txt",0.0126740693546919,0.0135557932101575
"00020500.txt",0.0150194603467114,0.0139016862277137
"00020502.txt",0.0214349559955996,0.01498899889989
"00020503.txt",0.0125556797813626,0.0215443042467479
"00020505.txt",0.0199796954314721,0.017989847715736
"00020506.txt",0.0138303900997075,0.0120690447381722
"00020507.txt",0.0200866849979028,0.0144288577154309
"00020510.txt",0.0154400169463601,0.0140866618024337
"00020511.txt",0.0117932844885006,0.0119891862241899
"00020512.txt",0.0154321299165313,0.0141856498349802
"00020513.txt",0.0113938215646159,0.0149204806203303
"00020515.txt",0.0126241432368163,0.0130787522730452
"00020516.txt",0.0181120774532327,0.0149737446668855
"00020520.txt",0.0161018574895949,0.0132910178242266
"00020522.txt",0.0137073101343575,0.0160478979969223
"00020524.txt",0.012839710159894,0.0114197690229084
"00020525.txt",0.0182062840610913,0.0124604723137994
"00020527.txt",0.0149149458155291,0.00795301304651578
"00020531.txt",0.0214848304759612,0.0142179025208567
"00020532.txt",0.016222219524925,0.0136489980215325
"00020533.txt",0.0261312443132642,0.0135815894010342
"00020534.txt",0.0211303462321792,0.0185061883127056
"00020535.txt",0.013300823453834,0.016323074227647
"00020536.txt",0.0119120512106874,0.0159755079320902
"00020538.txt",0.0100551342444919,0.0156319313884957
"00020539.txt",0.013175584834633,0.0136999193331541
"00020540.txt",0.0186527531910929,0.0135842728035032
"00020541.txt",0.0132869891041759,0.0159739683478775
"00020542.txt",0.0148572976878613,0.0134686596820809
"00020544.txt",0.0233336583146469,0.0132592375938384
"00020547.txt",0.0146605297007454,0.0157143521316658
"00020548.txt",0.018195181834531,0.0179449687624618
"00020549.txt",0.0119829075370488,0.0143831257387035
"00020550.txt",0.0183667130336138,0.0128837089956379
"00020551.txt",0.0183591278409947,0.0157077001878095
"00020554.txt",0.0135276592318222,0.0125613978581206
"00020555.txt",0.0260493241640977,0.0155442257529049
"00020557.txt",0.0187931475326004,0.012540387252737
"00020558.txt",0.0174821409340561,0.0157303370786517
"00020559.txt",0.0141362217734533,0.0151530129499654
"00020560.txt",0.0168942550409051,0.0153736200237219
"00020561.txt",0.00804616532867311,0.0117779840897093
"00020565.txt",0.0184321855037662,0.00942714831108651
"00020566.txt",0.0218914185639229,0.0136965931996167
"00020568.txt",0.019314402660527,0.0162573548222052
"00020570.txt",0.022424418710346,0.012198447470322
"00020572.txt",0.0133375674817402,0.0121996400973854
"00020573.txt",0.0111091025619957,0.0143793857126424
"00020577.txt",0.0155119079796979,0.0124185362044629
"00020578.txt",0.0158200899550225,0.015328335832084
"00020579.txt",0.0129510768791898,0.0138211382113821
"00020580.txt",0.0208228734508363,0.0148111936157281
"00020581.txt",0.0163055833017601,0.0146247373678228
"00020583.txt",0.0109380349195481,0.0236049298185553
"00020584.txt",0.00740957573318209,0.0120565689090543
"00020585.txt",0.00921071276746493,0.0128747545496872
"00020586.txt",0.0146211326521362,0.0174961472214668
"00020587.txt",0.0187849881772802,0.0141266344657545
"00020589.txt",0.0197411533420708,0.0132208387942333
"00020592.txt",0.0160432004772146,0.0147245812599093
"00020595.txt",0.0112354025814382,0.0143331284572833
"00020596.txt",0.0138421434699399,0.014832046459447
"00020597.txt",0.0180990471275596,0.016071658956448
"00020599.txt",0.0180866991343854,0.0141286203514086
"00020600.txt",0.0188921859545005,0.0183564127926146
"00020603.txt",0.0164329707770934,0.0125016380553007
"00020604.txt",0.0142067876874507,0.0126833207907344
