"","emotion","sense"
"Chadwyck_American_1846_Ingraham_BonfieldorThe.txt",0.0189494192030584,0.0149426554918394
"Chadwyck_American_1846_Ingraham_LeislerorThe.txt",0.0187423918062377,0.0146916845065693
"Chadwyck_American_1846_Ingraham_TheLadyof.txt",0.0236666965111768,0.0152803891724117
"Chadwyck_American_1846_Ingraham_TheSlaveKing.txt",0.018986325026607,0.0161850639571076
"Chadwyck_American_1846_Melville_TypeeAPeep.txt",0.0198347431077694,0.0121201441102757
"Chadwyck_American_1846_Paulding_TheOldContinental.txt",0.0227199807491778,0.0107884815914013
"Chadwyck_American_1846_Sigourney_MyrtisWithOther.txt",0.0316660725080211,0.0112993474588093
"Chadwyck_American_1847_Bennett_TheBanditsof.txt",0.0235446261982092,0.0144821663030494
"Chadwyck_American_1847_Cooper_TheCrateror.txt",0.0139313244569026,0.00875683251576734
"Chadwyck_American_1847_Herbert_IngleboroughHalland.txt",0.0286576960945192,0.010620282244831
"Chadwyck_American_1847_Herbert_TheMillerof.txt",0.0191038477079872,0.0115835316302249
"Chadwyck_American_1847_Ingraham_BlancheTalbotor.txt",0.0199269432697469,0.0173346076801215
"Chadwyck_American_1847_Ingraham_EdwardManningor.txt",0.0237470272174756,0.0147626178102704
"Chadwyck_American_1847_Ingraham_PaulPerrilthe.txt",0.0139436420943689,0.0155148892129651
"Chadwyck_American_1847_Ingraham_RingoldGriffittor.txt",0.0232743828890814,0.0156634897983453
"Chadwyck_American_1847_Ingraham_TheSurfSkiff.txt",0.0193641563574863,0.015316496588944
"Chadwyck_American_1847_Lippard_LegendsofMexico.txt",0.0157595748579806,0.0166425108701084
"Chadwyck_American_1847_Lippard_WashingtonandHis.txt",0.0199373067674339,0.0153512538646513
"Chadwyck_American_1847_Melville_OmooANarrative.txt",0.0151107268475762,0.011200408716669
"Chadwyck_American_1847_Thompson_LockeAmsdenor.txt",0.0184158471011061,0.0103362772685482
"Chadwyck_American_1848_Bennett_KateClarendonor.txt",0.0285294607568484,0.014537304844254
"Chadwyck_American_1848_Bennett_TheRenegadeA.txt",0.0242446483180428,0.0112415902140673
"Chadwyck_American_1848_Bennett_TheTrapperBride.txt",0.0301346922605971,0.0146937011560485
"Chadwyck_American_1848_Cooper_JackTiervolume.txt",0.0139096712004797,0.0121891760117016
"Chadwyck_American_1848_Cooper_TheOakOpenings.txt",0.016393253034342,0.0119118522930316
"Chadwyck_American_1848_Herbert_PierrethePartisan.txt",0.0227383512544803,0.0111541218637993
"Chadwyck_American_1848_Ingraham_JennetteAlisonor.txt",0.0223410287565816,0.0155690562980964
"Chadwyck_American_1848_Lippard_BelofPrairie.txt",0.0208750757187456,0.0156796048646382
"Chadwyck_American_1848_Lippard_PaulArdenheimthe.txt",0.0207023578736664,0.0152103246859743
"Chadwyck_American_1848_Myers_TheFirstof.txt",0.0251109119916078,0.0120418733745656
"Chadwyck_American_1848_Sedgwick_TheBoyof.txt",0.0238278945218536,0.0122316525212182
"Chadwyck_American_1848_Sigourney_Water-Drops.txt",0.0349624060150376,0.0115214506855374
"Chadwyck_American_1848_Thompson_LucyHosmeror.txt",0.0246807151979566,0.0124521072796935
"Chadwyck_American_1848_Thompson_TheShakerLovers.txt",0.0275659413699013,0.0135031134121598
"Chadwyck_American_1849_Bennett_Leni-LeotiorAdventures.txt",0.0278043042004014,0.0123451664244689
"Chadwyck_American_1849_Cooper_TheSeaLions.txt",0.0136530236408463,0.00956791419470555
"Chadwyck_American_1849_Herbert_DermontO'Brienor.txt",0.0176782343545811,0.0102911282125744
"Chadwyck_American_1849_Herbert_TheDeerstalkersor.txt",0.0145049400882909,0.0127180996426319
"Chadwyck_American_1849_Jones_TheWesternMerchant.txt",0.0210903644778355,0.00877742177046121
"Chadwyck_American_1849_Kirkland_DahcotahorLife.txt",0.0284134007585335,0.0131637168141593
"Chadwyck_American_1849_Lippard_Memoirsofa.txt",0.018720175290251,0.0168010999757358
"Chadwyck_American_1849_Lippard_TheManwith.txt",0.0184067226890756,0.0169008403361345
"Chadwyck_American_1849_Longfellow_Kavanagh1849.txt",0.0223729025403868,0.012498828234853
"Chadwyck_American_1849_Melville_Mardianda.txt",0.0193584859804196,0.0104717574271811
"Chadwyck_American_1849_Melville_RedburnHisFirst.txt",0.016862439792278,0.0136114366867145
"Chadwyck_American_1849_Motley_Merry-mountARomance.txt",0.0232065758884092,0.00955524189084468
"Chadwyck_American_1849_Paulding_ThePuritanand.txt",0.0261095478948368,0.00875209307945934
"Chadwyck_American_1849_Trowbridge_J_T_John_Townsend_1827_1916_KatetheAccomplice.txt",0.0290797252251423,0.0142912392493416
