source,target,weight,type,pmi
see,seldom,32,undirected,3.1703222493
see,kneel,16,undirected,3.1690651781
see,afternoon,48,undirected,3.1657206934
see,percept,17,undirected,3.159357792
see,sob,41,undirected,3.1591864467
see,anguish,32,undirected,3.146703998
see,timid,28,undirected,3.144250009
see,shock,49,undirected,3.1414528044
see,expect,186,undirected,3.1392026797
see,confus,52,undirected,3.1382349533
see,embarrass,31,undirected,3.1373164798
see,entreat,28,undirected,3.1372716136
see,spite,49,undirected,3.1366757252
see,resolut,58,undirected,3.1321530873
see,morn,245,undirected,3.1301837382
see,rous,37,undirected,3.1289985959
see,shine,30,undirected,3.126114797
see,smile,221,undirected,3.125180052
see,delight,118,undirected,3.124506031
see,knew,293,undirected,3.1218173066
see,fix,87,undirected,3.1213014694
see,wrap,16,undirected,3.1200357509
see,admir,126,undirected,3.1129974655
see,unlik,15,undirected,3.109564451
see,sunshin,26,undirected,3.1072361613
see,sister,239,undirected,3.106810544
see,vexat,13,undirected,3.1043334016
see,went,308,undirected,3.0997982464
see,aunt,180,undirected,3.0963939878
see,imagin,110,undirected,3.0941874182
see,pleas,151,undirected,3.0902853087
see,hasti,16,undirected,3.0894090933
see,ever,372,undirected,3.0810366856
see,distress,64,undirected,3.0795966048
see,curtain,24,undirected,3.0748215026
see,recal,27,undirected,3.072115141
see,daili,37,undirected,3.0712024823
see,hope,356,undirected,3.0701735106
see,frighten,30,undirected,3.0675310693
see,dislik,26,undirected,3.0673448322
see,daylight,11,undirected,3.0670909285
see,determin,101,undirected,3.0656868237
see,thought,634,undirected,3.0631373171
see,chair,80,undirected,3.0623989826
see,wonder,168,undirected,3.062269942
see,dress,125,undirected,3.0607742869
see,ask,372,undirected,3.0581438839
see,frequent,55,undirected,3.0578924405
see,involuntarili,18,undirected,3.056694118
see,never,661,undirected,3.055218584
see,amus,59,undirected,3.0549702419
see,improv,40,undirected,3.051617207
see,shawl,20,undirected,3.0489398292
see,tender,116,undirected,3.0467294765
see,lip,109,undirected,3.044517823
see,alon,153,undirected,3.0432820562
see,restless,20,undirected,3.0418350036
see,reproach,35,undirected,3.0395619883
see,notic,81,undirected,3.035409716
see,hurt,31,undirected,3.0347236097
see,bloom,16,undirected,3.0330243739
see,visit,138,undirected,3.031246144
see,fold,35,undirected,3.0305212437
see,caress,21,undirected,3.0305212437
see,gentl,91,undirected,3.0251510735
see,dread,97,undirected,3.0249184122
see,emot,72,undirected,3.0247739025
see,sat,136,undirected,3.0222467484
see,fear,205,undirected,3.0196778078
see,infinit,21,undirected,3.0189221078
see,handkerchief,18,undirected,3.0156326312
see,varieti,16,undirected,3.0134797778
see,beauti,218,undirected,3.0120011438
see,disappoint,68,undirected,3.0115840427
see,miss,562,undirected,3.0109803211
see,affection,33,undirected,3.0031714108
see,prospect,36,undirected,3.001367054
see,angri,38,undirected,3.0012179672
see,seat,105,undirected,2.9996687802
see,weep,28,undirected,2.9973282763
see,candl,22,undirected,2.9939263526
see,offend,26,undirected,2.9894531256
see,absorb,19,undirected,2.9887733621
see,sink,24,undirected,2.9886997488
see,last,354,undirected,2.9763782001
see,leisur,23,undirected,2.9759507166
see,piti,78,undirected,2.9744923849
see,someth,212,undirected,2.9726529142
see,grave,74,undirected,2.9696422822
see,unconsci,32,undirected,2.9682802818
see,forgot,29,undirected,2.9680322352
see,draw,61,undirected,2.967084764
see,madam,99,undirected,2.9650362009
see,idea,122,undirected,2.961982027
see,vagu,15,undirected,2.9619284522
see,declin,26,undirected,2.9614258134
see,except,83,undirected,2.9602761445
see,long,399,undirected,2.9597521728
see,cottag,43,undirected,2.9549608385
see,fascin,14,undirected,2.9535602026
see,glow,33,undirected,2.9528589894
see,yet,353,undirected,2.9513200318
see,gone,155,undirected,2.9512331631
see,conscious,67,undirected,2.9499046479
see,voic,232,undirected,2.9492193821
see,sigh,63,undirected,2.9489412567
see,compos,23,undirected,2.9489412567
see,ardent,15,undirected,2.9467930282
see,awak,19,undirected,2.9455514229
see,fade,23,undirected,2.9447425101
see,left,236,undirected,2.9434886805
see,meant,52,undirected,2.943373658
see,abstract,12,undirected,2.940909085
see,bright,77,undirected,2.9401820766
see,plan,62,undirected,2.940135191
see,till,230,undirected,2.9400051458
see,often,150,undirected,2.9395233789
see,brown,56,undirected,2.939196267
see,subdu,19,undirected,2.935450327
see,usual,92,undirected,2.9346677333
see,almost,187,undirected,2.9328560365
see,wait,131,undirected,2.9325774772
see,go,621,undirected,2.9318424212
see,fatigu,22,undirected,2.931498954
see,gratifi,24,undirected,2.9302989059
see,scream,16,undirected,2.9250357358
see,spoke,113,undirected,2.9188532286
see,day,487,undirected,2.9187980559
see,real,58,undirected,2.9182707256
see,excit,83,undirected,2.9179458541
see,reliev,32,undirected,2.9171925584
see,home,282,undirected,2.9157529922
see,much,552,undirected,2.9157217203
see,calm,63,undirected,2.9157055693
see,pillow,26,undirected,2.9135932744
see,health,49,undirected,2.9114691723
see,pleasant,63,undirected,2.909779626
see,father,398,undirected,2.9094493732
see,away,300,undirected,2.909203721
see,listen,118,undirected,2.9077038209
see,breakfast,41,undirected,2.9065783571
see,soft,79,undirected,2.9050044775
see,agreeabl,37,undirected,2.9046032188
see,explan,24,undirected,2.9016883718
see,rain,26,undirected,2.9016883718
see,letter,195,undirected,2.8981443634
see,somebodi,20,undirected,2.8955533833
see,past,72,undirected,2.8948740354
see,excus,38,undirected,2.893623812
see,regret,41,undirected,2.8916080177
see,silent,86,undirected,2.8895971861
see,relief,26,undirected,2.8887546231
see,gave,160,undirected,2.8881268996
see,crimson,12,undirected,2.8838988303
see,ray,19,undirected,2.8832361836
see,concern,72,undirected,2.8801276127
see,repress,11,undirected,2.8754618859
see,decid,47,undirected,2.8736084246
see,mother,365,undirected,2.8700345147
see,asham,22,undirected,2.8700270899
see,introduc,28,undirected,2.8660666887
see,wretch,39,undirected,2.8641379954
see,sunk,27,undirected,2.8620294466
see,urg,29,undirected,2.859615171
see,shade,30,undirected,2.8595134468
see,besid,90,undirected,2.8578759812
see,arrang,56,undirected,2.8565679366
see,hair,80,undirected,2.8550984286
see,els,85,undirected,2.8548393277
see,sometim,99,undirected,2.8544904763
see,guess,40,undirected,2.8543644836
see,lover,40,undirected,2.8543644836
see,entreati,12,undirected,2.8541199549
see,possibl,130,undirected,2.8534055215
see,lap,15,undirected,2.8487553968
see,accept,52,undirected,2.8469984855
see,contrast,21,undirected,2.8468117616
see,kitchen,30,undirected,2.8458413588
see,sorrow,70,undirected,2.8452872654
see,stronger,15,undirected,2.8448718968
see,bell,50,undirected,2.8448718968
see,spring,45,undirected,2.843580741
see,littl,651,undirected,2.8403897621
see,clasp,27,undirected,2.8403601263
see,mind,324,undirected,2.8388428785
see,gay,27,undirected,2.8382187979
see,suffer,122,undirected,2.8372286684
see,beam,15,undirected,2.8352286205
see,assur,75,undirected,2.834844817
see,want,236,undirected,2.8347488892
see,visitor,23,undirected,2.8338109494
see,handsom,54,undirected,2.8328854519
see,fault,34,undirected,2.8326351704
see,stay,86,undirected,2.8302417452
see,awok,11,undirected,2.8301811814
see,snatch,15,undirected,2.8275803997
see,even,414,undirected,2.827511389
see,husband,112,undirected,2.8268153863
see,blame,24,undirected,2.8263906316
see,patient,34,undirected,2.8250625637
see,lament,18,undirected,2.8244108249
see,inquiri,29,undirected,2.8236472579
see,hid,12,undirected,2.8204629319
see,heart,360,undirected,2.8202265532
see,indulg,40,undirected,2.8176300688
see,promis,106,undirected,2.8144593117
see,grief,36,undirected,2.8126135981
see,bed,89,undirected,2.810709078
see,quiet,100,undirected,2.8103019639
see,dare,74,undirected,2.809596368
see,bonnet,21,undirected,2.8087119154
see,dear,270,undirected,2.8074665852
see,ceas,32,undirected,2.806378192
see,care,188,undirected,2.8059319295
see,attend,71,undirected,2.8001923016
see,sofa,20,undirected,2.7994095227
see,tri,142,undirected,2.7992139237
see,read,146,undirected,2.7948537062
see,mistress,38,undirected,2.7921261693
see,constant,39,undirected,2.7916052972
see,interest,127,undirected,2.7902651089
see,vaniti,22,undirected,2.7856162006
see,oppress,19,undirected,2.78201778
see,uncl,97,undirected,2.7812478431
see,mrs,620,undirected,2.7765106326
see,imposs,44,undirected,2.7750865276
see,check,24,undirected,2.7697608288
see,burst,40,undirected,2.7693114916
see,foolish,18,undirected,2.7675161589
see,comfort,97,undirected,2.7661763884
see,attent,97,undirected,2.7653457085
see,soften,21,undirected,2.7643182029
see,rest,125,undirected,2.7593344738
see,chill,14,undirected,2.7585875282
see,inclin,35,undirected,2.7566845781
see,prais,26,undirected,2.7555153292
see,desol,17,undirected,2.7531123483
see,envi,13,undirected,2.7514336908
see,autumn,13,undirected,2.7493991022
see,total,16,undirected,2.7453423015
see,sake,44,undirected,2.7453423015
see,fond,47,undirected,2.7436639794
see,leav,192,undirected,2.7421948476
see,nobodi,42,undirected,2.7397190439
see,disagre,14,undirected,2.7378516297
see,complain,13,undirected,2.7372777416
see,excess,16,undirected,2.7371522475
see,refus,53,undirected,2.736444566
see,forgiv,36,undirected,2.734437068
see,pride,47,undirected,2.7342063289
see,sensat,23,undirected,2.7339656145
see,delicaci,20,undirected,2.7335697652
see,girl,187,undirected,2.7328954587
see,belief,17,undirected,2.7315065696
see,help,108,undirected,2.7301080569
see,memori,39,undirected,2.7299419301
see,shut,38,undirected,2.7295398428
see,mourn,29,undirected,2.7291403269
see,consol,24,undirected,2.7268735527
see,dearest,17,undirected,2.7239019702
see,sourc,15,undirected,2.7227914759
see,simpl,32,undirected,2.7177655337
see,feel,303,undirected,2.7163249876
see,librari,18,undirected,2.7136849816
see,neat,15,undirected,2.7108561254
see,persuad,27,undirected,2.7099149488
see,supper,20,undirected,2.7078944139
see,spirit,126,undirected,2.7074318094
see,quit,190,undirected,2.7072942338
see,flower,48,undirected,2.7066277893
see,given,90,undirected,2.7049414482
see,servant,67,undirected,2.7041747264
see,finish,40,undirected,2.703468229
see,must,412,undirected,2.7029477066
see,tranquil,16,undirected,2.7018921845
see,sick,52,undirected,2.696937791
see,curl,22,undirected,2.6963243209
see,see,493,undirected,2.6928327085
see,irrit,15,undirected,2.6923837277
see,angel,26,undirected,2.6873407883
see,plead,17,undirected,2.686722967
see,longer,71,undirected,2.6828444081
see,talk,153,undirected,2.6810618115
see,play,73,undirected,2.6807812499
see,warm,47,undirected,2.6803139787
see,convinc,39,undirected,2.680044959
see,affect,111,undirected,2.6797374927
see,sleep,60,undirected,2.6697629812
see,hopeless,11,undirected,2.6693563945
see,earli,62,undirected,2.6669988295
see,seem,342,undirected,2.6640219105
see,charm,53,undirected,2.6615635519
see,persuas,8,undirected,2.6602516275
see,winter,29,undirected,2.6601474554
see,shrink,12,undirected,2.6572350339
see,love,347,undirected,2.6560898963
see,fever,16,undirected,2.6557301428
see,welcom,31,undirected,2.6552936627
see,nervous,18,undirected,2.6479078511
see,sure,179,undirected,2.6472560475
see,afraid,49,undirected,2.6438021784
see,style,20,undirected,2.6416937767
see,disord,10,undirected,2.6405082401
see,hate,32,undirected,2.6341599498
see,sensibl,36,undirected,2.6334243853
see,sought,28,undirected,2.6283950368
see,woman,185,undirected,2.627148413
see,sparkl,12,undirected,2.6256118455
see,believ,166,undirected,2.6255180897
see,tea,31,undirected,2.6239814445
see,nice,23,undirected,2.6237526377
see,forget,52,undirected,2.6226232001
see,silk,15,undirected,2.6170879659
see,cheer,45,undirected,2.6160596882
see,sooth,27,undirected,2.612298357
see,think,405,undirected,2.6120708516
see,everi,326,undirected,2.6106612632
see,interrupt,44,undirected,2.6086013521
see,week,72,undirected,2.6072980807
see,happi,159,undirected,2.6054796201
see,flew,11,undirected,2.6049564639
see,yes,143,undirected,2.6049564639
see,thing,307,undirected,2.5925395454
see,cruel,20,undirected,2.5919437841
see,kind,168,undirected,2.5902522134
see,begin,52,undirected,2.5891693762
see,month,49,undirected,2.5885864558
see,delic,25,undirected,2.5860918656
see,certainti,8,undirected,2.5846342211
see,book,62,undirected,2.5820172454
see,alway,183,undirected,2.5788193195
see,occasion,21,undirected,2.5762659714
see,provok,14,undirected,2.5746799283
see,wife,115,undirected,2.5743354689
see,exquisit,11,undirected,2.5642176329
see,ignor,31,undirected,2.5627378192
see,perfect,75,undirected,2.5601010346
see,weari,33,undirected,2.5595710928
see,paint,16,undirected,2.5583714815
see,lesson,19,undirected,2.5542870647
see,wrote,25,undirected,2.550814839
see,enjoy,49,undirected,2.5507441026
see,tire,25,undirected,2.5439063486
see,childhood,13,undirected,2.5409978326
see,wipe,11,undirected,2.5366568333
see,solitud,13,undirected,2.5344188615
see,indign,27,undirected,2.531206056
see,defer,10,undirected,2.5285345686
see,pretti,71,undirected,2.5265075006
see,vain,42,undirected,2.520195745
see,various,25,undirected,2.5200956999
see,neglect,21,undirected,2.5186961196
see,bird,20,undirected,2.5179970633
see,capabl,15,undirected,2.5172984953
see,repent,12,undirected,2.5134650702
see,sweet,58,undirected,2.513165265
see,puzzl,10,undirected,2.5117274503
see,resign,15,undirected,2.510339525
see,luxuri,16,undirected,2.5065326334
see,furnitur,13,undirected,2.5037465619
see,awaken,22,undirected,2.4985569871
see,cold,63,undirected,2.4775944439
see,child,145,undirected,2.4768541487
see,happier,8,undirected,2.4759179976
see,tast,42,undirected,2.4756787345
see,strength,34,undirected,2.4750316037
see,futur,40,undirected,2.4719059561
see,world,137,undirected,2.470175795
see,insens,12,undirected,2.4675776657
see,eleg,22,undirected,2.4663703006
see,bitter,35,undirected,2.4657757779
see,selfish,17,undirected,2.4638714291
see,live,151,undirected,2.463384143
see,temptat,12,undirected,2.457660229
see,sens,69,undirected,2.4565167183
see,tend,9,undirected,2.4554696476
see,reserv,17,undirected,2.4534122983
see,hide,13,undirected,2.4511028285
see,daughter,81,undirected,2.4496514494
see,exert,23,undirected,2.4493992505
see,resent,15,undirected,2.4458876928
see,mental,16,undirected,2.444994074
see,helpless,11,undirected,2.4439980028
see,oh,125,undirected,2.4429790531
see,flatter,18,undirected,2.4338237808
see,wed,14,undirected,2.4316847426
see,poor,167,undirected,2.425829051
see,depend,28,undirected,2.4133106292
see,attract,23,undirected,2.4093605414
see,repos,14,undirected,2.4086015724
see,gratitud,21,undirected,2.4045828128
see,brilliant,13,undirected,2.3910994625
see,unpleas,8,undirected,2.3870239718
see,marri,77,undirected,2.3815159564
see,patienc,14,undirected,2.3808036211
see,spare,24,undirected,2.3801510925
see,domest,17,undirected,2.3788089906
see,endur,23,undirected,2.3787623411
see,decis,14,undirected,2.3717067422
see,friendship,20,undirected,2.3647452599
see,assert,11,undirected,2.362458798
see,nurs,21,undirected,2.3601310503
see,wept,12,undirected,2.359065974
see,afflict,13,undirected,2.3589513411
see,warmth,8,undirected,2.3464778774
see,bless,49,undirected,2.3355899413
see,summer,22,undirected,2.3335178714
see,life,187,undirected,2.3271061039
see,amiabl,14,undirected,2.3163466959
see,widow,19,undirected,2.315252146
see,prefer,23,undirected,2.3120453856
see,marriag,33,undirected,2.3079623738
see,esteem,15,undirected,2.30313368
see,sympathi,24,undirected,2.2913655419
see,spent,16,undirected,2.2700075134
see,contain,14,undirected,2.2627305201
see,music,24,undirected,2.26253719
see,bath,10,undirected,2.2477619044
see,whatev,28,undirected,2.2358333336
see,cherish,9,undirected,2.217124935
see,brighten,5,undirected,2.2085411913
see,children,61,undirected,2.2010034672
see,dissip,7,undirected,2.1932737192
see,inspir,12,undirected,2.1500304159
see,studi,26,undirected,2.1316897332
see,refin,8,undirected,2.1273157514
see,temper,20,undirected,2.122363495
see,prayer,21,undirected,2.1049404649
see,insist,10,undirected,2.0071714395
see,ill,65,undirected,1.9650150672
see,cup,7,undirected,1.9538137904
see,treasur,6,undirected,1.8999259092
see,divid,5,undirected,1.8742691756
see,lone,7,undirected,1.8396336789
see,ornament,5,undirected,1.81234972
see,household,8,undirected,1.804358957
see,spend,8,undirected,1.690434447
think,ca,81,undirected,8.4083312161
think,absorb,55,undirected,4.1675278183
think,abstract,29,undirected,3.9391585153
think,displeas,27,undirected,3.9225077878
think,unlik,27,undirected,3.813211366
think,blame,52,undirected,3.7154407699
think,blush,82,undirected,3.6858659184
think,involuntarili,30,undirected,3.6833799918
think,fanci,180,undirected,3.665902218
think,vexat,20,undirected,3.6509765678
think,asleep,45,undirected,3.6474401551
think,unconsci,56,undirected,3.6437563198
think,sad,119,undirected,3.6344292973
think,sigh,110,undirected,3.6221471462
think,remembr,39,undirected,3.6184385118
think,stole,30,undirected,3.6158519318
think,wonder,260,undirected,3.6148478437
think,recal,41,undirected,3.6057105917
think,composur,23,undirected,3.5728260082
think,bitter,92,undirected,3.5480765436
think,awok,20,undirected,3.5438784322
think,sometim,175,undirected,3.5400168501
think,recollect,107,undirected,3.5397010326
think,tri,264,undirected,3.5351962193
think,guess,69,undirected,3.5154517841
think,lover,69,undirected,3.5154517841
think,check,45,undirected,3.5142297383
think,imag,40,undirected,3.4906339177
think,regret,66,undirected,3.4835509431
think,lest,45,undirected,3.4724194682
think,unpleas,21,undirected,3.4679651179
think,forgot,42,undirected,3.4542662735
think,vex,25,undirected,3.4447875296
think,inclin,62,undirected,3.4443311517
think,pain,175,undirected,3.4418269568
think,grace,160,undirected,3.4383226231
think,plead,32,undirected,3.4351057758
think,disagre,25,undirected,3.433530375
think,idea,174,undirected,3.4328765315
think,defer,22,undirected,3.432852179
think,confus,62,undirected,3.4299858698
think,fault,55,undirected,3.429468081
think,timid,33,undirected,3.4244133104
think,possibl,204,undirected,3.4198513149
think,imposs,74,undirected,3.4108222369
think,mind,511,undirected,3.410329203
think,mourn,51,undirected,3.4095303797
think,felt,363,undirected,3.408748513
think,much,796,undirected,3.3976331099
think,prais,44,undirected,3.3974686751
think,resolut,67,undirected,3.3922629462
think,wept,30,undirected,3.3912169559
think,disappoint,88,undirected,3.385273402
think,restless,25,undirected,3.380838805
think,convinc,70,undirected,3.380838805
think,shrink,22,undirected,3.3792310876
think,hasti,19,undirected,3.3771196003
think,futur,88,undirected,3.3762235665
think,knew,335,undirected,3.3716354794
think,asham,32,undirected,3.3605807894
think,love,625,undirected,3.3603770162
think,dislik,31,undirected,3.3590957488
think,past,102,undirected,3.3590409798
think,alon,186,undirected,3.3544510586
think,rous,41,undirected,3.347513
think,mortifi,18,undirected,3.3465276355
think,kneel,17,undirected,3.34555005
think,sleep,105,undirected,3.3452390192
think,sat,167,undirected,3.3434459252
think,affection,41,undirected,3.3360961661
think,throb,19,undirected,3.3317603509
think,warmth,19,undirected,3.3273355649
think,chill,22,undirected,3.326432902
think,smile,240,undirected,3.3235165239
think,urg,41,undirected,3.3217516578
think,flew,20,undirected,3.3186537147
think,entreati,17,undirected,3.3182868993
think,knelt,14,undirected,3.3148001454
think,whatev,73,undirected,3.3099485146
think,feel,488,undirected,3.308767838
think,vaniti,33,undirected,3.3069415588
think,explan,32,undirected,3.3052306944
think,dread,114,undirected,3.3022661322
think,trembl,91,undirected,3.3021360232
think,relief,35,undirected,3.3018663966
think,repress,15,undirected,3.3014770643
think,pretti,137,undirected,3.2996687994
think,wish,386,undirected,3.2991643702
think,aunt,195,undirected,3.2922969456
think,spoke,146,undirected,3.2909322816
think,often,189,undirected,3.2864953499
think,pleasur,165,undirected,3.2857480598
think,tear,192,undirected,3.2855537663
think,meant,65,undirected,3.2823774594
think,agreeabl,48,undirected,3.2807465671
think,chamber,74,undirected,3.2788323892
think,curl,35,undirected,3.2764901791
think,selfish,34,undirected,3.2728788597
think,gratifi,30,undirected,3.2693027073
think,eager,97,undirected,3.2684326455
think,anxieti,51,undirected,3.2635764671
think,solitud,24,undirected,3.2633835844
think,persist,18,undirected,3.262291285
think,compos,28,undirected,3.261511801
think,silent,111,undirected,3.2606403413
think,mental,32,undirected,3.2540015046
think,begin,90,undirected,3.2535955781
think,spite,49,undirected,3.2525359753
think,heart,494,undirected,3.252518289
think,messag,28,undirected,3.2517420094
think,pleas,158,undirected,3.251460755
think,sake,65,undirected,3.2514001875
think,foolish,26,undirected,3.2511011891
think,never,716,undirected,3.2510051611
think,decis,30,undirected,3.2497070443
think,displeasur,17,undirected,3.2475026422
think,belov,29,undirected,3.2473455577
think,grave,87,undirected,3.2473455577
think,marri,163,undirected,3.2473209854
think,someth,248,undirected,3.2453556357
think,sorrow,93,undirected,3.2452517666
think,angri,43,undirected,3.2406921732
think,flush,28,undirected,3.2393194894
think,help,160,undirected,3.2390108951
think,sure,288,undirected,3.2386909718
think,reproach,38,undirected,3.2376603366
think,caress,23,undirected,3.237353272
think,forgiv,53,undirected,3.2370702931
think,saw,311,undirected,3.2360037007
think,emot,79,undirected,3.233415886
think,interest,176,undirected,3.2324222675
think,cheer,74,undirected,3.2293225417
think,pictur,67,undirected,3.2292765241
think,pleasant,77,undirected,3.2263105715
think,prefer,51,undirected,3.2242370525
think,weari,57,undirected,3.2219750493
think,indiffer,47,undirected,3.2212426136
think,hopeless,17,undirected,3.2205347158
think,embarrass,30,undirected,3.2203869071
think,els,109,undirected,3.2193962035
think,clasp,35,undirected,3.2157315719
think,care,252,undirected,3.2147793042
think,offend,29,undirected,3.2145126676
think,agit,53,undirected,3.2141958147
think,contrast,27,undirected,3.21398644
think,charm,82,undirected,3.2138511357
think,ask,387,undirected,3.2135349727
think,anxious,83,undirected,3.2132681511
think,notic,86,undirected,3.2111681077
think,cruel,33,undirected,3.2085793221
think,sister,235,undirected,3.2057927562
think,fix,84,undirected,3.2020703996
think,sob,38,undirected,3.1990607897
think,hope,359,undirected,3.1944254183
think,temper,52,undirected,3.1937351901
think,happi,255,undirected,3.1936992131
think,imagin,108,undirected,3.1916985296
think,glad,124,undirected,3.1910752211
think,joy,90,undirected,3.1906817526
think,impati,60,undirected,3.1882456978
think,seldom,29,undirected,3.1877424266
think,lone,24,undirected,3.1876376103
think,resent,28,undirected,3.1859022519
think,away,352,undirected,3.184912672
think,chang,160,undirected,3.1841482644
think,soft,93,undirected,3.1840163682
think,thought,637,undirected,3.1837182683
think,daylight,11,undirected,3.1829511785
think,weep,30,undirected,3.1821813979
think,tranquil,23,undirected,3.1806579283
think,conscious,75,undirected,3.1785603921
think,reliev,37,undirected,3.1782348183
think,gone,173,undirected,3.1769598907
think,went,296,undirected,3.1759181679
think,sweet,100,undirected,3.1737526905
think,listen,137,undirected,3.1728603723
think,excess,22,undirected,3.1714662287
think,desol,23,undirected,3.1712534703
think,believ,255,undirected,3.1706540965
think,anguish,29,undirected,3.1641241752
think,gentl,93,undirected,3.1627513102
think,look,846,undirected,3.1626237999
think,cheek,88,undirected,3.1625339728
think,quit,266,undirected,3.1596267205
think,husband,139,undirected,3.1586506982
think,forget,79,undirected,3.1566875841
think,beauti,224,undirected,3.1550123829
think,admir,117,undirected,3.1547497434
think,crimson,14,undirected,3.1539097602
think,amus,58,undirected,3.1537360586
think,fond,63,undirected,3.1525113541
think,happier,14,undirected,3.1513940356
think,earnest,76,undirected,3.1502706256
think,sensat,31,undirected,3.1483188531
think,kiss,72,undirected,3.1464509406
think,irrit,21,undirected,3.1447162144
think,prospect,37,undirected,3.1446262783
think,comfort,126,undirected,3.1436075669
think,seem,492,undirected,3.14355014
think,insens,21,undirected,3.1430537037
think,sympathi,50,undirected,3.1411949671
think,perfect,119,undirected,3.1375966642
think,indulg,49,undirected,3.1364311629
think,tender,113,undirected,3.1363873542
think,constant,49,undirected,3.1357241993
think,envi,17,undirected,3.1355579275
think,unusu,28,undirected,3.1351943044
think,awaken,37,undirected,3.1342926964
think,plan,67,undirected,3.1335536754
think,temptat,21,undirected,3.133136267
think,vain,69,undirected,3.1324928813
think,read,182,undirected,3.1311140216
think,consol,32,undirected,3.1304158752
think,grief,44,undirected,3.1291445436
think,attent,124,undirected,3.1267765457
think,shock,43,undirected,3.126692872
think,concern,82,undirected,3.126040991
think,even,496,undirected,3.1240815919
think,afternoon,41,undirected,3.1239519993
think,except,87,undirected,3.1232039054
think,determin,95,undirected,3.1203034485
think,reviv,21,undirected,3.1200641854
think,finish,54,undirected,3.1194330715
think,hurt,30,undirected,3.1177940369
think,frequent,52,undirected,3.1176632239
think,vision,27,undirected,3.1150263914
think,declin,27,undirected,3.1150263914
think,brighten,11,undirected,3.1128588017
think,indign,43,undirected,3.1124295557
think,yet,369,undirected,3.111508869
think,burst,50,undirected,3.1083152929
think,suffer,142,undirected,3.1048949314
think,repos,25,undirected,3.1042803177
think,piti,79,undirected,3.1030916608
think,father,429,undirected,3.1003145369
think,fear,197,undirected,3.0957318074
think,memori,50,undirected,3.0942635395
think,hastili,44,undirected,3.0938106067
think,fatigu,23,undirected,3.0918109667
think,almost,195,undirected,3.0906072283
think,girl,238,undirected,3.0899177656
think,oppress,23,undirected,3.0889332668
think,eye,497,undirected,3.087780459
think,curios,43,undirected,3.0860305072
think,alway,270,undirected,3.0836153757
think,home,297,undirected,3.0834383101
think,walk,192,undirected,3.0827711376
think,voic,236,undirected,3.0821740656
think,long,401,undirected,3.0806124333
think,miss,536,undirected,3.0794728824
think,assert,20,undirected,3.0761560489
think,express,174,undirected,3.0752376805
think,endur,41,undirected,3.072700442
think,must,531,undirected,3.0725466286
think,handsom,61,undirected,3.0706355196
think,excit,86,undirected,3.0693127926
think,wife,168,undirected,3.06922757
think,glow,33,undirected,3.0687192395
think,stay,97,undirected,3.0664656776
think,ardent,15,undirected,3.0626532782
think,improv,36,undirected,3.0621169414
think,awak,19,undirected,3.061411673
think,complain,16,undirected,3.0607773565
think,cousin,77,undirected,3.0602037975
think,footstep,18,undirected,3.0576586192
think,think,563,undirected,3.0573236627
think,soften,25,undirected,3.0545318401
think,subdu,19,undirected,3.051310577
think,dear,306,undirected,3.0484899782
think,gave,167,undirected,3.0468071468
think,left,233,undirected,3.0465555791
think,breakfast,42,undirected,3.0465361588
think,ever,320,undirected,3.0463240772
think,distress,55,undirected,3.0439069567
think,sooth,37,undirected,3.0432396538
think,pride,57,undirected,3.0429702451
think,arrang,60,undirected,3.0414210581
think,dare,83,undirected,3.0402321327
think,usual,91,undirected,3.0395989128
think,kind,234,undirected,3.0374695994
think,longer,90,undirected,3.0358344514
think,droop,12,undirected,3.0356603719
think,excus,39,undirected,3.0354595485
think,affect,141,undirected,3.0348274318
think,calm,63,undirected,3.0315658193
think,quiet,111,undirected,3.0305222293
think,pillow,26,undirected,3.0294535244
think,talk,193,undirected,3.0291743291
think,madam,94,undirected,3.0290713831
think,watch,124,undirected,3.0285267761
think,lesson,27,undirected,3.0215452016
think,given,110,undirected,3.0214723938
think,mother,376,undirected,3.0155865546
think,littl,690,undirected,3.0144319676
think,lip,94,undirected,3.0123249731
think,dress,106,undirected,3.0117598937
think,somebodi,20,undirected,3.0114136333
think,nervous,23,undirected,3.0088905592
think,last,324,undirected,3.0036850529
think,gratitud,34,undirected,3.0022811498
think,dissip,14,undirected,3.0022811498
think,persuas,10,undirected,2.9992554289
think,besid,92,undirected,2.995715138
think,fascin,13,undirected,2.9953124805
think,lament,19,undirected,2.9943382963
think,promis,113,undirected,2.9942682864
think,sens,105,undirected,2.9922308139
think,fold,30,undirected,2.9922308139
think,go,587,undirected,2.9913964092
think,neglect,30,undirected,2.9912313136
think,gay,28,undirected,2.9904466921
think,leav,219,undirected,2.9896314555
think,decid,47,undirected,2.9894686747
think,prayer,45,undirected,2.982940767
think,friendship,33,undirected,2.9813807979
think,rest,139,undirected,2.9813549197
think,infinit,18,undirected,2.9806316781
think,occasion,28,undirected,2.9798082939
think,total,18,undirected,2.9789855872
think,repent,17,undirected,2.9776320145
think,esteem,26,undirected,2.969040267
think,sought,35,undirected,2.9673988382
think,interrupt,56,undirected,2.9656236589
think,stair,49,undirected,2.9616818146
think,refus,59,undirected,2.9595503465
think,mistress,40,undirected,2.9592797138
think,inspir,24,undirected,2.9590378466
think,wait,119,undirected,2.9523638972
think,dearest,19,undirected,2.9509878554
