filenames,corpus,WC,WPS,Sixltr,Dic,Numerals,Pronoun,I,We,Self,You,Other,Negate,Assent,Article,Preps,Number,Affect,Posemo,Posfeel,Optim,Negemo,Anx,Anger,Sad,Cogmech,Cause,Insight,Discrep,Inhib,Tentat,Certain,Senses,See,Hear,Feel,Social,Comm,Othref,Friends,Family,Humans,Time,Past,Present,Future,Space,Up,Down,Incl,Excl,Motion,Occup,School,Job,Achieve,Leisure,Home,Sports,TV,Music,Money,Metaph,Relig,Death,Physcal,Body,Sexual,Eating,Sleep,Groom,Swear,Nonfl,Fillers,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
GNN_1891_Springer_Anton_Male_Autobiography.txt,DE_NON,66438,19.36,33.05,62.08,0.16,7.76,3.51,0.85,4.36,0.47,3.26,1.07,0.05,12.62,10.42,0.5,4.89,3.15,0.26,0.78,1.72,0.21,0.31,0.48,5.79,1.08,1.63,0.87,0.47,0.54,1.45,0.16,0.11,0.03,0.01,6.88,1.58,4.73,0.42,0.59,0.48,4.46,5.44,1.93,0.39,8.79,1.02,0.15,6.59,1.99,1.04,5.25,2,1.8,2.21,1.78,0.86,0.4,0.21,0.34,0.88,1.08,0.84,0.26,0.88,0.64,0.09,0.11,0.05,0.07,0.01,0,0,5.17,8.06,0.11,0.09,0.03,0.06,0.43,0,0.01,0.08,0,14.01
GNN_1893_Fontane1_Theodor_Male_Autobiography.txt,DE_NON,180015,23.66,26.46,62.94,0.2,8.88,3.18,0.66,3.84,0.54,4.58,1.32,0.12,9.89,9.82,0.74,3.73,2.55,0.27,0.63,1.18,0.15,0.15,0.31,7.71,1.49,1.4,1.5,0.33,1.11,2.09,0.15,0.1,0.02,0.01,8.28,1.38,6.27,0.33,0.71,0.52,5,5.96,2.8,0.3,8.76,1.05,0.24,7.03,2.7,0.93,3.97,0.84,1.37,2.35,1.49,0.78,0.36,0.19,0.17,0.46,0.69,0.5,0.2,0.81,0.6,0.1,0.06,0.05,0.06,0.02,0,0.01,4.65,10.41,0.34,0.38,0.11,0.07,1.19,0,0.22,0.09,0,17.35
"GNN_1893_Simmel,Georg_ Einleitung in die Moralwissenschaft_Philosophy.txt",DE_NON,254238,37.92,34.43,61.62,0.36,5.53,0.43,0.93,1.36,0.82,3.8,1.34,0.08,15.09,9.38,0.38,4.13,2.84,0.08,0.96,1.28,0.16,0.28,0.32,9.84,2.25,2.61,1.12,0.91,1.13,2.15,0.09,0.08,0,0,7.32,1.36,5.75,0.07,0.2,0.45,3.03,1.63,5.08,0.76,7.66,0.77,0.18,5.5,2.62,1.04,5.18,0.76,1.96,3.12,1.14,0.34,0.38,0.26,0.19,0.72,1.38,1.2,0.18,0.39,0.26,0.02,0.02,0.01,0.09,0,0,0.04,2.64,8.91,0.25,0.66,0.02,0.01,0.45,0.09,0.01,0.36,0.38,14.09
"GNN_1897_Weber,Max_Agrarverhältnisse im Altertum_Philosophy.txt",DE_NON,105243,22.03,37.21,56.52,1.06,2.66,0.06,0.15,0.21,0.51,2.27,1.08,0.12,15.15,9.94,0.33,2.54,1.82,0.01,0.72,0.72,0.1,0.14,0.17,7.37,1.84,1.69,0.72,0.56,1.18,1.71,0.01,0.01,0,0,4.09,0.67,3.11,0.06,0.41,0.26,3.55,2.49,3.13,0.43,8.31,0.87,0.19,6.69,2.08,0.51,5.48,0.95,3.02,2.84,1.53,0.46,0.42,0.41,0.24,1.97,0.68,0.59,0.1,0.39,0.22,0.01,0.07,0.02,0.09,0.01,0,0.01,5.14,7.81,0.92,0.19,0.02,0.04,2.16,0,0.03,1.86,0.09,19.88
"GNN_1899_Haeckel,Ernst_Die Welträtsel_Philosophy.txt",DE_NON,105396,27.57,39.74,57.22,0.95,3.82,0.45,0.88,1.32,0.56,2.32,0.63,0.09,13.94,8.59,1.16,3.46,2.41,0.09,0.77,1.03,0.05,0.12,0.26,7.09,1.51,2.41,0.6,0.25,0.77,2.05,0.07,0.05,0.02,0,5.57,0.88,4.2,0.1,0.34,0.76,3.35,2.14,3.71,0.45,7.49,0.87,0.16,6.78,1.89,0.64,5.06,1.49,1.45,2.61,1.35,0.54,0.46,0.11,0.26,0.84,2.1,1.87,0.24,0.86,0.65,0.05,0.04,0.02,0.14,0.01,0,0,3.82,6.83,0.3,0.86,0.05,0.16,0.49,0,0.01,1.4,0.03,15.27
"GNN_1900_Husserl,Edmund_Logische Untersuchungen_1_Philosophy.txt",DE_NON,76535,17.42,33.41,55.45,1.53,5.33,0.3,1.22,1.51,0.68,3.43,1.5,0.17,12.34,8.91,0.31,3.17,2.26,0.03,0.66,0.91,0.08,0.13,0.21,9.14,2.55,3.4,0.91,0.37,0.96,1.48,0.03,0.02,0.01,0,6.89,1.31,5.62,0.03,0.25,0.24,2.55,1.31,4.38,0.46,7.35,0.98,0.18,5.69,2.55,0.48,5.55,2.57,1.42,2.22,1.05,0.48,0.32,0.09,0.16,1.11,0.38,0.3,0.08,0.62,0.15,0.01,0.01,0.04,0.42,0,0,0,5.95,8.1,0.37,0.43,0.12,0,2.84,0.72,0.28,0.44,0.14,19.76
"GNN_1900_Husserl,Edmund_Logische Untersuchungen_2_Philosophy.txt",DE_NON,211260,17.77,34.43,53.71,1,5.28,0.34,1.45,1.79,0.62,3.17,1.44,0.17,12.94,9.22,0.32,2.78,2.08,0.05,0.6,0.69,0.18,0.16,0.18,8.47,1.24,3.74,0.92,0.16,1.24,1.48,0.07,0.06,0,0,7.06,1.72,5.44,0.03,0.18,0.13,2.71,1.36,4.38,0.54,7.65,1.08,0.18,6.14,2.81,0.37,3.18,1.01,0.74,1.7,0.87,0.26,0.3,0.1,0.21,0.3,0.28,0.17,0.11,0.35,0.11,0.02,0.02,0.02,0.21,0,0,0.02,6.03,8.1,0.32,0.51,0.09,0.01,2.75,0.82,0.22,0.51,0.52,20.33
"GNN_1900_Simmel,Georg_Philosophie des Geldes_Philosophy.txt",DE_NON,220874,34.36,34.4,61.58,0.34,5.42,0.2,0.65,0.85,0.9,4.2,1.21,0.11,15.42,9.38,0.48,3.66,2.64,0.09,0.92,1.01,0.19,0.24,0.26,8.56,2.03,2,0.88,0.46,1.05,2.34,0.07,0.06,0.01,0,7.13,0.89,5.98,0.07,0.26,0.51,3.16,1.39,4.66,0.72,7.92,0.79,0.16,5.77,2.51,0.67,6.23,0.92,3.5,3.31,1.22,0.5,0.31,0.17,0.25,2.92,0.58,0.48,0.11,0.47,0.24,0.04,0.04,0.01,0.15,0,0,0.04,3,8.76,0.46,0.54,0.01,0.02,0.96,0,0.01,0.31,0.01,14.27
"GNN_1903_Weber,Max_Roscher und Knies und die logischen Probleme der historischen Nationalökonomie_Philosophy.txt",DE_NON,51277,23.7,39.16,56.73,1.57,4.39,0.1,0.82,0.92,0.59,3.16,1.33,0.16,13.03,9.24,0.33,2.9,1.96,0.01,0.78,0.94,0.16,0.14,0.2,9.75,2.41,3.23,0.96,0.33,1.14,2,0.02,0.02,0,0,6.23,1.26,4.85,0.05,0.16,0.4,3.59,1.47,4.06,0.73,8.03,0.86,0.22,5.91,2.38,0.5,5.64,1.85,2.12,2.86,1.16,0.27,0.33,0.39,0.17,1.1,0.5,0.41,0.09,0.49,0.36,0,0.01,0.01,0.12,0,0,0.01,4.72,7.92,0.61,0.05,0.06,0.02,2.02,0,0.06,0.99,0.02,17.29
"GNN_1904_Weber,Max_ Die protestantische Ethik und der Geist des Kapitalismus_Philosophy.txt",DE_NON,78209,17.42,34.88,55.13,2.14,3.75,0.19,0.38,0.57,0.55,2.89,1.07,0.17,12.74,9.1,0.29,3.15,2.02,0.07,0.72,1.13,0.14,0.14,0.22,7.21,1.84,1.96,0.8,0.37,0.83,1.79,0.04,0.02,0,0,5.24,1.05,4.12,0.08,0.18,0.28,3.21,2.24,3.77,0.48,7.84,0.77,0.15,6.14,1.97,0.62,5.12,1.31,2.43,2.69,1.67,0.68,0.55,0.24,0.24,1.14,2.13,1.99,0.14,0.48,0.27,0.02,0.03,0.05,0.14,0,0,0.01,6.64,7.27,0.85,0.1,0.05,0.04,1.92,0,0.07,1.23,0.05,19.2
