filenames,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"EN_1806_Edgeworth,Maria_Leonora_Novel.txt",EN_FIC,64259,64259,18.75,84.94,0,59.24,17.9,12.89,5.98,0.39,2.23,3.6,0.7,5.01,5.46,12.67,9.02,2.77,6.55,1.9,3.33,14.14,6.24,2.16,2.76,0.55,0,12.42,0.61,0.4,1.35,8.48,5.71,2.74,0.58,0.92,0.58,17.4,2.69,1.38,2.1,2.67,2.28,0.66,3.89,3.13,1.81,0.69,0.49,0.49,2.17,0.69,0.62,0.74,0.13,9.23,1.19,4.14,3.83,0.74,1.56,0.43,0.21,0.27,0.57,0.17,0.08,0.14,0.06,4.16,7.01,0.38,1.05,0.34,0.55,0.22,0,0.36,0.01,0.15,14.25
"EN_1811_Austen,Jane_SenseandSensibility_Novel.txt",EN_FIC,65819,65819,21.74,85.42,0,59.36,13.7,9.19,0,0,0,7.55,1.64,4.5,6.46,10.78,7.04,6.61,1.74,0.81,3.95,17.53,7.03,1.79,3.83,0.96,0,14.58,1.03,0.24,1.5,6.53,4.35,2.11,0.59,0.37,0.74,16.77,2.42,1.15,1.94,2.38,1.88,0.58,4.89,2.3,2.11,0.81,0.69,0.59,1.17,0.51,0.39,0.09,0.18,13.3,1.86,6.28,5.03,0.73,1.62,0.49,0.71,0.35,0.22,0.07,0.01,0.11,0.03,3.71,8.7,0.06,1.45,0.02,0.05,0.29,0.01,0.82,0.01,0,15.14
"EN_1817_Scott,Walter_RobRoy_Novel.txt",EN_FIC,90755,90755,22.37,80.81,0,56.82,13.76,8.96,3.84,0.61,0.11,3.61,0.79,4.8,8.94,8.22,5.28,5.09,1.7,0.6,3,17.17,6.85,1.02,2.62,0.78,0.01,8.92,0.44,0.23,0.78,5.54,3.08,2.39,0.66,0.62,0.67,15.05,2.23,1.12,1.13,2.57,1.05,0.7,5.39,1.9,2.13,0.79,0.62,0.62,1.62,1,0.34,0.11,0.2,12.32,1.73,6.76,3.7,1.1,1.56,0.67,0.54,0.47,0.33,0.18,0.02,0.14,0.07,2.99,9.75,0.04,0.83,0.04,0.01,0.53,0.01,0.53,0.09,0.06,14.96
"EN_1818_Shelley,Mary_Frankenstein_Novel.txt",EN_FIC,45047,45047,20.71,83.93,0,58.78,16.13,11.58,7.41,0.52,0.33,2.72,0.61,4.55,8.36,9.75,6.65,5.75,2.16,0.99,3.07,15.14,7.44,1.06,2.35,0.73,0.01,7.24,0.46,0.32,0.53,6.55,3.51,3.02,0.86,0.8,1.05,16.05,2.44,1.08,1.47,2.23,1.21,0.59,5.69,2.07,2.32,0.96,0.51,0.71,1.85,0.98,0.58,0.16,0.15,12.84,2.01,5.71,5.11,1.07,1.68,0.45,0.38,0.36,0.46,0.5,0.03,0.06,0.07,3.88,7.59,0.27,1.7,0.18,0.16,0.24,0.04,0.18,0.03,0.01,14.31
"EN_1820_Scott,Walter_Ivanhoe_Novel.txt",EN_FIC,86308,86308,21.59,76.4,0,54.17,10.4,6.12,0.08,0.12,0.06,4.61,1.25,4.29,11.4,7.06,4.81,4.82,1.09,0.45,2.57,16.71,6.31,0.8,2.42,0.84,0.02,9,0.18,0.2,0.43,5.33,3.06,2.22,0.53,0.77,0.53,12.59,1.32,0.98,0.82,1.84,0.73,0.81,5.27,1.55,2.21,0.94,0.6,0.63,1.71,1.07,0.35,0.13,0.19,12.13,1.88,6.61,3.56,0.81,1.78,0.57,0.41,0.41,0.7,0.2,0.01,0.13,0.06,2.79,10.52,0.05,1.18,0.03,0.05,0.73,0.01,0.5,0.03,0,15.92
"EN_1821_Galt,John_AnnalsoftheParish_Novel.txt",EN_FIC,60970,60970,15.83,84.32,0,60.83,13.18,7.98,2.93,0.7,0,3.3,1.05,5.2,10.58,11.1,7.28,7.43,1.99,0.62,3.15,17.28,7.59,1.21,2.49,0.74,0.03,9.09,0.6,0.14,1.32,4.23,2.63,1.57,0.27,0.41,0.54,13.97,1.17,0.99,1.01,1.24,1.17,0.35,6.29,1.95,1.78,0.7,0.55,0.41,1.48,0.8,0.34,0.08,0.28,14.02,2.18,6.86,4.82,1.23,1.1,0.57,0.58,0.76,1,0.32,0.02,0.17,0.17,2.05,9.62,0.06,1.36,0.01,0.05,0.68,0,0.44,0.02,0.01,14.31
"EN_1822_Hogg,James_ThreePerilsofMan_Novel.txt",EN_FIC,130205,130205,15.9,81.4,0,58.74,13.2,8.8,1.18,0.28,0.13,5.25,1.95,4.41,9.77,9.06,5.57,6.16,1.36,0.62,3.15,16,8.09,1.29,2.98,1.3,0.04,10.57,0.22,0.19,0.72,4.58,2.6,1.95,0.45,0.69,0.44,15.15,1.26,0.81,1.06,1.77,1.49,0.62,6.62,2.13,2.7,1.2,0.69,0.7,2.34,1.64,0.35,0.17,0.3,13.96,2.27,7.26,4.39,0.52,1.53,0.5,0.46,0.26,0.51,0.22,0.03,0.13,0.14,3.24,8.57,0.27,1.39,0.07,0.12,0.36,0.02,0.75,0.29,0.03,15.41
"EN_1826_Cooper,JameFenimore_TheLastoftheMohicans_Novel.txt",EN_FIC,97234,97234,22.57,79.63,0,55.19,10.19,6.16,0,0.04,0,4.5,1.62,4.03,12.58,6.96,4.5,5.3,0.83,0.37,3.19,16.9,6.49,0.8,2.45,0.66,0.02,9.39,0.2,0.25,0.62,5.67,2.65,2.97,0.76,0.97,0.78,12.7,1.77,1,0.68,1.87,0.85,0.86,5.02,1.39,3.08,1.16,1.04,0.68,2.05,1.52,0.32,0.11,0.16,13.93,2.14,6.99,4.84,0.84,1.53,0.58,0.16,0.18,0.26,0.26,0.01,0.07,0.13,3.24,8.93,0.16,0.93,0,0,0.22,0,0.1,0,0.04,13.63
"EN_1836_Child,Lydia_Philothea_Novel.txt",EN_FIC,35377,35377,24.45,77.02,0,50.74,9.66,6.54,0.14,0.03,0.11,5.37,0.89,3.12,10.32,7.6,4.53,5.7,0.94,0.4,2.11,16.55,6.4,0.62,1.9,0.65,0.01,10.31,0.47,0.44,0.71,6.2,4.21,1.91,0.59,0.36,0.6,12.88,1.63,0.84,0.71,1.44,1,0.68,5.84,1.24,3.35,1.35,1.04,0.72,2.19,1.38,0.41,0.19,0.23,12.86,2.3,5.97,4.67,0.68,1.26,0.96,0.93,0.38,0.89,0.34,0.01,0.08,0.11,4.61,9.08,0.47,1.83,0.01,0.06,0.27,0.06,0.46,0.01,0.01,16.88
"EN_1837_Disraeli,Benjamin_Venetia_Novel.txt",EN_FIC,101944,101944,23.96,81.29,0,55.62,13.13,8.76,0.08,0.15,0.05,7.35,1.12,4.37,8.85,8.7,6.16,6.18,1.05,0.69,3.57,14.56,6.96,1.34,2.35,0.67,0,13.59,0.94,0.31,1.46,6.22,3.92,2.19,0.57,0.51,0.73,15.24,1.72,0.93,1.26,2.09,1.53,0.61,5.91,1.94,2.4,0.98,0.59,0.64,2.02,0.93,0.72,0.23,0.15,12.58,1.76,5.74,5.09,1.08,1.34,0.69,0.62,0.2,0.85,0.19,0.03,0.07,0.06,4.23,8.97,0.1,1.56,0.13,0.17,0.31,0,0.54,0.01,0,16.03
