Filename,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"2012_Makos,Adam_AHigherCall_HIST.txt",HIST,108298,108298,18.71,73.48,0,48.69,9.62,6.88,0.17,0.06,0.04,5.01,1.59,2.75,10.14,9.48,5.41,7.43,0.92,0.54,2.61,13.69,5.19,0.73,1.39,1.59,0.03,10.09,0.3,0.17,0.66,3.58,1.41,2.15,0.37,1.06,0.43,11.8,1.4,0.95,1.29,1.11,0.61,0.73,4.63,1.48,3.34,1.89,0.44,0.8,2.19,1.39,0.35,0.06,0.43,15.32,2.71,7.83,4.85,1.37,1.34,0.96,0.4,0.21,0.22,0.36,0.02,0.03,0.18,7.11,5.24,0.11,0.01,0.04,0.01,0.83,0,1.54,0.02,0.14,15.07
"2012_Malone,MicahelS_FourPercent_HIST.txt",HIST,75342,75342,22.22,75.64,0,49.28,6.9,3.03,0.16,0.05,0.05,1.96,0.8,3.87,10.01,7.3,4.99,4.53,1.62,0.54,3.25,15.3,5.98,0.51,2.78,1.71,0.01,6.37,0.27,0.08,1.08,3.72,2.51,1.2,0.19,0.46,0.29,13.03,1.5,1.4,0.81,1.69,1.2,0.61,4.61,1.47,1.08,0.56,0.17,0.24,1.23,0.46,0.6,0.06,0.12,16.4,1.99,7.45,6.75,4.09,3.72,0.89,0.29,0.46,0.25,0.31,0.01,0.07,0.09,4.59,6.62,0.29,0.24,0.08,0,0.74,0,0.87,0.31,0.06,14.12
"2012_OConnor,AnneMarie_TheLadyinGold_HIST.txt",HIST,90035,90035,22.62,71.51,0,45.75,8.19,5.54,0.35,0.05,0.19,3.95,1,2.64,9.68,8.97,5.7,6.66,1.19,0.61,2.37,14.32,4.34,0.52,1.29,0.95,0.01,10.4,1.28,0.26,1.03,4.47,2.68,1.75,0.39,0.59,0.43,10.18,1.26,0.76,0.98,1.19,0.61,0.6,3.91,1.15,1.93,0.95,0.34,0.51,1.92,0.75,0.52,0.38,0.36,12.82,1.73,6.56,4.53,1.68,1.33,1.84,0.92,0.74,0.73,0.48,0.02,0.07,0.2,6.81,6.23,0.17,0.05,0.16,0.06,0.89,0,1.49,0.04,0.04,15.98
"2012_Oreilly,Bill_KillingKennedy_HIST.txt",HIST,82991,82991,21.07,76.48,0,48.68,8.1,4.96,0.02,0.04,0.02,4.2,0.69,3.14,9.63,8.71,5.99,1.76,5.45,0.8,3.43,14.06,5.12,0.84,1.85,1.75,0.01,9.24,0.51,0.13,0.97,4.1,2.1,1.94,0.36,0.79,0.42,11.62,1.52,1.13,0.73,1.31,0.98,0.7,3.87,1.63,2.08,1.02,0.44,0.57,1.81,0.91,0.55,0.18,0.23,15.36,2.08,7.24,5.84,3.01,2.58,1.05,0.81,0.5,0.26,0.49,0.02,0.06,0.09,6.06,4.86,0.22,0.03,0.02,0,0.72,0,1.62,0.05,0.55,14.18
"2012_Rhodes,Richard_MakingoftheAtomicBomb_HIST.txt",HIST,257265,257265,26.14,73.88,0,48.74,7.71,4.08,0.42,0.27,0.06,2.42,0.91,3.63,9.9,8.46,5.51,5.24,1.52,0.91,2.51,15.46,5.01,0.71,2.12,1.67,0.02,6.72,0.25,0.13,0.5,3.74,1.92,1.77,0.28,0.79,0.31,13.57,1.95,1.66,1.4,1.76,0.97,0.72,4.23,1.47,1.48,0.57,0.26,0.49,1.14,0.47,0.41,0.04,0.27,14.85,1.84,7.51,5.3,3.1,2.27,0.66,0.32,0.39,0.32,0.39,0.02,0.08,0.1,5.06,4.81,0.49,0.47,0.04,0.01,0.87,0,0.81,0.13,0.18,13.02
"2012_Richardson,Joel_MideastBeast_HIST.txt",HIST,67844,67844,23.27,79.1,0,53.97,8.77,3.35,0.43,0.88,0.19,1.24,0.61,5.42,11.09,9.62,7.11,2,4.85,1.66,3.21,14.64,6.46,0.81,2.98,1.42,0.01,6.37,0.23,0.03,0.77,3.11,1.53,1.56,0.18,0.79,0.29,14.96,2.58,1.3,1.02,1.68,1.76,0.55,4.79,1.82,1.27,0.64,0.39,0.18,0.72,0.42,0.2,0.06,0.07,12.46,1.34,6.31,4.69,1.07,1.81,0.44,0.11,0.16,3.97,0.25,0.06,0.11,0.06,3.68,6.02,1.25,0.17,0.17,0.04,0.83,0,0.88,0.7,0.08,14.53
"2012_Sensoy,Ozlem_IsEveryoneREallyEqual_HIST.txt",HIST,84243,84243,28.15,79.38,0,48.56,9.24,4.33,0.15,1.82,0.78,0.47,1.11,4.91,6.81,8.63,6.26,1.22,5.95,0.71,3.18,14.48,7.36,0.87,2.64,0.57,0,11.7,0.16,0.1,2.48,4.45,2.52,1.85,0.2,1.15,0.18,18.11,3.71,2.31,1.05,2.57,1.05,0.77,5.76,2.17,2.24,1.53,0.25,0.29,1.18,0.32,0.38,0.37,0.14,10.1,1.1,6,2.69,3.91,2.76,0.84,0.27,0.59,0.25,0.05,0.02,0.07,0.06,4.75,6.97,0.73,0.4,0.33,0,1.08,0,0.65,1.05,0.9,17.91
"2012_Talbot,David_SeasonoftheWitch_HIST.txt",HIST,124083,124083,22.36,74.22,0,46.04,8.01,4.98,0.02,0.02,0.04,3.87,1.03,3.03,9.93,7.39,4.38,5.6,0.94,0.37,2.47,14.63,5.11,0.5,1.62,1.25,0.08,9.57,0.65,0.31,0.96,4.12,2.14,1.93,0.36,0.9,0.34,11.06,1.34,0.93,0.7,0.96,0.82,0.62,4.75,1.13,2.21,1.1,0.37,0.61,2.41,0.73,0.84,0.47,0.48,15.91,2.26,8.23,5.28,2.59,1.7,1.81,0.96,0.64,0.74,0.41,0.01,0.05,0.22,5.08,5.8,0.15,0.06,0.02,0,0.96,0,1.61,0.03,0.05,13.78
"2012_Walling,MichaelG_ForgottenSacrifice_HIST.txt",HIST,102074,102074,21.85,72.37,0,49.47,6.22,3.68,0.71,0.59,0.03,1.27,1.07,2.54,10.7,8.22,5.35,6.1,1.09,0.35,2.56,15.77,5.77,0.68,2.06,2.26,0.03,5.03,0.04,0.07,0.49,4.37,1.32,3.04,0.3,1.58,0.72,11.92,0.98,1,0.78,1.4,0.72,0.79,5.44,1.28,1.83,0.78,0.24,0.67,1.33,0.52,0.4,0.02,0.41,16.21,2.42,8.65,5,1.06,1.68,0.61,0.2,0.35,0.11,0.4,0.14,0.16,0.05,5.25,6.01,0.24,0.14,0.01,0.01,1.57,0,0.67,0.24,0.02,14.43
"2013_Ambrose,Stephen_UndauntedCourage_HIST.txt",HIST,170640,170640,20.87,76.93,0,52.86,8.55,4.97,0.08,0.03,0.01,3.42,1.43,3.58,10.52,10.18,6.39,6.88,1.68,0.74,2.86,15.65,5.89,0.89,2.31,1.93,0.01,8.64,0.24,0.11,0.8,3.66,2.16,1.46,0.25,0.55,0.32,13.88,1.46,1.4,1.51,1.88,0.99,0.53,4.74,1.74,1.33,0.65,0.16,0.4,1.36,0.51,0.4,0.12,0.36,15,2.41,7.45,4.81,1.94,1.57,0.81,0.2,0.91,0.1,0.22,0.01,0.07,0.03,5.23,6.91,0.29,0.26,0.09,0.01,0.59,0.01,0.82,0.2,0.11,14.72
"2013_Aslan,Reza_Zealot_HIST.txt",HIST,86189,86189,22.54,76.63,0,51.3,7.96,3.51,0.12,0.04,0.08,2.32,0.94,4.45,10.71,8.59,6.11,3.65,3.41,0.77,2.84,15.82,5.58,1.21,2.3,1.18,0.01,7.26,0.44,0.07,0.52,3.19,1.73,1.44,0.21,0.73,0.26,13.27,1.82,1.31,0.99,1.8,1.51,0.49,3.99,1.84,1.11,0.47,0.27,0.31,0.84,0.36,0.3,0.06,0.14,11.6,1.4,6.03,4.01,1.35,1.79,0.39,0.25,0.5,5.49,0.53,0.03,0.05,0.07,3.82,5.79,1.02,0.24,0.08,0.01,0.53,0,1.33,0.64,0.03,14.12
"2013_Atkinson,Rick_TheGunsatLastLight_HIST.txt",HIST,225160,225160,26.15,68.16,0,45.2,4.33,2.34,0.11,0.07,0.05,1.55,0.56,1.99,9.71,5.95,3.89,4.2,0.62,0.59,2.28,15.45,5.01,0.5,2.14,3.56,0.04,4.97,0.14,0.05,0.34,3.67,1.3,2.35,0.26,1.33,0.47,10.77,0.92,0.88,0.96,1.18,0.62,0.7,4.59,1.08,1.53,0.69,0.18,0.54,1.5,0.66,0.43,0.05,0.38,15.65,1.79,8.66,5.1,1.67,1.45,0.85,0.41,0.29,0.31,0.65,0.04,0.05,0.06,4.52,6.56,0.34,0.37,0.03,0.01,1.07,0,0.81,0.02,0.29,14.04
"2013_Beck,Glenn_MiraclesandMassacres_HIST.txt",HIST,67899,67899,20.98,76.68,0,50.42,9.5,5.99,0.08,0.05,0.09,4.58,1.19,3.51,9.1,9.58,6.04,6.89,1.24,0.67,3.22,14.06,5.52,0.89,2.4,1.67,0.05,9.39,0.2,0.17,0.74,4.5,2.24,2.21,0.37,1.1,0.38,13.13,1.61,0.97,1.18,1.71,1.08,0.79,4.42,1.82,2.32,0.99,0.56,0.7,1.7,0.94,0.38,0.14,0.27,15.52,2.14,7.43,5.81,1.77,1.62,0.78,0.43,0.68,0.2,0.41,0.03,0.09,0.14,6.14,5.93,0.34,0.13,0.1,0.03,0.7,0,1.72,0,0.03,15.13
"2013_Boot,Max_AnEpicHistoryof_HIST.txt",HIST,176019,176019,26.68,73.64,0,50.04,7.06,3.59,0.07,0.04,0.02,2.04,1.41,3.48,9.52,7.99,5.71,5.48,1.34,0.57,2.69,16.09,5.63,0.9,2.81,1.67,0.01,6.94,0.19,0.1,0.51,5.29,2.08,3.18,0.47,1.86,0.49,12.55,1.2,1.64,1.07,1.64,0.8,0.75,4.05,1.81,0.95,0.43,0.1,0.33,0.94,0.36,0.37,0.08,0.16,13.82,1.69,7.38,4.62,2.19,2.56,0.63,0.24,0.42,0.5,0.75,0,0.07,0.12,4.19,5.99,0.17,0.14,0.03,0,0.93,0,0.74,0.23,0.02,12.68
"2013_Brown,DanielJames_TheBoysintheBoat_HIST.txt",HIST,140457,140457,18.73,77.38,0,52.11,8.41,5.2,0.04,0.01,0.07,3.13,1.95,3.21,9.93,7.78,4.69,5.39,1.28,0.47,3.26,16.77,6.05,0.56,2.58,1.99,0.02,7.74,0.26,0.07,0.89,3.24,2.01,1.21,0.28,0.34,0.3,12.76,1.15,0.83,1.01,1.83,1.11,0.48,5.46,1.62,2.39,1.01,0.34,0.88,1.97,0.88,0.49,0.05,0.58,18.38,2.31,9.78,6.07,1.85,1.83,1.41,0.72,0.44,0.16,0.11,0.02,0.1,0.11,4.49,6.72,0.17,0.1,0.02,0,0.72,0,0.91,0.01,0.01,13.16
"2013_Clarke,Erskine_BytheRiversofWater_HIST.txt",HIST,152940,152940,22.3,78.76,0,52.47,8.82,5.45,0.01,0.04,0.01,2.96,2.43,3.37,9.79,9.93,6.04,7.37,1.29,0.47,3.01,15.64,7.88,0.67,1.99,0.85,0.01,10.14,0.6,0.19,1.09,4.06,2.47,1.55,0.35,0.54,0.36,15.08,1.92,1.06,1.22,1.84,0.69,0.6,6.87,1.47,1.88,1.08,0.32,0.31,1.33,0.39,0.57,0.11,0.29,14.59,2.2,7.77,4.37,1.94,1.59,0.62,0.59,0.62,1.34,0.3,0,0.08,0.07,3.96,5.91,0.07,0.12,0.07,0.01,0.19,0,0.63,0.02,0.01,11
"2013_Cleveland,WIlliamL_AHistoryoftheModerMiddleEast_HIST.txt",HIST,240710,240710,30.99,73.16,0,47.53,5.3,2.03,0.05,0.13,0,0.86,0.98,3.27,12.19,5.7,4.11,4.06,0.87,0.34,1.54,17.26,5.48,0.51,2.11,0.96,0,4.98,0.18,0.04,0.48,4.23,2.37,1.82,0.3,0.92,0.36,12.45,1.48,2.28,0.66,1.07,0.73,1.08,4.58,0.93,0.64,0.23,0.07,0.18,0.5,0.16,0.28,0.02,0.04,13.07,1.58,7.55,3.34,3.91,3.22,0.44,0.23,0.89,1.46,0.36,0.04,0.08,0.03,3.88,4.64,0.12,0.16,0.02,0,0.92,0,1.06,0.2,0.03,11.21
"2013_Cook,JaneHampton_AmericanPhoenix_HIST.txt",HIST,111368,111368,23.12,75.58,0,49.18,9.67,6.93,0.02,0.23,0.02,5.21,1.44,2.74,9.04,9.06,5.72,6.17,1.41,0.74,3.21,14.29,5.3,1.12,2.19,1.31,0,11.3,0.78,0.17,0.8,4.73,2.7,1.97,0.42,0.61,0.55,13.12,1.77,1.37,1.77,1.86,0.84,0.75,3.45,1.8,1.46,0.57,0.28,0.47,1.47,0.58,0.54,0.13,0.29,13.71,2.25,5.79,5.49,2.08,1.71,1,0.53,0.64,0.43,0.37,0.04,0.05,0.07,6.87,4.59,0.25,0.05,0.33,0.03,0.5,0,1.79,0,0.01,14.42
"2013_Eichar,Donnie_DeadMountain_HIST.txt",HIST,61519,61519,21.35,77.79,0,52.32,9.06,5.65,1.61,0.61,0.03,2.1,1.3,3.41,10.48,9.04,6.26,5.03,2.66,0.61,3.01,15.92,5.27,0.75,2.09,1.51,0.01,7.46,0.29,0.34,0.45,3.24,1.77,1.44,0.31,0.43,0.39,13.1,1.91,1.17,1.04,1.92,0.86,0.62,4.66,1.65,1.61,0.63,0.32,0.51,1.78,0.92,0.47,0.07,0.34,16.91,2.97,8,5.66,1.78,1.42,2.08,0.51,0.33,0.1,0.39,0.02,0.05,0.06,4.66,6.07,0.38,0.07,0.15,0.01,0.7,0,1.36,0.09,0.02,13.61
"2013_Gates,HenryLouisJr_TheAfricanAmericans_HIST.txt",HIST,92276,92276,26.3,73.87,0,46.99,6.37,3.24,0.17,0.22,0.03,1.84,0.98,3.13,9.69,6.42,4.17,4.09,1.24,0.53,2.47,16.08,6.19,0.63,2.49,1.12,0.02,6.86,0.37,0.09,1,4.29,2.33,1.94,0.29,1,0.35,12.61,1.49,1.41,0.94,1.51,0.95,0.54,4.86,1.31,2.57,2,0.24,0.25,0.99,0.31,0.4,0.17,0.14,14.59,1.92,7.54,4.9,2.91,2.53,0.78,0.39,1.04,0.5,0.5,0.01,0.07,0.1,4.16,7.07,0.16,0.17,0.08,0.02,0.61,0,0.96,0.33,0.09,13.97
"2013_Goodwin,DorisKearns_TheBullyPulpit_HIST.txt",HIST,211095,211095,29.92,74.28,0,45.95,7.98,5.22,0.02,0.01,0.02,4.54,0.64,2.76,9.79,6.96,4.69,4.78,0.77,0.91,2.23,14.68,4.56,0.6,1.83,1.47,0.07,9.63,0.59,0.33,0.62,4.81,3.08,1.67,0.4,0.55,0.44,12.04,1.8,1.15,1.37,1.11,1.14,0.84,3.89,0.97,1.23,0.49,0.32,0.33,1.21,0.3,0.4,0.13,0.45,14.63,1.91,6.33,6.06,4.23,2.62,1.1,0.83,0.96,0.17,0.18,0.01,0.06,0.03,4.47,7.2,0.24,0.2,0.01,0,0.47,0,1.48,0.02,0.05,14.17
"2013_Humphries,Suzanne_DissolvingIllusions_HIST.txt",HIST,100404,100404,28.4,77.27,0,49.67,6.05,1.84,0.31,0.23,0.07,0.5,0.73,4.21,9,9.02,6.81,4.43,3.27,0.55,2.88,16.24,5.62,0.94,2.92,1.3,0.01,4.63,0.2,0.02,1.33,3.67,1.52,2.13,0.36,0.51,0.5,14.15,1.86,2.24,0.86,2.1,1.26,0.76,4.42,1.66,0.84,0.33,0.09,0.23,5.28,0.83,4.04,0.1,0.42,13.27,1.25,6.89,4.9,2.18,1.82,0.31,0.27,0.4,0.18,1.17,0.02,0.1,0.06,4.95,5.45,0.15,0.16,0.11,0.01,0.95,0,0.33,0.41,0.17,13.11
"2013_Jackson,Kevin_Mayflower_HIST.txt",HIST,18634,18634,21.55,79.07,0,53.83,8.86,5.06,0.04,0.19,0.02,2.08,2.73,3.8,9.11,9.68,6.57,6.44,1.47,0.81,3.34,15.65,6.49,0.86,3.07,2.09,0.01,8.3,0.27,0.16,0.9,4.48,2.79,1.66,0.32,0.54,0.42,13.57,1.2,1.14,1.19,1.88,0.98,0.47,5.33,1.82,1.37,0.44,0.27,0.46,1.53,0.41,0.58,0.12,0.43,15.68,2.08,7.49,5.77,1.49,1.72,0.64,0.4,0.62,1.23,0.49,0.02,0.19,0.06,4.45,6.5,0.55,0.28,0.06,0.01,0.59,0,0.58,0.27,0,13.58
"2013_Kiernan,Denise_TheGirlsofAtomicCity_HIST.txt",HIST,101998,101998,19.99,79.15,0,51.8,8.91,4.9,0.11,0.11,0.3,3.18,1.2,4.01,8.96,10.93,7.01,7.4,1.8,0.78,3.7,14.83,5.66,1,2.77,1.16,0.01,8.95,0.56,0.17,0.91,3.28,2.03,1.22,0.2,0.48,0.24,14.65,1.85,1.26,1.44,2.22,1.18,0.78,4.56,1.9,1.62,0.69,0.33,0.49,1.66,0.6,0.56,0.17,0.35,15.85,2.3,7.89,5.46,3.16,2.01,0.96,0.99,0.52,0.2,0.3,0.05,0.08,0.13,5.87,5.68,0.3,0.03,0.21,0.05,0.82,0,1.17,0.05,0.04,14.29
"2013_Kilmeade,Brian_GeorgeWashingtonsSecretSix_HIST.txt",HIST,61423,61423,24.03,78.26,0,52.27,8.7,5.32,0.29,0.14,0.08,3.79,1.01,3.38,9.14,9.42,6.55,5.75,1.77,0.92,3.29,15.91,6.15,1.04,2.76,1.05,0.01,9.36,0.54,0.16,0.82,5.12,2.94,2.12,0.49,0.78,0.42,15.32,2.04,1.2,1.57,2.5,1.22,0.82,4.47,2.11,1.12,0.31,0.41,0.31,0.95,0.35,0.34,0.06,0.2,14.51,2.02,7.02,5.23,1.94,2.05,0.72,0.45,0.67,0.19,0.31,0.02,0.14,0.04,3.8,5.53,0.2,0.21,0.06,0,0.39,0,1.07,0.14,0.02,11.56
"2013_Krauthammer,Charles_ThingsthatMatter_HIST.txt",HIST,95395,95395,24.21,77.37,0,50.55,8.85,3.75,0.7,0.84,0.43,0.99,0.78,5.1,9.24,9.22,6.63,2.37,5.24,0.79,3.29,13.77,5.55,1.53,2.45,1.28,0.02,6.68,0.16,0.11,0.87,5.32,2.71,2.59,0.34,1.35,0.47,14.88,1.82,1.75,1.11,1.97,1.51,0.87,4.14,2.6,1.2,0.45,0.33,0.34,1.19,0.36,0.57,0.17,0.12,13.21,1.49,6.6,4.78,2.35,2.14,0.8,0.27,0.51,0.89,0.64,0.07,0.07,0.1,5.53,5.69,0.41,0.09,0.46,0.01,0.88,0,1.1,0.3,0.09,14.86
"2013_Kyle,Chris_AmericanGun_HIST.txt",HIST,59112,59112,20.15,74.16,0,49.93,7.88,4.34,0.43,0.18,0.46,1.97,1.29,3.54,11.16,8.57,5.26,5.46,2.03,0.4,2.96,14.19,5.58,0.53,2.76,1.75,0.09,6.61,0.17,0.12,0.53,4.91,2.21,2.66,0.16,1.74,0.22,12.87,1.23,1.48,0.9,1.83,0.93,0.59,4.64,1.64,1.82,0.72,0.16,1.02,1.24,0.64,0.33,0.12,0.19,14.2,1.93,7.42,4.78,2.07,2,0.67,0.24,0.57,0.12,0.57,0.06,0.1,0.17,6.09,5.38,0.19,0.15,0.06,0,1.16,0,1.5,0.21,0.07,15.03
"2013_Loudon,Trevor_EnemiesWithin_HIST.txt",HIST,138954,138954,30.18,66.43,0,39.1,4.19,2.18,0.18,0.38,0.07,1.21,0.34,2.01,9.05,5.56,3.75,2.72,2.15,0.4,1.56,14.85,4.83,0.24,1.41,0.78,0.02,7.51,0.21,0.2,0.74,3.86,2.91,0.93,0.13,0.53,0.13,10.11,0.76,1.45,0.42,0.7,0.89,0.64,4.58,0.51,0.84,0.39,0.28,0.14,0.79,0.16,0.48,0.08,0.14,13.87,2.04,7.37,4.14,6.11,3.13,1.07,0.5,0.99,0.18,0.18,0.02,0.07,0.03,4.79,5.9,0.4,0.18,0.04,0.03,1.61,0.02,1.16,0.49,0.25,15.36
"2013_MacMillan,Margaret_TheWarthatEndedPeace_HIST.txt",HIST,219905,219905,25.36,77.48,0,52.08,7.74,3.38,0.02,0.08,0.02,2.24,1.02,4.37,9.96,9.33,6.1,6.39,1.52,0.67,3.14,16.68,6.59,0.76,2.6,1,0.01,6.98,0.28,0.2,0.47,5.99,3.02,2.92,0.48,1.59,0.42,14.01,1.52,1.51,1.33,1.9,0.87,0.81,5.2,1.62,0.99,0.49,0.16,0.31,0.62,0.23,0.22,0.06,0.1,15.03,2.13,8.02,4.64,2.42,2.58,0.56,0.22,0.55,0.42,0.73,0.01,0.15,0.09,3.77,5.63,0.27,0.19,0.05,0,0.7,0,0.69,0.14,0,11.59
"2013_Manchester,William_TheGloryandtheDream_HIST.txt",HIST,537136,537136,24.6,74.92,0,49.29,7.82,3.89,0.09,0.06,0.09,2.47,1.19,3.93,9.82,9.62,7,6.81,1.25,0.73,2.36,14.27,4.97,0.66,2.13,2,0.02,7.28,0.24,0.11,0.69,4,1.98,1.99,0.29,0.85,0.48,12.01,1.55,1.07,1.22,1.55,1.04,0.68,3.97,1.22,1.6,0.73,0.36,0.42,1.18,0.45,0.41,0.14,0.22,14.65,1.91,7.23,5.26,3.23,2.04,0.98,0.51,0.86,0.29,0.34,0.02,0.04,0.08,5.26,6.47,0.32,0.5,0.04,0.02,0.79,0,1.16,0.12,0.15,14.93
"2013_Manco,Jean_AncestralJourneys_HIST.txt",HIST,83441,83441,25.02,70.5,0,48.13,5.63,1.85,0.06,0.42,0.04,0.3,1.03,3.78,10.33,8.95,6.18,3.92,3.66,0.57,3.03,16.6,4.82,0.62,2.3,0.89,0.02,5.45,0.26,0.05,0.85,2.21,1.32,0.87,0.14,0.29,0.27,12.4,1.77,1.44,0.86,2.21,0.64,0.37,4.36,1.27,1.24,0.51,0.34,0.3,0.78,0.25,0.28,0.04,0.23,16.37,2.1,9.24,4.86,1,1.44,0.51,0.23,0.51,0.15,0.34,0.01,0.07,0.04,5.55,3.88,0.09,0.05,0.14,0,1.56,0,0.13,0.61,0.06,12.67
"2013_Schlosser,Eric_CommandandControl_HIST.txt",HIST,212705,212705,24.16,70.89,0,45.28,4.73,1.91,0.16,0.03,0.06,0.98,0.69,2.82,11.61,8.16,5.27,4.76,1.62,0.8,2.17,14.05,4.67,0.58,2,2,0.03,4.15,0.1,0.05,0.32,4.53,1.69,2.81,0.33,1.77,0.29,13.24,1.68,2.03,1.33,1.64,0.73,1.36,4.03,1.13,1.59,0.75,0.2,0.56,0.84,0.35,0.32,0.05,0.14,14.15,1.68,7.64,4.43,2.76,2.41,0.69,0.34,0.39,0.09,0.4,0.02,0.05,0.12,6.55,6.9,1.13,0.18,0.03,0,1.09,0,1.11,0.24,0.15,17.61
"2013_Shavit,Ari_MyPromisedLand_HIST.txt",HIST,133588,133588,21.87,77.59,0,51.08,8.64,4.97,0.84,0.6,0.06,2.14,1.33,3.67,10.55,9.02,6.29,3.5,4.21,0.77,2.89,13.67,5.76,1.18,1.85,1.91,0.03,7.36,0.42,0.15,0.68,4.39,2.34,2.02,0.35,0.87,0.45,12.73,1.62,1.3,0.86,1.26,1.08,0.64,4.76,1.78,1.95,0.9,0.47,0.42,1.29,0.45,0.48,0.09,0.29,15.05,1.93,7.24,5.53,1.98,2.2,0.86,0.61,0.46,1.5,0.46,0.03,0.09,0.11,6.21,5.35,0.29,0.11,0.11,0,0.97,0,0.96,0.05,0.01,14.11
"2013_WiseBauer,Susan_TheHistoryoftheRenaissanceWorld_HIST.txt",HIST,188068,188068,23.22,74.24,0,49.81,7.19,4.87,0.07,0.07,0.04,3.78,0.92,2.31,10.58,7.65,4.93,5.84,1.02,0.38,2.32,16.36,5.22,0.72,2.04,1.96,0.02,8.63,0.84,0.07,0.48,4.01,1.9,2.06,0.23,1.2,0.39,11.22,0.93,1.14,0.68,0.99,0.82,0.75,4.76,1.31,0.9,0.26,0.28,0.31,1.11,0.42,0.47,0.05,0.21,15.13,2.04,7.6,5.27,1.31,2.76,0.41,0.26,0.71,1.39,0.69,0.01,0.08,0.05,4.53,7.21,0.38,0.88,0.01,0,0.92,0,0.97,0.25,0.14,15.53
"2013_Zuckoff,Mitchell_LostinShangriLa_HIST.txt",HIST,74623,74623,22.24,72.31,0,47.41,7.99,5.24,0.07,0.04,0.01,3.35,1.77,2.75,10.28,7.39,3.85,5.2,1.14,0.54,2.66,14.49,5.69,0.54,2.04,2.11,0.02,9.12,0.43,0.18,0.9,3.9,1.95,1.92,0.31,0.79,0.49,12.15,1.53,1.01,0.97,1.65,0.71,0.6,4.61,1.35,1.92,0.75,0.26,0.73,2,0.98,0.57,0.08,0.42,14.85,2.3,7.59,4.84,1.46,1.89,0.9,0.38,0.38,0.25,0.58,0.01,0.05,0.1,5.75,6.48,0.43,0.15,0.01,0,1.14,0,1.8,0.06,0.02,15.9
"2014_Abbott,Karen_LiarTemptressSoldierSpy_HIST.txt",HIST,104869,104869,22.73,75.53,0,49.36,10.47,8.07,0.11,0.04,0.08,6.77,1.05,2.41,9.08,7.17,4.02,4.94,0.98,0.62,2.57,15.01,5.81,0.58,1.96,1.65,0.02,12.44,0.55,0.23,0.79,4.1,2.04,2.01,0.36,0.93,0.42,13.25,1.54,0.86,1.16,1.43,0.87,0.89,5.47,1.19,2.27,0.94,0.48,0.73,2.39,1.32,0.55,0.2,0.38,14.41,2.41,7.33,4.49,1.58,1.22,0.67,0.87,0.69,0.26,0.47,0.02,0.03,0.08,4.68,7.32,0.4,0.28,0.05,0.02,0.39,0,1.18,0.13,0.06,14.63
"2014_Armstrong,Karen_FieldsofBlood_HIST.txt",HIST,143511,143511,27.55,76.35,0,50.69,7.69,3.56,0.06,0.3,0.08,1.28,1.84,4.13,10.54,8.78,6.58,5.46,1.76,0.81,3.01,14.55,6.21,1.05,2.18,1.08,0,7.14,0.2,0.07,0.94,5.39,2.44,2.91,0.42,1.68,0.48,13.83,1.77,1.7,1.39,1.41,1.35,0.79,4.32,1.79,0.7,0.26,0.13,0.2,0.87,0.23,0.43,0.09,0.13,11.59,1.16,5.96,4.05,1.99,2.55,0.39,0.17,0.56,3.34,0.64,0.02,0.1,0.11,3.86,6.28,0.34,0.36,0.03,0.01,0.54,0,0.71,0.21,0.01,12.56
"2014_Baptist,EdwardE_TheHalfHasNeverBeenTold_HIST.txt",HIST,167974,167974,24.59,75.37,0,47.89,7.42,3.66,0.02,0.15,0.05,1.88,1.56,3.75,9.36,7.63,4.6,5.15,1.23,0.61,2.91,15.5,5.5,0.62,2.62,1.52,0.02,7.83,0.38,0.08,1.47,3.53,1.94,1.54,0.28,0.71,0.31,12.67,1.26,1.68,1.2,1.61,0.96,0.7,4.24,1.5,1.86,0.95,0.3,0.46,1.37,0.7,0.25,0.2,0.23,15.66,1.97,8.19,5.25,2.72,2.1,0.67,0.36,2.39,0.34,0.28,0.01,0.05,0.17,4.87,6.14,0.24,0.07,0.03,0,1.06,0,1.33,0.1,0.09,14.02
"2014_Beattie,Owen_FrozeninTime_HIST.txt",HIST,66823,66823,23.37,75.23,0,50.24,6.08,2.67,0.12,0.11,0.05,1.34,1.07,3.41,11.23,8.62,6.15,5.8,1.46,0.64,2.95,16.11,5.36,0.61,2.14,1.49,0.02,4.92,0.08,0.04,0.72,3.65,1.5,2.12,0.36,0.37,0.91,12.6,1.85,1.32,1,1.79,0.9,0.56,4.5,1.18,1.78,0.71,0.16,0.68,2.87,1.53,0.79,0.03,0.56,15.65,1.92,8.4,5.21,1.64,1.94,0.68,0.19,0.36,0.14,1.04,0.04,0.1,0.06,3.94,6.11,0.36,0.16,0.04,0.01,0.74,0,1.04,0.32,0.03,13.04
