filenames,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"2013_Mathis,Ayana_TheTwelveTribesofHattie_CT.txt",CONT_NOV,87352,11.39,13.08,86.42,0.02,57.43,16.92,12.75,2.65,0.41,1.24,7.2,1.25,4.18,7.96,14.91,8.31,7.83,4.85,0.95,3.9,13.44,6.28,2.13,1.86,1.17,0.12,14.94,0.65,0.09,1.28,3.61,1.96,1.62,0.36,0.44,0.48,14.63,1.76,0.83,1.83,2.1,1.02,0.61,5.5,2.04,4.38,1.54,1.4,1.15,3.58,2.18,0.63,0.2,0.67,15.96,2.85,8.05,5.17,0.54,0.7,0.8,1.32,0.44,0.57,0.13,0.17,0.1,0.37,7.84,4.67,0.12,0.19,0.62,0.34,0.41,3.81,3.41,0,0,21.24
"2013_McGill,Robert_OnceWeHadaCountry_CT.txt",CONT_NOV,103281,11.69,15.2,85.41,0.04,56.94,16.84,12.41,1.51,0.36,1.39,8.18,0.97,4.43,8.42,13.56,7.96,3.06,8.5,0.93,4.54,14.16,5.71,2.14,1.83,0.86,0.1,16.49,0.53,0.12,0.85,3.85,2.02,1.8,0.47,0.5,0.4,13.83,2.29,0.97,1.63,2.13,0.93,0.61,4.35,2,4.08,1.31,1.76,0.83,2.54,1.48,0.45,0.15,0.52,15.58,2.48,7.25,5.73,0.79,0.83,0.81,1.1,0.42,0.37,0.15,0.16,0.08,0.18,7.61,6.23,0.05,0.12,0.89,0.07,0.49,4.98,3.98,0,0,24.2
"2013_McMillan,Terry_WhoAskedYou_CT.txt",CONT_NOV,105182,11.96,11.33,91.78,0.05,62.22,21.3,15.6,7.46,0.81,2.59,3.72,1.03,5.69,4.56,18.22,11.05,3.87,12.01,1.02,5.58,12.38,7.71,3.04,2.46,1.06,0.36,14.23,1.16,0.11,0.89,4.65,2.9,1.72,0.24,0.66,0.35,18.58,2.65,1.97,1.93,3.03,1.42,0.51,5.22,3.38,3.09,1.07,1.25,0.66,2.25,0.95,0.58,0.41,0.43,13.52,2.24,5.96,5.59,1.26,1.01,0.81,0.86,0.57,0.29,0.11,0.26,0.16,0.53,6.95,4.69,0.06,0.01,1.37,0.18,0.7,5.74,5,0.08,0.02,24.59
"2013_Messud,Claire_TheWomanUpstairs_CT.txt",CONT_NOV,89571,17.1,16.78,86.93,0.05,59.77,17.87,12.28,5.57,0.71,1.47,3.68,0.85,5.59,6.94,14.39,8.89,6.41,5.4,0.87,4.75,13.37,7.66,2.14,2.52,1.1,0.07,11.09,0.52,0.16,0.79,4.43,2.77,1.62,0.38,0.44,0.4,16.93,2.55,1.22,1.88,2.87,1.66,0.47,5.18,2.72,3.32,1.3,0.98,0.81,2.5,1.28,0.48,0.31,0.52,13.84,1.68,6.85,5.36,1.15,0.97,1.15,0.82,0.32,0.26,0.17,0.2,0.07,0.33,4.96,9.14,0.34,0.44,0.81,0.15,1.01,2.99,3.33,0.08,0.02,22.92
"2013_Moore,Lisa_Caught_CT.txt",CONT_NOV,87401,11.05,13.6,83.76,0.03,56.89,15.53,11.68,1.28,0.31,1.2,7.53,1.37,3.85,10.09,15.49,8.21,9.77,3.82,0.59,3.09,13.53,6.16,1.23,1.47,0.92,0.15,16.05,0.39,0.11,1.11,2.76,1.54,1.2,0.23,0.34,0.37,13.81,1.49,0.72,1.35,1.6,0.83,0.57,6.51,1.5,5.77,1.81,2.38,1.25,3.54,2.33,0.32,0.25,0.75,14.92,2.59,8.39,3.96,0.74,0.66,0.99,0.78,0.39,0.19,0.13,0.1,0.02,0.2,8.62,4.24,0.1,0.09,0.44,0,0.63,0.01,2.53,0,0,16.4
"2013_Moyes,Jojo_MeBeforeYou_CT.txt",CONT_NOV,122593,10.77,15.01,88.75,0.05,59.7,19.68,14.53,6.92,0.81,1.82,4.35,0.63,5.15,6.42,16.82,9.82,7.66,6.18,1.56,4.53,13.1,5.65,2.14,2.24,0.85,0.12,12.16,0.63,0.1,0.66,4.32,2.68,1.61,0.42,0.39,0.38,16,2.35,0.97,2.27,2.86,1.21,0.58,4.73,2.55,4.43,1.66,1.55,1.05,2.98,1.69,0.55,0.16,0.63,14.78,2.48,7.34,5.01,1.04,1.06,1.06,0.88,0.4,0.13,0.08,0.31,0.14,0.26,8.33,5.92,0.03,0.04,0.92,0.06,0.75,5.59,3.13,0.05,0,24.56
"2013_Peace,David_RedorDead_CT.txt",CONT_NOV,295479,7.77,16.82,81.14,0.22,50.41,9.17,6.67,1.74,0.61,1.51,1.66,1.15,2.5,9.36,10.66,5.43,5.22,4.11,0.69,3.51,13.19,6.15,1.32,1.55,2.91,0.08,8.58,0.2,0.03,0.81,3.71,2.62,1.08,0.26,0.33,0.28,12.29,1.13,0.63,0.96,0.86,1.12,0.37,5.9,1.71,3.24,1.36,1.19,0.72,2.75,2.12,0.24,0.12,0.28,17,2.47,8.52,6.01,1.57,1.98,4.44,1.03,3.28,0.13,0.06,0.24,0.17,0.09,12.31,6.51,0.01,0,0.38,0.19,2.55,0,1.3,0,0,22.36
"2013_Pessl,Marisha_NightFilm_CT.txt",CONT_NOV,191731,11.5,18.75,82.38,0.2,54.95,15.67,11.29,4.58,0.67,0.95,4.45,0.63,4.38,8.59,12.59,7.45,7.32,3.31,0.44,4.2,13.89,4.88,1.47,1.81,1.19,0.14,10.53,0.28,0.12,0.74,3.52,1.68,1.8,0.45,0.52,0.42,13.29,1.92,0.87,1.22,2.16,1.22,0.66,4.51,1.83,4.07,1.96,1.03,0.85,2.58,1.49,0.58,0.14,0.43,16.48,2.71,8.69,5.11,0.99,0.81,1.06,0.99,0.37,0.32,0.29,0.1,0.04,0.29,7.83,6.98,0.16,0.05,0.89,0.04,1.05,4.17,2.85,0.03,0.03,23.7
"2013_Phillips,JayneAnne_QuietDell_CT.txt",CONT_NOV,134335,10.87,16.78,82.32,0.16,53.27,14.89,11.76,1.95,0.51,1.5,6.69,1.12,3.13,7.9,13.33,7.54,6.09,4.85,1.42,3.41,12.67,5.93,1.56,1.45,0.97,0.01,15.17,0.75,0.14,1.23,3.78,2.35,1.39,0.3,0.3,0.53,14.42,1.89,0.74,1.53,1.77,1.38,0.93,5.08,1.94,3.94,1.49,1.23,1.04,2.27,1.35,0.33,0.17,0.46,14.37,2.66,7.38,4.3,1.41,1.09,0.9,1.21,0.68,0.28,0.37,0.26,0.13,0.19,9.33,9.1,0.19,0.4,0.86,0.13,0.49,5.48,2.26,0.03,0.02,28.11
"2013_Piatigorsky,Anton_TheIronBridge_CT.txt",CONT_NOV,66934,13.67,19.07,79.13,0.01,51.2,13.7,10.38,0.97,0.25,1.06,7.16,0.93,3.32,8.27,9.2,6.01,1.5,6.06,0.95,2.99,13.31,6.1,1.5,2.09,0.92,0.12,13.59,0.83,0.16,0.78,4.64,2.42,2.17,0.45,0.77,0.49,13.56,1.73,0.81,1.1,1.58,1.31,0.75,5.58,1.63,3.86,1.17,1.14,1.24,3.53,2.42,0.42,0.15,0.65,13.84,2.05,7.37,4.48,1.22,1.34,0.96,0.84,0.39,0.54,0.11,0.24,0.1,0.19,6.61,6.88,0.09,0.07,0.57,0.21,1.7,3.93,3.17,0,0,22.45
"2013_Reza,Yasmina_HappyaretheHappy_CT.txt",CONT_NOV,45380,11.47,16.14,84.47,0.03,55.79,18.48,14.1,6.47,1.1,1.78,4.26,0.5,4.38,7.95,13.68,7.6,4.44,7.58,0.56,3.55,13.21,4.73,2.08,2.03,1.05,0.12,13.64,0.7,0.18,0.96,4.19,2.43,1.72,0.36,0.51,0.45,13.85,1.96,1.04,1.17,1.88,1.27,0.62,4.71,1.77,3.99,1.11,1.91,0.78,2.67,1.39,0.6,0.26,0.49,14.99,2.47,7.63,5,1.02,0.85,1.05,0.74,0.43,0.26,0.29,0.14,0.09,0.29,7.58,7.8,0.09,0.01,1.04,0.17,1.16,0.19,3.94,0.11,0.02,21.82
"2013_Rosenblatt,Roger_TheBoyDetective_CT.txt",CONT_NOV,66506,14.38,17.22,83.86,0.17,56.77,13.83,9.05,3.5,0.71,1.33,2.71,0.8,4.78,9.39,11.2,6.79,4.43,5.04,0.85,3.83,14.13,6.63,1.62,2.13,1.59,0.08,10.28,0.42,0.18,1.02,4.07,2.33,1.71,0.29,0.6,0.46,15.41,2.22,1.21,1.45,2.56,1.42,0.44,4.84,2.53,2.96,1.32,0.83,0.61,1.98,0.98,0.52,0.21,0.34,15.2,1.95,8.33,4.96,1.27,1.15,1.52,0.91,0.47,0.35,0.43,0.08,0.09,0.33,6.36,8.09,0.09,0.05,0.63,0.08,1.12,1.14,1.25,0.09,0.04,18.61
"2013_Selvadurai,Shyam_TheHungryGhosts_CT.txt",CONT_NOV,141853,14.21,17.16,85.51,0.04,56.41,17.45,13.98,6.1,1.06,1.26,4.77,0.8,3.46,7.35,12.7,7.18,6.68,4.24,0.95,3.71,14.33,6.02,1.33,1.54,0.66,0.07,13.21,1.4,0.2,0.74,4.51,2.43,2.03,0.58,0.54,0.53,13.69,1.64,1.02,1.6,1.58,0.86,0.72,5.52,1.81,3.51,1.31,0.95,1,2.85,1.61,0.44,0.23,0.63,15.94,2.88,7.58,5.44,1.28,0.88,0.97,1.38,0.52,0.21,0.15,0.31,0.1,0.18,6.4,7.42,0.02,0.09,0.58,0.07,0.71,4,1.31,0.01,0,20.31
"2013_Szado,Ania_StudioSaintEx_CT.txt",CONT_NOV,96382,10.9,17.68,83.81,0.12,56.84,17.08,12.94,5.22,0.65,1.95,4.51,0.6,4.14,7.78,14.13,8.69,5.92,5.76,1.21,3.74,13.49,5.41,1.83,2,0.7,0.06,12.01,0.44,0.18,0.73,4.36,2.78,1.55,0.34,0.45,0.41,14.29,1.76,1.16,2,1.88,1.23,0.68,4.45,2.12,3.41,1.08,0.99,1.12,2.73,1.75,0.38,0.23,0.45,14.03,2.37,6.97,4.59,1.21,1.3,0.92,0.88,0.4,0.29,0.12,0.14,0.09,0.18,8.37,5.16,0.24,0.3,0.92,0.24,0.75,5.02,2.53,0.02,0.01,23.29
"2013_Tartt,Donna_TheGoldfinch_CT.txt",CONT_NOV,292402,13.57,16.95,84.73,0.04,56.19,16.05,11.64,5.38,0.64,1.48,3.64,0.49,4.41,7.03,13.45,7.53,6.84,4.78,0.64,4.68,14.08,6.12,1.89,2.3,0.91,0.14,10.78,0.49,0.13,0.74,4.58,2.5,2.05,0.52,0.5,0.42,15.2,2.02,0.97,1.38,2.62,1.32,0.56,5.27,2.22,4.45,1.6,1.56,1,2.98,1.62,0.53,0.17,0.72,14.91,2.07,8.08,4.88,1.06,0.88,1.17,0.92,0.63,0.23,0.19,0.31,0.2,0.36,5.8,7.31,0.38,0.31,1.29,0.35,1.54,5.38,2.79,0.24,0.01,24.97
"2013_Toperoff,Sam_LillianandDash_CT.txt",CONT_NOV,88214,11.82,18.48,83.9,0.11,55.45,14.5,10.01,2.7,0.52,1.14,4.73,0.91,4.49,7.64,14.31,8.47,7.33,4.92,0.79,5.02,12.56,5.81,2.09,2.62,1.15,0.26,12.74,0.42,0.13,1.06,5.32,3.19,2.06,0.3,0.92,0.4,15.71,2.21,1.37,1.61,2.37,1.67,0.5,4.26,2.31,2.82,1.02,1.03,0.63,2.04,0.9,0.36,0.33,0.51,13.7,1.85,6.28,5.45,1.68,1.45,1.1,0.61,0.65,0.39,0.3,0.18,0.12,0.2,7.8,5.68,0.21,0.14,0.77,0.04,0.97,3.59,2.72,0.02,0.01,21.55
"2013_Wascom,Kent_TheBloodofHeaven_CT.txt",CONT_NOV,143243,17.59,14.64,84,0.02,57.27,16.13,12.34,4.45,1.54,1.11,3.94,1.3,3.79,8.19,13.07,6.95,7,3.65,0.93,3.69,14.8,7.58,1.36,1.96,0.75,0.39,13.28,0.79,0.1,0.9,3.86,1.79,2.07,0.25,0.82,0.44,14.28,1.29,0.76,1.25,1.34,0.84,0.6,7.13,1.59,4.49,1.38,1.99,0.92,3.07,2.05,0.43,0.19,0.5,14.93,2.63,7.5,4.68,0.8,0.94,0.6,0.64,0.53,0.83,0.32,0.05,0.07,0.2,5.18,6.79,0.11,0.32,0.42,0.14,1.39,0,2.77,0,0,16.52
"2013_Watson,SJ_BeforeIGotoSleep_CT.txt",CONT_NOV,109563,8.45,12.82,91.29,0.02,62.59,23.23,17.58,10.14,0.86,1.91,4.22,0.45,5.65,6.06,18.19,10.07,8.42,7.27,1.22,4.54,11.78,5.98,2.56,2,0.66,0.07,12.66,0.37,0.07,0.37,4.11,2.17,1.89,0.5,0.49,0.42,16.95,3.66,0.97,1.96,2.43,1.38,0.59,4.22,2.91,5.25,1.63,2.26,1.2,2.77,1.4,0.66,0.31,0.45,13.58,2.04,6.19,5.37,0.84,0.91,0.85,0.97,0.13,0.06,0.16,0.33,0.08,0.16,10.14,7.12,0.03,0.12,1.47,0.24,0.28,5.75,2.1,0,0,27.15
"2013_Weber,Joanne_TheDeafHouse_CT.txt",CONT_NOV,94688,14.26,17.17,85.24,0.02,55.34,16.25,12.66,6.78,0.84,0.92,3.25,0.87,3.59,7.79,11.67,6.85,3.9,6.17,0.67,3.72,14.86,5.24,1.64,1.87,0.83,0.04,10.87,0.72,0.1,0.83,3.59,1.85,1.7,0.37,0.46,0.46,14.2,2.22,1.11,1.26,1.56,1,0.62,5.22,1.69,4.78,1.38,2.18,1.05,3.78,2.12,1.07,0.22,0.47,15.32,2.26,8.15,4.81,2.32,1.08,1.27,1.18,0.25,0.33,0.13,0.12,0.14,0.2,6.75,6.54,1.67,0.04,0.62,0.05,0.44,2.63,2.31,0.06,0.01,20.97
"2013_Wilk,Lucie_TheStrengthofBone_CT.txt",CONT_NOV,83647,11.67,14.63,85.72,0.06,57.7,16.68,11.74,0.36,0.13,0.48,9.44,1.32,4.94,8.51,11.3,6.74,2.51,7.37,0.69,4.41,14.15,6.24,1.24,1.94,0.63,0.05,15.05,0.67,0.04,0.92,3.5,1.82,1.62,0.39,0.4,0.51,13.59,2.02,0.87,1.08,1.77,0.97,0.74,5.33,1.72,5.5,2.25,0.95,2.05,4.7,3.04,1.2,0.16,0.41,16.29,2.68,8.81,4.9,0.71,0.97,0.55,0.65,0.17,0.24,0.2,0.15,0.06,0.28,8.07,5.84,0.25,0.12,0.47,0.03,0.45,2.07,1.32,0.02,0.1,18.59
"2013_Winter,Michael_MinisterWithoutPortfolio_CT.txt",CONT_NOV,77921,12.44,13.61,82.81,0.11,56.67,14.22,9.64,1.12,0.33,1.15,5.46,1.57,4.59,9.83,14.41,8.04,8.57,4.27,0.51,3.42,14.1,6.34,1.39,1.45,1.04,0.08,12.83,0.44,0.09,0.88,3.25,2.08,1.16,0.24,0.37,0.3,14.05,1.66,0.93,1.02,1.28,0.82,0.57,6.65,1.73,3.81,1.22,1.44,0.97,2.9,1.24,0.77,0.22,0.74,15.63,2.67,8.87,4.02,0.88,0.95,1.07,1.35,0.44,0.2,0.25,0.1,0.08,0.22,7.78,3.35,0.18,0,0.24,0.02,0.49,0.01,2.35,0.01,0.01,14.25
"2013_Wuitchik,Michael_MyHeartIsNotMyOwn_CT.txt",CONT_NOV,92509,10.62,14.36,85.05,0.06,55.27,16.99,13.34,5.68,0.97,1.43,4.32,0.94,3.65,8.51,12.76,7.25,2.71,8.8,0.7,3.75,12.29,5.44,1.6,1.89,0.9,0.07,13.25,0.34,0.16,1.76,4.27,2.2,2.04,0.44,0.72,0.41,13.57,2.1,0.78,1.14,2.13,0.9,0.66,5.05,2.1,5.01,1.83,1.6,1.25,4.18,2.46,1,0.28,0.56,14.16,2.45,6.92,4.92,0.7,0.76,0.85,0.6,0.27,0.39,0.36,0.22,0.11,0.42,8.39,6.17,0.1,0.05,0.77,0.27,0.8,4.2,2.05,0,0,22.46
"2014_Abbott,Megan_TheFever_CT.txt",CONT_NOV,77596,10.73,14.76,85.8,0.05,54.7,17.66,12.12,1.59,0.35,1.27,7.93,0.98,5.54,6.92,15.31,8,8.7,4.5,0.57,4.34,12.13,5.06,2.17,1.92,1.08,0.04,16.76,0.71,0.15,1.02,3.31,1.81,1.48,0.43,0.32,0.33,15.06,2.44,0.92,1.52,2.75,1.5,0.7,4.19,2.32,6.43,2,2.39,1.77,4.02,2.73,0.77,0.18,0.43,14.63,2.12,7.08,5.92,1.22,0.69,0.91,0.72,0.14,0.15,0.1,0.24,0.05,0.68,8.33,8.87,0.11,0,0.99,0.07,1.05,6.07,3.56,0.02,0.48,29.13
"2014_Ackroyd,Peter_ThreeBrothers_CT.txt",CONT_NOV,69699,8.83,15.6,86.34,0.02,58.14,17.37,12.65,2.62,0.27,1.96,6.79,1.01,4.72,7.99,15.58,9.24,7.77,6.1,0.89,3.92,13.32,5.17,2,1.88,0.95,0.12,15.03,0.58,0.18,0.87,4.22,2.44,1.74,0.47,0.52,0.35,14.07,2.58,0.87,1.41,2.2,1.14,0.46,4.12,2.14,3.56,1.43,1.29,0.67,2.03,1.03,0.4,0.16,0.5,14.66,2.4,7.29,4.92,1.54,0.83,0.92,0.91,0.49,0.36,0.16,0.23,0.13,0.15,9.88,4.82,0.01,0.34,1.52,0.05,0.76,0.14,10.33,0,0.01,27.62
"2014_Adler,HG_TheWall_CT.txt",CONT_NOV,268791,15.26,16.92,88.66,0.01,62.32,17.37,11.07,5.71,0.76,1.65,2,0.95,6.3,6.53,14.87,9.46,6.08,6.19,1.06,5.75,14.02,7.61,2.85,2.81,0.81,0.03,9.68,0.33,0.2,0.61,5.44,3.24,2.16,0.58,0.49,0.55,18.24,2.34,1.34,2.26,2.8,1.81,0.69,5.19,3.12,2.78,0.88,0.88,0.84,1.5,0.73,0.47,0.09,0.24,13.97,1.96,6.63,5.06,1.12,1.28,0.62,0.49,0.43,0.2,0.31,0.15,0.19,0.1,5.45,7.66,0.06,0.26,0.62,0.52,0.65,2.54,2.19,0.01,0,19.68
"2014_Barthelme,Frederick_ThereMustBeSomeMistake_CT.txt",CONT_NOV,69398,10.84,14.99,87.34,0.09,57.85,18.19,12.58,5.63,0.97,1.41,3.97,0.6,5.6,7.57,16.6,8.59,9.49,5.37,0.59,4.52,12.36,5.87,1.81,2.49,1.18,0.11,13.59,0.45,0.27,0.9,4.09,2.68,1.38,0.26,0.45,0.26,15.32,2.2,0.87,1.26,2.84,1.22,0.49,5.31,2.14,4.68,1.19,2.77,0.54,1.9,0.89,0.29,0.2,0.57,14.82,2.2,7.42,5.28,1.13,0.84,1.19,1.04,0.46,0.22,0.26,0.3,0.15,0.34,8.1,8.48,0.01,0.05,1.13,0.03,1.2,8.08,2.98,0.03,0.01,29.6
"2014_Bausch,Robert_FarastheEyecanSee_CT.txt",CONT_NOV,108049,11.81,9.71,88.21,0.04,61.14,19.59,14.78,6.43,1.47,1.16,4.49,1.23,4.81,7.09,15.04,7.78,5.74,7.27,0.95,4.76,13.91,6.86,2.72,2.57,0.96,0.17,12.24,0.28,0.17,0.5,3.46,1.89,1.56,0.23,0.7,0.3,15.64,1.77,0.7,1.43,2.37,1.14,0.61,6.39,2.28,5.33,1.93,1.97,1.26,2.53,1.66,0.31,0.08,0.53,17.12,2.76,8.74,5.65,0.35,0.75,0.52,0.15,0.23,0.19,0.39,0.08,0.11,0.47,8.01,4.84,0.03,0.05,0.53,0.01,0.43,5.42,3.23,0,0,22.35
"2014_Baxter,Greg_MunichAirport_CT.txt",CONT_NOV,88436,13.94,14.79,89.34,0.02,59.94,18.41,13.86,6.98,1.29,0.84,4.1,0.65,4.54,7.64,15.63,8.41,8.12,5.63,0.8,4.45,12.69,7.17,1.78,2.3,1.12,0.05,12.33,0.85,0.08,0.62,3.37,2.01,1.33,0.27,0.34,0.32,16.38,2.21,0.95,1.47,2.71,1.18,0.6,6.02,2.62,4.34,1.4,1.96,0.82,2.77,1.22,0.57,0.08,0.96,15.77,2.69,7.63,5.38,1.11,0.86,1.52,1.06,0.51,0.19,0.27,0.16,0.09,0.23,6.66,8.4,0,0,0.48,0.04,0.73,0,2.05,0,0,18.05
"2014_Bezmozgis,David_TheBetrayers_CT.txt",CONT_NOV,54040,10.69,18.68,82.41,0.03,56.79,15.48,10.54,1.95,0.55,1.62,4.98,1.44,4.94,8.19,13.25,8.27,6.84,4.44,0.93,3.66,13.01,6.14,2,2.16,1.09,0.01,13.92,0.6,0.08,1.11,3.65,1.99,1.62,0.33,0.5,0.35,14.71,2.11,1.19,1.95,1.95,0.96,0.74,4.47,2.44,3.02,1.11,1.21,0.62,1.86,1.05,0.45,0.09,0.29,12.42,1.88,5.82,4.75,1.02,0.93,0.73,0.75,0.5,0.82,0.14,0.07,0.08,0.22,7.95,6.29,0.13,0.08,1.27,0.13,0.41,0.05,1.74,0,0,17.89
"2014_Billingham,Mark_TheBonesBeneath_CT.txt",CONT_NOV,98145,12.38,15.83,85.86,0.01,58.51,15.5,9.74,1.64,0.56,1.44,5.02,1.08,5.75,7.83,16.42,9.42,8.25,5.89,0.86,5.37,13.86,5.91,1.85,2.8,1.24,0.26,12.74,0.23,0.14,0.61,4.33,2.47,1.82,0.4,0.62,0.35,15.23,2.01,1.09,1.6,2.83,1.36,0.57,4.46,2.54,4.16,1.52,1.69,0.83,2.38,1.45,0.28,0.11,0.6,15.02,2.2,7.57,5.35,0.91,0.96,0.84,0.69,0.28,0.18,0.24,0.22,0.19,0.29,7.1,5.95,0.03,0.1,0.97,0.03,0.99,0.03,9.51,0,0.01,24.37
"2014_BirdWilson,Lisa_JustPretending_CT.txt",CONT_NOV,75110,13.43,14.11,86.88,0.01,56.37,17.53,13.18,4.11,0.67,1.03,6.76,0.61,4.35,7.75,12.87,6.71,5.31,5.8,0.69,4.14,14.12,5.91,1.55,1.99,1.08,0.23,14.14,0.67,0.12,1.02,4.25,2.27,1.95,0.42,0.66,0.43,14.86,2.27,1.07,1.39,2.03,1.09,0.78,5.13,1.94,4.86,1.69,1.43,1.44,4.01,2.64,0.6,0.3,0.62,15.32,2.51,7.5,5.45,0.79,0.98,1.04,0.94,0.34,0.25,0.13,0.18,0.08,0.41,6.91,6.52,0.06,0.09,0.57,0.08,1.24,3.07,2.85,0.05,0,21.08
"2014_Black,Benjamin_TheBlackEyedBlonde_CT.txt",CONT_NOV,88723,11.15,13.5,87.36,0.04,59.39,19.29,14.32,6.31,0.32,2.03,5.12,0.54,4.97,7.77,16.34,9.02,8.6,5.72,0.73,4.37,13.29,5.67,2.01,1.86,0.81,0.09,12.99,0.31,0.16,0.84,3.73,2.16,1.52,0.28,0.48,0.33,14.58,2.22,0.97,1.47,2.51,1,0.56,4.99,1.96,4.81,1.7,1.81,1,2.95,1.89,0.39,0.1,0.64,14.47,2.36,7.77,4.53,0.81,0.64,0.82,0.68,0.45,0.13,0.33,0.27,0.11,0.39,7.65,6.71,0.06,0.13,1.29,0.05,0.8,6.47,3.27,0,0.09,26.16
"2014_Buwalda,Peter_BonitaAvenue_CT.txt",CONT_NOV,171136,14.69,19.09,82.33,0.13,54.38,15.41,11.06,1.87,0.4,0.92,7.14,0.74,4.34,8.67,11.09,6.32,5.67,4.08,0.48,3.98,14.27,4.84,1.3,1.8,1.27,0.21,13.4,0.61,0.16,0.62,3.81,1.81,1.96,0.4,0.7,0.38,12.99,1.77,0.95,0.99,1.72,1.12,0.59,4.62,1.86,3.69,1.32,1.05,1.06,3.22,2.01,0.56,0.25,0.54,15.77,2.13,8.41,5.31,1.4,0.93,1.14,1.12,0.44,0.18,0.16,0.14,0.1,0.31,5.94,7.74,0.4,0.25,0.86,0.08,1.96,2.88,2.25,0.08,0.02,21.68
"2014_Casey,Maud_TheManWhoWalkedAway_CT.txt",CONT_NOV,69948,13.58,15.93,85.25,0.04,57.06,14.58,10.07,1,0.22,0.94,7.17,0.74,4.51,10.04,12.11,7.81,3.35,6.89,1.02,4.7,13.36,5.75,1.82,1.66,0.75,0.09,14.21,0.65,0.09,1.09,3.88,2.33,1.52,0.36,0.38,0.42,12.99,1.82,0.87,1.26,1.76,1.22,0.63,4.09,2.12,4.43,1.17,1.91,1.07,4.56,2.39,1.64,0.13,0.48,15.15,2.47,6.9,5.65,1.48,0.73,0.69,0.72,0.19,0.33,0.2,0.13,0.07,0.14,6.77,6.91,0.21,0.5,0.81,0.2,0.63,3.78,1.84,0.07,0,21.53
"2014_Clement,Jennifer_PrayersfortheStolen_CT.txt",CONT_NOV,57805,11.79,12.2,85.86,0.01,56.95,16.87,12.51,4.86,1.32,1.14,4.44,0.74,4.37,8.09,14.89,7.83,9.17,4.04,0.57,3.58,13.97,5.82,1.47,1.44,1.19,0.11,13.48,1.24,0.05,1.01,2.64,1.34,1.29,0.13,0.66,0.24,13.72,1.54,0.89,1.53,1.62,1.17,0.46,5.82,1.72,5.16,2.05,1.68,1.08,3.86,2.36,0.53,0.28,0.79,15.88,2.67,8.94,4.48,0.69,0.56,1.2,1.29,0.36,0.25,0.42,0.24,0.05,0.39,7.7,4.13,0.04,0.03,0.64,0.14,0.82,0.02,2.02,0.01,0,15.22
"2014_Cohen,LeahHager_NoBookbuttheWorld_CT.txt",CONT_NOV,90158,15.85,17.03,82.8,0.02,55.52,15.07,10.75,2.91,0.84,0.73,5.25,1.02,4.33,7.79,11.71,6.76,6.01,3.77,0.6,4.03,14,6.77,1.52,2.29,1.07,0.09,11.76,0.4,0.13,0.79,3.52,1.97,1.52,0.34,0.39,0.42,15.46,2.16,1.09,1.24,2.23,1.19,0.6,5.87,2.15,4.01,1.5,1.02,1.19,2.93,1.93,0.43,0.12,0.49,15.57,2.16,7.8,5.53,1.24,0.91,0.94,0.91,0.32,0.16,0.13,0.27,0.09,0.27,5.78,7.3,0.35,0.23,0.73,0.15,1.49,3.01,2.22,0.1,0.01,20.82
"2014_Cole,Teju_EveryDayisfortheThief_CT.txt",CONT_NOV,33125,13.32,18.18,84.15,0.11,56.89,12.56,7.76,3.42,0.71,0.6,1.93,1.1,4.8,9.95,11.37,7.68,2.35,7.93,0.52,3.99,14.48,5.42,1.4,2.59,1.72,0.03,8.8,0.54,0.18,1.16,3.66,2.17,1.46,0.31,0.42,0.33,13.38,1.67,1.07,0.93,1.85,1.11,0.61,4.88,1.89,2.42,1.05,0.67,0.54,1.64,0.81,0.49,0.05,0.31,15.76,2.2,8.21,5.12,1.85,1.07,1.17,0.85,1.07,0.46,0.2,0.09,0.13,0.21,7.02,6.77,0.42,0.06,0.45,0.06,1.1,0.5,1.31,0.02,0.01,17.31
"2014_Cook,Jude_ByronEasy_CT.txt",CONT_NOV,183098,14.14,19.97,82.36,0.02,54.36,14.28,9.84,4.46,0.63,1.02,3.11,0.62,4.44,8.64,11.16,6.98,5.54,3.99,0.73,3.68,14.37,4.88,1.46,2.24,1.17,0.19,9.23,0.52,0.15,0.81,5,2.4,2.54,0.51,0.85,0.55,13.79,2.16,1.07,1.38,2.19,1.59,0.54,4.13,1.85,3.36,1.29,0.81,0.97,2.99,1.54,0.67,0.33,0.53,14.92,1.83,7.27,6.02,0.97,1.08,1.04,0.78,0.56,0.35,0.25,0.2,0.12,0.38,6.74,6.51,0.28,0.39,0.57,0.24,2.72,0.01,4.04,0.17,0,20.88
