filenames,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"2013_Coetzee,JM_TheChildhoodofJesus_CT.txt",CONT_NOV_3P,82810,9.31,12.39,87.43,0.1,60,17.78,13.34,2.73,1.2,2.96,5.59,0.87,4.44,8.2,15.64,10.49,1.85,11.27,1.46,3.79,12.2,5.11,2.95,1.81,0.96,0.02,17.15,0.63,0.22,1.79,3.99,2.5,1.45,0.3,0.31,0.34,15.23,1.91,1.26,1.77,2.08,1.21,0.73,4.53,2.84,3.37,1.01,1.55,0.64,2.38,1.16,0.62,0.16,0.49,12.61,2.36,6.03,4.29,1.34,1.01,0.91,0.62,0.35,0.11,0.14,0.17,0.1,0.25,8.83,5.63,0.24,0.16,1.71,0.41,0.8,0.02,9.47,0.05,0.01,27.19
"2013_Crain,Caleb_NecessaryErrors_CT.txt",CONT_NOV_3P,176596,11.91,16.54,83.44,0.01,57.09,15.27,10.13,1.64,0.32,1.39,5.36,1.42,5.14,8.22,14.96,8.99,7.8,5.22,0.91,4.01,14.09,5.76,2.13,1.82,1,0.04,13.34,0.15,0.23,0.66,3.99,2.39,1.56,0.41,0.39,0.39,14.53,2.79,0.97,1.82,2.65,0.9,0.58,3.91,2.31,3.61,1.28,1.36,0.83,1.99,0.95,0.29,0.2,0.6,13.38,1.93,6.85,4.51,1.06,1,1.03,0.71,0.52,0.19,0.1,0.21,0.09,0.22,7.55,7.45,0.07,0.21,0.97,0.08,0.6,5.9,2.9,0.01,0,25.5
"2013_Galbraith,Robert_TheCuckoosCalling_BS.txt",CONT_NOV_3P,144762,13.31,18.21,83.01,0.06,54.38,15.54,11.19,1.98,0.23,1.51,6.78,0.68,4.35,7.46,14.45,8.26,8.64,4.07,0.7,3.82,13.45,5.15,1.74,1.93,1.04,0.38,14.53,0.5,0.18,0.76,4.25,2.16,2.05,0.42,0.84,0.31,13.94,2.18,1.03,1.26,1.99,1.23,0.63,4.56,1.77,4.09,1.51,1.62,0.82,2.61,1.37,0.5,0.32,0.48,14.46,2.16,7.56,4.74,1.24,0.84,0.83,0.85,0.54,0.14,0.39,0.4,0.15,0.22,6.27,7.71,0.22,0.58,1.2,0.07,1.16,6.02,3.44,0.06,0,26.31
"2013_Galland,Nicole_Godiva_CT.txt",CONT_NOV_3P,78903,13.26,17.97,84.08,0.04,57.96,16.9,12.54,2.57,0.43,1.96,6.64,0.94,4.35,6.78,13.59,8.3,6.03,4.84,1.66,4.02,13.45,6.17,2.06,2.17,0.66,0.02,14.77,0.46,0.13,0.67,5.01,2.91,2.04,0.63,0.58,0.38,15.96,2.06,1.16,2.16,2.33,1.44,0.79,4.52,3.02,3.81,1.07,1.61,0.97,2.04,1.35,0.27,0.2,0.3,12.2,2.07,5.94,4.11,0.93,1.26,0.42,0.55,0.31,1.09,0.06,0.13,0.14,0.1,7.02,7.14,0.13,0.28,0.68,0.15,0.41,5.56,0.96,0.02,0,22.2
"2013_Gilbert,Elizabeth_TheSignatureofAllThings_CT.txt",CONT_NOV_3P,188613,14,19.41,83.23,0.06,56.16,14.39,9.68,1.43,0.33,1.1,5.96,0.86,4.71,6.92,13.48,8.49,7.56,3.66,1.1,4.07,13.4,5.89,2.06,2.68,1,0.06,13.44,0.69,0.14,1.17,4.78,2.92,1.84,0.44,0.43,0.54,16.42,2.49,1.07,1.98,2.42,1.86,0.56,4.24,2.72,3.04,1.12,1.01,0.75,2.06,1.08,0.49,0.21,0.35,13,1.75,5.96,5.26,1.26,1.18,0.75,0.6,0.56,0.55,0.28,0.11,0.12,0.15,6.33,7.48,0.16,0.13,0.66,0.32,0.44,2.55,0.94,0.11,0.15,19.22
"2013_Gillmor,Don_MountPleasant_CT.txt",CONT_NOV_3P,76806,11.55,18.43,82.69,0.2,53.53,13.97,8.83,1.09,0.4,1.16,4.89,1.29,5.14,8.59,14.23,8.38,8.1,4.28,0.87,3.37,12.31,5.44,1.33,2.06,1.56,0.22,12.26,0.62,0.17,0.82,4.05,2.17,1.84,0.33,0.63,0.5,13.89,2.07,0.97,1.62,2.32,0.88,0.58,4.92,1.66,3.39,1.22,1.02,0.93,2.72,1.18,0.56,0.36,0.74,14.48,2.62,7.02,4.95,1.56,1.02,1.22,0.96,1.49,0.3,0.34,0.06,0.1,0.3,7.84,6.55,0.14,0.13,0.88,0.03,1.04,4.01,2.64,0.11,0.17,23.25
"2013_Grady,Wayne_EmancipationDay_CT.txt",CONT_NOV_3P,78767,12.17,13.9,85.13,0.02,57,16.17,11.87,1.05,0.38,1.14,7.74,1.56,4.29,7.72,15.47,8.5,8.83,4.22,0.93,4.25,13.56,6.34,2.08,1.9,1.04,0.12,16.24,0.93,0.09,0.95,3.21,1.77,1.42,0.28,0.52,0.33,14.22,1.63,0.83,1.7,2.13,1.08,0.53,5.09,2.17,4.72,1.93,1.7,0.87,2.81,1.43,0.48,0.17,0.78,15.94,2.59,8.18,5.31,0.91,0.82,1.38,1.17,0.45,0.26,0.2,0.18,0.09,0.41,7.08,7,0.07,0.05,1.04,0.11,0.79,4.88,3.4,0.01,0.02,24.12
"2013_Grisham,John_SycamoreRow_CT.txt",CONT_NOV_3P,170190,11.51,16.3,83.48,0.26,55.21,13.19,9.35,1.66,0.56,1.14,4.92,1.06,3.84,7.98,14.36,8.52,7.62,4.46,1.26,4.04,12.74,6.72,2.09,2.49,1.72,0.11,13.09,0.61,0.1,0.94,4.33,2.38,1.91,0.39,0.63,0.41,15.61,1.9,0.98,1.48,2.33,1.55,0.61,5.36,2.29,2.8,1,1.22,0.49,1.75,0.67,0.48,0.1,0.54,14.52,1.95,6.71,5.74,2,1.16,0.9,0.85,0.98,0.19,0.33,0.23,0.13,0.13,7.84,7.21,0.12,0.16,0.87,0.03,0.71,4.75,2.58,0.02,0.08,24.12
"2013_Ireland,Ann_TheBlueGuitar_CT.txt",CONT_NOV_3P,69912,12,18.17,79.54,0.03,50.55,13,9.25,0.97,0.37,0.92,6.22,0.78,3.75,8.79,9.95,6.31,1.91,6.32,0.96,3.11,13.64,4.94,1.53,1.71,1.14,0.14,12.57,0.31,0.16,0.87,4.1,2.47,1.58,0.44,0.43,0.36,12.26,1.61,0.96,0.99,1.73,1.05,0.74,4.4,1.58,4.48,1.17,1.59,1.45,3.71,2.37,0.56,0.13,0.71,15.76,1.98,8.11,5.48,1.43,1.33,1.66,0.99,0.31,0.34,0.1,0.1,0.09,0.19,7.45,6.7,0.27,0.1,0.81,0.09,1.15,4.86,2.54,0,0,23.48
"2013_Jordan,Robert_AMemoryofLight_BS.txt",CONT_NOV_3P,354042,10.11,16.73,81.92,0.01,55.37,15.02,10.34,1.52,0.66,1.31,5.37,1.49,4.68,8.2,14.43,8.62,7.31,4.38,1.21,3.74,13.43,4.83,1.81,1.99,1.17,0.09,13.09,0.12,0.06,0.88,4.93,2.1,2.78,0.48,1.24,0.5,14.02,1.9,1.14,2.02,2.07,0.97,1,3.9,2.23,4.17,1.39,1.48,0.97,2.14,1.51,0.39,0.05,0.21,13.93,2.67,7.09,4.23,0.69,1.63,0.54,0.32,0.2,0.17,0.4,0.12,0.17,0.22,8.77,6.92,0.01,0.14,0.82,0.31,0.34,5,2.26,0,0.18,24.61
"2013_Lemaitre,Pierre_Alex_CT.txt",CONT_NOV_3P,95748,12.23,17.67,85.03,0.16,56.5,15.97,10.77,0.94,0.35,1.16,7.59,0.74,5.2,8.43,14.31,8.96,3.34,9.38,0.73,4.61,13.24,4.98,2.17,2.01,1.38,0.18,14.34,0.41,0.13,0.81,4.2,1.94,2.21,0.49,0.82,0.39,14.12,2.45,1.2,1.17,2.22,1.51,0.66,3.5,2.19,3.38,1.26,1.07,0.85,2.88,1.75,0.6,0.25,0.41,14.75,2.19,7.2,5.39,1.13,1.11,0.81,0.68,0.55,0.11,0.45,0.26,0.1,0.29,7.39,7.39,0.41,0.69,0.77,0.09,0.69,3.67,3.58,0.04,0,24.48
"2013_Mallon,Thomas_Watergate_PW.txt",CONT_NOV_3P,151430,15.65,18.98,83.01,0.25,55.16,13.55,9.05,1.2,0.27,0.89,5.87,0.82,4.5,8.09,13.97,8.41,7.07,3.76,1.12,4.2,14.5,4.94,1.54,2.44,1.52,0.2,12.93,0.36,0.12,0.87,4.36,2.67,1.64,0.38,0.52,0.37,14.28,2.13,1.03,1.91,2.33,1.27,0.58,3.97,2.09,2.88,1.05,1.15,0.57,1.6,0.76,0.36,0.25,0.35,14.98,2.05,6.64,6.08,2.04,1.38,1.03,0.74,0.71,0.25,0.2,0.18,0.13,0.19,5.79,6.52,0.4,0.24,0.54,0.18,1.26,3.8,3.42,0.04,0.02,21.74
"2013_McGill,Robert_OnceWeHadaCountry_CT.txt",CONT_NOV_3P,103281,11.69,15.2,85.41,0.04,56.94,16.84,12.41,1.51,0.36,1.39,8.18,0.97,4.43,8.42,13.56,7.96,3.06,8.5,0.93,4.54,14.16,5.71,2.14,1.83,0.86,0.1,16.49,0.53,0.12,0.85,3.85,2.02,1.8,0.47,0.5,0.4,13.83,2.29,0.97,1.63,2.13,0.93,0.61,4.35,2,4.08,1.31,1.76,0.83,2.54,1.48,0.45,0.15,0.52,15.58,2.48,7.25,5.73,0.79,0.83,0.81,1.1,0.42,0.37,0.15,0.16,0.08,0.18,7.61,6.23,0.05,0.12,0.89,0.07,0.49,4.98,3.98,0,0,24.2
"2013_Moore,Lisa_Caught_CT.txt",CONT_NOV_3P,87401,11.05,13.6,83.76,0.03,56.89,15.53,11.68,1.28,0.31,1.2,7.53,1.37,3.85,10.09,15.49,8.21,9.77,3.82,0.59,3.09,13.53,6.16,1.23,1.47,0.92,0.15,16.05,0.39,0.11,1.11,2.76,1.54,1.2,0.23,0.34,0.37,13.81,1.49,0.72,1.35,1.6,0.83,0.57,6.51,1.5,5.77,1.81,2.38,1.25,3.54,2.33,0.32,0.25,0.75,14.92,2.59,8.39,3.96,0.74,0.66,0.99,0.78,0.39,0.19,0.13,0.1,0.02,0.2,8.62,4.24,0.1,0.09,0.44,0,0.63,0.01,2.53,0,0,16.4
"2013_Moore,Lisa_Caught_PW.txt",CONT_NOV_3P,87401,11.05,13.6,83.76,0.03,56.89,15.53,11.68,1.28,0.31,1.2,7.53,1.37,3.85,10.09,15.49,8.21,9.77,3.82,0.59,3.09,13.53,6.16,1.23,1.47,0.92,0.15,16.05,0.39,0.11,1.11,2.76,1.54,1.2,0.23,0.34,0.37,13.81,1.49,0.72,1.35,1.6,0.83,0.57,6.51,1.5,5.77,1.81,2.38,1.25,3.54,2.33,0.32,0.25,0.75,14.92,2.59,8.39,3.96,0.74,0.66,0.99,0.78,0.39,0.19,0.13,0.1,0.02,0.2,8.62,4.24,0.1,0.09,0.44,0,0.63,0.01,2.53,0,0,16.4
"2013_Peace,David_RedorDead_CT.txt",CONT_NOV_3P,295479,7.77,16.82,81.14,0.22,50.41,9.17,6.67,1.74,0.61,1.51,1.66,1.15,2.5,9.36,10.66,5.43,5.22,4.11,0.69,3.51,13.19,6.15,1.32,1.55,2.91,0.08,8.58,0.2,0.03,0.81,3.71,2.62,1.08,0.26,0.33,0.28,12.29,1.13,0.63,0.96,0.86,1.12,0.37,5.9,1.71,3.24,1.36,1.19,0.72,2.75,2.12,0.24,0.12,0.28,17,2.47,8.52,6.01,1.57,1.98,4.44,1.03,3.28,0.13,0.06,0.24,0.17,0.09,12.31,6.51,0.01,0,0.38,0.19,2.55,0,1.3,0,0,22.36
"2013_Phillips,JayneAnne_QuietDell_CT.txt",CONT_NOV_3P,134335,10.87,16.78,82.32,0.16,53.27,14.89,11.76,1.95,0.51,1.5,6.69,1.12,3.13,7.9,13.33,7.54,6.09,4.85,1.42,3.41,12.67,5.93,1.56,1.45,0.97,0.01,15.17,0.75,0.14,1.23,3.78,2.35,1.39,0.3,0.3,0.53,14.42,1.89,0.74,1.53,1.77,1.38,0.93,5.08,1.94,3.94,1.49,1.23,1.04,2.27,1.35,0.33,0.17,0.46,14.37,2.66,7.38,4.3,1.41,1.09,0.9,1.21,0.68,0.28,0.37,0.26,0.13,0.19,9.33,9.1,0.19,0.4,0.86,0.13,0.49,5.48,2.26,0.03,0.02,28.11
"2013_Piatigorsky,Anton_TheIronBridge_CT.txt",CONT_NOV_3P,66934,13.67,19.07,79.13,0.01,51.2,13.7,10.38,0.97,0.25,1.06,7.16,0.93,3.32,8.27,9.2,6.01,1.5,6.06,0.95,2.99,13.31,6.1,1.5,2.09,0.92,0.12,13.59,0.83,0.16,0.78,4.64,2.42,2.17,0.45,0.77,0.49,13.56,1.73,0.81,1.1,1.58,1.31,0.75,5.58,1.63,3.86,1.17,1.14,1.24,3.53,2.42,0.42,0.15,0.65,13.84,2.05,7.37,4.48,1.22,1.34,0.96,0.84,0.39,0.54,0.11,0.24,0.1,0.19,6.61,6.88,0.09,0.07,0.57,0.21,1.7,3.93,3.17,0,0,22.45
"2013_Roberts,Nora_DarkWitch_BS.txt",CONT_NOV_3P,104055,9,11.81,86.98,0.02,59.53,20.19,15.22,3.73,0.85,2.72,7.29,0.64,4.97,6.88,15.79,9.02,5.12,7.65,1.42,4.76,13.02,7.26,2.02,2.38,0.82,0.17,14.77,0.33,0.1,0.39,5.19,3.37,1.75,0.32,0.58,0.38,16.38,2.26,0.91,1.89,2.04,1.27,0.68,5.89,2.54,4.24,1.52,0.92,1.55,3.43,2.13,0.4,0.3,0.65,14.16,2.59,6.46,5.13,0.86,1.33,0.75,0.61,0.27,0.21,0.11,0.29,0.28,0.24,10.62,8.48,0.01,0.02,0.83,0.08,0.3,8.21,4.92,0,0.1,33.45
"2013_Silva,Daniel_EnglishGirl_BS.txt",CONT_NOV_3P,115916,11.6,20.5,81.34,0.09,53.96,12.8,8.85,1.57,0.33,1.44,4.69,0.81,3.95,9.87,12.44,7.37,6.88,4.06,0.76,3.42,13.84,5.21,1.58,1.8,1.45,0.05,11.85,0.15,0.09,0.69,3.65,2.11,1.5,0.29,0.52,0.34,12.87,1.8,1.21,1.26,1.73,1.19,0.73,3.99,1.73,3.32,1.19,1.2,0.69,1.87,1.02,0.29,0.09,0.48,15.46,2.38,7.35,5.65,1.69,1.24,1.05,0.78,0.57,0.32,0.34,0.08,0.07,0.18,7.45,5.5,0.08,0.11,1.19,0,0.83,7.51,2.22,0,0.01,24.56
"2013_Toperoff,Sam_LillianandDash_CT.txt",CONT_NOV_3P,88214,11.82,18.48,83.9,0.11,55.45,14.5,10.01,2.7,0.52,1.14,4.73,0.91,4.49,7.64,14.31,8.47,7.33,4.92,0.79,5.02,12.56,5.81,2.09,2.62,1.15,0.26,12.74,0.42,0.13,1.06,5.32,3.19,2.06,0.3,0.92,0.4,15.71,2.21,1.37,1.61,2.37,1.67,0.5,4.26,2.31,2.82,1.02,1.03,0.63,2.04,0.9,0.36,0.33,0.51,13.7,1.85,6.28,5.45,1.68,1.45,1.1,0.61,0.65,0.39,0.3,0.18,0.12,0.2,7.8,5.68,0.21,0.14,0.77,0.04,0.97,3.59,2.72,0.02,0.01,21.55
"2013_Vyleta,Dan_TheCrookedMaid_PW.txt",CONT_NOV_3P,136090,11.62,16.8,84.27,0.2,55.97,15.91,11.89,1.64,0.21,1.19,7.96,0.89,4.02,8.9,12.22,6.57,7.61,3.31,0.62,3.74,14.05,5.17,1.51,1.93,1.26,0.09,14.64,0.47,0.14,0.8,3.91,1.99,1.87,0.52,0.68,0.36,13.4,2.04,0.87,0.98,1.98,1.03,0.71,4.54,1.87,3.92,1.35,1.2,1.1,3.76,2.43,0.53,0.21,0.72,15.52,2.54,7.86,5.14,1.05,0.86,0.79,1.07,0.36,0.21,0.31,0.12,0.09,0.18,7.79,7.45,0.28,0.5,0.78,0.09,0.73,4.62,1.92,0.1,0.01,24.05
"2013_Wilk,Lucie_TheStrengthofBone_CT.txt",CONT_NOV_3P,83647,11.67,14.63,85.72,0.06,57.7,16.68,11.74,0.36,0.13,0.48,9.44,1.32,4.94,8.51,11.3,6.74,2.51,7.37,0.69,4.41,14.15,6.24,1.24,1.94,0.63,0.05,15.05,0.67,0.04,0.92,3.5,1.82,1.62,0.39,0.4,0.51,13.59,2.02,0.87,1.08,1.77,0.97,0.74,5.33,1.72,5.5,2.25,0.95,2.05,4.7,3.04,1.2,0.16,0.41,16.29,2.68,8.81,4.9,0.71,0.97,0.55,0.65,0.17,0.24,0.2,0.15,0.06,0.28,8.07,5.84,0.25,0.12,0.47,0.03,0.45,2.07,1.32,0.02,0.1,18.59
"2013_Winter,Michael_MinisterWithoutPortfolio_CT.txt",CONT_NOV_3P,77921,12.44,13.61,82.81,0.11,56.67,14.22,9.64,1.12,0.33,1.15,5.46,1.57,4.59,9.83,14.41,8.04,8.57,4.27,0.51,3.42,14.1,6.34,1.39,1.45,1.04,0.08,12.83,0.44,0.09,0.88,3.25,2.08,1.16,0.24,0.37,0.3,14.05,1.66,0.93,1.02,1.28,0.82,0.57,6.65,1.73,3.81,1.22,1.44,0.97,2.9,1.24,0.77,0.22,0.74,15.63,2.67,8.87,4.02,0.88,0.95,1.07,1.35,0.44,0.2,0.25,0.1,0.08,0.22,7.78,3.35,0.18,0,0.24,0.02,0.49,0.01,2.35,0.01,0.01,14.25
"2014_Abbott,Megan_TheFever_CT.txt",CONT_NOV_3P,77596,10.73,14.76,85.8,0.05,54.7,17.66,12.12,1.59,0.35,1.27,7.93,0.98,5.54,6.92,15.31,8,8.7,4.5,0.57,4.34,12.13,5.06,2.17,1.92,1.08,0.04,16.76,0.71,0.15,1.02,3.31,1.81,1.48,0.43,0.32,0.33,15.06,2.44,0.92,1.52,2.75,1.5,0.7,4.19,2.32,6.43,2,2.39,1.77,4.02,2.73,0.77,0.18,0.43,14.63,2.12,7.08,5.92,1.22,0.69,0.91,0.72,0.14,0.15,0.1,0.24,0.05,0.68,8.33,8.87,0.11,0,0.99,0.07,1.05,6.07,3.56,0.02,0.48,29.13
"2014_Ackroyd,Peter_ThreeBrothers_CT.txt",CONT_NOV_3P,69699,8.83,15.6,86.34,0.02,58.14,17.37,12.65,2.62,0.27,1.96,6.79,1.01,4.72,7.99,15.58,9.24,7.77,6.1,0.89,3.92,13.32,5.17,2,1.88,0.95,0.12,15.03,0.58,0.18,0.87,4.22,2.44,1.74,0.47,0.52,0.35,14.07,2.58,0.87,1.41,2.2,1.14,0.46,4.12,2.14,3.56,1.43,1.29,0.67,2.03,1.03,0.4,0.16,0.5,14.66,2.4,7.29,4.92,1.54,0.83,0.92,0.91,0.49,0.36,0.16,0.23,0.13,0.15,9.88,4.82,0.01,0.34,1.52,0.05,0.76,0.14,10.33,0,0.01,27.62
"2014_Alarcon,Daniel_AtNightWeWalkinCircles_PW.txt",CONT_NOV_3P,93748,12.4,17.9,85.71,0.09,56.72,15.84,10.76,2.17,0.39,0.78,6,1.42,5.08,7.86,14.51,8.46,8.9,3.41,0.69,4.21,12.92,5.96,2.01,2.51,1.24,0.04,14.28,0.68,0.23,0.88,4.69,2.61,2.01,0.52,0.56,0.48,15.5,2.51,0.93,1.56,2.63,1.48,0.69,4.42,2.45,3.32,1.14,1.25,0.82,1.98,1.08,0.4,0.19,0.36,15.27,2.15,6.82,6.23,1.11,1.12,1.12,0.64,0.36,0.1,0.26,0.09,0.1,0.23,7.34,8.37,0.46,0.42,0.72,0.13,0.5,3.62,2.85,0.12,0,24.42
"2014_Baldacci,David_Target_BS.txt",CONT_NOV_3P,118032,9.07,14.08,86.14,0.08,58.66,17.37,12.41,2.4,0.8,2.13,5.5,1.58,4.95,6.79,16.49,9.66,8.02,6.16,1.16,4.58,12.35,6.08,2.14,2.29,1.1,0.23,14.93,0.33,0.13,1.03,4.3,2.35,1.91,0.34,0.86,0.29,15.76,2.13,1.23,1.59,2.07,1.34,0.7,5.04,2.54,3.86,1.59,1.49,0.68,2.18,1.32,0.47,0.11,0.34,14.75,2.44,7.41,4.91,1.47,1.35,0.58,0.61,0.26,0.17,0.41,0.22,0.2,0.21,9.77,4.6,0.02,0.03,1.23,0.04,1.39,7.51,2.26,0,0,26.19
"2014_Bezmozgis,David_TheBetrayers_CT.txt",CONT_NOV_3P,54040,10.69,18.68,82.41,0.03,56.79,15.48,10.54,1.95,0.55,1.62,4.98,1.44,4.94,8.19,13.25,8.27,6.84,4.44,0.93,3.66,13.01,6.14,2,2.16,1.09,0.01,13.92,0.6,0.08,1.11,3.65,1.99,1.62,0.33,0.5,0.35,14.71,2.11,1.19,1.95,1.95,0.96,0.74,4.47,2.44,3.02,1.11,1.21,0.62,1.86,1.05,0.45,0.09,0.29,12.42,1.88,5.82,4.75,1.02,0.93,0.73,0.75,0.5,0.82,0.14,0.07,0.08,0.22,7.95,6.29,0.13,0.08,1.27,0.13,0.41,0.05,1.74,0,0,17.89
"2014_Billingham,Mark_TheBonesBeneath_CT.txt",CONT_NOV_3P,98145,12.38,15.83,85.86,0.01,58.51,15.5,9.74,1.64,0.56,1.44,5.02,1.08,5.75,7.83,16.42,9.42,8.25,5.89,0.86,5.37,13.86,5.91,1.85,2.8,1.24,0.26,12.74,0.23,0.14,0.61,4.33,2.47,1.82,0.4,0.62,0.35,15.23,2.01,1.09,1.6,2.83,1.36,0.57,4.46,2.54,4.16,1.52,1.69,0.83,2.38,1.45,0.28,0.11,0.6,15.02,2.2,7.57,5.35,0.91,0.96,0.84,0.69,0.28,0.18,0.24,0.22,0.19,0.29,7.1,5.95,0.03,0.1,0.97,0.03,0.99,0.03,9.51,0,0.01,24.37
"2014_Clark,MaryHiggins_IveGotYouUnder_BS.txt",CONT_NOV_3P,74315,12.75,15.23,86,0.17,57.29,16.81,12.24,2.53,0.5,1.55,6.7,0.95,4.57,7.16,16.36,9.89,8.91,5.03,1.14,3.8,13.21,5.77,1.48,1.8,1.59,0.02,14.93,0.8,0.16,0.63,4.43,2.59,1.81,0.51,0.63,0.34,14.29,2.49,1.15,1.7,1.97,1.33,0.57,4.35,1.82,3.18,1.27,1.17,0.63,2.21,1.14,0.41,0.13,0.55,14.31,2.21,6.27,5.68,1.69,0.98,1.07,1.37,0.61,0.11,0.44,0.17,0.09,0.11,7.18,5.71,0.05,0.03,0.71,0.08,0.84,3.97,2.67,0,0.01,20.94
"2014_Coben,Harlan_MissingYou_BS.txt",CONT_NOV_3P,104774,8.25,14.51,85.58,0.08,56.47,17.45,12.07,2.11,0.37,2.07,6.75,0.78,5.38,6.76,16.53,9.23,8.75,5.67,0.88,5.25,11.18,5.29,2.46,2.25,1.12,0.15,15.46,0.65,0.17,0.89,4.51,2.46,2.01,0.34,0.71,0.46,15.52,2.45,1.27,1.87,2.71,1.37,0.69,3.71,2.65,3.53,1.39,1.29,0.7,2.4,1.28,0.52,0.25,0.41,14.65,2.53,6.68,5.44,1.12,0.97,0.81,0.63,0.56,0.16,0.29,0.44,0.14,0.28,10.58,5.66,0.14,0.01,1.83,0.05,0.84,8.07,2.93,0.04,0.01,29.85
"2014_Coover,Robert_TheBrunistDayofWrath_CT.txt",CONT_NOV_3P,383125,15.87,16.11,84.9,0.02,57.28,14.8,9.84,0.94,0.33,0.62,6.35,1.6,4.95,7.73,12.98,8.2,4.22,6.87,0.83,5.03,13.77,6.9,1.63,2.5,0.88,0.2,13.75,0.48,0.16,0.96,4.63,2.47,2.13,0.42,0.71,0.49,15.44,1.86,0.92,1.17,2.63,1.34,0.51,5.49,2.58,3.08,1.03,1.09,0.79,2.35,1.26,0.47,0.31,0.43,14.9,2.06,7.58,5.33,1.1,1.01,1.06,0.53,0.54,1.23,0.35,0.14,0.15,0.36,5.57,6.98,0.14,0.12,0.44,0.34,0.86,2.28,2.69,0.13,0.01,19.31
"2014_Crummey,Michael_Sweetland_PW.txt",CONT_NOV_3P,103814,13.98,15.66,82.8,0.05,55.99,12.74,9.34,0.67,0.16,0.81,6.63,1.07,3.4,11.29,11.45,5.42,6.96,2.78,0.54,3.38,16.88,5.5,1.27,1.82,1.2,0.23,12.4,0.31,0.03,0.63,2.53,1.05,1.46,0.31,0.49,0.41,12.72,1.26,0.78,1.06,1.85,0.89,0.7,5.46,1.45,4.4,1.39,1.62,1.07,3.28,1.97,0.43,0.18,0.77,18.13,2.83,9.75,5.33,0.77,0.81,0.77,1.15,0.39,0.44,0.3,0.05,0.1,0.24,6.73,4.88,0,0,0.43,0.01,0.71,2.86,2.28,0,0.02,17.63
"2014_Cunningham,Michael_TheSnowQueen_CT.txt",CONT_NOV_3P,58689,13.09,18.54,83.44,0.04,55.48,15.2,8.86,1.54,0.34,1.11,5.01,0.85,6.34,7.43,14.3,9.43,3.16,8.7,1.07,4.52,13.08,5.48,2.32,2.41,1.08,0.15,11.99,0.36,0.11,0.81,4.83,2.99,1.83,0.34,0.56,0.46,15.5,2.7,0.98,1.63,3.17,1.53,0.57,3.72,2.94,3.58,1.19,1.4,0.71,2.56,1.2,0.58,0.4,0.45,13.48,1.94,6.43,5.13,0.81,1.1,1,0.83,0.43,0.34,0.2,0.26,0.18,0.26,6.66,9.65,0.14,0.54,1.06,0.02,1.77,4.58,3.86,0.48,0,28.5
"2014_Danticat,Edwidge_ClaireoftheSeaLight_CT.txt",CONT_NOV_3P,62384,16.99,14.97,85.53,0.01,57.36,15.75,11.42,0.49,0.13,0.66,8.98,1.16,4.34,7.44,13.88,8.38,8.39,2.73,1.22,4.49,13.69,6.5,1.41,2.37,0.91,0.02,17.3,1.42,0.22,1.35,3.08,1.8,1.27,0.28,0.29,0.45,14.66,1.8,1.01,2.12,2.36,1.01,0.54,4.59,2.16,3.66,1.3,1.21,0.91,2.78,1.69,0.46,0.22,0.51,15.72,2.39,7,6.37,1.35,0.87,1.02,0.9,0.4,0.21,0.49,0.05,0.04,0.28,5.34,6.62,0.05,0.02,0.54,0.03,1.02,2.03,2.07,0.03,0,17.35
"2014_Doerr,Anthony_AlltheLightWeCannotSee_CT.txt",CONT_NOV_3P,128394,11.82,18.39,77.98,0.11,52.13,11.57,8.21,0.62,0.35,0.76,5.23,1.24,3.36,9.93,8.91,5.4,1.41,6.2,0.75,3.06,13.86,5.58,1.17,2.01,2.06,0.04,11.33,0.51,0.07,0.74,2.57,1.41,1.15,0.26,0.35,0.29,12.61,1.46,0.68,0.81,1.91,1.08,0.61,5.42,1.6,4.26,1.31,1.47,1.15,3.18,1.94,0.48,0.09,0.72,16.43,2.41,9.37,4.62,1.09,0.83,1.02,1.27,0.23,0.23,0.28,0.07,0.03,0.22,7.59,6.3,0.35,0.42,0.93,0.08,1.81,3.06,1.43,0.01,0.05,21.27
"2014_Faber,Michel_TheBookofStrangeNewThings_CT.txt",CONT_NOV_3P,176649,12.62,17.87,84.07,0.07,56.52,15.43,10.43,1.98,0.56,1.47,5.25,1.17,5,7.8,14.05,8.9,6.51,5.02,1.02,4.6,13.13,5.74,2.02,2.48,1.11,0.1,12.99,0.27,0.27,0.75,4.76,2.8,1.91,0.41,0.47,0.46,15.24,2.07,1.04,1.84,2.69,1.37,0.54,4.22,2.61,3.49,1.14,1.2,0.92,3.22,1.71,0.71,0.41,0.5,13.05,1.88,6.67,4.56,0.98,1.07,0.69,0.57,0.34,0.98,0.26,0.21,0.17,0.28,7.07,6.91,0.24,0.16,0.77,0.17,1.62,0.11,7.48,0.1,0.04,24.22
