filenames,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"1782_Burney,Fanny_Cecilia_Novel.txt",EN_NOV_3P,174818,174818,24.07,84.41,0,57.32,15.04,10.93,0.34,0.03,0.14,9.66,0.77,4.11,6.27,9.73,5.88,6.2,1.76,0.79,4.03,15.81,7.4,1.64,3.2,0.56,0,16.06,0.4,0.19,2,6.75,3.65,3.01,1.03,0.57,0.93,17.03,2.34,1.51,1.59,2.2,1.33,0.83,5.64,2.31,1.87,0.76,0.62,0.43,1.25,0.51,0.51,0.09,0.16,13.14,2.23,5.22,5.55,1,1.8,0.45,0.66,0.49,0.24,0.13,0.02,0.08,0.01,2.41,12.08,0.38,1.26,0.06,0.12,0.23,0.02,0.22,0.01,0,16.81
"1786_Beckford,William_Vathek_Novel.txt",EN_NOV_3P,26663,26663,23.31,77.25,0,55.64,11.63,7.23,0,0.02,0,4.93,2.29,4.4,10.99,6.93,4.51,4.99,0.71,0.32,2.4,17.25,5.78,1.18,2.81,1.03,0.03,10.05,0.29,0.08,0.47,4.93,2.82,2.06,0.57,0.4,0.7,12.75,1.44,0.67,0.69,1.26,1.19,0.58,5.63,1.45,2.74,1.04,0.73,0.62,2.13,1.28,0.35,0.15,0.41,13.05,2.19,6.97,3.87,0.54,1.24,0.67,0.32,0.2,0.47,0.2,0.01,0.07,0.11,3.55,9.24,0.41,1.01,0,0.05,0.19,0,0.11,0.06,0,14.67
"1790_Radcliffe,Ann_ASicilianRomance_Novel.txt",EN_NOV_3P,43646,43646,24.15,80.82,0,55.31,12.75,8.55,0.08,0.06,0.04,7.03,1.34,4.2,10.94,7.65,5.01,5.65,0.88,0.47,2.9,16.22,6.03,0.84,1.89,0.38,0,11.59,0.31,0.12,0.51,6.95,3.41,3.4,1.34,0.56,1.06,14.07,2.46,1.09,0.94,1.73,0.84,0.72,5.46,1.28,2.33,0.8,0.89,0.42,1.6,0.79,0.48,0.23,0.11,13.13,2.05,6.03,4.95,0.7,1.77,0.55,0.74,0.1,0.59,0.24,0.01,0.07,0.03,4.09,8.44,0.05,0.97,0.01,0.08,0.13,0,0.27,0,0.01,14.06
"1794_Radcliffe,Ann_TheMysteriesofUdolpho_Novel.txt",EN_NOV_3P,202910,202910,22.08,80.7,0,56.52,13.47,8.47,0.08,0.02,0.05,7.35,0.97,5,9.45,8.93,5.52,6.28,1.1,0.65,3.52,16.19,7.08,0.94,2.15,0.43,0,11.84,0.39,0.16,0.4,5.53,2.67,2.72,0.96,0.39,1.02,14.45,2.23,0.96,1.18,2.13,0.8,0.66,5.42,1.72,2.88,1.15,1.05,0.5,1.32,0.65,0.41,0.13,0.15,14.24,2.33,6.39,5.4,0.6,1.24,0.69,0.72,0.16,0.46,0.24,0.02,0.09,0.03,2.96,13.15,0.1,1.13,0.02,0.08,0.34,0,0.68,0.01,0,18.48
"1794_Rowson,Susanna_CharlotteTemple_Novel.txt",EN_NOV_3P,21007,21007,22.27,82.52,0,54.53,13.74,10.15,0.59,0.18,0.41,8.2,0.78,3.58,8.39,9.52,5.92,5.12,2.33,1.17,2.84,14.95,6.6,1.1,2.19,0.68,0,14.81,0.64,0.37,1.7,7.25,4.31,2.88,0.76,0.55,1.08,14.57,2.01,0.96,1.49,1.72,1.07,0.65,5.31,1.75,2.28,0.95,0.52,0.72,2.54,1.47,0.66,0.32,0.12,12.35,2.19,5.46,4.65,0.82,1.32,0.45,0.68,0.47,0.86,0.23,0.06,0.1,0.04,3.61,8.73,0.94,1.32,0.09,0.12,0.27,0.06,0.52,0.05,0,15.76
"1795_Lewis,Matthew_TheMonk_Novel.txt",EN_NOV_3P,75943,75943,22.74,81.37,0,55.79,15.74,11.71,2.23,0.14,0.18,8.29,0.87,4.02,8.69,8.57,5.33,5.9,1.25,0.58,2.47,15.52,5.78,1.19,2.21,0.61,0.01,12.58,0.39,0.18,0.43,6.43,3.26,3.12,1.06,0.71,0.84,14.07,2.36,1.11,1.12,1.6,1.04,0.8,5.07,1.53,2.68,1.02,0.83,0.76,2.26,1.37,0.45,0.3,0.17,12.78,2,6.22,4.44,0.77,1.67,0.5,0.62,0.25,1.01,0.33,0.03,0.09,0.01,4.67,6.21,1,1.12,0.03,0.2,0.24,0,1.03,0.01,0.01,14.54
"1796_Bonhote,Elizabeth_BungayCastle_Novel.txt",EN_NOV_3P,59642,59642,21.57,84.09,0,57.68,13.36,9.09,0.23,0.15,0.07,7,1.64,4.27,8.39,10.09,6.69,6.04,1.73,1,2.91,16.26,7.4,1.35,3.27,0.69,0.01,13.31,0.77,0.44,0.84,7.78,4.94,2.81,1.02,0.52,0.77,16.65,2.39,1.27,1.8,2.39,1.29,0.84,5.54,2.02,1.92,0.82,0.45,0.57,1.89,0.79,0.6,0.34,0.17,11.56,1.86,5.15,4.42,0.88,1.8,0.6,0.58,0.34,0.56,0.24,0.03,0.08,0.05,2.6,8.82,0.18,0.73,0.03,0.07,0.3,0.03,0.3,0.03,0.03,13.15
"1798_Wollstonecraft,Mary_Maria_Novel.txt",EN_NOV_3P,12544,12544,22.79,81.54,0,55.53,11.98,8.2,0.4,0.11,0.04,6.74,0.92,3.78,9.01,9.41,6.11,5.47,2.16,0.72,3.3,16.99,6.03,1.24,2.29,0.69,0.01,11.42,0.33,0.15,0.97,7.13,3.87,3.06,0.98,0.52,1.04,15.97,2.95,1.31,1.53,2.52,1.27,0.73,4.52,2.08,2.3,0.73,0.45,0.85,2.34,1.05,0.73,0.45,0.14,10.91,1.61,4.78,4.5,1.09,1.55,0.64,0.48,0.26,0.45,0.24,0.01,0.07,0.1,2.97,9.9,0.07,1.31,0.17,0.13,0.32,0.21,0.45,0.2,0.14,16.05
"1801_Edgeworth,Maria_Belinda_Novel.txt",EN_NOV_3P,70962,70962,22.87,81.58,0,54.23,14.8,9.98,0.33,0.07,0.06,8.99,0.54,4.81,6.75,10.35,6.34,6.88,1.75,0.67,2.67,15.56,5.93,1.3,2.51,0.59,0.01,16.24,0.39,0.23,3.32,6.02,3.72,2.23,0.62,0.49,0.73,14.9,2.39,1.03,1.39,2,1.32,0.59,4.75,1.97,2.46,1,0.76,0.63,2,0.84,0.52,0.45,0.2,12.15,1.95,5.77,4.33,0.88,1.52,0.68,0.75,0.32,0.5,0.1,0.03,0.07,0.03,4.98,8.6,0.52,1.41,0.03,0.04,0.35,0.06,1.05,0.02,0.01,17.08
"1805_Lewis,Matthew_TheBravoofVenice_Novel.txt",EN_NOV_3P,23837,23837,22.32,80.38,0,56.46,14.49,10.16,2.15,0.81,1.29,4.84,1.08,4.32,8.01,10.23,6.83,4.28,3.76,1.19,3.15,14.15,6.54,1.39,2.77,1.14,0.02,11.76,0.27,0.29,0.64,6.39,3.96,2.39,0.76,0.64,0.58,14.72,1.82,1.02,1.33,1.95,1.55,0.6,5.4,2,2.44,1.03,0.8,0.56,2.29,1.46,0.47,0.27,0.1,12.29,1.9,5.67,4.76,0.93,1.67,0.57,0.42,0.39,0.56,0.36,0.21,0.18,0.1,5.79,7.52,0.16,1.25,0.6,0.39,0.34,0.01,0.74,0.23,0,17.27
"1811_Austen,Jane_SenseandSensibility_Novel.txt",EN_NOV_3P,65819,65819,21.74,85.42,0,59.36,13.7,9.19,0,0,0,7.55,1.64,4.5,6.46,10.78,7.04,6.61,1.74,0.81,3.95,17.53,7.03,1.79,3.83,0.96,0,14.58,1.03,0.24,1.5,6.53,4.35,2.11,0.59,0.37,0.74,16.77,2.42,1.15,1.94,2.38,1.88,0.58,4.89,2.3,2.11,0.81,0.69,0.59,1.17,0.51,0.39,0.09,0.18,13.3,1.86,6.28,5.03,0.73,1.62,0.49,0.71,0.35,0.22,0.07,0.01,0.11,0.03,3.71,8.7,0.06,1.45,0.02,0.05,0.29,0.01,0.82,0.01,0,15.14
"1813_Austen,Jane_PrideandPrejudice_Novel.txt",EN_NOV_3P,64377,64377,21.58,85.51,0,59.26,13.89,9.64,0.05,0,0.02,7.96,1.62,4.25,6.53,11.96,7.89,7.65,1.92,0.87,4.07,16.45,7.33,1.71,3.36,0.85,0,15.94,1.26,0.29,1.96,6.17,4.13,2.01,0.58,0.39,0.71,16.66,2.38,1.15,1.89,2.31,1.75,0.45,5.17,2.3,2.01,0.89,0.62,0.46,0.98,0.35,0.3,0.09,0.25,13.27,2.15,5.9,5.09,0.78,1.44,0.69,0.77,0.35,0.16,0.06,0.02,0.12,0.03,4.82,8.37,0.05,1.52,0.02,0.06,0.25,0.02,0.72,0,0.01,15.85
"1814_Austen,Jane_MansfieldPark_Novel.txt",EN_NOV_3P,95633,95633,19.26,86.82,0,60.49,12.91,8.6,0.01,0,0,7.64,0.95,4.3,6.67,13.11,8.9,7.57,2.4,1.09,4.47,16.36,7.75,1.8,3.58,0.92,0,13.87,0.96,0.24,1.53,6.96,4.55,2.36,0.62,0.42,0.86,18.34,2.58,1.15,2.27,2.8,1.95,0.56,5.54,2.56,2.23,0.84,0.64,0.69,1.13,0.42,0.38,0.15,0.19,12.82,2.03,5.77,4.91,0.83,1.57,0.58,0.65,0.45,0.22,0.07,0.03,0.15,0.05,3.67,7.93,0.23,1.5,0.07,0.08,0.36,0,0.75,0.04,0,14.67
"1818_Shelley,Mary_Frankenstein_Novel.txt",EN_NOV_3P,45047,45047,20.71,83.93,0,58.78,16.13,11.58,7.41,0.52,0.33,2.72,0.61,4.55,8.36,9.75,6.65,5.75,2.16,0.99,3.07,15.14,7.44,1.06,2.35,0.73,0.01,7.24,0.46,0.32,0.53,6.55,3.51,3.02,0.86,0.8,1.05,16.05,2.44,1.08,1.47,2.23,1.21,0.59,5.69,2.07,2.32,0.96,0.51,0.71,1.85,0.98,0.58,0.16,0.15,12.84,2.01,5.71,5.11,1.07,1.68,0.45,0.38,0.36,0.46,0.5,0.03,0.06,0.07,3.88,7.59,0.27,1.7,0.18,0.16,0.24,0.04,0.18,0.03,0.01,14.31
"1820_Scott,Walter_Ivanhoe_Novel.txt",EN_NOV_3P,86308,86308,21.59,76.4,0,54.17,10.4,6.12,0.08,0.12,0.06,4.61,1.25,4.29,11.4,7.06,4.81,4.82,1.09,0.45,2.57,16.71,6.31,0.8,2.42,0.84,0.02,9,0.18,0.2,0.43,5.33,3.06,2.22,0.53,0.77,0.53,12.59,1.32,0.98,0.82,1.84,0.73,0.81,5.27,1.55,2.21,0.94,0.6,0.63,1.71,1.07,0.35,0.13,0.19,12.13,1.88,6.61,3.56,0.81,1.78,0.57,0.41,0.41,0.7,0.2,0.01,0.13,0.06,2.79,10.52,0.05,1.18,0.03,0.05,0.73,0.01,0.5,0.03,0,15.92
"1821_Peacock,ThomasLove_MaidMarian_Novel.txt",EN_NOV_3P,20472,20472,18.71,76.19,0,53.35,10.19,6.73,0.17,0.18,0.17,4.91,1.3,3.46,12.02,7.06,4.36,4.55,1.3,0.52,2.04,16.13,6.61,0.79,1.89,0.93,0.01,10.31,0.42,0.21,1.05,4.69,3.15,1.52,0.29,0.62,0.33,13.02,1.26,0.9,0.75,1.25,0.9,0.68,6.41,1.39,2.37,0.89,0.73,0.62,2.2,1.18,0.43,0.3,0.4,13.21,2.19,7.13,3.79,0.64,1.3,0.87,0.29,0.38,1.04,0.25,0.04,0.1,0.08,2.95,8.83,0.82,0.88,0.11,0.08,0.59,0.05,0.85,0.04,0,15.23
"1822_Hogg,James_ThreePerilsofMan_Novel.txt",EN_NOV_3P,130205,130205,15.9,81.4,0,58.74,13.2,8.8,1.18,0.28,0.13,5.25,1.95,4.41,9.77,9.06,5.57,6.16,1.36,0.62,3.15,16,8.09,1.29,2.98,1.3,0.04,10.57,0.22,0.19,0.72,4.58,2.6,1.95,0.45,0.69,0.44,15.15,1.26,0.81,1.06,1.77,1.49,0.62,6.62,2.13,2.7,1.2,0.69,0.7,2.34,1.64,0.35,0.17,0.3,13.96,2.27,7.26,4.39,0.52,1.53,0.5,0.46,0.26,0.51,0.22,0.03,0.13,0.14,3.24,8.57,0.27,1.39,0.07,0.12,0.36,0.02,0.75,0.29,0.03,15.41
"1823_Cooper,JamesFenimore_ThePioneers_Novel.txt",EN_NOV_3P,93899,93899,21.69,79.95,0,55.7,9.66,5.44,0.01,0.16,0.01,4.33,0.94,4.21,13.09,7.32,4.79,5.57,0.94,0.32,2.8,17.4,6.15,0.68,2.4,0.92,0,8.52,0.28,0.17,0.73,4.57,2.79,1.75,0.45,0.47,0.53,12.3,1.44,0.92,0.61,1.7,0.93,0.65,5.2,1.56,2.94,1.18,0.7,0.87,2.06,1.45,0.33,0.07,0.25,14.42,2.02,7.55,4.76,1.12,1.3,0.6,0.54,0.63,0.45,0.16,0.01,0.06,0.08,2.91,9.08,0.26,1.1,0,0.01,0.57,0.02,0.2,0.01,0.02,14.18
"1826_Cooper,JameFenimore_TheLastoftheMohicans_Novel.txt",EN_NOV_3P,97234,97234,22.57,79.63,0,55.19,10.19,6.16,0,0.04,0,4.5,1.62,4.03,12.58,6.96,4.5,5.3,0.83,0.37,3.19,16.9,6.49,0.8,2.45,0.66,0.02,9.39,0.2,0.25,0.62,5.67,2.65,2.97,0.76,0.97,0.78,12.7,1.77,1,0.68,1.87,0.85,0.86,5.02,1.39,3.08,1.16,1.04,0.68,2.05,1.52,0.32,0.11,0.16,13.93,2.14,6.99,4.84,0.84,1.53,0.58,0.16,0.18,0.26,0.26,0.01,0.07,0.13,3.24,8.93,0.16,0.93,0,0,0.22,0,0.1,0,0.04,13.63
"1826_Disraeli,Benjamin_VivianGrey_Novel.txt",EN_NOV_3P,94028,94028,21.68,79.01,0,54.16,10.28,6.54,0.13,0.28,0.23,5.06,0.84,3.74,10.86,8.2,5.78,5.3,1.71,0.48,2.94,15.05,6.42,1.18,2.49,1.03,0.02,10.57,0.29,0.34,1.38,5.46,3.65,1.77,0.35,0.52,0.58,13.7,1.59,0.76,0.91,1.91,1.27,0.56,5.51,1.83,2.86,1.39,0.68,0.63,1.9,1.15,0.3,0.17,0.34,12.62,1.75,6.28,4.56,1.2,1.59,1.01,0.67,0.34,0.46,0.16,0.03,0.06,0.07,4.25,8.34,0.18,1.38,0.1,0.29,0.54,0.04,0.62,0.01,0.03,15.79
"1836_Child,Lydia_Philothea_Novel.txt",EN_NOV_3P,35377,35377,24.45,77.02,0,50.74,9.66,6.54,0.14,0.03,0.11,5.37,0.89,3.12,10.32,7.6,4.53,5.7,0.94,0.4,2.11,16.55,6.4,0.62,1.9,0.65,0.01,10.31,0.47,0.44,0.71,6.2,4.21,1.91,0.59,0.36,0.6,12.88,1.63,0.84,0.71,1.44,1,0.68,5.84,1.24,3.35,1.35,1.04,0.72,2.19,1.38,0.41,0.19,0.23,12.86,2.3,5.97,4.67,0.68,1.26,0.96,0.93,0.38,0.89,0.34,0.01,0.08,0.11,4.61,9.08,0.47,1.83,0.01,0.06,0.27,0.06,0.46,0.01,0.01,16.88
"1837_Disraeli,Benjamin_Venetia_Novel.txt",EN_NOV_3P,101944,101944,23.96,81.29,0,55.62,13.13,8.76,0.08,0.15,0.05,7.35,1.12,4.37,8.85,8.7,6.16,6.18,1.05,0.69,3.57,14.56,6.96,1.34,2.35,0.67,0,13.59,0.94,0.31,1.46,6.22,3.92,2.19,0.57,0.51,0.73,15.24,1.72,0.93,1.26,2.09,1.53,0.61,5.91,1.94,2.4,0.98,0.59,0.64,2.02,0.93,0.72,0.23,0.15,12.58,1.76,5.74,5.09,1.08,1.34,0.69,0.62,0.2,0.85,0.19,0.03,0.07,0.06,4.23,8.97,0.1,1.56,0.13,0.17,0.31,0,0.54,0.01,0,16.03
"1837_Trollope,FrancesMilton_TheVicarofWrexham_Novel.txt",EN_NOV_3P,87876,87876,21.88,83.48,0,56.41,12.84,7.74,0.07,0.03,0.02,6.65,0.97,5.1,8.29,9.44,5.9,5.88,1.76,0.77,3.63,16.18,7.18,1.21,3,0.91,0.01,12.96,0.71,0.24,1.85,5.95,3.79,2.08,0.52,0.35,0.8,15.67,2.1,1.13,1.3,2.55,1.62,0.67,5.03,2.15,2.71,1.08,0.68,0.89,2.01,1.23,0.39,0.2,0.22,13.01,2.19,6.21,4.56,0.92,1.35,0.55,0.91,0.44,0.68,0.12,0.02,0.13,0.07,3.62,7.99,0.23,1.04,0.01,0.03,0.6,0.03,0.58,0.03,0,14.22
"1838_Martineau,Harriet_Deerbrook_Novel.txt",EN_NOV_3P,116829,116829,16.99,85.61,0,58.21,12.76,7.71,0,0.02,0,6.38,1.3,5.05,7.97,13.13,8.53,7.78,2.67,1.17,3.71,15.77,6.92,1.59,2.76,0.86,0.01,13.13,0.83,0.25,2.09,5.96,3.79,2.1,0.57,0.34,0.76,16.3,1.99,0.96,2.5,2.88,1.56,0.6,4.93,2.43,2.95,1.59,0.68,0.62,1.86,0.88,0.54,0.15,0.3,13.96,2.15,6.5,5.14,0.83,1.05,0.71,0.96,0.41,0.36,0.2,0.03,0.1,0.07,4.27,6.68,0.36,1.05,0.09,0.08,0.51,0,0.89,0.02,0,13.98
"1844_Yonge,Charlotte_Abbeychurch_Novel.txt",EN_NOV_3P,25418,25418,20.45,77.69,0,51.59,10.57,6.72,0.13,0.07,0.07,5.45,0.99,3.85,7.12,9.69,6.15,6.86,1.54,0.43,3.59,15.27,6.84,1.13,2.6,0.75,0.06,12.5,0.9,0.07,2.45,4.93,3.11,1.77,0.41,0.4,0.53,13.83,1.82,0.81,1.17,1.88,0.96,0.53,5.32,1.9,2.69,1.26,0.73,0.69,1.56,0.86,0.32,0.11,0.3,13.75,2.05,7.05,4.43,0.94,1.13,0.69,0.92,0.34,0.4,0.11,0.03,0.15,0.06,5.39,10.41,0.06,3.11,0.04,0.04,0.9,0,1.89,0,0,21.85
"1847_Aguilar,Grace_HomeInfluence_Novel.txt",EN_NOV_3P,113664,113664,19.97,84.77,0,57.21,13.68,9.26,0,0.07,0,8.23,0.95,4.42,5.93,10.72,7.17,6.74,1.85,0.98,4.79,14.31,9.09,1.6,3.24,0.95,0.01,14.35,1.21,0.13,1.48,7.36,4.29,3.02,0.83,0.44,1.06,18.29,2.58,1.19,2.08,2.68,1.88,0.74,5.6,2.81,2.3,0.79,0.63,0.85,1.86,0.87,0.58,0.28,0.13,11.81,1.74,4.93,5.11,0.96,1.75,0.6,0.61,0.26,0.47,0.17,0.01,0.09,0.05,3.31,9.6,0.06,1.06,0.09,0.03,0.35,0,1.02,0.07,0,15.66
"1847_Thackeray,William_VanityFair_Novel.txt",EN_NOV_3P,247616,247616,18.15,81.32,0,54.37,11.84,7.65,0.33,0.27,0.18,6.05,0.82,4.18,8.74,9.87,6.01,5.9,2.48,0.75,3.2,15.32,7.54,1.01,2.32,0.93,0.02,13.19,0.89,0.34,1.96,6.06,3.96,2.06,0.41,0.48,0.82,14.41,1.31,0.89,1.05,1.86,1.3,0.42,6.59,1.62,2.25,1.11,0.49,0.58,1.98,0.93,0.46,0.19,0.47,13.69,2.08,7.04,4.43,1.1,1.07,1.03,0.95,0.77,0.45,0.19,0.04,0.08,0.06,4,7.19,0.2,0.82,0.15,0.11,0.77,0,1.09,0.17,0.02,14.71
"1848_Gaskell,Elizabeth_MaryBarton_Novel.txt",EN_NOV_3P,100069,100069,16.29,84.8,0,56.71,12.77,8.83,0.14,0.07,0.12,7.51,0.98,3.95,7.57,11.04,6.67,6.98,2.07,0.95,3.74,15.85,7.67,1.27,2.76,0.93,0.01,12.96,0.62,0.21,1.01,5.71,2.96,2.69,0.8,0.47,0.99,16.45,2.35,0.98,1.72,2.47,1.41,0.67,5.61,2.39,3.34,1.31,0.96,0.95,2.55,1.37,0.59,0.28,0.34,14.72,2.21,7.07,5.26,1.27,1.34,0.38,0.78,0.49,0.32,0.41,0.07,0.09,0.11,4.35,7.95,0.07,1.32,0.14,0.22,0.72,0.02,0.89,0.21,0.05,16.14
"1849_Kingsley,Charles_AltonLocke_Novel.txt",EN_NOV_3P,102368,102368,17.14,84.18,0,58.15,13.85,9.39,4.84,0.53,0.29,2.29,1.44,4.46,7.75,9.93,6.14,5.24,2.91,0.91,3.48,15.69,8.28,1.41,2.88,1.11,0.03,8.24,0.33,0.1,1,5.52,3.1,2.38,0.5,0.68,0.64,16.83,2.09,1,1.32,2.36,1.67,0.59,6.35,2.58,2.63,1.21,0.63,0.61,2.12,1.17,0.5,0.16,0.34,13.24,1.71,6.82,4.65,1.68,1.38,0.71,0.53,0.79,0.98,0.19,0.06,0.12,0.14,3.02,9.4,0.14,1.2,0.35,0.35,0.84,0.04,0.58,0.08,0.31,16.38
"1850_Aguilar,Grace_ValeofCedars_Novel.txt",EN_NOV_3P,67027,67027,22.14,79.91,0,54.9,11.46,7.5,0.01,0.18,0.02,6.32,0.96,3.96,8.45,8.54,5.97,5.71,1.29,0.72,3.67,15.09,8.17,1.32,2.82,0.88,0.02,10.95,0.49,0.12,0.56,6.56,3.62,2.81,0.75,0.68,0.83,16.13,2.2,1.06,1.42,2.08,1.62,0.85,5.44,2.31,2.34,0.86,0.6,0.78,2.25,1.32,0.51,0.35,0.09,11.57,1.62,5.5,4.44,0.77,2.01,0.33,0.28,0.18,0.91,0.46,0.03,0.07,0.04,2.87,9.33,0.17,1.5,0.11,0.1,0.27,0.01,0.69,0.04,0.02,15.15
"1850_Hawthorne,Nathaniel_TheScarletLetter_Novel.txt",EN_NOV_3P,68701,68701,20.12,80.46,0,55.79,11.13,5.89,0.57,0.18,0.03,4.27,0.85,5.24,9.68,8.6,6.05,5.1,1.56,0.96,3.55,16.1,7.29,1.11,2.73,0.76,0.01,8.81,0.3,0.13,1.25,5.11,2.94,2.11,0.54,0.46,0.61,15.24,1.82,1.05,1.23,2.59,1.48,0.55,5.61,2.13,2.41,1.2,0.44,0.57,2.07,1.17,0.64,0.2,0.13,12.89,1.54,6.75,4.61,0.96,1.18,0.53,0.4,0.35,1.08,0.29,0.02,0.08,0.16,3.3,9.16,0.06,0.59,0.08,0.15,0.79,0,0.64,0.02,0,14.81
"1850_Yonge,Charlotte_Henrietta'sWish_Novel.txt",EN_NOV_3P,52560,52560,19.25,84.45,0,57.08,12.69,8.54,0,0.03,0,7.6,0.91,4.15,7.06,10.61,6.73,7.1,1.59,0.83,3.98,16.02,8.2,1.37,2.99,0.87,0.02,13.85,1.86,0.09,0.93,5.82,3.56,2.17,0.64,0.4,0.72,16.46,1.97,1.01,1.61,2.31,1.41,0.56,5.99,2.53,2.94,1.29,0.79,0.82,1.79,1.08,0.39,0.13,0.23,14.43,2.23,6.93,5.12,0.88,1.43,0.65,0.77,0.25,0.38,0.17,0.01,0.17,0.07,3.67,9.23,0.14,1.11,0.06,0.07,0.49,0,0.67,0.01,0.01,15.46
"1851_Hawthorne,Nathaniel_TheHouseoftheSevenGables_Novel.txt",EN_NOV_3P,82077,82077,21.11,80.14,0,55.56,10.52,5.49,0.01,0.32,0.1,4.25,0.81,5.03,9.8,8.66,6.1,4.79,1.95,0.92,3.6,16.35,7.12,1.11,2.65,1.01,0.03,8.37,0.34,0.15,0.97,5.04,3.09,1.85,0.44,0.41,0.61,15.05,1.71,1.11,1.23,2.79,1.41,0.48,5.41,2.2,2.45,1.13,0.42,0.66,1.95,1.04,0.45,0.15,0.34,13.29,1.57,7.03,4.64,0.79,1.18,0.79,0.98,0.62,0.47,0.32,0.04,0.1,0.14,3.19,10.11,0.02,0.77,0.14,0.29,1.01,0,0.73,0.07,0,16.39
"1853_Craik,Dinah_Agatha'sHusband_Novel.txt",EN_NOV_3P,89649,89649,17.93,82.77,0,53.26,12.67,8.37,0.01,0.03,0.02,7.68,0.63,4.3,7.31,10.1,5.34,6.9,1.88,0.53,4.25,14.2,6.87,1.41,2.82,1.15,0.02,13.25,1.08,0.17,1.24,6.53,3.74,2.69,0.71,0.42,1.01,15.55,2.1,0.94,1.17,2.58,1.75,0.7,4.99,2.38,4.07,1.78,0.9,1.31,2.81,1.71,0.6,0.34,0.19,14.98,2.28,7.09,5.65,0.5,1.12,0.48,0.97,0.2,0.34,0.23,0.03,0.06,0.21,5.04,7.89,0.11,0.63,0.08,0.19,0.82,0.02,0.83,0.02,0,15.66
"1853_Kingsley,Charles_Hypatia_Novel.txt",EN_NOV_3P,74070,74070,18.67,81.03,0,55.45,11.45,7.55,0.16,0.07,0.1,5.99,1.24,3.9,9.03,8.21,4.85,5.34,1.4,0.69,2.84,16.32,8.21,1.13,2.57,1.09,0.03,10.57,0.21,0.13,0.88,5.59,2.94,2.61,0.63,0.76,0.74,15.68,1.74,0.82,1.18,1.99,1.28,0.58,6.92,2.08,3,1.33,0.77,0.79,2.6,1.82,0.38,0.18,0.26,14.31,2.01,7.54,4.79,0.72,1.18,0.53,0.52,0.33,1.24,0.25,0.05,0.1,0.13,3.62,9.46,0.18,1.02,0.57,0.33,0.75,0.01,1.24,0.01,0,17.2
"1853_Stowe,HarrietBeecher_UncleTom'sCabin_Novel.txt",EN_NOV_3P,97317,97317,18.15,80.84,0,53.49,11.04,7.12,0.02,0.21,0.15,5.92,0.82,3.92,8.89,8.82,5.04,5.64,2.05,0.51,2.9,16.06,7.49,0.78,2.53,0.87,0.02,11.28,0.57,0.13,1.4,5.52,3.05,2.43,0.54,0.44,1.04,14.89,1.45,0.73,0.84,2.03,1.34,0.61,7.13,1.43,3.56,1.51,0.76,1.17,2.9,2.01,0.48,0.13,0.32,14.62,2.14,7.93,4.44,0.97,1.14,0.7,0.83,0.51,0.73,0.24,0.03,0.09,0.14,4.63,11.6,0.05,1.43,0.12,0.12,0.72,0.03,0.56,0.02,0.05,19.35
"1853_Yonge,Charlotte_TheHeirofRedcliffe_Novel.txt",EN_NOV_3P,135305,135305,17.64,85.22,0,57.36,13.26,9.26,0.09,0.02,0.04,8.32,0.79,4,6.62,12.07,7.61,7.93,1.97,0.9,3.93,15.64,8.28,1.51,2.69,0.83,0.01,14.62,0.76,0.13,2.09,6.19,3.78,2.36,0.67,0.41,0.85,16.72,2.13,1.16,1.87,2.11,1.4,0.64,5.94,2.42,3.01,1.38,0.78,0.79,1.85,1.04,0.49,0.15,0.19,14.04,2.18,6.73,5,0.84,1.39,0.67,0.73,0.32,0.35,0.17,0.03,0.12,0.1,4.25,9.62,0.07,1.25,0.07,0.07,0.57,0.02,1.47,0.01,0,17.4
"1854_Gaskell,Elizabeth_NorthandSouth_Novel.txt",EN_NOV_3P,104445,104445,16.48,84.48,0,56.53,13.88,9.73,0.64,0.13,0.07,7.86,1.03,4.15,6.62,11.49,6.77,7.28,2.3,0.87,3.67,15.78,7.48,1.33,2.67,0.91,0.01,14.11,0.83,0.16,1.58,5.47,3,2.41,0.68,0.43,0.78,16.39,2.23,1.01,1.87,2.48,1.47,0.63,5.44,2.69,3.41,1.43,0.95,0.92,2.34,1.26,0.64,0.16,0.29,14.74,2.36,7.35,4.94,1,1.24,0.46,0.84,0.39,0.21,0.2,0.07,0.13,0.12,5.28,7.16,0.18,1.29,0.13,0.15,0.74,0.03,2.73,0.05,0,17.81
