filenames,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"EN_1850_Yonge,Charlotte_Henrietta'sWish_Novel.txt",EN_NOV,87949,20.21,16.58,86.78,0,59.32,15.45,10.73,1.94,0.39,1.37,6.22,0.81,4.73,5.86,14.78,8.98,6.83,5.02,1.55,4.62,14.06,7.69,2.05,2.88,0.86,0.03,14.68,1.52,0.12,0.87,6.07,3.93,2.07,0.56,0.4,0.64,17.1,2.16,1.2,2,2.39,1.75,0.49,5.36,3.03,3.49,1.17,1.62,0.65,1.53,0.86,0.39,0.12,0.21,12.9,2.08,5.78,4.94,0.82,1.38,0.59,0.63,0.31,0.39,0.16,0.18,0.28,0.12,3.82,9.31,0.14,0.98,0.52,0.63,0.84,4.67,0.93,0.01,0,21.51
"EN_1851_Hawthorne,Nathaniel_TheHouseoftheSevenGables_Novel.txt",EN_NOV,102984,22.46,21.55,82,0,56.4,11.99,6.85,1.02,0.42,0.69,3.94,0.77,5.15,9.05,10.2,6.84,4.64,3.31,1.14,3.75,15.62,7.03,1.34,2.61,0.96,0.02,9.43,0.47,0.16,1.02,5.31,3.32,1.91,0.44,0.41,0.66,15.44,1.95,1.17,1.38,2.78,1.52,0.48,5.22,2.3,2.64,1.12,0.7,0.62,1.84,0.97,0.42,0.15,0.33,13.04,1.57,6.67,4.75,0.79,1.16,0.76,0.97,0.67,0.5,0.34,0.08,0.14,0.14,3.25,10.6,0.02,0.77,0.33,0.98,1.71,1.78,0.87,0.07,0,19.71
"EN_1851_Melville,Hermann_MobyDick_Novel.txt",EN_NOV,214075,21.23,19.31,77.37,0.1,55.01,11.67,6.66,1.57,0.43,0.97,2.83,0.85,5.02,9.13,8.85,5.76,3.46,3.68,0.91,4.09,14.73,6.95,1.27,2.99,1.27,0.11,7.71,0.09,0.14,0.68,3.78,2.07,1.69,0.31,0.51,0.48,13.9,1.44,0.88,0.93,2.41,1.69,0.46,4.89,2.23,2.88,1.32,0.68,0.78,2.43,1.6,0.37,0.17,0.38,14.08,1.62,7.39,5.1,0.61,0.95,0.53,0.28,0.33,0.53,0.37,0.13,0.11,0.24,3.59,8.98,0.09,1.95,0.47,0.83,2.16,1.44,1.36,0.1,0.02,20.14
"EN_1852_Collins,Wilkie_Basil_Novel.txt",EN_NOV,114275,20.16,18.64,88,0,60.07,17.88,13.28,6.59,0.56,1.54,4.08,0.52,4.6,6.92,12.21,7.23,6.02,4.09,1.15,4.01,15.81,6.5,1.51,2.5,0.86,0.02,11.88,0.78,0.16,1.01,5.32,2.95,2.31,0.68,0.49,0.66,15.6,2.44,1.19,1.47,2.35,1.61,0.74,4.62,2.05,3.26,1.31,1.18,0.73,1.9,0.98,0.62,0.16,0.16,15.57,2.08,7.12,6.32,1.04,1.45,0.55,0.84,0.38,0.31,0.25,0.08,0.1,0.08,4.05,7.85,0.29,1.34,0.41,0.6,0.98,1.45,1.02,0.11,0.01,17.8
"EN_1853_Craik,Dinah_Agatha'sHusband_Novel.txt",EN_NOV,137097,14.02,18.08,85.97,0,56.21,15.55,11.04,2.37,0.41,1.46,6.2,0.59,4.51,6.07,13.62,7.71,6.47,4.79,1.32,4.57,12.95,6.56,1.97,2.76,1.07,0.02,14.71,1.28,0.2,1.27,6.71,4.13,2.49,0.59,0.42,0.95,16.46,2.33,1.06,1.64,2.74,1.99,0.64,4.67,2.71,3.8,1.47,1.3,0.97,2.25,1.21,0.51,0.37,0.18,13.79,2.16,6.03,5.6,0.57,1.11,0.43,0.83,0.4,0.37,0.21,0.19,0.13,0.17,5.77,8.34,0.1,0.68,0.75,0.75,1.43,4.8,1.14,0.03,0,23.21
"EN_1853_Kingsley,Charles_Hypatia_Novel.txt",EN_NOV,163468,16.6,17.52,83.99,0,58.42,14.91,10.19,2.47,0.52,1.6,4.4,1.21,4.73,7.86,11.16,7,4.33,4.37,1.4,3.33,14.71,7.63,1.67,2.58,1.06,0.03,12.01,0.39,0.17,1.01,5.79,3.32,2.44,0.47,0.81,0.62,15.97,1.86,1.08,1.49,2.2,1.59,0.6,5.89,2.65,2.69,1.05,0.98,0.55,2.02,1.25,0.35,0.19,0.27,12.25,1.77,5.95,4.56,0.82,1.23,0.52,0.37,0.46,1.59,0.31,0.18,0.16,0.16,5.46,9.11,0.17,0.89,1.21,1.34,1.29,0.09,4.24,0.01,0,23.26
"EN_1853_Stowe,HarrietBeecher_UncleTom'sCabin_Novel.txt",EN_NOV,181314,16.82,15.48,83.52,0.01,55.79,15.1,10.56,2.75,0.53,1.62,4.74,0.91,4.54,6.8,14.14,7.78,5.9,5.9,1.28,3.65,13.91,7.25,1.73,2.56,0.84,0.08,13.29,0.58,0.17,1.28,5.42,3.24,2.14,0.42,0.47,0.79,15.6,1.75,0.98,1.49,2.33,1.69,0.57,6.12,1.84,4.14,1.28,1.89,0.9,2.19,1.38,0.4,0.15,0.29,13.12,2.04,6.53,4.38,0.91,1.06,0.56,0.59,0.77,0.94,0.27,0.11,0.25,0.15,4.36,12.02,0.04,1.55,0.63,1.06,0.96,4.73,3.19,0.02,0.04,28.21
"EN_1853_Yonge,Charlotte_TheHeirofRedcliffe_Novel.txt",EN_NOV,234700,17.41,16.14,87.84,0.02,59.9,16.3,11.58,2.25,0.29,1.49,6.87,0.67,4.72,5.63,15.79,9.65,7.47,5.3,1.56,4.42,14,7.49,2.2,2.68,0.84,0.01,15.51,0.63,0.14,1.78,6.38,4.05,2.28,0.58,0.43,0.75,17.29,2.44,1.25,2.32,2.37,1.76,0.59,5.06,2.83,3.46,1.19,1.61,0.6,1.5,0.77,0.46,0.13,0.16,12.41,1.95,5.65,4.71,0.78,1.26,0.6,0.54,0.4,0.35,0.16,0.24,0.18,0.13,4.54,9.04,0.06,1.14,0.6,0.62,0.91,0.09,5.7,0.01,0,22.32
"EN_1854_Gaskell,Elizabeth_NorthandSouth_Novel.txt",EN_NOV,182325,15.24,15.91,87.08,0,58.94,16.32,11.8,2.86,0.42,1.27,6.31,0.94,4.52,5.87,15.14,9.04,6.65,5.6,1.57,4.11,14.43,7.16,1.98,2.65,0.89,0.01,14.7,0.69,0.18,1.5,5.64,3.31,2.27,0.58,0.41,0.75,17.03,2.44,1.11,2.17,2.7,1.72,0.57,4.99,2.99,3.44,1.18,1.45,0.72,1.98,0.93,0.6,0.15,0.31,13.35,2.19,6.33,4.75,1.05,1.22,0.41,0.68,0.52,0.29,0.22,0.23,0.17,0.14,5.51,7.61,0.14,1.21,0.48,0.63,1.29,0.12,5.66,0.06,0.02,22.21
"EN_1855_Trollope,FrancesMilton_TheWidowBarnaby_Novel.txt",EN_NOV,196245,22.4,18.52,86.94,0.02,59.59,16.48,11.24,3.01,0.3,1.83,5.51,0.59,5.23,6.46,13.24,8.34,4.99,5.2,1.7,4.22,14.65,6.92,1.85,2.9,0.95,0.01,14.23,0.84,0.27,1.7,6.59,4.68,1.87,0.4,0.29,0.81,16.73,2.49,1.29,1.9,2.86,2.01,0.54,4.43,2.61,2.5,0.98,0.94,0.51,1.37,0.7,0.3,0.2,0.18,11.89,1.85,5.3,4.61,0.91,1.38,0.62,0.56,0.68,0.43,0.11,0.14,0.21,0.09,7.72,8.82,0.05,0.97,0.53,0.56,1.2,2.87,0.83,0.05,0,23.14
"EN_1856_Craik,Dinah_JohnHalifax_Novel.txt",EN_NOV,175995,13.92,16.96,86.21,0.01,56.69,16.06,11.56,3.72,1.12,1.3,4.85,0.56,4.5,6.27,13.47,7.72,6.49,4.51,1.39,4.28,12.92,6.53,2,2.71,1.16,0.02,13.94,1.12,0.23,1.71,6.06,4.02,2,0.46,0.37,0.7,16.2,1.99,1.02,1.69,2.61,1.91,0.64,4.99,2.61,3.65,1.5,1.28,0.8,2.06,1.04,0.56,0.23,0.25,14.26,2.06,6.32,5.87,0.72,1.09,0.55,0.86,0.53,0.51,0.28,0.17,0.15,0.15,5.85,8.69,0.14,1.05,0.79,0.69,1.68,4.88,1.33,0.03,0,24.4
"EN_1857_Trollope,Anthony_BarchesterTowers_Novel.txt",EN_NOV,198099,20.05,17.45,86.94,0.02,60.18,15.48,10.38,1.48,0.36,1.06,6.77,0.71,5.09,7.08,14.57,9.69,6.82,4.49,1.73,4.31,14.34,7.04,2.22,2.54,0.78,0.01,15.51,0.64,0.21,2.42,5.73,3.88,1.8,0.33,0.51,0.54,16.54,2.12,1.18,2.09,2.45,1.71,0.51,4.6,2.87,2.65,0.74,1.26,0.58,1.74,0.75,0.58,0.19,0.26,11.25,1.58,5.61,3.9,1.14,1.4,0.48,0.65,0.41,1.01,0.11,0.17,0.19,0.06,4.36,6.89,0.06,0.97,0.41,0.24,0.86,0.04,3.79,0.01,0.01,17.3
"EN_1859_Dickens,Charles_ATaleofTwoCities_Novel.txt",EN_NOV,136268,16.17,17.18,85.17,0,58.55,14.77,9.73,2.36,0.28,1.31,4.82,0.96,5.05,8.26,12.3,7.48,6.2,4.11,0.97,3.49,15.14,6.97,1.6,2.24,1.14,0.02,12.21,0.54,0.15,1.41,4.75,2.69,2.04,0.5,0.39,0.75,14.68,1.72,0.89,1.27,2.05,1.34,0.66,5.71,1.96,3.5,1.28,1.25,0.85,2.65,1.6,0.56,0.15,0.41,14.49,2.02,7.49,4.87,1,1.05,0.69,0.59,0.53,0.39,0.28,0.15,0.14,0.12,4.84,9.63,0.18,0.81,0.67,0.7,1.16,4.15,0.93,0.1,0.01,22.78
"EN_1860_Collins,Wilkie_TheWomaninWhite_Novel.txt",EN_NOV,245651,16.84,18.44,87.33,0.01,59.2,16.86,12.41,5.52,0.72,1.24,4.43,0.51,4.45,7.71,12.4,7.21,6.03,4.44,0.99,3.26,15.88,5.78,1.42,2.38,1.1,0.01,12.71,0.48,0.2,1.65,5.25,2.86,2.34,0.69,0.38,0.81,14.99,2.43,1.08,1.38,2.25,1.45,0.76,4.76,1.81,3.08,1.13,1.2,0.67,1.69,0.97,0.5,0.08,0.19,14.83,2.09,7.22,5.34,0.97,1.34,0.43,0.83,0.35,0.3,0.26,0.15,0.1,0.07,5.03,6.92,0.03,0.16,0.58,0.38,1,2.56,1.08,0.14,0,17.6
"EN_1860_Eliot,George_TheMillontheFloss_Novel.txt",EN_NOV,208271,19.9,16.36,85.58,0,57.8,15.38,10.3,2.43,0.37,1.6,5.16,0.73,5.08,6.86,14.72,8.99,6.57,5.29,1.53,3.82,14.57,6.81,2.07,2.45,0.8,0.02,13.64,0.99,0.18,1.48,5.58,3.37,2.17,0.49,0.51,0.66,16.52,2.35,1.15,2.1,2.55,1.58,0.53,5.1,2.56,3.67,1.26,1.47,0.81,1.9,0.98,0.47,0.2,0.28,13.04,2.09,6.17,4.77,0.97,1.13,0.57,0.56,0.69,0.32,0.15,0.25,0.2,0.17,4.4,8.21,0.05,1.31,0.41,0.24,2.56,3.3,3.1,0.02,0.01,22.55
"EN_1861_Dickens,Charles_GreatExpectations_Novel.txt",EN_NOV,185322,17.4,15.63,86.88,0,60.85,17.68,12.63,5.9,0.71,1.45,4.06,0.5,5.05,6.79,14.28,8.19,7.65,4.32,1.13,3.96,14.99,7.74,1.68,2.24,0.93,0.02,11.38,0.3,0.15,1.23,4.46,2.61,1.83,0.45,0.36,0.66,16.51,2.17,1.01,1.72,2.37,1.39,0.6,6.34,2.21,3.75,1.42,1.33,0.93,2.11,1.29,0.34,0.1,0.42,14.96,2.27,7.32,5.22,0.72,0.98,0.61,0.72,0.46,0.25,0.18,0.15,0.16,0.13,4.6,9.2,0.06,0.68,0.66,0.53,1.12,4.24,1.45,0.13,0,22.32
"EN_1862_Braddon,Mary_LadyAudley'sSecret_Novel.txt",EN_NOV,149239,18.65,17.31,84.46,0.03,56.33,15.64,11.07,3.29,0.18,1.42,5.77,0.41,4.57,7.91,12.42,7.36,5.95,4.41,1.19,3.05,14.63,6.15,1.39,1.8,1.04,0.01,13.78,0.66,0.23,2.01,5.53,2.96,2.53,0.58,0.57,0.87,13.99,2.12,0.9,1.46,2.28,1.15,0.56,4.8,1.86,3.43,1.42,1.1,0.8,2.3,1.23,0.56,0.17,0.38,13.35,1.99,6.69,4.55,0.75,0.96,0.59,0.98,0.5,0.32,0.37,0.17,0.13,0.1,4.57,7.44,0.05,0.94,0.55,0.27,1.9,3.73,1.62,0.01,0,20.25
"EN_1862_Eliot,George_Romola_Novel.txt",EN_NOV,227610,25.06,18.15,83.47,0.02,57.81,13.8,8.87,1.54,0.33,1.12,5.09,0.79,4.94,8.51,12.77,8.09,6.53,3.87,1.3,3.3,15.41,6.34,1.57,2.19,0.78,0.02,11.34,0.37,0.11,0.7,5.28,3.26,1.98,0.52,0.57,0.49,15.53,2.15,1.06,1.71,2.34,1.31,0.62,5.05,2.48,3.56,1.37,1.2,0.86,2.11,1.27,0.49,0.18,0.22,12.94,2.03,6.37,4.53,0.86,1.17,0.47,0.33,0.46,0.8,0.22,0.13,0.13,0.15,3.43,6.91,0.35,0.85,0.35,0.25,0.98,2.14,0.92,0.03,0,15.84
"EN_1864_Braddon,Mary_HenryDunbar_Novel.txt",EN_NOV,157250,17.94,17.42,84.65,0.01,56.83,14.21,9.83,2.92,0.24,1.33,4.94,0.39,4.38,8.78,12.96,7.77,6.61,4.35,1.16,3.46,14.71,6.32,1.35,2.01,1.14,0.02,12.62,0.57,0.23,1.97,5.17,3.05,2.08,0.52,0.46,0.72,13.85,1.95,0.83,1.38,2.3,1.22,0.54,4.8,1.97,3.22,1.41,1.02,0.66,2.07,1.17,0.38,0.25,0.32,13.78,2.02,6.77,4.86,0.97,1.06,0.55,0.79,0.79,0.33,0.41,0.17,0.12,0.1,4.86,7,0.2,1.2,0.47,0.28,3.68,2.92,2.1,0,0.02,21.45
"EN_1865_Carroll,Lewis_Alice'sAdventureinWonderland_Novel.txt",EN_NOV,26626,16.56,12.79,88.05,0,59.9,15.94,9.96,2.55,0.23,1.78,4.33,1.06,5.99,8.71,16.39,8.38,8.07,5.77,1.36,5.07,13.61,7.36,2.15,2.42,1.27,0.05,12.3,0.09,0.06,0.33,4.58,2.39,2.14,0.57,0.77,0.54,16.39,2.54,1.12,1.71,2.62,1.68,0.46,5.2,2.41,5.19,1.45,3.01,0.74,2.08,1.32,0.23,0.09,0.46,15.66,2.49,7.43,5.66,0.68,1.46,0.81,0.6,0.26,0.06,0.14,0.23,0.26,0.22,3.66,9.08,0.88,0.73,0.76,1.69,3.4,0.42,10.78,0.22,0.13,31.08
"EN_1869_Alcott,Louisa_LittleWomen_Novel.txt",EN_NOV,186316,18.48,14.24,86.86,0,56.78,15.48,11.07,3.07,0.53,1.55,5.06,0.86,4.41,6.66,14.46,7.97,6.13,5.84,1.34,3.96,13.39,8.75,2.08,2.34,0.91,0.03,13.65,0.69,0.22,1.3,7.55,5.38,2.12,0.49,0.41,0.76,16.76,2.03,1.05,1.81,2.31,1.39,0.64,6.47,2.45,3.75,1.39,1.21,0.96,2.28,1.25,0.44,0.29,0.33,13.18,2.2,5.78,5.19,1.03,1.33,0.85,0.72,0.48,0.44,0.14,0.19,0.21,0.2,4.8,10.14,0.01,0.02,0.46,0.4,0.56,3.4,2.87,0.02,0.08,22.53
"EN_1869_Blackmore,R.D._LornaDoone_Novel.txt",EN_NOV,272940,26.7,12.56,86.75,0.01,61.9,15.57,10.85,4.64,0.85,1.06,3.34,0.95,4.72,6.65,12.26,7.4,5.54,3.95,1.32,4.72,15.55,9.11,1.95,3.16,1.05,0.03,10.25,0.58,0.1,0.98,5.53,3.45,2.05,0.48,0.59,0.55,17.96,1.82,1.13,1.81,2.61,1.88,0.58,6.68,2.82,3.03,1.26,0.85,0.8,2.05,1.11,0.32,0.22,0.44,12.96,2.05,6.16,4.67,0.72,1.24,0.48,0.47,0.48,0.44,0.23,0.11,0.19,0.16,3.28,9.49,0.14,1.6,0.26,0.22,1.09,0.11,2.45,0.34,0.01,18.84
"EN_1869_Trollope,Anthony_PhineasFinn_Novel.txt",EN_NOV,261464,14.81,15.55,88.42,0.02,62.71,17.43,11.66,2.83,0.31,1.6,6.37,0.54,5.78,6.03,17.14,11.37,7.36,5.89,2.25,4.47,14.2,6.92,2.37,2.36,0.95,0.01,15.81,0.55,0.3,2.1,4.99,3.28,1.68,0.3,0.46,0.5,17.16,2.4,1.24,2.4,2.82,1.71,0.5,4.2,3.04,2.58,0.6,1.47,0.48,1.24,0.54,0.31,0.22,0.18,11.72,1.74,5.43,4.4,1.25,1.24,0.38,0.51,0.47,0.71,0.08,0.11,0.15,0.07,5.97,6.66,0.01,0.69,0.59,0.2,0.65,4.15,0.97,0,0,19.63
"EN_1871_Carroll,Lewis_ThroughtheLookingGlass.txt",EN_NOV,29329,14.29,12.75,87.66,0.01,58.96,16.51,10.88,2.77,0.3,2.33,4.54,0.93,5.63,8.15,16.78,8.74,7.45,6.74,1.36,5.11,13.12,7.19,2.05,2.43,1.27,0.04,12.48,0.05,0.05,0.26,4.88,2.74,2.1,0.57,0.68,0.57,15.64,2.24,0.9,2.06,2.53,1.66,0.54,4.99,2.25,5.91,2.08,2.83,1.06,2.37,1.49,0.23,0.26,0.45,15,2.44,7.09,5.5,0.43,1.66,0.78,0.32,0.27,0.03,0.08,0.19,0.23,0.28,4.52,8.37,0.87,0.24,0.86,1.67,1.45,0.93,11.97,0.17,0.43,31
"EN_1874_Hardy,Thomas_FarFromtheMaddingCrowd_Novel.txt",EN_NOV,139126,15.49,17.18,83.07,0.01,56.97,13.49,8.96,2.31,0.24,1.34,4.42,0.65,4.52,8.68,12.97,7.97,6.24,4.45,1.15,3.96,14.58,6.34,1.89,2.32,1.06,0.02,10.88,0.22,0.12,1.1,4.83,2.92,1.84,0.42,0.35,0.64,14.46,1.88,0.96,1.42,2.26,1.41,0.57,4.85,2.03,3.6,1.24,1.51,0.75,1.89,1.16,0.36,0.2,0.2,14.39,2.19,7.11,5.07,0.6,0.98,0.92,0.98,0.4,0.4,0.24,0.26,0.23,0.16,5.37,6.92,0.16,0.54,0.54,0.59,1.99,4.34,1.97,0.03,0.01,21.82
"EN_1876_Trollope,FrancesEleanor_ACharmingFellow_Novel.txt",EN_NOV,183592,14.36,18.83,84.94,0,56.95,14.93,10.42,2.42,0.25,1.4,5.82,0.51,4.52,6.7,13.67,8.53,6.08,5.09,1.33,3.6,14.46,6.58,1.98,2.4,0.77,0.02,13.88,0.66,0.2,1.71,5.97,3.7,2.23,0.53,0.45,0.69,16.05,2.29,1.04,1.72,2.66,1.54,0.47,4.8,2.53,3.45,1.19,1.35,0.78,1.95,1.09,0.47,0.15,0.28,11.83,1.72,5.97,4.05,0.93,1.06,0.5,0.64,0.63,0.77,0.14,0.28,0.17,0.12,5.64,7.66,0.05,0.63,0.59,0.77,1.39,3.63,1.81,0.06,0,21.71
"EN_1876_Twain,Mark_TheAdventuresofTomSawyer_Novel.txt",EN_NOV,70705,14.35,15.31,83.52,0.01,56.81,14.58,9.51,1.8,0.37,1.36,4.62,1.36,5.07,8.02,13.66,7.82,6.96,4.54,1.1,4.39,13.15,7.79,1.98,2.32,1.01,0.04,11.53,0.28,0.09,0.96,4.9,2.6,2.25,0.5,0.53,0.76,16.21,1.88,0.88,1.51,2.17,1.42,0.65,6.61,2.09,3.3,1.15,1.32,0.68,2.27,1.37,0.43,0.1,0.39,15.24,2.41,6.84,5.85,0.78,0.99,0.55,0.49,0.42,0.42,0.45,0.26,0.24,0.12,5.71,6.97,0.35,0.91,0.65,0.91,1.79,4.31,3.43,0.27,0.01,24.75
"EN_1877_Sewell,Anna_BlackBeauty_Novel.txt",EN_NOV,59922,23.23,9.29,89.46,0.08,62.05,16.34,12.13,4.71,1.21,1.15,3.99,1.06,4.21,7.27,16.12,9.12,8.27,5.32,1.46,4.74,13.15,9.08,1.99,2.63,1.21,0.03,11.93,0.25,0.18,1.29,5.19,3.43,1.75,0.41,0.41,0.41,18.19,1.51,1.03,2.06,2.53,1.5,0.76,7.37,3.07,3.76,1.18,1.56,0.97,2.04,1.17,0.51,0.06,0.33,15.28,2.82,6.67,5.73,0.74,1.31,0.43,0.54,0.53,0.26,0.14,0.13,0.3,0.15,3.69,7.73,0.06,1.84,0.26,0.38,0.91,2.9,1.3,0.01,0,18.7
"EN_1881_James,Henry_PortraitofaLady_Novel.txt",EN_NOV,224421,14.92,17.17,88.1,0,60.8,19.46,13.64,3.19,0.25,2.19,7.41,0.59,5.83,6.34,16.86,10.35,7.55,6.53,1.68,4.26,13.73,5.67,2.55,2.37,0.82,0.01,15.92,0.61,0.25,1.19,6.2,4.28,1.85,0.39,0.37,0.63,16.09,3.01,1.17,2.29,2.75,1.74,0.51,3.51,2.73,3.2,1.16,1.2,0.72,1.2,0.55,0.36,0.15,0.14,11.71,1.81,5.3,4.62,0.68,1.17,0.54,0.44,0.41,0.4,0.1,0.29,0.19,0.11,5.83,5.55,0.12,1.44,0.59,0.31,0.62,4.99,3.12,0.04,0,22.38
"EN_1882_Stevenson,RobertLouis_TreasureIsland_Novel.txt",EN_NOV,68323,17.76,12.96,85.05,0.06,59.55,15.1,11.07,4.45,1.17,1.61,3.1,0.75,4.02,9.08,12.72,7.62,6.92,3.88,1.12,4,14.23,7.75,1.49,2.57,1.41,0.06,10.78,0.12,0.22,0.95,4.34,2.46,1.87,0.41,0.51,0.58,15.34,1.33,0.72,1.31,1.99,1.35,0.6,6.86,2.02,3.93,1.43,1.49,1,2.76,1.59,0.7,0.1,0.44,14.97,2.26,7.4,5.33,0.74,0.79,0.69,0.37,0.4,0.26,0.29,0.1,0.22,0.24,4.82,9.4,0.09,0.97,0.41,0.44,1.15,3.62,2.29,0.02,0.01,22.73
"EN_1883_Braddon,Mary_TheGoldenCalf_Novel.txt",EN_NOV,161346,17.65,17.71,84.38,0,56.42,13.92,9.75,2.23,0.37,1.53,5.05,0.59,4.17,7.57,13.72,8.43,6.31,5.1,1.2,3.58,14.24,6.52,1.75,2.19,0.99,0.02,12.74,0.79,0.23,1.28,6.39,4.03,2.31,0.42,0.49,0.86,14.71,1.95,0.94,1.64,2.19,1.55,0.43,5,2.21,2.83,1.13,0.93,0.62,2.21,0.77,0.73,0.25,0.5,13.12,1.9,6.26,4.88,0.98,1.09,0.83,0.93,0.59,0.48,0.21,0.19,0.12,0.13,4.87,7.25,0.05,0.85,0.52,0.29,1.69,0.06,5.27,0,0,20.12
"EN_1884_Lyall,Edna_WeTwo_Novel.txt",EN_NOV,170894,17.42,17.19,87.2,0.01,58.23,14.93,10.28,1.72,0.4,1.34,6.02,0.81,4.65,7.45,13.93,8.38,7.08,4.47,1.31,4.36,14.01,6.33,1.56,2.78,1.13,0.02,13.92,0.63,0.17,1.06,6.51,3.78,2.66,0.62,0.7,0.7,16.38,2.36,1.07,1.83,2.5,1.99,0.55,4.73,2.43,3.7,1.41,1.41,0.77,1.94,0.88,0.69,0.22,0.16,13.39,1.86,6.25,5.2,1.11,1.26,0.57,0.58,0.3,0.64,0.24,0.21,0.16,0.12,4.69,7.43,0.07,0.72,0.54,0.54,0.93,3.76,1.29,0.01,0.01,19.59
"EN_1884_Twain,Mark_TheAdventuresofHuckleberryFinn_Novel.txt",EN_NOV,111004,19.11,9.81,85.86,0.01,61.46,16.94,11.9,4.31,1.12,1.51,3.64,1.32,5.04,7.25,14.42,7.93,6.24,5.85,1.02,5.14,13.33,10.03,2.67,2.51,1.24,0.21,11.77,0.35,0.08,0.71,3.53,2.16,1.37,0.21,0.32,0.4,18.33,1.31,1.11,1.8,2.19,1.69,0.45,8.62,2.09,3.66,1.22,1.67,0.64,1.74,1.05,0.28,0.08,0.37,15.67,2.33,7.8,5.29,0.53,0.84,0.56,0.56,0.66,0.18,0.31,0.15,0.43,0.2,4.3,7.23,0.39,1.41,0.66,0.46,1.78,2.87,5.14,0.02,0,23.48
"EN_1885_Barr,Amelia_JanVeeder'sWife_Novel.txt",EN_NOV,64938,15.14,13.61,85.79,0.51,58.57,16.12,11.83,1.91,0.24,1.73,7.23,0.72,4.29,6.49,14.03,8.52,7.3,4.27,1.48,3.9,12.82,7.76,1.68,2.54,1.03,0.02,14.91,0.72,0.15,0.93,6.18,3.8,2.33,0.39,0.61,0.8,15.73,1.74,0.91,1.6,1.9,1.65,0.57,5.93,2.28,3.04,1.06,1.12,0.72,2.39,1.08,0.62,0.33,0.37,13.14,2.29,5.59,5.18,0.73,1.05,0.56,0.76,0.61,0.63,0.24,0.16,0.21,0.13,5.75,7.31,0.11,0.75,0.53,0.34,0.71,3.35,1.23,0,0,19.77
"EN_1886_Stevenson,RobertLouis_JekyllandHyde_Novel.txt",EN_NOV,25816,19.12,15.86,86.02,0.42,58.93,14.46,9.35,4.26,0.31,1.13,3.23,0.42,5.11,8.96,12.22,7.42,6.59,3.74,1.08,3.75,14.92,7.01,1.29,2.42,1.03,0.05,9.36,0.06,0.31,1.39,5.29,2.73,2.53,0.69,0.69,0.61,15.2,2.06,0.99,1.29,2.2,1.29,0.46,5.93,2.06,3.21,1.21,1.11,0.72,2.36,1.22,0.8,0.1,0.28,13.98,2,6.58,5.26,1.32,0.88,0.69,0.89,0.41,0.46,0.32,0.11,0.21,0.17,4.6,8.17,0.22,2,0.47,0.2,1,3.35,0.74,0.33,0,20.99
"EN_1887_Bellamy,Edward_LookingBackward_Novel.txt",EN_NOV,78497,22.89,20.44,87.01,0.41,59.82,13.52,7.71,3.04,0.84,1.43,1.31,1.08,5.81,8.76,11.73,8.18,4.72,4.67,1.24,3.61,16.19,6.39,1.75,3.2,1.14,0.02,9.42,0.22,0.16,1.39,4.99,3.23,1.69,0.36,0.39,0.48,16.31,2.44,1.58,1.76,2.88,1.98,0.61,3.97,2.58,1.71,0.55,0.69,0.33,1.54,0.56,0.68,0.13,0.18,12.04,1.25,5.91,4.55,3.17,2.13,0.61,0.41,1.22,0.32,0.11,0.11,0.14,0.1,4.01,7.6,0.02,0.23,0.36,0.12,0.59,2.66,0.38,0.43,0,16.59
"EN_1888_Trollope,FrancesEleanor_ThatUnfortunateMarriage_Novel.txt",EN_NOV,168668,13.21,19.45,85.3,0,56.7,14.91,10.33,2.2,0.25,1.38,5.95,0.54,4.57,6.15,14.37,9.26,5.98,5.12,1.98,3.77,14.2,6.25,2.04,2.42,0.82,0.02,15.14,1.08,0.19,2.23,6.19,4.06,2.09,0.49,0.36,0.72,16.84,2.56,0.97,1.85,3.24,1.57,0.51,4.45,2.66,3.05,0.95,1.35,0.68,1.56,0.88,0.35,0.14,0.21,11.78,1.63,5.77,4.28,1.15,1.07,0.61,0.83,0.56,0.32,0.12,0.31,0.23,0.1,6.4,7.4,0.08,0.81,0.53,0.67,1.31,3.93,1.99,0.06,0,22.78
"EN_1888_Ward,Mrs.Humphry_RobertElsmere_Novel.txt",EN_NOV,287779,17.13,19.55,84.6,0.19,56.49,13.94,9.69,1.42,0.28,0.86,6.4,0.73,4.25,8.35,11.66,6.83,6.4,3.49,0.94,3.34,15.3,6.36,1.3,2.55,0.98,0.03,13.01,0.46,0.22,1.36,5.44,3.22,2.14,0.51,0.52,0.64,14.98,2.12,0.96,1.21,2.17,1.62,0.58,5.22,1.86,3.49,1.41,1.07,0.91,2.34,1.26,0.66,0.24,0.22,14.46,1.98,7,5.36,1.03,1.15,0.63,0.6,0.33,0.8,0.16,0.15,0.13,0.1,4.86,7.64,0.04,0.49,0.44,0.59,1.08,0.13,3.81,0.21,0,19.02
