file.id,mean.char,sd.char,collection
75132_HannahSophie_DoubleThatAmount_1971.txt,3.960199005,1.705405512,all
4763_CraneStephen_LoveforgivemeifIwishyougrief_1871.txt,3.8553191489,1.9947375757,all
8093_ThomasEdward_TheWatchers_1878.txt,4.1666666667,1.9008439039,all
73637_PatersonDon_Lament_1963.txt,4.4666666667,2.3207536353,all
54481_SanchezSonia_wouldyoupleasereturn_1935.txt,4.0714285714,2.1290765681,all
3507_BellocHilaire_THEFALSEHEART_1870.txt,3.8888888889,2.0548046677,all
57827_BarnettAnthony_Youarethelastframe_1941.txt,3.6585365854,2.0809824134,all
38631_CarruthHayden_NoSuperveningThoughtofGrace_1921.txt,4.4074074074,2.381633118,all
35367_MertonThomas_THEHOLYSACRAMENTOFTHEALTAR_1915.txt,4.409556314,1.9114410779,all
68978_ShumakerPeggy_CreamersField_1952.txt,5.043956044,2.0161133561,all
38626_CarruthHayden_TheSociologyofToyotasandJadeChrysanthemums_1921.txt,4.4148471616,2.3856198573,all
23537_RexrothKenneth_RUNAWAY_1905.txt,3.7304347826,1.5236252885,all
66803_SylvesterJanet_BrokenFrame_1950.txt,4.5040983607,2.2828670882,all
955_RussellGeorgeWilliam_KRISHNA_1867.txt,4.1481481481,1.9960401115,all
4847_AdamsArthurHenry_DedicationTOMYWIFE_1872.txt,3.8536585366,1.9437203452,all
10208_WilliamsWilliamCarlos_APRELUDE_1883.txt,4.1206896552,1.9741983601,all
31773_RukeyserMuriel_BREAKINGTHENETSOFTHEWORLD_1913.txt,4.387804878,2.1651490654,all
65653_PowellNeil_TheBridge_1948.txt,4.5303867403,2.0990512049,all
50243_RayDavid_Iamthesoundofmyowndefeat_1932.txt,3.641025641,2.2181924776,all
21888_HughesLangston_TotheDarkMercedesofElPalaciodeAmor_1902.txt,4.175,2.4166887709,all
3947_MooreTSturgeThomasSturge_VARIATIONONBEAUMONTFLETCHERASPATIASSONG_1870.txt,4.0512820513,2.0640878953,all
36774_GrahamWSWilliamSydney_DEARBRYANWYNTER_1918.txt,3.8195718654,1.9646841642,all
71754_BhattSujata_Hey_1956.txt,4.6511627907,2.3184941842,all
27375_OlsonCharles_Peograms_1910.txt,4.6101694915,2.6064703915,all
4946_BeardsleyAubrey_THEBALLADOFABARBER_1872.txt,4.2401847575,2.07889571,all
56069_SimicCharles_NEEDLE_1938.txt,4.1044176707,1.8109046266,all
8506_LindsayVachel_INVOCATIONFORTHEMAPOFTHEUNIVERSEShowinghownoneofthepicturesarepossibletodrawandcanonlybeindicatedindiagramsandhieroglyphics_1879.txt,4.1904761905,1.9826435827,all
34367_StaffordWilliam_TheEpitaphEndinginAnd_1914.txt,4.1538461538,1.6977077306,all
20369_WheelwrightJohn_KEEPER_1897.txt,4.5035971223,2.4387395792,all
51807_ScuphamPeter_TheStair_1933.txt,4.2372093023,2.0334841028,all
67371_DixonMelvin_CAMBRAIEXITVISA_1950.txt,4.5925925926,2.0843330934,all
66952_YauJohn_Postcard_1950.txt,3.95,1.7089507952,all
59042_DerricotteToi_FromaLetterAboutSnow_1941.txt,3.9240506329,2.0489061982,all
62021_TateJames_GOYOUTH_1943.txt,4.2125,2.5442601073,all
33087_RandallDudley_PoorDumbButch_1914.txt,4.0743243243,2.0273343519,all
67060_YauJohn_DreamHospitalVI_1950.txt,4.5242290749,2.4706817213,all
2836_BinyonLaurence_THETWODESIRES_1869.txt,5.0347490347,2.6403893731,all
20172_GravesRobert_THEPOISEDPEN_1895.txt,3.8108108108,2.0585649721,all
69934_RiordanMaurice_TheParlour_1953.txt,4.1830985915,2.1132903198,all
35723_MerriamEve_AFTER_1916.txt,4.1045454545,1.8685029958,all
58810_PeckJohn_HillCountryBallad_1941.txt,4.9266055046,2.4709663053,all
49380_MitchellAdrian_CmonEverybody_1932.txt,4.253164557,2.0188181851,all
50458_RayDavid_AQuietDayintheBush_1932.txt,4.5803571429,2.146181998,all
33456_LaughlinJames_AWintryChristmas_1914.txt,4.1081081081,1.6462716089,all
3758_WoodsJamesChapman_AQUIETHAVEN_1870.txt,4.3070866142,1.9003417029,all
66738_CruzVictorHernndez_Encomiendas_1949.txt,4.4513274336,2.6389633735,all
13232_SassoonSiegfried_Lamentations_1886.txt,4.2771084337,2.120246494,all
8817_LindsayVachel_MOSES_1879.txt,4.2807017544,2.433063809,all
32322_HaydenRobert_IncenseoftheLuckyVirgin_1913.txt,4.28,1.8032229211,all
34813_FraserGSGeorgeSutherland_OnthePlaygroundForEdwinMuir_1915.txt,4.6534090909,2.6206410934,all
71991_BegleyT_Ididntcovermyself_1956.txt,3.9090909091,2.0910031976,all
74121_ShepherdReginald_Orion_1963.txt,4.0871794872,1.7253685528,all
575_HensleySophiaMargaretta_LOST_1866.txt,4.1946902655,1.8891532829,all
73576_PatersonDon_TheTransSiberianExpress_1963.txt,4.9230769231,2.2025323723,all
22662_SmithStevie_TheVirtuoso_1902.txt,4.5957446809,2.6098440272,all
66671_RaymondVicki_EheuFugaces_1949.txt,4.3834196891,2.1110164206,all
42776_AmmonsAR_THEORYCENTER_1926.txt,4.0833333333,2.5746432527,all
9121_StevensWallace_THEPEDIMENTOFAPPEARANCE_1879.txt,4.6728971963,2.6270569692,all
58621_PeckJohn_TRAVELLERSTOBROCELIANDE_1941.txt,4.0476190476,2.1054974033,all
51886_SheltonRichard_NAVAJOSONG_1933.txt,3.7373737374,1.5022830149,all
33701_LaughlinJames_ItIsSoEasy_1914.txt,4.0578512397,2.3140783646,all
594_HensleySophiaMargaretta_SongTshirrscoldstheoriole_1866.txt,4.4509803922,1.7923585076,all
28929_GoodmanPaul_Alighthousekeeper_1911.txt,5,3.2145502537,all
52256_BarakaImamuAmiri_Aretheirbluessingersinrussia_1934.txt,4.1431578947,2.096946375,all
5732_LodgeGeorgeCabot_THEOCEANSINGS_1873.txt,4.3721682848,2.3216937442,all
75184_HannahSophie_ThreeLightSign_1971.txt,4.175,2.2065172995,all
55644_HoweSusan_Leftapagehereapage_1937.txt,4.4130434783,2.4365374973,all
67810_BoyleCharles_FoundersDay_1951.txt,4.6315789474,2.3562051664,all
50367_RayDavid_GiacomettisFigures_1932.txt,4.1568627451,1.5280385992,all
29325_GoodmanPaul_Commencement_1911.txt,4.5891089109,2.6077725762,all
7906_CrapseyAdelaide_Safe_1878.txt,5.2,2.5874189537,all
27378_OlsonCharles_RedMallows_1910.txt,4.49,2.4842737695,all
28172_PlutzikHyam_IAMDISQUIETEDWHENISEEMANYHILLS_1911.txt,4.3913043478,2.2578630456,all
53528_KellyRobert_THEMESSENGER_1935.txt,3.6542056075,1.7542552241,all
19046_GravesRobert_THESHIVERINGBEGGAR_1895.txt,4.3143939394,2.0084472778,all
5530_DunbarPaulLaurence_TILLTHEWINDGETSRIGHT_1872.txt,3.8391608392,1.5728790757,all
71096_SmartHarry_Theprosecutorstateshiscase_1956.txt,3.8602150538,1.9977781019,all
59155_ClarkTom_Cinderella_1941.txt,4.7466666667,2.619091991,all
23364_JonesGlyn_THEKNIGHTWITHSTRAIGHTLEGS_1905.txt,4.2211538462,1.7290029158,all
70547_McKendrickJamie_NoSmokewithoutFire_1955.txt,4.4,2.4876163881,all
59028_DerricotteToi_Bookstore_1941.txt,4.0306748466,1.8837292697,all
56195_VanWalleghenMichael_SHANGRILA_1938.txt,4.6493506494,2.314189251,all
67542_JacksonAngela_DrWatts_1951.txt,4.1130434783,1.8539004905,all
48766_RothenbergJerome_THELORCAVARIATIONSXXIIIWhite_1931.txt,4.5309090909,2.1243180724,all
1707_PhillipsStephen_TOACOUNTRYMAIDEN_1868.txt,4.2317880795,1.9059335722,all
11882_LawrenceDHDavidHerbert_TWOWAYSOFLIVINGANDDYING_1885.txt,4.5174603175,2.3598647593,all
10010_WilliamsWilliamCarlos_THEYOUTHONHORSEBACKLIPO_1883.txt,4.5,1.9286036905,all
33289_LaughlinJames_SKIINGINTAHITI_1914.txt,4.0298507463,1.9537853644,all
46695_HughesTed_FolkLore_1930.txt,4.6948051948,2.4979152669,all
37999_MorganEdwin_Thesickmansawthewavesturningtograss_1920.txt,4.0598290598,2.1667176761,all
26222_AudenWHWystanHugh_XXXIDearthoughthenightisgone_1907.txt,4.1428571429,2.1845367409,all
41302_HugoRichard_AprilinCerignola_1923.txt,4.1846689895,1.9153525334,all
75361_LairdNick_NotestowardsaFinalDefinitionWork_1975.txt,4.2376237624,2.2097443963,all
51420_PastanLinda_FamilyTree_1932.txt,4.3741007194,1.8776850583,all
22404_HughesLangston_DeathinYorkvilleJamesPowellSummer_1902.txt,4.3827160494,2.6056088599,all
36834_DuncanRobertEdward_ACHILLESSONG_1919.txt,4.264957265,2.1819774612,all
47746_HughesTed_Octopus_1930.txt,4.24,2.0719490759,all
32378_HaydenRobert_Sphinx_1913.txt,4.0173913043,2.0217354396,all
26507_RoethkeTheodore_AWALKINLATESUMMER_1908.txt,4.0079681275,2.1596148395,all
3846_MooreTSturgeThomasSturge_TOELGRANTWATSON_1870.txt,4.5779816514,2.0695928119,all
66354_BroumasOlga_Emblem_1949.txt,4.6736842105,2.3764899258,all
24713_MacNeiceLouis_Swingsong_1907.txt,3.6766917293,1.9830679941,all
19787_GravesRobert_WITHINREASON_1895.txt,4.9318181818,2.4765356529,all
5753_LodgeGeorgeCabot_SONG_1873.txt,4.5984251969,2.0635146567,all
6405_DelaMareWalter_SNOW_1873.txt,4.4820143885,2.0012768315,all
2319_BinyonLaurence_THEBUILDERS_1869.txt,4.7611111111,2.0884462399,all
51052_PastanLinda_ARealStory_1932.txt,4.42,2.301426874,all
13118_KilmerJoyce_THESORROWSOFKINGMIDAS_1886.txt,4.323943662,2.2089082493,all
24721_MacNeiceLouis_Babel_1907.txt,4.0977443609,2.2322181578,all
66114_AllnuttGillian_Misericord_1949.txt,4.3192771084,2.4247190568,all
12945_CornfordFrancesDarwin_AWARTIMESKETCH_1886.txt,4.8333333333,2.1580414401,all
37402_EnrightDJDennisJoseph_NaturalSpecies_1920.txt,4.5391705069,2.3939710643,all
36457_GrahamWSWilliamSydney_SOONTOBEDISTANCES_1918.txt,4.2956989247,1.932281328,all
59940_ClarkTom_AMissingChild_1941.txt,4.5188679245,2.302094831,all
13783_MuirEdwin_THEUSURPERS_1887.txt,4.3707317073,2.1978255427,all
42939_AmmonsAR_UPCOUNTRY_1926.txt,4.6230769231,1.9776479045,all
48674_RothenbergJerome_THECARDSVIRedFlagCanal_1931.txt,4.18,1.9714118409,all
40868_HugoRichard_KeentoLeakyFlowers_1923.txt,4.1962025316,2.2838643661,all
62912_WaldmanAnne_MotherCountry_1945.txt,4.0490196078,1.8205507326,all
23111_WilliamsWaldo_THEDEADCHILDREN_1904.txt,4.5161290323,2.0043940002,all
57367_DysonKetakiKushari_TheCompanion_1940.txt,4.1465517241,2.1069421913,all
15940_MacDiarmidHugh_InthePantry_1892.txt,3.8133333333,2.1976236142,all
72170_EspadaMartin_OfferingstoanUlceratedGodChelseaMassachusetts_1957.txt,4.296875,2.4129646828,all
3003_GhoseManmohan_TowardstheMorning_1869.txt,4.4208754209,1.9901705858,all
7397_StickneyTrumbull_HesaidIfinhisimageIwasmade_1874.txt,3.9642857143,1.9074466279,all
8640_LindsayVachel_THEWIZARDINTHESTREETConcerningEdgarAllanPoe_1879.txt,4.5304136253,2.0697412526,all
70557_McKendrickJamie_THEVULCANOLOGIST_1955.txt,4.7328767123,2.3875859859,all
65060_MeyerThomas_TRACEDFORHISWRISTFROMSG_1947.txt,4.9393939394,2.3040642615,all
22061_HughesLangston_Payday_1902.txt,3.8928571429,1.9735533034,all
61859_TateJames_TheDreamofReturningtoSchoolandFacingtheOralExam_1943.txt,4.4808510638,2.4042908845,all
52071_KeeneDennis_Signals_1934.txt,3.9615384615,1.6364956457,all
56586_YoungAl_JAZZASWAS_1939.txt,5.0086956522,2.5391518551,all
12968_CornfordFrancesDarwin_SLEEPLESSNESS_1886.txt,4.1538461538,2.5291819099,all
46383_FisherRoy_EpitaphLorineNiedecker_1930.txt,5.0714285714,2.5256921584,all
18376_BlakeElizabethJessup_SEAFOG_1894.txt,4.5576923077,1.9747283115,all
57959_BarnettAnthony_YOU_1941.txt,4.2105263158,2.1493913187,all
39962_LevertovDenise_iTheDisclosure_1923.txt,4.21875,2.5289984842,all
51162_PastanLinda_OntheQuestionofFreeWill_1932.txt,4.7142857143,2.3704530409,all
12347_PoundEzra_ABALLADOFTHEMULBERRYROAD_1885.txt,4.2153846154,2.1457895148,all
39965_LevertovDenise_HymntoEros_1923.txt,4.0520833333,1.9540500003,all
1964_RobinsonEdwinArlington_MOMUS_1869.txt,4.0531914894,1.8686262062,all
36315_BellMartin_FragmentofEggshell_1918.txt,4.4736842105,2.3907122325,all
7326_ChestertonGKGilbertKeith_THEARISTOCRAT_1874.txt,4.0620155039,1.8703167213,all
65666_PowellNeil_CodaTheloniousMonkdFebruary_1948.txt,4.9685534591,2.63477567,all
59617_ClarkTom_PublicOpinion_1941.txt,4.4285714286,2.5007935249,all
73104_MaxwellGlyn_TheWish_1962.txt,4.198757764,2.2045971168,all
19966_GravesRobert_FASTBOUNDTOGETHER_1895.txt,5.0444444444,2.6710191752,all
43672_CreeleyRobert_America_1926.txt,3.8194444444,1.7060487988,all
62252_GlckLouise_PARABLEOFFLIGHT_1943.txt,4.4615384615,2.0140942586,all
44638_EignerLarry_footballcrowded_1927.txt,4.7333333333,2.1518900136,all
42427_SternGerald_HerRightEyeCatchestheLavender_1925.txt,4.1260869565,2.1474446265,all
64555_BurkardMichael_MRHOOK_1947.txt,3.914893617,2.1246972903,all
6026_CarrylGuyWetmore_Friends_1873.txt,3.9790794979,1.8707112267,all
14168_JeffersRobinson_THEBEDBYTHEWINDOW_1887.txt,4.4795918367,2.1834881383,all
52841_CeravoloJoseph_STARSONG_1934.txt,4.08,2.1,all
57804_BarnettAnthony_Iamabstract_1941.txt,4.2941176471,2.4689245098,all
16644_BishopJohnPeale_THEPROMISE_1892.txt,4.1621621622,2.1280339585,all
74100_ShepherdReginald_TwoVersionsofMidsummer_1963.txt,4.2779456193,2.2295732728,all
21276_OwenLouise_EXCURSION_1901.txt,4.92,2.4107503338,all
20835_GregoryHorace_TenYetbringusnomorefear_1898.txt,4.3162393162,2.0788324502,all
22765_SmithStevie_HomagetoJohnCowperPowys_1902.txt,3.3870967742,1.5848747449,all
68475_MotionAndrew_KindlyLight_1952.txt,4.1369863014,2.2302934305,all
41656_ShapiroHarvey_ForWCW_1924.txt,4.33125,2.3059176675,all
56186_VanWalleghenMichael_GARAGE_1938.txt,4.6582278481,2.2467645812,all
30517_EversonWilliam_AUTUMNSONG_1912.txt,4.021978022,1.5984577427,all
25827_AudenWHWystanHugh_XXTheycarryterrorwiththemlikeapurse_1907.txt,4.2342342342,1.9769349783,all
29710_GoodmanPaul_LUCKANDHOPEMannerofGoethe_1911.txt,4.3899371069,2.4647179973,all
10874_TeasdaleSara_DEBTOR_1884.txt,3.4590163934,1.6080399092,all
41453_HugoRichard_Houses_1923.txt,4.2304526749,1.7333560938,all
62030_TateJames_AMANUALOFENLARGEMENT_1943.txt,4.2427440633,2.3149317166,all
53403_KellyRobert_TheTalkofAngels_1935.txt,4.4307692308,2.2418913056,all
27196_OlsonCharles_MelkarthofTyre_1910.txt,4.6138613861,2.7639475286,all
2882_BinyonLaurence_THERAGPICKER_1869.txt,4.3949579832,2.2632603129,all
68447_MotionAndrew_HeyNonny_1952.txt,4.331838565,2.3244140463,all
18091_CummingsEEEdwardEstlin_springmay_1894.txt,3.9294117647,2.0046863862,all
13582_SassoonSiegfried_CounterAttack_1886.txt,4.8534201954,2.3461858275,all
42757_AmmonsAR_LEANINGUP_1926.txt,5.0571428571,2.0714140828,all
45088_CoxBrian_PoliticiansatAspen_1928.txt,4.4242424242,2.1934016668,all
45002_LamantiaPhilip_InaGrove_1927.txt,1.7183098592,1.354179758,all
62367_PalmerMichael_SmallNightSongforJacquesRoubaud_1943.txt,4.1842105263,2.1034754145,all
40260_LevertovDenise_TheBeginningofWisdom_1923.txt,4.0659340659,2.2100889766,all
35721_MerriamEve_THEHOLD_1916.txt,4.1134020619,1.9521545884,all
57108_WatermanAndrew_CountingtheCost_1940.txt,4.811023622,2.6208331508,all
50268_RayDavid_StoppingnearHighway_1932.txt,4.0326086957,2.0322594331,all
3808_MooreTSturgeThomasSturge_NEWBORN_1870.txt,3.6,1.5569978883,all
14569_MansfieldKatherine_TheFamily_1888.txt,4.1965811966,2.1059821046,all
67623_JacksonAngela_JournalEntryAugust_1951.txt,4.4517241379,2.5190101711,all
25310_MacNeiceLouis_ThankYou_1907.txt,4.3058252427,1.909837191,all
32445_SissonCHCharlesHubert_NootherlanguagebutthatoftheCreed_1914.txt,4.009009009,2.0427054053,all
42585_KuminMaxine_Eyes_1925.txt,4.1477272727,1.9887671571,all
62459_PalmerMichael_Letter_1943.txt,4.71875,2.8424702455,all
23130_WilliamsWaldo_SNOWDROPS_1904.txt,4.4018691589,1.5287176343,all
29206_GoodmanPaul_ILIVEDINFEAR_1911.txt,4.0550458716,2.1893465218,all
20542_PitterRuth_THEBAT_1897.txt,4.3166666667,2.0887434409,all
63422_HillSelima_TheVeil_1945.txt,4.4107142857,2.2523404101,all
31095_BroughtonJames_AnxietyAttack_1913.txt,4.3703703704,1.6766368453,all
55270_ClarkeGillian_LanguageActEisteddfod_1937.txt,4.6239316239,2.3879239856,all
10374_WilliamsWilliamCarlos_THEWAITRESS_1883.txt,4.0911764706,2.1301138567,all
31302_ShapiroKarlJay_TheConvert_1913.txt,4.6967930029,2.4136953738,all
29560_GoodmanPaul_ILOVEYOUNECESSARY_1911.txt,3.8235294118,1.9921608176,all
50318_RayDavid_AttheTrainStationinPamplona_1932.txt,4.2341772152,2.1240740853,all
43359_CreeleyRobert_Divisions_1926.txt,4.2216216216,2.3006538691,all
42847_AmmonsAR_LaboratoryMaterials_1926.txt,4.7402597403,2.9262990701,all
26966_SpenderStephen_Actspassedbeyond_1909.txt,4.546875,2.4361431212,all
20601_PitterRuth_TheTransparentEarth_1897.txt,3.875,1.8694264481,all
58205_MahonDerek_GalateaOvidMetamorphosesX_1941.txt,4.3798627002,2.0290000654,all
28867_GoodmanPaul_Wehaveaverbstoodupitmeans_1911.txt,4.0705882353,2.4092492176,all
71224_McMillanIan_PoemContainingSeveralREMSongTitles_1956.txt,3.6666666667,1.8535164187,all
29082_GoodmanPaul_Theundecipheredlanguageofhermotions_1911.txt,4.3255813953,2.368627602,all
74216_ArmitageSimon_IthoughtIdwritemyownobituaryInstead_1963.txt,4.0472440945,1.7988456074,all
243_ShorterDoraSigerson_THEDEFENDERS_1866.txt,4.3402061856,2.0508463595,all
51176_PastanLinda_TheHatLady_1932.txt,3.9738219895,2.0324591146,all
13921_LedwidgeFrancis_LowMoonLand_1887.txt,3.6198347107,1.6343000456,all
61221_WilliamsHugo_TheTrick_1942.txt,4.2231404959,1.9895041397,all
67380_DixonMelvin_OCTOBERPASSING_1950.txt,4.6229508197,2.0344035524,all
29230_GoodmanPaul_FORDANTHEFURRIER_1911.txt,4.580952381,2.1428815627,all
28288_CunninghamJVJamesVincent_EPIGRAMS_1911.txt,4.1286307054,1.9864252316,all
21753_HughesLangston_WinterMoon_1902.txt,4.0416666667,1.5457984195,all
19045_GravesRobert_THESPOILSPORT_1895.txt,4.46875,2.0036875454,all
36568_GrahamWSWilliamSydney_THESOLDIERCAMPION_1918.txt,4.1956521739,1.4842701276,all
29049_GoodmanPaul_STVALENTINES_1911.txt,4.225433526,2.2049206236,all
8238_MasefieldJohn_FORGET_1878.txt,3.975,1.5742812152,all
7238_ChestertonGKGilbertKeith_ABALLADEOFSUICIDE_1874.txt,4.1255813953,2.1109519737,all
43414_CreeleyRobert_TheDream_1926.txt,4.0238095238,1.8144151142,all
15606_MillayEdnaStVincent_IValentine_1892.txt,4.3111111111,1.7651077851,all
65247_SzirtesGeorge_Bird_1948.txt,3.6585365854,1.8136622264,all
2199_MortonFrank_GETTINGUP_1869.txt,4.2,1.8776531616,all
8612_LindsayVachel_WRITTENFORAMUSICIAN_1879.txt,5.0793650794,2.458045298,all
4466_BreretonJohnLeGay_WINTER_1871.txt,4.046728972,1.7067191166,all
28865_GoodmanPaul_EASTER_1911.txt,3.8571428571,2,all
35661_MerriamEve_AveragefortheSeason_1916.txt,4.54,2.302479998,all
38683_CarruthHayden_ReturntoLove_1921.txt,4.5733333333,2.163414052,all
3005_GhoseManmohan_InSacculaSacculorum_1869.txt,4.2195121951,1.9086001841,all
34618_StaffordWilliam_AMemorialSonBret_1914.txt,3.7619047619,1.9385538083,all
45654_RamanujanAK_Questions_1929.txt,4.4671532847,2.229650114,all
8709_LindsayVachel_FOREIGNMISSIONSINBATTLEARRAY_1879.txt,4.5677966102,1.8650121494,all
18206_CummingsEEEdwardEstlin_IIREVERIE_1894.txt,4.0378787879,2.1344334502,all
57974_BarnettAnthony_YOURDEMAND_1941.txt,3.7424242424,1.8998834463,all
17682_CummingsEEEdwardEstlin_XIIIremarkedRobinsonJefferson_1894.txt,4.9285714286,2.439538021,all
61599_WilliamsHugo_ThreeLeggedRace_1942.txt,4.6435643564,2.5321301642,all
65564_JosephLawrence_BEFOREGOINGBACK_1948.txt,4.2916666667,1.8680329329,all
12543_PoundEzra_PLUNGE_1885.txt,3.77,1.7399349808,all
24396_ScovellEJ_ChildrenAmongUs_1907.txt,4.1557377049,1.6959869591,all
8310_MacDonaghThomas_TOAWISEMAN_1878.txt,3.6857142857,1.6937849813,all
48147_HughesTed_InvitationtotheDance_1930.txt,4.3352601156,1.959702922,all
14589_EliotTSThomasStearns_IntheDepartmentStore_1888.txt,4.2769230769,2.2879281861,all
47045_HughesTed_AFlayedCrowintheHallofJudgement_1930.txt,4.1722222222,2.629507156,all
55732_HarrisonTony_FirstAidinEnglish_1937.txt,4.4621848739,2.2085731108,all
44163_WrightJamesArlington_Stormclouds_1927.txt,4.2631578947,2.5179804534,all
69433_WojahnDavid_RoyOrbisonComebackTourTipitaniasNewOrleans_1953.txt,4.4579439252,2.2118052638,all
58615_PeckJohn_WANGYANGMING_1941.txt,4.564516129,2.6153454321,all
16900_ReznikoffCharles_Thedeadmanliesinthestreet_1894.txt,3.9047619048,1.5743294943,all
60126_ClarkTom_REACHEDTHEFAR_1941.txt,5.1818181818,2.5359987462,all
39362_HoffmanDaniel_ALettertoWHAuden_1923.txt,4.6697674419,2.492462753,all
67569_JacksonAngela_SoThisIsHowtheWomen_1951.txt,4.2156862745,1.8795076535,all
16797_TsvetaevaMarina_AndrChnierTsvetayeva_1892.txt,4.2083333333,1.7130082204,all
74093_ShepherdReginald_SoulMusic_1963.txt,4.4081632653,2.4042221286,all
18384_BlakeElizabethJessup_WINDDRIFT_1894.txt,4.4299065421,1.9863313559,all
6932_StringerArthur_WINGS_1874.txt,3.6363636364,1.7925706586,all
9764_ThompsonAaronBelford_ABIRTHDAYTRIBUTE_1883.txt,4.3794871795,2.0457624656,all
62667_KhalvatiMimi_Thegatehas_1944.txt,4.262295082,2.3516068219,all
19061_GravesRobert_MORNINGPHOENIX_1895.txt,4.4320987654,2.4079985029,all
37262_EnrightDJDennisJoseph_ReflectionsonForeignLiterature_1920.txt,4.4014869888,2.563113345,all
66737_CruzVictorHernndez_CreoleEyes_1949.txt,4.2137931034,2.1219298308,all
74473_ArmitageSimon_GoingUp_1963.txt,4.5423728814,2.301101766,all
36410_MooreNicholas_WhenIFirstHeldYourNakedBody_1918.txt,4.0196078431,2.0630540348,all
42977_AmmonsAR_ANGERTANGLE_1926.txt,5.1857142857,3.1498463599,all
72302_KeeryJames_NovemberFloods_1958.txt,4.4334763948,2.2716571539,all
50816_RayDavid_TheApproach_1932.txt,3.9285714286,2.3109002013,all
74655_OswaldAlice_GARDENERSATTHERESURRECTION_1966.txt,4.7575757576,2.4870723264,all
56670_YoungAl_THERUNDOWNATNEDSBARBQ_1939.txt,3.5765765766,1.8424337119,all
16347_MacDiarmidHugh_TheCrownofRock_1892.txt,3.935483871,1.8755083462,all
10578_WilliamsWilliamCarlos_THEDANCE_1883.txt,4.7619047619,2.0037257323,all
67996_GrahamJorie_fromPlatosPHAEDOANADAPTATION_1951.txt,4.4911764706,2.3505309319,all
70208_EadyCornelius_BLUTOINAWHITESUIT_1954.txt,4.15,2.0104940515,all
59603_ClarkTom_FollowupMovieDeal_1941.txt,4.8333333333,2.1602468995,all
41386_HugoRichard_TheHilltop_1923.txt,3.9906976744,1.9811983008,all
11759_LawrenceDHDavidHerbert_BELIEF_1885.txt,6.4285714286,3.0813155461,all
10749_TeasdaleSara_THEROSE_1884.txt,3.9777777778,1.7924797824,all
49946_HuwsDaniel_ESCAPE_1932.txt,4.2551020408,1.8573411019,all
31806_RukeyserMuriel_THEPLACEATALERTBAY_1913.txt,4.5052631579,2.3564554325,all
67137_YauJohn_NoOneEverTriedToKissAnnaMayWong_1950.txt,4.4607843137,2.3194040231,all
11653_LawrenceDHDavidHerbert_UPHEGOES_1885.txt,3.7370242215,1.8409065558,all
61968_TateJames_PythonsKillTrainer_1943.txt,4.6324786325,2.4233002952,all
5306_DunbarPaulLaurence_THEPOETANDTHEBABY_1872.txt,3.7304347826,1.9208995477,all
37215_EnrightDJDennisJoseph_HappyNewYear_1920.txt,4.1770833333,2.1464437491,all
10536_WilliamsWilliamCarlos_THEABANDCOFITFirstVersion_1883.txt,4.2096774194,2.0174411383,all
60246_RootWilliamPitt_IfinaStrongMoment_1941.txt,3.7234042553,2.1233907222,all
6940_StringerArthur_THEFOCASTLESAGE_1874.txt,3.8571428571,1.669257769,all
59099_ClarkTom_NewIdol_1941.txt,4.48,2.3473389189,all
13595_SassoonSiegfried_NightontheConvoyALEXANDRIAMARSEILLES_1886.txt,4.5842696629,2.3497036176,all
14791_RosenbergIsaac_FIRSTFRUIT_1890.txt,4.0555555556,2.0616476994,all
71087_SmartHarry_BarTalk_1956.txt,4.5813953488,2.0889914047,all
21347_FrancisRobert_BOYRIDINGFORWARDBACKWARD_1901.txt,4.3450704225,2.0142956274,all
61732_LallyMichael_CAITSANG_1942.txt,4.0163934426,2.1290131074,all
45556_LevinePhilip_THEHOUSEOFTHEHANGEDCHILD_1928.txt,4.4375,1.9792227855,all
192_ShorterDoraSigerson_THEWESTWIND_1866.txt,3.9246575342,1.669547188,all
54941_SchneiderMyra_ABLUTIONSafterShowerbyLesMurray_1936.txt,4.7625,2.3028656879,all
47260_HughesTed_Treecreeper_1930.txt,4.7722772277,2.7563787407,all
25814_AudenWHWystanHugh_VIIHewastheirservant_1907.txt,4.0619469027,1.9146203738,all
13666_HarrisDick_LAMENT_1887.txt,4.2695652174,1.9438481581,all
41757_ShapiroHarvey_ADVISEME_1924.txt,4.2631578947,2.2382933958,all
48603_HughesTed_TheWarriorsoftheNorth_1930.txt,5.1413043478,2.6750024001,all
5222_DunbarPaulLaurence_ACOQUETTECONQUERED_1872.txt,3.3483870968,1.421511672,all
11302_LawrenceDHDavidHerbert_TOWNIN_1885.txt,4.8090909091,2.5068546561,all
50250_RayDavid_Chekhov_1932.txt,4.2528735632,2.2578977195,all
47028_HughesTed_Twistedmouths_1930.txt,4.2115384615,2.1632993906,all
34064_NicholsonNorman_TheBlackberry_1914.txt,4.4827586207,2.044992014,all
26065_AudenWHWystanHugh_DaydreamsofaTourist_1907.txt,5.2647058824,3.0407348988,all
29330_GoodmanPaul_AtMichiganStateUniversity_1911.txt,4.2611464968,2.6774138326,all
6637_StringerArthur_MYWIFESOLDMINIATURE_1874.txt,4.1848739496,1.6872723277,all
57410_DysonKetakiKushari_TheIdentity_1940.txt,4.6487603306,2.6754955551,all
70848_JonesPatriciaSpears_JossSticks_1955.txt,4.3890489914,2.0629391361,all
