"","date","means","variable","date.adj"
"total.line46","1812",Inf,"total.line",1847
"total.words47","1813",190.200421940928,"total.words",1848
"no.lines47","1813",26.6178797468354,"no.lines",1848
"quest47","1813",0.00434977054799578,"quest",1848
"quest.line47","1813",0.0318189188544304,"quest.line",1848
"exclam47","1813",0.0116492478285865,"exclam",1848
"exclam.line47","1813",0.0843593207827004,"exclam.line",1848
"period47","1813",0.0270788342120253,"period",1848
"period.line47","1813",0.203552528306962,"period.line",1848
"comma47","1813",0.0906633994272152,"comma",1848
"comma.line47","1813",0.681131976049578,"comma.line",1848
"total47","1813",0.163133180411392,"total",1848
"total.line47","1813",1.22873139804852,"total.line",1848
"total.words48","1814",232.622327790974,"total.words",1849
"no.lines48","1814",36.0383440787241,"no.lines",1849
"quest48","1814",0.00383675365049203,"quest",1849
"quest.line48","1814",0.0260594687675602,"quest.line",1849
"exclam48","1814",0.018115248937903,"exclam",1849
"exclam.line48","1814",0.118679494854089,"exclam.line",1849
"period48","1814",0.0230523720695623,"period",1849
"period.line48","1814",0.152821674154734,"period.line",1849
"comma48","1814",0.0932856353610451,"comma",1849
"comma.line48","1814",0.623523506114693,"comma.line",1849
"total48","1814",0.163872452483882,"total",1849
"total.line48","1814",1.09454902806244,"total.line",1849
"total.words49","1815",188.623076923077,"total.words",1850
"no.lines49","1815",26.5884615384615,"no.lines",1850
"quest49","1815",0.00228106350769231,"quest",1850
"quest.line49","1815",0.0169514911538462,"quest.line",1850
"exclam49","1815",0.00734041901538462,"exclam",1850
"exclam.line49","1815",0.0522642567692308,"exclam.line",1850
"period49","1815",0.0289192129846154,"period",1850
"period.line49","1815",0.204690670076923,"period.line",1850
"comma49","1815",0.102260422230769,"comma",1850
"comma.line49","1815",0.75372265,"comma.line",1850
"total49","1815",0.164456972,"total",1850
"total.line49","1815",1.19942479923077,"total.line",1850
"total.words50","1816",287.934246575342,"total.words",1851
"no.lines50","1816",47.7897260273973,"no.lines",1851
"quest50","1816",0.00505393311917808,"quest",1851
"quest.line50","1816",0.0311211088068493,"quest.line",1851
"exclam50","1816",0.0200463510178082,"exclam",1851
"exclam.line50","1816",0.121972678989041,"exclam.line",1851
"period50","1816",0.0254864579547945,"period",1851
"period.line50","1816",0.154691723890411,"period.line",1851
"comma50","1816",0.0996295604520548,"comma",1851
"comma.line50","1816",0.619455094863014,"comma.line",1851
"total50","1816",0.179596923657534,"total",1851
"total.line50","1816",1.10801971465753,"total.line",1851
"total.words51","1817",220.063247863248,"total.words",1852
"no.lines51","1817",33.5867521367521,"no.lines",1852
"quest51","1817",0.00370599229316239,"quest",1852
"quest.line51","1817",0.0240664097444444,"quest.line",1852
"exclam51","1817",0.0111949219273504,"exclam",1852
"exclam.line51","1817",0.0736555587547009,"exclam.line",1852
"period51","1817",0.0274866674444444,"period",1852
"period.line51","1817",0.190868252912821,"period.line",1852
"comma51","1817",0.101267812810256,"comma",1852
"comma.line51","1817",0.692320198205128,"comma.line",1852
"total51","1817",0.161301682940171,"total",1852
"total.line51","1817",1.09701683008547,"total.line",1852
"total.words52","1818",281.730601569311,"total.words",1853
"no.lines52","1818",42.0357454228422,"no.lines",1853
"quest52","1818",0.00391676602441151,"quest",1853
"quest.line52","1818",0.026222771690497,"quest.line",1853
"exclam52","1818",0.00850962706887533,"exclam",1853
"exclam.line52","1818",0.0593537302266783,"exclam.line",1853
"period52","1818",0.0235115396870096,"period",1853
"period.line52","1818",0.159197242884045,"period.line",1853
"comma52","1818",0.0863129249398431,"comma",1853
"comma.line52","1818",0.58953634048823,"comma.line",1853
"total52","1818",0.149267887001744,"total",1853
"total.line52","1818",1.02397420377507,"total.line",1853
"total.words53","1819",220.898466780238,"total.words",1854
"no.lines53","1819",26.5229982964225,"no.lines",1854
"quest53","1819",0.00594852527768313,"quest",1854
"quest.line53","1819",NA,"quest.line",1854
"exclam53","1819",0.0117550424715503,"exclam",1854
"exclam.line53","1819",NA,"exclam.line",1854
"period53","1819",0.0233627129475298,"period",1854
"period.line53","1819",NA,"period.line",1854
"comma53","1819",0.119862283124361,"comma",1854
"comma.line53","1819",Inf,"comma.line",1854
"total53","1819",0.181661505284497,"total",1854
"total.line53","1819",Inf,"total.line",1854
"total.words54","1820",262.972899728997,"total.words",1855
"no.lines54","1820",39.7003161698284,"no.lines",1855
"quest54","1820",0.00473428736224029,"quest",1855
"quest.line54","1820",0.0321417826255646,"quest.line",1855
"exclam54","1820",0.014513713434056,"exclam",1855
"exclam.line54","1820",0.0964945107502258,"exclam.line",1855
"period54","1820",0.0256044906766034,"period",1855
"period.line54","1820",0.173381114914182,"period.line",1855
"comma54","1820",0.112339796847335,"comma",1855
"comma.line54","1820",0.767504422411924,"comma.line",1855
"total54","1820",0.178238919110208,"total",1855
"total.line54","1820",1.21302101770551,"total.line",1855
"total.words55","1821",264.75745526839,"total.words",1856
"no.lines55","1821",37.2902584493042,"no.lines",1856
"quest55","1821",0.00472081911928429,"quest",1856
"quest.line55","1821",0.0353895299801193,"quest.line",1856
"exclam55","1821",0.0131708613936382,"exclam",1856
"exclam.line55","1821",0.0949796644771372,"exclam.line",1856
"period55","1821",0.0184277334771372,"period",1856
"period.line55","1821",0.138813993292247,"period.line",1856
"comma55","1821",0.10860907332008,"comma",1856
"comma.line55","1821",0.812274741550696,"comma.line",1856
"total55","1821",0.168424340159046,"total",1856
"total.line55","1821",1.25770395807157,"total.line",1856
"total.words56","1822",270.361927144536,"total.words",1857
"no.lines56","1822",40.5881316098707,"no.lines",1857
"quest56","1822",0.00408716213278496,"quest",1857
"quest.line56","1822",0.0278283666639248,"quest.line",1857
"exclam56","1822",0.0124607961186839,"exclam",1857
"exclam.line56","1822",0.0834649358578143,"exclam.line",1857
"period56","1822",0.0265543616768508,"period",1857
"period.line56","1822",0.181044766909518,"period.line",1857
"comma56","1822",0.105412820763807,"comma",1857
"comma.line56","1822",0.716600056521739,"comma.line",1857
"total56","1822",0.169533394524089,"total",1857
"total.line56","1822",1.15327031656874,"total.line",1857
"total.words57","1823",210.280245746692,"total.words",1858
"no.lines57","1823",31.3624763705104,"no.lines",1858
"quest57","1823",0.00399717193809074,"quest",1858
"quest.line57","1823",NA,"quest.line",1858
"exclam57","1823",0.0107291455680529,"exclam",1858
"exclam.line57","1823",NA,"exclam.line",1858
"period57","1823",0.0258470443657845,"period",1858
"period.line57","1823",NA,"period.line",1858
"comma57","1823",0.10417301581758,"comma",1858
"comma.line57","1823",NA,"comma.line",1858
"total57","1823",0.167269682896975,"total",1858
"total.line57","1823",NA,"total.line",1858
"total.words58","1824",213.516946468166,"total.words",1859
"no.lines58","1824",32.5513145391194,"no.lines",1859
"quest58","1824",0.00617525816154577,"quest",1859
"quest.line58","1824",0.041675246862211,"quest.line",1859
"exclam58","1824",0.0157097765280329,"exclam",1859
"exclam.line58","1824",0.103281267992081,"exclam.line",1859
"period58","1824",0.0311027367795375,"period",1859
"period.line58","1824",0.218487412214127,"period.line",1859
"comma58","1824",0.0973388487899905,"comma",1859
"comma.line58","1824",0.667752763335445,"comma.line",1859
"total58","1824",0.176585840373773,"total",1859
"total.line58","1824",1.20914846560025,"total.line",1859
"total.words59","1825",248.134769539078,"total.words",1860
"no.lines59","1825",37.1505511022044,"no.lines",1860
"quest59","1825",0.00600516029108216,"quest",1860
"quest.line59","1825",0.040620494498497,"quest.line",1860
"exclam59","1825",0.0161157430260521,"exclam",1860
"exclam.line59","1825",0.10817045692986,"exclam.line",1860
"period59","1825",0.0254259940721443,"period",1860
"period.line59","1825",0.168804636049599,"period.line",1860
"comma59","1825",0.101548980885772,"comma",1860
"comma.line59","1825",0.683081349328657,"comma.line",1860
"total59","1825",0.171201997800601,"total",1860
"total.line59","1825",1.14782920280561,"total.line",1860
"total.words60","1826",244.891583452211,"total.words",1861
"no.lines60","1826",38.5142653352354,"no.lines",1861
"quest60","1826",0.00541218032524964,"quest",1861
"quest.line60","1826",0.0354613755392297,"quest.line",1861
"exclam60","1826",0.0118279843594864,"exclam",1861
"exclam.line60","1826",0.0764120388459344,"exclam.line",1861
"period60","1826",0.0318892739714693,"period",1861
"period.line60","1826",0.203985570827389,"period.line",1861
"comma60","1826",0.103685557081312,"comma",1861
"comma.line60","1826",0.67502648299572,"comma.line",1861
"total60","1826",0.177145402125535,"total",1861
"total.line60","1826",1.14673777446505,"total.line",1861
"total.words61","1827",223.857363542739,"total.words",1862
"no.lines61","1827",32.6277033985582,"no.lines",1862
"quest61","1827",0.00291140434552008,"quest",1862
"quest.line61","1827",0.0204051580499485,"quest.line",1862
"exclam61","1827",0.0154234992873326,"exclam",1862
"exclam.line61","1827",0.103977934765191,"exclam.line",1862
"period61","1827",0.0255919023218332,"period",1862
"period.line61","1827",0.180880725216272,"period.line",1862
"comma61","1827",0.093130256869207,"comma",1862
"comma.line61","1827",0.659398654927909,"comma.line",1862
"total61","1827",0.156217391519053,"total",1862
"total.line61","1827",1.09943956380021,"total.line",1862
"total.words62","1828",260.397008547009,"total.words",1863
"no.lines62","1828",37.8602564102564,"no.lines",1863
"quest62","1828",0.00421195176538462,"quest",1863
"quest.line62","1828",0.0307456719854701,"quest.line",1863
"exclam62","1828",0.0118102808358974,"exclam",1863
"exclam.line62","1828",0.0815530678696581,"exclam.line",1863
"period62","1828",0.0278858694286325,"period",1863
"period.line62","1828",0.198547587739744,"period.line",1863
"comma62","1828",0.0913641022611111,"comma",1863
"comma.line62","1828",0.658177111653846,"comma.line",1863
"total62","1828",0.158377349803419,"total",1863
"total.line62","1828",1.13478223029915,"total.line",1863
"total.words63","1829",291.251724137931,"total.words",1864
"no.lines63","1829",44.1543103448276,"no.lines",1864
"quest63","1829",0.00552337661034483,"quest",1864
"quest.line63","1829",0.0365125977137931,"quest.line",1864
"exclam63","1829",0.00959100511206896,"exclam",1864
"exclam.line63","1829",0.0627782848758621,"exclam.line",1864
"period63","1829",0.0290660808103448,"period",1864
"period.line63","1829",0.1905776545,"period.line",1864
"comma63","1829",0.101032148344828,"comma",1864
"comma.line63","1829",0.665570795517241,"comma.line",1864
"total63","1829",0.165298655327586,"total",1864
"total.line63","1829",1.08976553224138,"total.line",1864
"total.words64","1830",143.49799815214,"total.words",1865
"no.lines64","1830",22.1445950107792,"no.lines",1865
"quest64","1830",0.00622333143393902,"quest",1865
"quest.line64","1830",0.0404011195635972,"quest.line",1865
"exclam64","1830",0.0133494902195873,"exclam",1865
"exclam.line64","1830",0.083087255737296,"exclam.line",1865
"period64","1830",0.0296663268170619,"period",1865
"period.line64","1830",0.188113751250385,"period.line",1865
"comma64","1830",0.098429300394518,"comma",1865
"comma.line64","1830",0.641700115586695,"comma.line",1865
"total64","1830",0.174758187788728,"total",1865
"total.line64","1830",1.13496086042501,"total.line",1865
"total.words65","1831",236.980916030534,"total.words",1866
"no.lines65","1831",34.0916030534351,"no.lines",1866
"quest65","1831",0.00509258829007634,"quest",1866
"quest.line65","1831",0.0371641380534351,"quest.line",1866
"exclam65","1831",0.0124395623969466,"exclam",1866
"exclam.line65","1831",0.0889254962022901,"exclam.line",1866
"period65","1831",0.0239150036450382,"period",1866
"period.line65","1831",0.168655199885496,"period.line",1866
"comma65","1831",0.103669535839695,"comma",1866
"comma.line65","1831",0.755757188549618,"comma.line",1866
"total65","1831",0.165286947824427,"total",1866
"total.line65","1831",1.1908925240458,"total.line",1866
"total.words66","1832",238.841288782816,"total.words",1867
"no.lines66","1832",35.8466587112172,"no.lines",1867
"quest66","1832",0.00635500153818616,"quest",1867
"quest.line66","1832",0.0434979652267303,"quest.line",1867
"exclam66","1832",0.0170674820620525,"exclam",1867
"exclam.line66","1832",0.11404275451074,"exclam.line",1867
"period66","1832",0.0219230215143198,"period",1867
"period.line66","1832",0.147318096861575,"period.line",1867
"comma66","1832",0.106968137792363,"comma",1867
"comma.line66","1832",0.727143618973747,"comma.line",1867
"total66","1832",0.171898727935561,"total",1867
"total.line66","1832",1.16411099904535,"total.line",1867
"total.words67","1833",280.805907172996,"total.words",1868
"no.lines67","1833",41.6926863572433,"no.lines",1868
"quest67","1833",0.00531334527285513,"quest",1868
"quest.line67","1833",0.0363613193867792,"quest.line",1868
"exclam67","1833",0.0114710137369902,"exclam",1868
"exclam.line67","1833",0.0774135660900141,"exclam.line",1868
"period67","1833",0.028047642559775,"period",1868
"period.line67","1833",0.190256043727145,"period.line",1868
"comma67","1833",0.10035731838256,"comma",1868
"comma.line67","1833",0.700293511392405,"comma.line",1868
"total67","1833",0.164124630984529,"total",1868
"total.line67","1833",1.13272749971871,"total.line",1868
"total.words68","1834",243.738650306748,"total.words",1869
"no.lines68","1834",35.5319018404908,"no.lines",1869
"quest68","1834",0.00553438863803681,"quest",1869
"quest.line68","1834",0.0440068871079755,"quest.line",1869
"exclam68","1834",0.0131285525828221,"exclam",1869
"exclam.line68","1834",0.0875600462809816,"exclam.line",1869
"period68","1834",0.0271165358404908,"period",1869
"period.line68","1834",0.192672424662577,"period.line",1869
"comma68","1834",0.0855191809263804,"comma",1869
"comma.line68","1834",0.606478243312883,"comma.line",1869
"total68","1834",0.154440658944785,"total",1869
"total.line68","1834",1.09167178785276,"total.line",1869
"total.words69","1835",208.256962025316,"total.words",1870
"no.lines69","1835",29.6693037974684,"no.lines",1870
"quest69","1835",0.00603272578734177,"quest",1870
"quest.line69","1835",0.0446386285481013,"quest.line",1870
"exclam69","1835",0.0143562904367089,"exclam",1870
"exclam.line69","1835",0.102376727825949,"exclam.line",1870
"period69","1835",0.0256988393613924,"period",1870
"period.line69","1835",0.185866269170886,"period.line",1870
"comma69","1835",0.103141251385443,"comma",1870
"comma.line69","1835",0.744754145943038,"comma.line",1870
"total69","1835",0.167418157765823,"total",1870
"total.line69","1835",1.20840959582278,"total.line",1870
"total.words70","1836",238.728260869565,"total.words",1871
"no.lines70","1836",37.4162404092072,"no.lines",1871
"quest70","1836",0.00477863183631714,"quest",1871
"quest.line70","1836",0.0309717961099744,"quest.line",1871
"exclam70","1836",0.0184736613772379,"exclam",1871
"exclam.line70","1836",0.11628440959335,"exclam.line",1871
"period70","1836",0.02835134657289,"period",1871
"period.line70","1836",0.185044862282609,"period.line",1871
"comma70","1836",0.098756321758312,"comma",1871
"comma.line70","1836",0.65060309629156,"comma.line",1871
"total70","1836",0.169977206668798,"total",1871
"total.line70","1836",1.11236977710997,"total.line",1871
"total.words71","1837",289.994699646643,"total.words",1872
"no.lines71","1837",39.0874558303887,"no.lines",1872
"quest71","1837",0.00527814472438163,"quest",1872
"quest.line71","1837",0.041916998885159,"quest.line",1872
"exclam71","1837",0.0100321453630742,"exclam",1872
"exclam.line71","1837",0.0708582861863958,"exclam.line",1872
"period71","1837",0.0258857715954064,"period",1872
"period.line71","1837",0.201099505530035,"period.line",1872
"comma71","1837",0.0941772258215548,"comma",1872
"comma.line71","1837",0.723061890300353,"comma.line",1872
"total71","1837",0.154293243498233,"total",1872
"total.line71","1837",1.18506013454064,"total.line",1872
"total.words72","1838",229.913580246914,"total.words",1873
"no.lines72","1838",34.2067901234568,"no.lines",1873
"quest72","1838",0.00285956789197531,"quest",1873
"quest.line72","1838",0.0257094581018519,"quest.line",1873
"exclam72","1838",0.0144618503209877,"exclam",1873
"exclam.line72","1838",0.097719277095679,"exclam.line",1873
"period72","1838",0.029721868462963,"period",1873
"period.line72","1838",0.246855560555556,"period.line",1873
"comma72","1838",0.0912979098765432,"comma",1873
"comma.line72","1838",0.662982206790123,"comma.line",1873
"total72","1838",0.155260069104938,"total",1873
"total.line72","1838",1.1666442154321,"total.line",1873
"total.words73","1839",253.601131541726,"total.words",1874
"no.lines73","1839",37.4441301272984,"no.lines",1874
"quest73","1839",0.00406614537199434,"quest",1874
"quest.line73","1839",0.0272646636237624,"quest.line",1874
"exclam73","1839",0.0134223592857143,"exclam",1874
"exclam.line73","1839",0.0909158468458274,"exclam.line",1874
"period73","1839",0.0267047256265912,"period",1874
"period.line73","1839",0.177479272899576,"period.line",1874
"comma73","1839",0.10681607096181,"comma",1874
"comma.line73","1839",0.72505790678925,"comma.line",1874
"total73","1839",0.166915579717115,"total",1874
"total.line73","1839",1.12937742206506,"total.line",1874
"total.words74","1840",180.205160478288,"total.words",1875
"no.lines74","1840",28.2800503461296,"no.lines",1875
"quest74","1840",0.00589951319572058,"quest",1875
"quest.line74","1840",0.0396963561780994,"quest.line",1875
"exclam74","1840",0.0123557123606042,"exclam",1875
"exclam.line74","1840",0.0780326890516048,"exclam.line",1875
"period74","1840",0.037012391346759,"period",1875
"period.line74","1840",0.253904074631844,"period.line",1875
"comma74","1840",0.0959384024153556,"comma",1875
"comma.line74","1840",0.647449554285714,"comma.line",1875
"total74","1840",0.171811208124607,"total",1875
"total.line74","1840",1.14845469559471,"total.line",1875
"total.words75","1841",247.364450127877,"total.words",1876
"no.lines75","1841",36.7468030690537,"no.lines",1876
"quest75","1841",0.00548020688363171,"quest",1876
"quest.line75","1841",0.0384225660537084,"quest.line",1876
"exclam75","1841",0.0161677593184143,"exclam",1876
"exclam.line75","1841",0.110650537710997,"exclam.line",1876
"period75","1841",0.0221513315179028,"period",1876
"period.line75","1841",0.152126596278772,"period.line",1876
"comma75","1841",0.107501541700767,"comma",1876
"comma.line75","1841",0.75336919258312,"comma.line",1876
"total75","1841",0.172377995409207,"total",1876
"total.line75","1841",1.20002313900256,"total.line",1876
"total.words76","1842",201.329490291262,"total.words",1877
"no.lines76","1842",27.7612257281553,"no.lines",1877
"quest76","1842",0.00465924719538835,"quest",1877
"quest.line76","1842",0.0353758399235437,"quest.line",1877
"exclam76","1842",0.00949294132099514,"exclam",1877
"exclam.line76","1842",0.0734738608859223,"exclam.line",1877
"period76","1842",0.0362110865072816,"period",1877
"period.line76","1842",0.284634073385922,"period.line",1877
"comma76","1842",0.0942108689563107,"comma",1877
"comma.line76","1842",0.729362421419903,"comma.line",1877
"total76","1842",0.163600131535194,"total",1877
"total.line76","1842",1.26912814523058,"total.line",1877
"total.words77","1843",250.133191640099,"total.words",1878
"no.lines77","1843",38.5752745306412,"no.lines",1878
"quest77","1843",0.00355789504427914,"quest",1878
"quest.line77","1843",0.0240555779493447,"quest.line",1878
"exclam77","1843",0.0053958560031881,"exclam",1878
"exclam.line77","1843",0.0369221310102728,"exclam.line",1878
"period77","1843",0.0278660153319164,"period",1878
"period.line77","1843",0.189746137385406,"period.line",1878
"comma77","1843",0.0948296966347857,"comma",1878
"comma.line77","1843",0.647104565618137,"comma.line",1878
"total77","1843",0.153877404434998,"total",1878
"total.line77","1843",1.04931900800567,"total.line",1878
"total.words78","1844",208.228852838934,"total.words",1879
"no.lines78","1844",29.6399188876014,"no.lines",1879
"quest78","1844",0.00526380590034762,"quest",1879
"quest.line78","1844",0.0411440979432213,"quest.line",1879
"exclam78","1844",0.0129810252404403,"exclam",1879
"exclam.line78","1844",0.0915524937659328,"exclam.line",1879
"period78","1844",0.0268298674229432,"period",1879
"period.line78","1844",0.200691218655852,"period.line",1879
"comma78","1844",0.0987423528099652,"comma",1879
"comma.line78","1844",0.746913792016222,"comma.line",1879
"total78","1844",0.168696310951333,"total",1879
"total.line78","1844",1.26975194834878,"total.line",1879
"total.words79","1845",172.454710969504,"total.words",1880
"no.lines79","1845",24.1251706873009,"no.lines",1880
"quest79","1845",0.00564383402594447,"quest",1880
"quest.line79","1845",0.0369155854451525,"quest.line",1880
"exclam79","1845",0.00912443698088302,"exclam",1880
"exclam.line79","1845",0.0603916043436504,"exclam.line",1880
"period79","1845",0.0325494073063268,"period",1880
"period.line79","1845",0.212898147792444,"period.line",1880
"comma79","1845",0.100177139736004,"comma",1880
"comma.line79","1845",0.671237812193901,"comma.line",1880
"total79","1845",0.168159643313609,"total",1880
"total.line79","1845",1.12045450496131,"total.line",1880
"total.words80","1846",220.377821393523,"total.words",1881
"no.lines80","1846",32.8631010794897,"no.lines",1881
"quest80","1846",0.00448389559077527,"quest",1881
"quest.line80","1846",0.0312535538331698,"quest.line",1881
"exclam80","1846",0.019905989609421,"exclam",1881
"exclam.line80","1846",0.133364472482826,"exclam.line",1881
"period80","1846",0.0239154147801766,"period",1881
"period.line80","1846",0.162308346077527,"period.line",1881
"comma80","1846",0.089406247013739,"comma",1881
"comma.line80","1846",0.622386104396467,"comma.line",1881
"total80","1846",0.155882054838077,"total",1881
"total.line80","1846",1.07353006800785,"total.line",1881
"total.words81","1847",198.322392414296,"total.words",1882
"no.lines81","1847",27.5900802334063,"no.lines",1882
"quest81","1847",0.00571274078482859,"quest",1882
"quest.line81","1847",0.0431288782308534,"quest.line",1882
"exclam81","1847",0.00987326246389497,"exclam",1882
"exclam.line81","1847",0.0710304453344274,"exclam.line",1882
"period81","1847",0.0286266828727206,"period",1882
"period.line81","1847",0.212517734902991,"period.line",1882
"comma81","1847",0.0870375491575492,"comma",1882
"comma.line81","1847",0.645493412629468,"comma.line",1882
"total81","1847",0.150912334051787,"total",1882
"total.line81","1847",1.11798480357403,"total.line",1882
"total.words82","1848",274.807860262009,"total.words",1883
"no.lines82","1848",39.8231441048035,"no.lines",1883
"quest82","1848",0.00412569377292576,"quest",1883
"quest.line82","1848",0.0273604590917031,"quest.line",1883
"exclam82","1848",0.015706776349345,"exclam",1883
"exclam.line82","1848",0.106276304934498,"exclam.line",1883
"period82","1848",0.0309550610829694,"period",1883
"period.line82","1848",0.212243639563319,"period.line",1883
"comma82","1848",0.0926027677423581,"comma",1883
"comma.line82","1848",0.640751108296943,"comma.line",1883
"total82","1848",0.160024338951965,"total",1883
"total.line82","1848",1.10563471004367,"total.line",1883
"total.words83","1849",212.041255605381,"total.words",1884
"no.lines83","1849",32.5206278026906,"no.lines",1884
"quest83","1849",0.00422449565336323,"quest",1884
"quest.line83","1849",0.0280007150044843,"quest.line",1884
"exclam83","1849",0.0161610541470852,"exclam",1884
"exclam.line83","1849",0.102280710986099,"exclam.line",1884
"period83","1849",0.0241178408443946,"period",1884
"period.line83","1849",0.166647836784753,"period.line",1884
"comma83","1849",0.0967379821165919,"comma",1884
"comma.line83","1849",0.654749324605381,"comma.line",1884
"total83","1849",0.156192360327354,"total",1884
"total.line83","1849",1.05292124609865,"total.line",1884
"total.words84","1850",207.865289765721,"total.words",1885
"no.lines84","1850",29.382552404439,"no.lines",1885
"quest84","1850",0.00459450729346486,"quest",1885
"quest.line84","1850",0.0335263060591862,"quest.line",1885
"exclam84","1850",0.0105359738831689,"exclam",1885
"exclam.line84","1850",0.0718744398930333,"exclam.line",1885
"period84","1850",0.0309905618751541,"period",1885
"period.line84","1850",0.22366626304254,"period.line",1885
"comma84","1850",0.0955991429007398,"comma",1885
"comma.line84","1850",0.694288198751541,"comma.line",1885
"total84","1850",0.16194527345561,"total",1885
"total.line84","1850",1.17101011439581,"total.line",1885
"total.words85","1851",161.909874088801,"total.words",1886
"no.lines85","1851",22.4254473161034,"no.lines",1886
"quest85","1851",0.00211135586613651,"quest",1886
"quest.line85","1851",0.0156676531616965,"quest.line",1886
"exclam85","1851",0.00923847389728297,"exclam",1886
"exclam.line85","1851",0.0683612337786614,"exclam.line",1886
"period85","1851",0.0220602940888005,"period",1886
"period.line85","1851",0.163784332174288,"period.line",1886
"comma85","1851",0.0983860057786614,"comma",1886
"comma.line85","1851",0.741642337905898,"comma.line",1886
"total85","1851",0.146210702683897,"total",1886
"total.line85","1851",1.09865176056991,"total.line",1886
"total.words86","1852",122.890721649485,"total.words",1887
"no.lines86","1852",19.0567010309278,"no.lines",1887
"quest86","1852",0.0089718003257732,"quest",1887
"quest.line86","1852",0.0576742851134021,"quest.line",1887
"exclam86","1852",0.0181406672494845,"exclam",1887
"exclam.line86","1852",0.111447890762887,"exclam.line",1887
"period86","1852",0.0289773508742268,"period",1887
"period.line86","1852",0.184456205773196,"period.line",1887
"comma86","1852",0.0902348447628866,"comma",1887
"comma.line86","1852",0.580855516824742,"comma.line",1887
"total86","1852",0.165653125917526,"total",1887
"total.line86","1852",1.05991313731959,"total.line",1887
"total.words87","1853",225.875,"total.words",1888
"no.lines87","1853",36.7331730769231,"no.lines",1888
"quest87","1853",0.00336430857211538,"quest",1888
"quest.line87","1853",0.0220129894615385,"quest.line",1888
"exclam87","1853",0.0136553505576923,"exclam",1888
"exclam.line87","1853",0.0840352203365385,"exclam.line",1888
"period87","1853",0.0388757302884615,"period",1888
"period.line87","1853",0.244729217451923,"period.line",1888
"comma87","1853",0.0859156671298077,"comma",1888
"comma.line87","1853",0.547438343653846,"comma.line",1888
"total87","1853",0.168018555,"total",1888
"total.line87","1853",1.06568768317308,"total.line",1888
"total.words88","1854",269.572230014025,"total.words",1889
"no.lines88","1854",37.804347826087,"no.lines",1889
"quest88","1854",0.00544153182889201,"quest",1889
"quest.line88","1854",NA,"quest.line",1889
"exclam88","1854",0.0161497860392707,"exclam",1889
"exclam.line88","1854",Inf,"exclam.line",1889
"period88","1854",0.0252735194081346,"period",1889
"period.line88","1854",Inf,"period.line",1889
"comma88","1854",0.0863694019354839,"comma",1889
"comma.line88","1854",Inf,"comma.line",1889
"total88","1854",0.14645835256662,"total",1889
"total.line88","1854",Inf,"total.line",1889
"total.words89","1855",142.932664756447,"total.words",1890
"no.lines89","1855",19.8015759312321,"no.lines",1890
"quest89","1855",0.00427866690830946,"quest",1890
"quest.line89","1855",0.0354319566375358,"quest.line",1890
"exclam89","1855",0.00916826659455587,"exclam",1890
"exclam.line89","1855",0.0889537597994269,"exclam.line",1890
"period89","1855",0.0261558475243553,"period",1890
"period.line89","1855",0.364307064813754,"period.line",1890
"comma89","1855",0.0853663023352436,"comma",1890
"comma.line89","1855",0.940839604255014,"comma.line",1890
"total89","1855",0.147227024498567,"total",1890
"total.line89","1855",1.62847014212034,"total.line",1890
"total.words90","1856",220.997155049787,"total.words",1891
"no.lines90","1856",31.1792318634424,"no.lines",1891
"quest90","1856",0.00459903941678521,"quest",1891
"quest.line90","1856",0.0327197890355619,"quest.line",1891
"exclam90","1856",0.00952522398008535,"exclam",1891
"exclam.line90","1856",0.067743393200569,"exclam.line",1891
"period90","1856",0.0275276436998578,"period",1891
"period.line90","1856",0.197643379032717,"period.line",1891
"comma90","1856",0.0985530662588905,"comma",1891
"comma.line90","1856",0.715804263342817,"comma.line",1891
"total90","1856",0.154565630967283,"total",1891
"total.line90","1856",1.11793620213371,"total.line",1891
"total.words91","1857",239.22577092511,"total.words",1892
"no.lines91","1857",36.3028634361233,"no.lines",1892
"quest91","1857",0.00341594945484581,"quest",1892
"quest.line91","1857",0.0232384375066079,"quest.line",1892
"exclam91","1857",0.0103160722687225,"exclam",1892
"exclam.line91","1857",0.0687830777125551,"exclam.line",1892
"period91","1857",0.0264513646993392,"period",1892
"period.line91","1857",0.174755831442731,"period.line",1892
"comma91","1857",0.0900717245594714,"comma",1892
"comma.line91","1857",0.608962037643172,"comma.line",1892
"total91","1857",0.152734572433921,"total",1892
"total.line91","1857",1.02569323226872,"total.line",1892
"total.words92","1858",171.40888066605,"total.words",1893
"no.lines92","1858",25.1651248843663,"no.lines",1893
"quest92","1858",0.00547345318871415,"quest",1893
"quest.line92","1858",0.0405000370425532,"quest.line",1893
"exclam92","1858",0.00984296558649399,"exclam",1893
"exclam.line92","1858",0.0682253559685476,"exclam.line",1893
"period92","1858",0.0313638433422757,"period",1893
"period.line92","1858",0.227714739500463,"period.line",1893
"comma92","1858",0.0911558905846439,"comma",1893
"comma.line92","1858",0.65504294212766,"comma.line",1893
"total92","1858",0.155814758029602,"total",1893
"total.line92","1858",1.12201589481961,"total.line",1893
"total.words93","1859",188.610785463072,"total.words",1894
"no.lines93","1859",27.8540445486518,"no.lines",1894
"quest93","1859",0.00476673218757327,"quest",1894
"quest.line93","1859",0.0363710567631887,"quest.line",1894
"exclam93","1859",0.00704825867643611,"exclam",1894
"exclam.line93","1859",0.0476347577327081,"exclam.line",1894
