Filename	Seg	WC	WPS	Sixltr	Dic	Numerals	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
1500_2013_Gillmor,Don_MountPleasant_CT.txt	1	1511	13.74	21.71	79.29	0.26	51.03	13.83	8.74	0.93	0.20	0.66	4.90	2.05	5.10	7.74	14.76	8.47	9.46	3.11	0.99	3.04	11.98	5.43	1.65	1.39	1.39	0.00	11.85	0.40	0.20	0.60	3.90	2.05	1.85	0.13	0.60	0.60	11.71	1.72	1.06	1.85	1.72	0.73	0.33	3.64	1.72	3.18	0.99	1.32	0.66	3.84	1.19	0.33	0.66	1.72	13.30	2.18	5.82	5.43	1.59	0.93	1.99	0.60	2.05	0.20	0.46	0.07	0.07	0.33	6.55	7.08	0.00	0.13	0.79	0.00	1.65	3.64	2.98	0.20	0.20	22.70
1500_2013_Goodwin,DorisKearns_TheBullyPulpit_HIST.txt	1	1499	22.71	27.48	77.72	0.73	49.57	8.94	6.94	0.93	0.07	0.00	4.87	1.07	2.00	8.81	9.54	6.14	5.87	2.13	0.80	2.67	15.54	4.94	0.93	2.20	2.20	0.07	12.14	0.60	0.93	1.13	4.47	3.34	1.13	0.47	0.20	0.40	10.41	1.27	0.33	1.40	1.40	1.60	0.33	3.67	0.93	1.00	0.40	0.33	0.20	1.13	0.53	0.33	0.40	0.00	18.21	2.33	7.61	8.07	3.00	2.13	0.67	0.67	0.27	0.40	0.13	0.00	0.00	0.00	4.74	8.07	0.00	0.07	0.00	0.13	1.13	5.00	1.47	0.00	0.07	20.28
1500_2013_Grady,Wayne_EmancipationDay_CT.txt	1	1503	17.08	16.43	83.57	0.07	56.89	14.77	9.65	0.67	0.07	0.80	6.85	1.26	5.12	6.65	13.51	7.78	8.32	2.79	0.93	5.59	13.64	7.58	1.80	2.73	0.86	0.07	14.70	2.00	0.07	0.47	2.66	1.60	1.06	0.07	0.47	0.13	13.77	1.46	0.86	1.60	2.73	0.93	0.47	3.99	3.26	4.06	1.13	1.20	1.33	2.73	2.00	0.40	0.07	0.27	14.37	1.80	6.72	6.52	1.40	0.53	0.86	1.00	1.06	0.80	0.60	0.00	0.00	0.40	5.19	7.32	0.00	0.00	0.73	0.00	0.80	2.86	3.06	0.00	0.07	19.76
1500_2013_Grisham,John_SycamoreRow_CT.txt	1	1507	13.83	18.58	80.36	0.46	53.09	9.89	6.50	0.33	0.00	0.00	5.18	0.93	3.38	10.22	11.94	7.50	9.95	0.93	0.60	3.45	12.48	5.97	1.59	1.86	2.12	0.00	10.48	0.33	0.07	1.26	3.25	1.92	1.33	0.46	0.33	0.33	14.53	1.92	0.86	0.80	1.66	1.39	0.86	5.71	1.53	2.52	1.26	0.53	0.73	2.19	1.53	0.53	0.00	0.20	15.86	2.06	7.96	5.57	1.59	1.06	0.66	0.73	0.27	0.40	0.73	0.13	0.00	0.07	7.10	6.04	0.20	0.00	0.27	0.07	1.13	0.66	1.06	0.00	0.00	16.06
1500_2013_Humphries,Suzanne_DissolvingIllusions_HIST.txt	1	1520	24.92	27.24	74.93	1.97	47.17	3.49	1.38	0.07	0.20	0.13	0.26	0.72	2.11	10.59	6.18	4.14	3.88	1.84	0.26	3.22	15.26	6.32	0.66	3.22	1.97	0.00	5.53	0.66	0.07	1.71	3.36	1.18	2.17	0.46	0.79	0.39	11.91	0.53	1.05	0.72	2.11	1.18	0.66	5.26	1.38	1.38	0.79	0.13	0.00	2.43	0.39	1.64	0.00	0.39	16.51	1.71	10.59	4.01	1.78	1.45	0.86	2.24	0.79	0.00	1.32	0.07	0.13	0.07	5.07	6.25	0.39	0.26	0.00	0.00	2.89	0.92	0.13	1.32	0.00	17.24
1500_2013_Ireland,Ann_TheBlueGuitar_CT.txt	1	1509	12.37	19.88	81.58	0.00	51.95	13.65	8.88	0.27	1.06	0.73	5.17	1.66	4.77	8.15	10.47	6.30	2.98	5.90	0.80	3.58	13.45	4.97	1.13	2.25	1.99	0.00	12.39	0.00	0.07	0.73	4.31	2.78	1.39	0.66	0.13	0.20	13.85	1.92	0.93	0.99	2.39	1.06	0.99	5.10	1.92	5.57	1.06	2.98	1.19	2.32	1.72	0.27	0.07	0.27	16.90	1.33	8.75	6.63	0.93	1.19	2.98	0.07	0.20	0.66	0.13	0.00	0.13	0.27	6.96	7.09	0.27	0.20	0.99	0.20	1.46	5.37	2.58	0.00	0.00	24.52
1500_2013_Jackson,Kevin_Mayflower_HIST.txt	1	1508	23.20	19.36	79.11	0.33	56.70	8.29	4.38	0.00	0.00	0.00	2.06	2.32	3.91	9.42	10.81	7.56	6.17	2.52	0.99	3.51	15.92	7.16	0.60	3.38	3.45	0.00	5.97	0.00	0.20	0.46	3.65	1.66	1.99	0.33	0.60	0.60	14.39	0.53	1.19	1.59	2.52	0.80	0.80	5.70	2.19	1.33	0.33	0.07	0.60	2.52	1.46	0.60	0.00	0.46	16.05	2.39	7.96	5.50	0.73	1.39	0.86	0.13	0.40	0.46	0.53	0.00	0.07	0.13	4.31	5.97	0.53	0.07	0.00	0.00	1.86	0.00	0.66	0.00	0.00	12.86
1500_2013_Johnston,Wayne_TheSonofaCertainWoman_CT.txt	1	1509	20.96	16.10	87.34	0.00	59.97	18.56	10.93	6.76	0.20	0.60	2.45	0.93	7.62	6.63	15.11	8.68	8.55	4.44	0.99	3.78	13.78	7.55	1.59	2.78	1.92	0.00	10.67	0.99	0.00	0.86	3.11	1.59	1.46	0.20	0.13	0.53	16.57	1.79	1.26	1.79	4.90	1.79	0.46	3.91	2.92	3.18	0.99	1.13	1.06	4.97	2.52	2.12	0.13	0.27	11.86	1.72	4.84	6.03	0.99	0.99	0.33	0.07	0.27	0.20	0.20	0.00	0.07	0.80	4.64	6.69	0.00	0.07	0.13	0.00	1.33	3.51	2.72	0.00	0.00	18.49
1500_2013_Kiernan,Denise_TheGirlsofAtomicCity_HIST.txt	1	1509	16.96	20.54	81.38	0.46	53.15	10.87	6.16	0.93	0.13	0.20	2.72	2.19	4.71	9.81	10.93	5.83	7.22	2.52	0.60	2.78	14.31	6.03	1.99	2.39	0.93	0.00	10.14	0.00	0.00	0.73	3.84	2.05	1.79	0.40	0.66	0.53	18.42	3.58	2.12	0.93	2.12	1.39	0.60	5.63	1.92	1.92	0.33	1.06	0.46	1.13	0.46	0.40	0.13	0.13	15.84	1.86	7.69	6.10	2.32	1.59	0.60	0.40	0.13	0.20	0.33	0.00	0.00	0.07	5.57	6.03	0.13	0.07	0.40	0.20	1.86	0.53	0.53	0.00	0.00	14.45
1500_2013_Kilmeade,Brian_GeorgeWashingtonsSecretSix_HIST.txt	1	1508	23.20	26.19	75.13	0.53	47.75	4.91	2.59	0.00	0.00	0.00	1.13	1.46	2.32	11.07	7.89	5.57	5.11	0.80	1.13	2.39	15.25	6.03	0.73	2.39	1.13	0.00	5.50	0.00	0.00	0.60	6.17	3.25	2.79	0.27	1.33	1.06	13.40	0.73	1.13	1.92	1.79	0.80	1.53	4.51	1.92	0.80	0.27	0.20	0.27	1.13	0.33	0.33	0.00	0.46	18.50	2.12	10.54	5.57	1.39	3.51	0.73	0.13	0.60	0.27	0.20	0.00	0.13	0.00	4.18	5.64	0.07	0.20	0.00	0.13	1.33	0.60	0.80	0.07	0.00	12.53
1500_2013_Koch,Herman_TheDinner_CT.txt	1	1507	16.38	14.07	90.78	0.13	61.65	16.99	10.22	3.85	1.19	1.33	2.92	0.93	6.77	7.56	16.79	10.62	4.25	9.89	1.53	5.51	12.94	6.70	3.12	3.78	1.59	0.13	12.67	1.00	0.07	1.73	4.05	2.46	1.59	0.33	0.40	0.53	16.99	2.52	1.06	2.06	3.65	2.46	0.40	2.65	3.92	3.05	0.93	1.19	0.93	2.85	1.06	0.27	0.07	1.53	15.00	2.26	6.04	7.43	0.86	0.66	1.33	0.66	0.33	0.13	0.00	0.13	0.07	0.86	5.64	5.31	0.33	0.66	0.46	0.00	1.00	1.99	4.31	0.00	0.00	19.24
1500_2013_Krauthammer,Charles_ThingsthatMatter_HIST.txt	1	1520	14.48	24.74	80.53	0.99	50.99	11.25	6.38	1.71	1.51	0.13	2.70	0.33	4.87	8.16	11.05	7.30	5.86	3.42	0.92	3.22	12.43	5.72	1.51	2.63	1.32	0.00	9.01	0.46	0.20	1.05	5.46	4.08	1.32	0.13	0.72	0.13	16.78	1.78	1.84	0.92	1.45	2.43	0.59	5.13	2.17	1.51	0.59	0.20	0.59	1.25	0.33	0.72	0.26	0.00	16.05	1.71	6.51	7.50	2.57	1.78	1.78	0.13	0.13	0.86	0.46	0.26	0.07	0.07	6.51	7.63	0.72	0.00	0.46	0.00	2.83	0.53	1.25	0.20	0.00	19.01
1500_2013_Kyle,Chris_AmericanGun_HIST.txt	1	1502	18.54	20.31	79.69	0.40	53.53	12.12	7.72	2.60	1.07	1.33	1.53	1.20	4.39	9.32	9.92	6.39	4.66	3.66	0.93	3.13	15.11	5.93	1.00	3.13	1.20	0.07	8.79	0.33	0.20	0.60	5.73	3.06	2.53	0.07	1.80	0.07	15.85	2.26	1.80	0.93	2.26	1.33	0.53	5.73	2.13	1.86	0.93	0.33	0.53	0.87	0.53	0.13	0.13	0.07	14.71	2.20	7.66	4.93	2.40	2.66	0.87	0.07	0.40	0.13	0.33	0.07	0.33	0.07	5.73	5.06	0.20	0.47	0.00	0.00	1.66	0.13	2.53	0.20	0.47	15.85
1500_2013_Landay,William_DefendingJacob_CT.txt	1	1507	11.08	14.86	85.67	0.33	58.86	15.20	9.42	2.79	0.27	2.12	3.65	0.60	5.77	9.09	14.53	9.29	8.56	4.31	0.66	3.92	12.28	4.58	2.79	2.46	1.86	0.13	10.82	0.27	0.07	1.39	4.25	2.39	1.79	0.07	0.93	0.33	16.99	2.65	1.66	0.93	2.26	1.86	0.66	3.92	3.32	1.53	0.46	0.46	0.46	1.53	1.19	0.20	0.20	0.00	13.93	1.33	6.64	5.77	3.05	1.39	0.40	0.13	0.60	0.13	0.46	0.33	0.07	0.40	7.56	6.64	0.73	0.07	1.59	0.00	1.53	5.37	1.92	0.07	0.07	25.08
1500_2013_Lawson,Mary_RoadEnds_CT.txt	1	1501	10.35	11.66	83.94	0.07	56.83	12.19	8.46	0.87	0.53	1.40	3.66	2.00	3.73	10.46	16.72	8.73	9.39	5.00	0.60	4.53	14.19	6.13	1.60	1.80	1.40	0.00	10.66	0.00	0.07	0.27	3.73	2.47	1.27	0.20	0.60	0.20	14.66	1.40	0.93	1.33	1.80	1.20	0.53	5.93	2.13	5.46	2.53	2.33	0.47	1.13	0.93	0.20	0.00	0.00	19.65	3.73	9.73	5.80	0.33	1.27	0.53	0.20	0.00	0.13	0.00	0.40	0.00	0.07	7.93	6.33	0.00	0.07	1.33	0.40	0.27	7.06	3.13	0.00	0.00	26.45
1500_2013_LeirenYoung,Mark_FreeMagicSecretsRevealed_CT.txt	1	1506	14.76	17.13	83.00	0.20	53.52	12.55	8.37	4.45	1.00	0.53	1.99	0.40	4.18	8.37	12.68	7.37	8.43	1.86	0.66	4.32	13.21	5.84	1.73	2.66	1.66	0.07	9.03	0.27	0.20	1.66	5.31	2.26	3.05	0.80	0.80	0.93	14.34	1.46	0.66	1.86	2.59	1.59	0.60	5.05	1.99	3.65	1.53	1.00	1.06	3.65	2.39	0.80	0.27	0.20	12.62	1.93	5.91	5.11	2.12	1.39	0.80	0.07	0.20	0.80	0.80	0.13	0.00	0.73	6.11	5.44	0.00	0.00	0.53	0.13	1.33	3.78	2.99	0.00	0.00	19.92
1500_2013_Lemaitre,Pierre_Alex_CT.txt	1	1506	14.48	15.74	88.71	0.07	59.43	18.19	12.82	0.53	0.00	0.40	11.35	0.53	5.38	7.97	14.74	8.50	4.65	8.30	0.60	5.38	13.61	6.24	2.06	1.99	1.66	0.00	14.94	0.00	0.00	1.39	5.64	3.05	2.52	1.06	0.33	0.46	16.67	3.39	0.93	1.66	3.39	1.86	0.73	3.45	2.59	3.52	2.26	0.20	1.06	2.66	1.39	0.60	0.27	0.40	16.27	1.86	7.57	7.24	0.86	1.53	1.20	0.60	1.13	0.07	0.07	0.00	0.07	0.40	6.91	6.97	0.00	0.66	0.07	0.00	0.93	0.53	3.32	0.13	0.00	19.26
1500_2013_MacMillan,Margaret_TheWarthatEndedPeace_HIST.txt	1	1509	29.02	23.19	78.00	1.33	52.09	5.37	1.33	0.07	0.07	0.00	0.33	0.86	4.04	11.86	8.22	4.84	6.56	0.86	0.27	2.65	18.03	6.96	0.60	3.05	1.19	0.00	3.58	0.13	0.07	0.60	6.36	2.39	3.98	0.73	2.12	0.73	11.20	0.73	0.60	0.40	2.32	0.60	0.33	5.90	1.13	1.13	0.33	0.40	0.33	1.06	0.53	0.27	0.00	0.27	18.75	2.78	10.87	4.90	1.52	1.66	0.40	0.27	0.40	0.46	1.06	0.00	0.33	0.07	3.58	6.36	0.33	0.46	0.07	0.00	1.33	0.40	0.53	0.07	0.00	12.59
1500_2013_Manchester,William_TheGloryandtheDream_HIST.txt	1	1509	19.60	27.83	76.01	0.60	47.45	5.83	3.51	0.00	0.00	0.33	1.52	1.66	2.32	10.74	9.15	6.10	7.22	0.99	0.46	2.58	13.59	5.70	0.66	2.32	2.05	0.07	6.56	0.07	0.13	0.53	4.51	2.05	2.45	0.27	0.99	0.53	11.20	0.99	0.99	1.26	2.12	0.93	0.80	3.78	0.99	1.39	0.73	0.40	0.27	1.33	0.40	0.27	0.07	0.66	15.97	2.19	8.08	5.10	3.58	2.25	0.93	0.80	1.39	0.13	0.20	0.00	0.00	0.07	5.43	7.82	0.13	0.99	0.00	0.00	2.05	2.39	1.26	0.00	0.53	19.88
1500_2013_Manco,Jean_AncestralJourneys_HIST.txt	1	1504	17.69	25.00	74.34	1.00	51.80	7.85	3.46	0.00	1.33	1.06	0.33	0.73	4.39	8.51	10.31	8.24	4.32	4.32	0.40	2.99	17.09	5.19	0.53	2.79	1.06	0.07	7.18	0.53	0.00	1.66	2.06	1.26	0.80	0.33	0.00	0.13	13.16	2.19	1.53	1.20	2.06	0.73	0.27	3.86	1.93	1.13	0.53	0.07	0.40	1.20	0.47	0.66	0.07	0.00	13.76	1.53	5.85	5.78	2.33	1.73	0.80	0.20	0.20	0.07	0.07	0.00	0.00	0.00	5.85	3.06	0.07	0.07	0.66	0.00	1.60	0.00	0.60	0.86	0.07	13.10
1500_2013_Manning,Kate_MyNotoriousLife_CT.txt	1	1503	10.74	13.51	86.49	0.27	60.68	17.76	13.64	6.19	1.53	0.33	2.66	2.93	4.13	7.78	12.57	7.92	8.32	1.86	1.20	4.32	13.91	6.85	2.00	1.86	1.33	0.07	10.98	0.67	0.07	0.67	4.39	1.40	2.99	0.73	0.80	0.73	15.44	1.86	0.93	2.00	1.86	0.73	0.40	5.72	2.86	3.46	1.06	1.00	1.20	3.46	2.33	0.40	0.07	0.67	14.17	1.60	7.19	5.06	0.53	0.47	0.67	0.93	0.33	0.40	1.26	0.00	0.07	0.07	9.05	5.59	0.13	0.00	0.27	0.00	0.47	0.00	1.00	0.00	0.93	17.23
1500_2013_Marias,Javier_TheInfatuations_CT.txt	1	1512	43.20	16.93	90.08	0.00	64.22	16.87	11.04	2.12	1.72	0.20	3.70	3.31	5.82	6.48	13.16	7.80	6.35	5.09	0.79	6.22	13.56	10.12	3.51	3.64	0.99	0.00	13.49	0.73	0.07	1.12	4.50	3.37	0.99	0.20	0.20	0.13	21.69	2.18	1.39	1.85	5.29	2.45	0.60	6.48	4.76	2.31	1.39	0.60	0.33	1.26	0.53	0.20	0.07	0.46	15.87	0.99	6.81	7.94	0.99	0.93	0.46	0.26	0.33	0.07	0.40	0.00	0.13	0.26	2.12	9.52	0.26	0.46	0.20	0.00	1.59	0.40	1.65	0.13	0.00	15.67
1500_2013_Mathis,Ayana_TheTwelveTribesofHattie_CT.txt	1	1504	15.04	15.36	80.72	0.07	52.46	10.70	8.71	0.13	0.20	0.53	6.05	1.80	1.99	10.11	11.04	7.05	7.38	1.80	0.93	3.92	13.70	6.85	0.80	1.00	1.06	0.00	13.50	0.86	0.33	1.86	3.52	2.39	1.13	0.13	0.00	0.47	12.10	0.66	0.47	1.60	1.06	0.60	0.33	6.25	1.86	5.19	1.80	0.86	2.13	3.72	2.06	0.93	0.20	0.66	16.42	2.46	8.84	5.78	0.73	0.86	0.60	2.26	0.53	0.07	0.27	0.13	0.27	0.53	6.25	4.65	0.13	0.40	0.20	0.20	0.53	1.80	2.13	0.00	0.00	16.02
1500_2013_McGill,Robert_OnceWeHadaCountry_CT.txt	1	1502	14.17	13.85	80.76	0.13	55.93	14.18	10.65	0.87	0.33	1.53	4.86	3.06	3.53	11.38	12.65	7.79	1.93	7.72	1.40	3.40	13.45	5.53	1.73	1.53	1.53	0.00	15.45	0.27	0.20	1.40	3.26	1.46	1.80	0.20	0.53	0.67	10.65	1.40	1.00	1.40	1.40	0.60	0.93	3.79	1.40	5.06	2.00	1.93	0.93	2.06	1.60	0.13	0.07	0.27	13.98	2.40	6.52	4.93	0.40	0.73	0.00	0.20	0.07	1.33	0.40	0.27	0.20	0.20	6.72	6.59	0.00	0.00	0.33	0.00	0.40	4.13	2.80	0.00	0.00	20.84
1500_2013_McMillan,Terry_WhoAskedYou_CT.txt	1	1502	11.55	9.72	89.95	0.13	61.12	20.51	15.18	8.32	0.60	2.60	3.26	0.40	5.33	5.93	16.18	10.25	3.33	10.25	1.33	4.79	12.32	6.86	2.80	2.33	1.46	0.40	12.05	0.93	0.00	0.73	4.59	2.93	1.60	0.40	0.60	0.20	15.78	1.20	1.73	1.73	2.53	0.87	0.47	4.93	3.60	3.40	0.67	1.46	1.00	2.73	1.26	0.60	0.40	0.60	14.25	2.26	6.72	4.99	1.26	0.80	0.33	1.13	1.13	0.33	0.00	0.27	0.13	0.33	7.12	4.66	0.00	0.13	1.80	0.00	0.80	6.39	4.66	0.07	0.00	25.37
1500_2013_Messud,Claire_TheWomanUpstairs_CT.txt	1	1509	18.86	16.77	88.87	0.07	60.17	14.84	9.94	5.04	1.72	1.72	0.27	1.19	4.90	8.42	14.12	9.15	3.51	8.68	0.60	4.84	11.80	8.81	2.98	3.45	1.66	0.80	8.88	0.40	0.13	1.59	6.03	3.05	2.98	0.60	1.72	0.27	20.81	2.58	1.72	1.39	3.31	2.65	0.53	6.49	4.11	1.99	0.53	0.46	0.86	1.92	1.39	0.40	0.20	0.20	14.31	1.52	8.08	4.84	1.52	0.73	0.60	1.19	0.13	0.13	0.40	0.13	0.07	0.40	4.51	8.42	0.13	0.46	0.60	0.20	1.33	0.66	4.37	0.00	0.13	20.21
1500_2013_Moore,Lisa_Caught_CT.txt	1	1507	15.54	14.40	82.48	0.13	59.59	13.14	9.89	0.00	0.00	0.07	7.63	2.19	3.25	11.08	13.74	9.36	8.56	2.12	1.00	2.92	15.73	6.64	0.86	1.26	0.93	0.13	12.28	0.13	0.07	0.46	2.99	1.00	1.99	0.33	0.27	0.60	14.73	1.66	0.46	1.92	1.53	1.06	0.46	6.57	1.92	4.25	1.79	0.73	1.46	2.99	2.19	0.20	0.40	0.20	16.85	1.99	9.82	4.51	0.53	0.73	0.93	0.33	0.20	0.40	0.07	0.00	0.00	0.07	6.44	3.12	0.07	0.07	0.00	0.00	1.00	0.00	1.53	0.00	0.00	11.75
1500_2013_Moyes,Jojo_MeBeforeYou_CT.txt	1	1502	11.83	16.44	84.62	0.40	57.26	16.78	11.52	1.73	0.73	1.20	7.59	0.27	5.26	9.12	11.52	7.39	2.00	7.52	1.13	3.60	15.71	3.86	1.66	1.53	1.00	0.00	12.38	0.13	0.00	0.67	2.53	1.53	1.00	0.20	0.13	0.27	11.78	1.13	0.53	1.20	2.13	0.60	0.87	4.53	1.80	4.99	1.60	1.07	1.80	2.80	1.93	0.20	0.20	0.47	18.84	3.20	10.19	5.39	0.67	1.00	1.00	0.93	0.07	0.07	0.13	0.00	0.00	0.27	7.46	4.86	0.13	0.13	1.00	0.07	0.60	5.33	2.33	0.07	0.00	21.90
1500_2013_Peace,David_RedorDead_CT.txt	1	1508	7.58	15.19	81.56	0.33	48.47	11.21	8.95	2.12	0.99	1.53	2.25	2.06	2.25	9.88	14.12	5.31	8.42	4.84	0.40	2.32	11.94	5.37	2.19	1.66	0.46	0.00	16.05	0.13	0.07	3.71	2.98	2.32	0.66	0.27	0.13	0.20	13.93	1.33	0.73	1.33	0.99	1.19	0.40	5.97	2.32	4.58	1.33	2.85	0.40	2.92	1.92	0.20	0.27	0.53	15.05	2.12	8.29	4.58	1.19	0.80	2.12	0.86	2.19	0.07	0.07	0.07	0.13	0.07	12.40	5.64	0.00	0.00	0.80	0.00	2.12	0.00	1.53	0.00	0.00	21.75
1500_2013_Pessl,Marisha_NightFilm_CT.txt	1	1502	18.10	18.04	83.56	0.00	57.06	14.45	10.85	5.66	0.07	0.87	3.53	0.73	3.60	10.32	10.72	7.19	6.26	2.26	0.33	4.53	14.91	5.73	1.60	2.20	1.07	0.27	7.39	0.00	0.27	0.80	2.93	1.00	1.93	0.47	0.67	0.60	13.25	1.53	0.60	1.60	3.00	1.07	0.87	3.66	2.53	4.39	2.46	0.33	1.20	2.53	1.66	0.67	0.00	0.20	19.44	3.40	9.32	6.86	0.47	0.73	0.80	0.60	0.33	0.20	0.27	0.00	0.00	0.33	5.39	7.19	0.20	0.00	0.33	0.00	0.40	0.00	2.53	0.00	0.00	15.91
1500_2013_Phillips,JayneAnne_QuietDell_CT.txt	1	1495	16.80	15.32	82.41	0.74	53.71	12.04	10.23	3.75	0.80	0.20	4.68	0.80	1.81	9.16	11.91	6.96	4.88	5.89	0.67	3.28	12.51	9.36	1.40	0.94	1.00	0.00	12.31	1.67	0.00	0.94	3.48	2.27	1.20	0.20	0.47	0.54	15.85	1.40	0.67	1.00	1.47	1.00	1.20	7.49	2.27	3.81	1.00	1.74	0.94	2.21	1.27	0.54	0.07	0.33	14.38	2.14	7.29	5.02	2.01	1.20	2.01	1.20	0.67	0.27	0.94	0.00	0.20	0.47	20.87	8.03	0.07	0.13	0.00	0.00	0.27	1.47	1.87	0.47	0.27	33.78
1500_2013_Piatigorsky,Anton_TheIronBridge_CT.txt	1	1516	16.13	22.16	76.98	0.00	48.22	12.60	9.04	0.73	0.00	0.13	6.99	1.19	3.56	7.72	8.51	5.28	3.96	3.10	0.66	2.04	13.06	6.20	1.12	2.57	0.73	0.00	13.39	2.04	0.13	0.92	4.35	1.72	2.64	0.86	0.59	0.40	14.18	1.78	1.12	1.19	1.52	1.72	0.73	6.07	1.12	3.50	1.25	0.99	0.86	4.09	2.18	0.79	0.20	1.12	11.41	1.25	6.20	4.09	1.58	1.12	1.58	0.73	0.53	0.53	0.20	0.46	0.00	0.13	5.67	5.87	0.26	0.07	0.20	0.33	2.11	1.98	2.90	0.00	0.00	18.34
1500_2013_Reza,Yasmina_HappyaretheHappy_CT.txt	1	1501	16.68	14.72	85.74	0.00	58.56	18.52	13.79	8.46	0.67	1.60	2.53	0.53	4.73	8.46	12.86	7.53	2.73	8.99	0.27	4.93	13.86	5.53	2.66	2.66	1.13	0.27	12.66	0.40	0.13	0.87	4.00	2.00	1.87	0.13	1.00	0.20	14.86	2.00	1.27	1.13	1.73	1.40	0.53	4.46	2.47	5.20	0.80	3.40	0.53	2.13	0.73	0.20	0.07	1.27	13.06	2.13	6.26	4.73	0.47	0.33	1.07	0.13	1.07	0.07	0.00	0.13	0.40	0.20	4.40	10.26	0.13	0.00	1.20	0.47	0.53	0.40	5.06	0.07	0.00	22.39
1500_2013_Rosenblatt,Roger_TheBoyDetective_CT.txt	1	1511	14.96	18.73	79.68	0.33	54.20	11.25	7.35	3.64	0.33	0.79	1.52	1.06	3.90	10.99	7.48	4.43	3.71	2.58	0.60	2.98	15.88	6.09	1.32	1.92	1.85	0.00	7.81	0.40	0.33	1.26	2.58	1.06	1.52	0.07	0.66	0.53	12.51	1.32	0.79	0.66	1.06	0.99	0.20	6.22	1.26	3.11	1.39	0.46	0.66	2.65	1.85	0.33	0.26	0.20	16.55	1.79	9.33	5.43	1.32	0.66	1.13	0.60	0.79	0.07	0.26	0.00	0.07	0.46	6.55	8.41	0.00	0.07	0.13	0.00	2.18	1.06	0.93	0.07	0.07	18.80
1500_2013_Schlosser,Eric_CommandandControl_HIST.txt	1	1516	17.84	21.77	71.90	1.52	47.10	4.75	1.45	0.13	0.00	0.33	0.26	0.73	3.30	13.65	7.65	5.47	5.54	0.46	0.26	2.24	13.59	5.87	0.53	1.91	2.11	0.00	2.51	0.00	0.00	0.33	2.70	0.86	1.85	0.40	0.53	0.53	13.46	1.12	2.04	1.32	1.52	0.66	0.99	5.61	1.12	3.36	1.25	0.20	1.19	2.57	1.39	0.59	0.07	0.53	16.69	1.72	10.69	3.83	0.86	1.25	0.46	0.40	0.26	0.00	0.20	0.00	0.00	0.33	5.67	6.66	0.07	0.07	0.00	0.00	2.44	0.92	0.92	0.13	0.00	15.96
1500_2013_Selvadurai,Shyam_TheHungryGhosts_CT.txt	1	1506	17.51	17.99	83.73	0.20	54.91	17.13	13.01	6.51	1.20	0.73	4.18	0.40	4.12	7.17	10.56	6.18	5.78	3.59	0.53	3.65	14.94	5.31	1.20	1.46	0.60	0.07	11.09	1.86	0.13	0.80	3.98	2.32	1.59	0.46	0.46	0.20	12.55	0.86	1.00	1.00	1.00	1.00	0.40	6.18	1.86	3.78	1.93	0.46	1.00	2.52	2.19	0.27	0.00	0.07	17.46	3.59	8.76	5.31	0.86	0.46	0.40	1.99	1.06	0.20	0.07	0.33	0.00	0.27	5.31	9.36	0.00	0.00	0.40	0.00	1.13	2.72	0.66	0.00	0.00	19.19
1500_2013_Shavit,Ari_MyPromisedLand_HIST.txt	1	1512	14.40	22.49	81.42	0.73	53.31	11.71	8.33	5.29	1.92	0.00	0.07	1.06	3.37	9.39	10.32	7.61	6.48	2.58	0.73	2.91	12.76	6.42	0.73	2.31	1.85	0.13	5.56	0.60	0.13	0.53	6.15	2.45	3.70	1.32	1.59	0.40	13.82	2.05	1.06	0.53	1.85	1.39	0.86	5.36	1.19	1.72	0.60	0.53	0.60	1.52	0.46	0.66	0.13	0.26	16.34	1.98	7.87	6.35	2.05	1.79	0.79	1.12	0.46	0.93	0.46	0.07	0.13	0.13	6.48	4.50	0.07	0.00	0.46	0.00	1.72	0.00	0.40	0.00	0.00	12.83
1500_2013_Szado,Ania_StudioSaintEx_CT.txt	1	1519	15.04	20.61	77.29	0.59	52.01	12.05	8.36	4.08	0.92	0.39	2.24	0.72	3.69	8.76	11.32	8.36	5.33	4.67	0.79	3.16	14.15	6.06	1.38	1.25	0.46	0.00	7.97	0.39	0.00	1.38	3.29	2.11	1.18	0.33	0.13	0.53	12.51	1.25	1.05	1.25	1.71	1.05	0.79	4.81	1.71	1.84	0.86	0.46	0.39	1.25	0.92	0.13	0.00	0.20	15.47	2.04	7.57	5.27	1.71	1.51	0.72	0.99	0.72	0.33	0.07	0.13	0.13	0.13	6.45	7.11	0.39	0.07	0.26	0.00	3.23	0.92	2.37	0.07	0.00	19.55
