Filename	Seg	WC	WPS	Sixltr	Dic	Numerals	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
1000_2013_Gillmor,Don_MountPleasant_CT.txt	1	1007	13.25	21.85	80.24	0.10	50.94	14.10	8.84	1.09	0.30	0.60	5.06	1.79	5.26	8.14	14.80	8.44	10.23	2.78	0.79	2.58	11.72	5.26	1.79	1.59	1.39	0.00	12.41	0.50	0.30	0.70	4.47	1.99	2.48	0.20	0.79	0.70	11.02	1.89	0.99	1.49	1.89	0.70	0.30	3.18	1.89	3.77	0.89	1.79	0.79	3.28	1.09	0.30	0.30	1.59	12.21	1.99	5.16	5.06	1.99	1.09	1.99	0.30	2.48	0.30	0.60	0.00	0.10	0.30	6.85	7.05	0.00	0.20	0.70	0.00	1.59	4.57	3.18	0.10	0.10	23.73
1000_2013_Goodwin,DorisKearns_TheBullyPulpit_HIST.txt	1	999	24.37	29.33	74.07	0.80	48.15	7.61	5.91	0.60	0.00	0.00	4.80	0.50	1.70	9.21	8.21	5.51	4.50	2.00	0.90	2.10	15.62	5.01	0.80	2.60	2.40	0.10	10.61	0.10	0.50	1.00	3.80	2.90	0.90	0.50	0.20	0.10	11.01	1.10	0.40	1.70	1.30	2.10	0.40	3.70	0.90	0.90	0.20	0.30	0.30	1.10	0.50	0.40	0.40	0.00	16.32	2.20	7.31	6.61	2.70	2.70	0.60	0.70	0.20	0.30	0.00	0.00	0.00	0.00	4.60	8.41	0.00	0.10	0.00	0.20	1.20	4.80	1.80	0.00	0.00	20.62
1000_2013_Grady,Wayne_EmancipationDay_CT.txt	1	1002	18.56	15.77	84.83	0.10	57.49	13.57	8.18	0.30	0.00	0.50	6.39	1.00	5.39	6.69	13.27	7.88	8.38	2.59	0.80	5.99	14.07	7.58	2.00	2.79	1.20	0.00	13.37	2.10	0.10	0.50	2.89	1.60	1.30	0.00	0.60	0.20	13.87	1.30	0.80	2.00	3.19	1.20	0.30	3.89	3.89	4.19	1.30	1.20	1.50	2.89	2.10	0.40	0.10	0.30	14.87	1.50	6.69	7.49	1.80	0.70	1.30	0.80	1.40	0.30	0.70	0.00	0.00	0.50	5.09	7.78	0.00	0.00	0.40	0.00	1.00	2.10	2.50	0.00	0.10	18.66
1000_2013_Grisham,John_SycamoreRow_CT.txt	1	1007	14.81	18.37	80.44	0.20	53.53	9.73	6.06	0.10	0.00	0.00	5.36	0.50	3.67	9.63	12.12	8.14	9.83	0.79	0.89	4.17	12.51	5.96	1.69	1.49	2.38	0.00	9.93	0.50	0.10	0.79	3.57	2.09	1.49	0.50	0.50	0.30	16.09	1.99	1.19	1.09	2.09	1.69	0.89	5.66	1.79	2.18	0.89	0.50	0.79	2.68	1.89	0.70	0.00	0.20	15.69	1.59	8.64	5.46	1.79	1.19	0.60	0.60	0.40	0.60	0.60	0.10	0.00	0.10	6.65	6.45	0.20	0.00	0.30	0.00	1.69	0.20	0.99	0.00	0.00	15.79
1000_2013_Humphries,Suzanne_DissolvingIllusions_HIST.txt	1	1011	24.07	26.21	78.14	2.08	48.66	3.36	1.09	0.00	0.20	0.20	0.00	0.69	2.27	11.67	6.43	4.45	4.06	1.78	0.30	2.97	15.73	6.43	0.69	3.17	1.98	0.00	5.44	0.79	0.10	1.88	3.07	1.09	1.98	0.30	0.79	0.49	12.36	0.69	1.29	0.79	2.18	1.19	0.59	5.34	1.68	1.58	0.99	0.10	0.00	2.08	0.40	1.48	0.00	0.20	17.71	2.08	10.68	4.75	1.98	1.78	0.89	2.08	0.99	0.00	1.38	0.10	0.20	0.10	5.14	5.14	0.30	0.40	0.00	0.00	2.37	0.99	0.00	1.19	0.00	15.63
1000_2013_Ireland,Ann_TheBlueGuitar_CT.txt	1	1009	13.28	19.62	81.37	0.00	52.03	12.69	7.63	0.00	0.30	0.40	5.45	1.49	5.05	8.62	9.81	5.95	3.87	4.36	0.69	2.87	13.78	5.65	0.99	2.18	2.28	0.00	11.00	0.00	0.10	0.89	3.17	1.98	1.09	0.69	0.00	0.10	13.38	1.59	0.89	0.89	2.28	0.99	0.99	5.65	1.59	5.05	1.29	2.28	1.29	2.87	2.28	0.20	0.00	0.40	18.43	1.68	10.11	6.34	0.79	1.09	3.07	0.10	0.20	0.50	0.10	0.00	0.10	0.30	6.54	6.74	0.30	0.00	0.79	0.30	1.88	3.67	1.98	0.00	0.00	21.31
1000_2013_Jackson,Kevin_Mayflower_HIST.txt	1	1006	25.79	19.88	81.11	0.40	55.96	7.85	4.17	0.00	0.00	0.00	1.99	2.19	3.68	8.75	10.64	7.46	6.26	2.49	1.19	3.88	15.31	7.26	0.70	3.38	4.47	0.00	5.77	0.00	0.10	0.30	3.88	1.99	1.89	0.30	0.60	0.70	14.12	0.40	1.49	1.49	2.58	0.60	0.80	5.17	2.39	1.39	0.40	0.10	0.50	3.28	1.89	0.89	0.00	0.50	16.00	2.19	7.65	5.86	0.89	1.59	1.09	0.20	0.60	0.20	0.40	0.00	0.10	0.10	3.88	6.06	0.50	0.00	0.00	0.00	2.29	0.00	0.40	0.00	0.00	12.52
1000_2013_Johnston,Wayne_TheSonofaCertainWoman_CT.txt	1	1008	22.40	15.58	88.69	0.00	60.71	18.35	10.91	5.85	0.30	0.69	3.27	0.79	7.44	6.45	15.77	9.03	8.73	4.96	0.89	3.47	14.38	7.34	1.19	3.27	2.48	0.00	11.51	0.89	0.00	0.79	2.88	1.79	0.99	0.10	0.20	0.20	16.47	2.08	1.29	1.79	4.96	1.49	0.50	3.67	2.68	2.88	0.89	1.19	0.79	5.46	2.48	2.68	0.10	0.30	11.81	1.88	4.76	6.05	1.19	0.89	0.40	0.10	0.20	0.20	0.10	0.00	0.00	0.99	4.46	6.45	0.00	0.10	0.00	0.00	1.69	2.58	2.48	0.00	0.00	16.96
1000_2013_Kiernan,Denise_TheGirlsofAtomicCity_HIST.txt	1	998	20.79	21.14	79.86	0.50	52.00	10.32	5.01	1.30	0.20	0.00	0.50	3.01	5.31	10.72	8.92	4.71	5.51	2.30	0.50	2.51	14.43	6.01	1.30	2.40	1.00	0.00	8.82	0.00	0.00	1.00	4.81	2.40	2.40	0.50	0.90	0.80	17.74	3.41	2.30	0.90	1.40	1.10	0.50	6.31	1.50	1.00	0.00	0.60	0.40	1.20	0.30	0.60	0.10	0.20	14.33	1.40	7.52	5.21	2.91	1.70	0.70	0.20	0.10	0.30	0.50	0.00	0.00	0.10	5.01	6.11	0.10	0.00	0.10	0.00	0.60	0.60	0.40	0.00	0.00	12.73
1000_2013_Kilmeade,Brian_GeorgeWashingtonsSecretSix_HIST.txt	1	1004	24.49	26.69	75.30	0.50	47.91	4.08	1.89	0.00	0.00	0.00	0.40	1.49	2.19	11.75	7.67	5.28	5.48	0.70	0.80	3.09	15.04	6.87	0.50	2.49	0.90	0.00	5.18	0.00	0.00	0.70	6.27	3.78	2.39	0.20	0.90	1.29	12.55	0.40	1.00	1.79	1.99	0.60	1.49	4.48	2.19	1.00	0.40	0.30	0.20	1.00	0.20	0.30	0.00	0.50	18.23	2.19	10.76	5.08	1.69	3.78	0.80	0.20	0.80	0.20	0.30	0.00	0.20	0.00	3.88	5.68	0.10	0.20	0.00	0.20	1.00	0.60	0.80	0.10	0.00	12.25
1000_2013_Koch,Herman_TheDinner_CT.txt	1	1004	17.93	13.35	90.74	0.20	61.55	16.33	10.06	3.69	1.69	0.70	2.99	1.00	6.27	8.37	16.73	10.26	4.78	8.96	1.59	5.48	13.25	6.67	2.69	3.29	1.89	0.20	12.65	1.29	0.10	1.10	3.29	1.69	1.59	0.40	0.30	0.80	15.94	2.19	1.29	2.29	2.89	2.29	0.60	2.99	3.09	2.89	1.00	1.00	0.90	2.89	0.60	0.20	0.10	2.09	16.83	2.69	7.27	7.87	1.10	0.60	1.99	0.90	0.20	0.20	0.00	0.00	0.00	1.10	5.58	4.28	0.20	0.80	0.00	0.00	0.90	2.29	4.18	0.00	0.00	17.83
1000_2013_Krauthammer,Charles_ThingsthatMatter_HIST.txt	1	1012	13.68	23.62	82.91	0.99	52.57	12.55	8.30	2.57	1.98	0.20	3.16	0.40	4.25	7.31	12.25	8.00	6.42	3.66	1.19	4.35	12.25	5.73	1.38	2.67	1.68	0.00	8.99	0.59	0.30	0.69	5.93	4.84	0.99	0.10	0.40	0.10	17.79	2.27	1.88	1.19	1.88	2.57	0.49	5.34	2.17	1.98	0.69	0.30	0.89	1.68	0.40	1.09	0.30	0.00	17.09	1.68	7.02	8.20	1.98	1.38	2.47	0.20	0.10	0.69	0.30	0.10	0.10	0.10	6.92	6.82	0.79	0.00	0.40	0.00	2.47	0.40	1.68	0.20	0.00	18.68
1000_2013_Kyle,Chris_AmericanGun_HIST.txt	1	1000	20.41	19.80	80.20	0.60	53.20	12.80	8.40	3.60	1.50	1.90	0.60	0.80	4.40	8.70	9.60	5.80	4.00	4.20	1.00	3.10	15.90	6.40	0.70	3.20	1.10	0.10	8.90	0.50	0.20	0.60	5.40	3.20	2.00	0.10	1.30	0.10	16.10	2.60	1.80	0.60	2.20	1.30	0.40	6.60	1.40	1.10	0.40	0.30	0.40	1.20	0.70	0.20	0.20	0.10	14.90	2.10	7.30	5.40	2.80	2.30	1.30	0.10	0.40	0.20	0.40	0.10	0.20	0.10	5.10	5.30	0.10	0.60	0.00	0.00	1.50	0.20	2.90	0.30	0.70	16.30
1000_2013_Landay,William_DefendingJacob_CT.txt	1	1005	13.58	15.02	84.08	0.30	57.61	14.53	9.35	2.39	0.00	0.90	5.17	0.90	5.17	9.15	12.94	7.86	7.26	4.28	0.50	3.88	13.23	4.78	1.89	2.29	1.99	0.10	11.34	0.20	0.10	1.69	4.78	2.79	1.89	0.10	0.70	0.50	15.32	1.79	1.69	0.80	1.89	1.79	0.20	4.48	2.99	1.79	0.60	0.50	0.60	2.19	1.69	0.30	0.30	0.00	14.33	1.49	6.47	5.87	2.89	1.49	0.60	0.20	0.60	0.10	0.10	0.20	0.10	0.30	7.06	7.16	1.00	0.10	0.40	0.00	1.89	1.29	1.49	0.10	0.10	20.10
1000_2013_Lawson,Mary_RoadEnds_CT.txt	1	1001	10.54	11.29	84.02	0.10	56.14	12.19	8.39	1.10	0.60	1.30	3.50	1.90	3.80	10.09	17.18	8.29	9.99	4.70	0.80	4.10	13.59	6.29	1.70	1.70	1.40	0.00	10.59	0.00	0.00	0.20	3.50	2.00	1.50	0.20	0.90	0.20	15.78	1.30	1.30	1.50	2.10	0.80	0.50	6.49	2.40	5.99	3.10	2.30	0.50	1.10	1.00	0.10	0.00	0.00	19.48	3.60	9.39	5.99	0.30	1.40	0.40	0.30	0.00	0.10	0.00	0.30	0.00	0.00	7.69	6.09	0.00	0.10	1.30	0.50	0.40	6.99	2.50	0.00	0.00	25.47
1000_2013_LeirenYoung,Mark_FreeMagicSecretsRevealed_CT.txt	1	1005	13.96	17.21	81.39	0.20	52.04	11.54	7.36	4.08	0.70	0.40	2.09	0.10	4.18	8.66	12.94	7.06	8.26	2.19	0.80	3.88	13.43	5.47	1.99	2.19	1.89	0.10	6.77	0.20	0.20	0.90	4.08	1.49	2.59	0.30	1.00	0.60	13.53	1.19	0.50	2.19	2.19	1.59	0.60	4.88	1.79	4.18	1.99	1.00	1.09	4.68	3.08	1.19	0.20	0.20	13.03	2.09	6.07	5.37	1.89	1.19	0.80	0.00	0.30	0.50	0.90	0.10	0.00	0.90	6.37	5.37	0.00	0.00	0.60	0.20	1.79	5.07	3.38	0.00	0.00	22.29
1000_2013_Lemaitre,Pierre_Alex_CT.txt	1	1005	15.46	15.92	88.36	0.10	60.80	17.81	11.84	0.70	0.00	0.60	10.15	0.40	5.97	8.06	14.33	8.66	5.67	6.57	0.80	6.07	13.13	6.67	2.39	2.09	1.89	0.00	13.83	0.00	0.00	1.79	4.48	2.29	2.19	1.00	0.20	0.10	17.51	3.68	1.09	1.89	3.98	2.49	0.30	3.18	2.89	4.08	2.89	0.30	0.90	1.99	1.59	0.40	0.00	0.00	16.42	1.79	7.46	7.66	0.70	1.39	1.09	0.40	1.00	0.10	0.00	0.00	0.10	0.50	6.47	7.06	0.00	0.60	0.10	0.00	1.09	0.80	2.89	0.10	0.00	18.71
1000_2013_MacMillan,Margaret_TheWarthatEndedPeace_HIST.txt	1	1005	27.92	24.08	79.20	1.59	52.44	5.87	1.89	0.10	0.10	0.00	0.50	1.19	3.98	11.64	9.15	5.47	6.97	1.09	0.30	2.49	17.91	6.47	0.30	3.38	1.29	0.00	3.98	0.10	0.10	0.30	7.46	2.49	4.98	1.00	2.69	0.90	10.85	0.90	0.20	0.50	2.19	0.60	0.30	6.07	0.60	1.59	0.50	0.60	0.40	1.29	0.80	0.20	0.00	0.30	17.01	2.39	9.45	5.07	1.99	1.59	0.50	0.40	0.10	0.70	1.19	0.00	0.30	0.00	3.78	6.17	0.20	0.20	0.10	0.00	1.19	0.60	0.30	0.00	0.00	12.04
1000_2013_Manchester,William_TheGloryandtheDream_HIST.txt	1	1009	19.40	28.34	74.23	0.79	47.37	5.15	2.97	0.00	0.00	0.20	0.59	2.18	2.18	11.30	9.02	5.85	7.04	0.99	0.59	2.18	13.68	6.05	0.59	2.58	1.98	0.00	5.55	0.10	0.20	0.69	5.25	2.68	2.58	0.30	0.99	0.69	11.69	0.89	1.19	1.39	2.68	1.09	0.89	3.87	1.09	1.19	0.69	0.50	0.00	1.59	0.40	0.40	0.10	0.79	15.16	2.48	7.63	4.96	2.08	2.28	1.19	0.69	1.78	0.10	0.20	0.00	0.00	0.00	5.65	7.43	0.10	1.19	0.00	0.00	2.58	2.58	1.19	0.00	0.69	20.42
1000_2013_Manco,Jean_AncestralJourneys_HIST.txt	1	998	15.84	23.25	74.55	1.30	53.11	8.52	4.11	0.00	1.70	1.60	0.10	0.70	4.41	8.42	10.32	7.92	4.21	4.71	0.30	2.91	17.33	5.11	0.70	3.01	1.40	0.10	8.42	0.70	0.00	1.90	1.60	1.20	0.40	0.10	0.00	0.10	13.23	2.00	1.60	1.20	2.51	0.70	0.30	3.91	2.20	0.80	0.40	0.10	0.20	0.60	0.10	0.40	0.10	0.00	15.23	1.90	6.71	5.91	2.00	1.70	0.60	0.20	0.30	0.10	0.00	0.00	0.00	0.00	6.01	3.01	0.10	0.00	1.00	0.00	1.20	0.00	0.60	0.90	0.10	13.53
1000_2013_Manning,Kate_MyNotoriousLife_CT.txt	1	1002	9.03	12.18	88.42	0.30	62.57	20.06	15.37	7.58	0.50	0.20	3.69	3.39	4.69	7.58	13.87	9.08	8.58	2.10	1.40	4.89	13.87	6.19	2.10	1.60	0.80	0.00	10.78	0.40	0.00	0.30	4.79	1.40	3.39	0.80	1.20	0.70	15.47	2.59	1.30	2.20	1.50	0.70	0.30	4.69	2.69	3.89	1.10	1.30	1.30	2.59	1.90	0.10	0.10	0.50	14.67	2.10	7.58	4.59	0.40	0.40	0.90	1.00	0.20	0.50	1.70	0.00	0.10	0.00	10.68	5.39	0.10	0.00	0.40	0.00	0.40	0.00	1.10	0.00	0.50	18.36
1000_2013_Marias,Javier_TheInfatuations_CT.txt	1	1002	37.11	14.07	92.91	0.00	66.27	17.37	11.68	2.89	2.00	0.20	3.19	3.39	5.69	6.99	13.87	8.28	6.39	5.49	0.90	6.59	13.47	10.48	3.99	3.19	1.30	0.00	13.17	0.70	0.00	1.20	3.59	2.20	1.20	0.20	0.30	0.20	23.25	2.79	1.10	1.80	5.19	2.40	0.70	7.09	5.29	2.30	1.40	0.50	0.40	1.30	0.40	0.30	0.00	0.60	17.17	1.10	6.49	9.58	1.00	1.00	0.40	0.40	0.20	0.10	0.60	0.00	0.10	0.20	2.40	10.08	0.30	0.30	0.30	0.00	0.40	0.60	1.80	0.10	0.00	16.17
1000_2013_Mathis,Ayana_TheTwelveTribesofHattie_CT.txt	1	1002	15.90	15.27	79.64	0.10	51.50	8.68	6.69	0.00	0.30	0.30	3.99	2.10	2.00	11.38	9.88	6.39	6.59	1.50	0.90	3.39	14.57	6.09	0.70	1.20	1.20	0.00	10.98	0.40	0.50	1.60	3.19	2.10	1.10	0.20	0.00	0.60	11.58	0.50	0.40	1.50	1.10	0.70	0.50	5.69	1.70	4.09	1.40	0.80	1.30	2.79	1.00	1.10	0.10	0.70	18.06	2.59	9.48	6.79	0.90	1.00	0.70	2.99	0.80	0.10	0.20	0.20	0.20	0.60	5.89	4.19	0.20	0.60	0.10	0.30	0.40	1.30	1.50	0.00	0.00	14.27
1000_2013_McGill,Robert_OnceWeHadaCountry_CT.txt	1	1002	19.27	14.87	78.74	0.10	55.39	12.08	8.48	0.00	0.10	0.70	4.59	3.09	3.59	11.88	10.88	6.79	2.10	6.39	0.90	3.49	14.27	6.09	1.40	1.60	2.10	0.00	12.67	0.20	0.30	1.00	3.29	1.80	1.50	0.00	0.30	0.90	10.88	1.10	1.30	1.30	1.70	0.40	0.80	4.29	1.40	5.59	2.40	1.80	1.10	2.30	1.70	0.20	0.10	0.30	14.27	1.60	7.39	5.29	0.40	1.00	0.00	0.00	0.10	1.00	0.30	0.30	0.10	0.30	5.19	6.49	0.00	0.00	0.00	0.00	0.60	1.00	1.90	0.00	0.00	14.97
1000_2013_McMillan,Terry_WhoAskedYou_CT.txt	1	1002	10.77	9.58	92.32	0.00	62.67	21.96	16.77	8.68	0.30	3.19	4.39	0.20	5.19	5.29	18.06	11.98	3.79	10.98	1.80	5.09	11.48	6.89	3.49	2.10	1.60	0.50	14.77	1.40	0.00	0.80	4.49	2.69	1.70	0.30	0.60	0.30	16.07	1.20	1.80	1.90	2.50	0.80	0.30	4.59	4.29	2.89	0.50	1.90	0.50	2.59	1.00	0.80	0.30	0.60	12.38	2.20	5.29	4.79	1.70	0.90	0.50	1.10	1.70	0.50	0.00	0.40	0.20	0.30	7.29	4.09	0.00	0.10	2.30	0.00	1.00	8.78	5.89	0.00	0.00	28.94
1000_2013_Messud,Claire_TheWomanUpstairs_CT.txt	1	1007	21.43	15.00	89.97	0.10	60.48	14.40	9.63	5.76	1.19	1.29	0.30	1.09	4.77	7.25	14.70	9.43	3.97	8.34	0.70	5.76	12.31	8.94	2.88	3.97	1.79	0.89	7.55	0.60	0.20	1.29	6.55	3.48	3.08	0.70	1.79	0.20	19.46	2.18	1.69	1.29	3.18	2.09	0.40	6.55	3.18	2.48	0.70	0.40	1.29	2.18	1.69	0.40	0.30	0.20	14.50	1.09	8.54	4.87	1.89	0.60	0.40	1.59	0.00	0.10	0.60	0.10	0.10	0.20	3.97	8.24	0.20	0.40	0.50	0.20	1.49	0.99	4.37	0.00	0.20	19.86
1000_2013_Moore,Lisa_Caught_CT.txt	1	1004	16.46	14.14	82.37	0.20	58.57	12.75	9.76	0.00	0.00	0.00	7.57	2.19	2.99	11.06	13.35	8.86	8.47	1.69	0.90	2.59	15.64	7.37	0.60	1.29	0.90	0.10	12.05	0.10	0.10	0.40	2.49	0.80	1.69	0.00	0.20	0.80	13.05	1.49	0.40	1.59	1.20	0.70	0.50	6.57	1.39	4.58	2.19	0.90	1.29	3.29	2.49	0.20	0.30	0.30	18.82	2.29	10.56	5.18	0.40	0.60	1.20	0.30	0.20	0.10	0.10	0.00	0.00	0.00	6.08	3.09	0.00	0.00	0.00	0.00	0.90	0.00	1.49	0.00	0.00	11.16
1000_2013_Moyes,Jojo_MeBeforeYou_CT.txt	1	1002	10.02	18.06	84.63	0.10	56.79	17.27	12.08	1.40	0.70	1.50	8.08	0.40	5.19	8.08	11.28	7.58	1.50	7.98	1.10	3.99	15.77	3.79	1.80	1.60	1.00	0.00	13.37	0.00	0.00	0.70	2.89	1.90	1.00	0.30	0.00	0.30	12.48	1.30	0.40	1.20	2.30	0.60	1.10	4.69	1.90	5.39	1.40	1.10	2.10	3.19	2.10	0.20	0.30	0.60	18.66	2.89	9.88	5.89	0.30	0.90	1.40	0.80	0.10	0.10	0.20	0.00	0.00	0.20	8.48	4.69	0.10	0.00	1.50	0.10	0.60	6.99	2.59	0.00	0.00	24.85
1000_2013_Peace,David_RedorDead_CT.txt	1	1006	8.25	17.10	81.61	0.40	48.41	10.93	8.85	2.09	0.60	1.69	1.79	2.68	2.09	9.94	13.32	5.37	8.45	4.17	0.40	2.39	10.83	5.47	2.49	2.19	0.50	0.00	16.30	0.00	0.00	4.77	2.29	1.59	0.70	0.30	0.20	0.20	14.61	1.39	0.89	1.79	1.09	1.69	0.20	5.37	2.68	4.37	1.59	2.49	0.30	2.78	2.58	0.10	0.00	0.10	14.31	1.59	7.26	5.17	1.29	0.80	2.98	0.80	0.60	0.10	0.10	0.10	0.00	0.00	11.23	5.07	0.00	0.00	0.89	0.00	2.68	0.00	0.89	0.00	0.00	19.88
1000_2013_Pessl,Marisha_NightFilm_CT.txt	1	1002	20.45	18.06	83.13	0.00	56.49	14.47	11.58	5.69	0.10	0.90	4.09	0.80	2.89	10.28	10.48	7.19	5.49	2.79	0.40	4.09	15.17	6.69	1.60	1.90	0.80	0.00	8.38	0.00	0.30	1.00	2.89	1.10	1.80	0.60	0.30	0.80	12.38	1.60	0.70	1.50	2.40	1.00	0.70	3.69	2.20	4.79	2.89	0.30	1.20	2.69	2.10	0.50	0.00	0.10	19.36	2.99	8.78	7.58	0.60	0.80	0.60	0.80	0.20	0.10	0.30	0.00	0.00	0.20	4.89	7.19	0.30	0.00	0.30	0.00	0.40	0.00	2.79	0.00	0.00	15.67
1000_2013_Phillips,JayneAnne_QuietDell_CT.txt	1	994	17.44	16.10	81.69	1.11	53.62	11.37	9.36	4.12	0.91	0.20	3.12	1.01	2.01	9.66	10.87	6.34	5.33	4.93	0.30	3.52	12.78	9.05	1.31	0.91	1.11	0.00	10.97	1.31	0.00	1.11	3.32	2.31	1.01	0.30	0.40	0.30	13.78	1.11	0.70	0.60	1.21	0.91	0.70	7.04	2.41	3.82	0.80	2.11	0.70	1.91	0.91	0.60	0.10	0.30	14.59	2.01	7.44	5.23	1.71	1.01	2.21	1.31	0.70	0.30	1.11	0.00	0.20	0.40	27.87	8.85	0.00	0.10	0.00	0.00	0.20	1.61	1.41	0.40	0.40	41.15
1000_2013_Piatigorsky,Anton_TheIronBridge_CT.txt	1	1009	16.82	20.91	76.51	0.00	48.66	12.49	8.62	0.99	0.00	0.20	6.14	1.29	3.87	8.03	7.83	5.35	2.87	3.57	0.59	1.68	13.18	6.54	0.99	2.87	0.79	0.00	11.89	1.68	0.00	0.89	3.47	1.39	2.08	0.89	0.40	0.10	13.28	0.89	0.69	0.89	0.99	1.59	0.89	6.34	1.49	3.87	1.39	0.79	1.19	5.05	2.78	0.79	0.30	1.49	10.90	1.39	6.44	3.27	1.39	0.89	1.59	0.69	0.50	0.50	0.20	0.69	0.00	0.20	5.25	6.64	0.30	0.10	0.20	0.50	1.78	2.18	2.78	0.00	0.00	18.83
1000_2013_Reza,Yasmina_HappyaretheHappy_CT.txt	1	999	13.14	14.51	84.88	0.00	57.66	19.42	14.11	8.31	0.50	2.00	2.60	0.70	5.31	7.61	13.91	8.01	3.20	9.71	0.20	5.01	13.21	5.81	2.50	2.10	0.80	0.20	13.21	0.50	0.00	0.60	4.00	1.90	1.90	0.20	1.10	0.20	14.61	1.50	0.90	1.30	1.40	1.50	0.50	5.11	2.30	5.91	0.80	4.20	0.50	2.30	0.60	0.30	0.00	1.60	13.71	2.30	6.41	5.11	0.20	0.30	1.40	0.10	1.40	0.10	0.00	0.10	0.20	0.10	5.51	10.51	0.20	0.00	1.50	0.70	0.40	0.20	4.90	0.10	0.00	24.02
1000_2013_Rosenblatt,Roger_TheBoyDetective_CT.txt	1	1007	14.81	17.78	83.12	0.10	57.80	13.01	8.54	4.17	0.40	1.09	1.69	1.19	4.47	11.12	9.04	5.26	4.47	3.18	0.70	3.48	15.69	6.45	1.79	2.38	1.99	0.00	8.04	0.20	0.30	0.99	2.88	0.89	1.99	0.10	0.99	0.70	13.70	1.99	0.89	0.70	1.49	1.19	0.10	5.86	1.79	2.38	0.89	0.30	0.60	2.68	1.89	0.20	0.30	0.30	16.58	2.28	8.84	5.66	1.09	0.60	1.49	0.40	0.79	0.00	0.30	0.00	0.10	0.50	6.65	7.45	0.00	0.00	0.10	0.00	1.89	0.79	0.89	0.00	0.10	17.18
1000_2013_Schlosser,Eric_CommandandControl_HIST.txt	1	1010	18.04	21.68	72.87	1.39	47.43	5.25	1.68	0.10	0.00	0.30	0.40	0.89	3.56	12.67	8.12	6.04	5.54	0.59	0.40	2.18	12.97	6.14	0.69	2.38	2.38	0.00	3.07	0.00	0.00	0.30	3.27	0.99	2.28	0.40	0.59	0.79	14.95	1.19	2.48	1.58	2.08	0.99	0.59	5.74	1.58	3.56	1.39	0.10	1.09	2.38	1.29	0.59	0.10	0.40	17.33	1.98	10.40	4.65	1.09	1.49	0.50	0.20	0.10	0.00	0.30	0.00	0.00	0.30	5.64	7.52	0.10	0.00	0.00	0.00	2.18	0.99	1.09	0.10	0.00	16.73
1000_2013_Selvadurai,Shyam_TheHungryGhosts_CT.txt	1	1004	18.25	18.53	82.67	0.20	53.98	17.33	13.35	6.77	1.29	0.50	4.48	0.30	3.98	7.87	9.46	5.28	6.08	2.29	0.70	2.89	15.14	4.68	1.20	1.29	0.70	0.10	11.55	1.99	0.20	0.80	3.59	2.29	1.29	0.40	0.60	0.20	11.95	0.90	0.80	0.90	0.90	0.90	0.40	5.88	1.79	3.98	1.99	0.60	1.00	2.89	2.69	0.10	0.00	0.10	17.33	3.39	8.37	5.68	1.10	0.60	0.40	1.79	1.39	0.00	0.10	0.20	0.00	0.20	5.28	8.86	0.00	0.00	0.20	0.00	1.10	2.59	0.50	0.00	0.00	18.13
1000_2013_Shavit,Ari_MyPromisedLand_HIST.txt	1	1010	13.65	20.69	81.29	0.89	52.38	11.98	8.61	4.36	2.77	0.00	0.10	1.39	3.37	8.71	10.50	7.23	7.72	1.19	1.09	3.27	13.56	6.24	0.59	1.68	1.49	0.10	6.53	0.59	0.20	0.30	7.03	2.97	4.06	1.88	1.39	0.40	13.56	2.08	0.89	0.79	1.88	1.49	0.50	5.64	1.09	2.18	0.79	0.79	0.59	1.88	0.50	0.89	0.10	0.40	17.43	2.38	7.62	7.23	0.69	1.88	0.99	1.09	0.50	0.79	0.69	0.10	0.20	0.10	6.83	4.75	0.00	0.00	0.50	0.00	2.08	0.00	0.10	0.00	0.00	13.27
1000_2013_Szado,Ania_StudioSaintEx_CT.txt	1	1009	13.45	18.63	78.30	0.69	53.22	13.88	10.31	5.05	1.39	0.59	2.48	0.79	3.57	8.92	11.50	8.33	4.26	6.05	0.69	3.67	13.58	6.34	1.49	0.99	0.30	0.00	9.81	0.59	0.00	1.78	3.47	2.38	1.09	0.30	0.20	0.40	12.29	1.09	1.09	0.59	1.49	1.09	0.89	5.05	1.59	1.59	0.50	0.59	0.40	1.29	0.89	0.10	0.00	0.30	15.46	1.88	7.14	5.95	1.68	1.49	0.79	0.89	0.89	0.40	0.10	0.20	0.20	0.10	7.23	7.93	0.40	0.00	0.30	0.00	2.38	1.19	2.68	0.10	0.00	21.21
