Filename	Seg	WC	WPS	Sixltr	Dic	Numerals	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
500_2011_Stevens,Taylor_TheInformationist_CT.txt	1	501	12.52	19.96	79.64	0.00	53.29	14.17	9.98	0.00	0.00	0.40	8.58	1.00	4.19	9.58	10.78	6.39	7.58	1.20	1.40	3.19	13.17	5.19	1.80	1.20	0.80	0.00	11.18	0.20	0.00	0.00	3.59	0.80	2.79	0.40	1.20	1.00	11.58	1.60	0.80	2.59	1.20	0.20	0.00	4.99	1.20	3.79	0.40	2.00	0.40	4.79	2.59	1.20	0.00	1.20	15.57	2.99	7.78	5.19	0.00	0.80	0.60	0.80	0.80	0.00	0.60	0.00	0.00	0.20	7.78	7.58	0.00	0.40	0.20	0.00	0.60	0.00	1.20	0.00	0.00	17.56
500_2011_Woodard,Colin_AmericanNations_HIST.txt	1	504	28.00	29.96	74.40	0.40	47.82	6.75	4.17	0.40	1.98	0.00	0.79	0.99	2.58	7.94	9.92	6.35	4.56	4.37	0.60	3.77	14.88	7.54	0.20	2.18	0.99	0.00	8.33	0.00	0.00	1.19	6.94	4.17	2.78	0.60	1.39	0.60	13.69	1.79	0.40	1.19	2.18	1.39	0.79	6.55	0.79	1.79	0.60	0.99	0.20	0.40	0.20	0.00	0.20	0.00	14.29	0.99	7.54	5.95	1.79	2.18	0.79	0.00	0.40	0.79	0.40	0.00	0.00	0.20	3.97	7.34	0.40	0.40	0.00	0.00	2.38	4.37	1.19	0.00	0.00	19.25
500_2011_Zweig,Stefan_TheWorldofYesterday_HIST.txt	1	503	21.87	24.25	84.69	0.00	54.87	11.53	3.78	0.80	0.40	0.00	1.99	0.60	7.75	8.95	10.74	6.96	6.96	1.39	0.80	2.78	14.12	7.75	0.60	2.78	1.39	0.00	6.76	0.40	0.00	1.39	5.77	4.97	0.80	0.20	0.40	0.00	18.49	2.39	1.59	2.58	2.39	2.58	1.59	5.57	1.59	1.59	0.99	0.00	0.60	1.99	0.20	1.39	0.00	0.40	14.51	1.19	6.56	6.16	2.19	2.58	0.60	0.80	3.78	0.00	0.60	0.00	0.20	0.00	4.57	6.96	0.00	0.60	0.00	0.00	1.59	0.40	1.39	0.20	0.00	15.31
500_2012_Ackroyd,Peter_Tudors_HIST.txt	1	501	21.78	19.16	75.25	1.40	53.09	7.39	4.19	0.00	0.00	0.00	3.79	0.40	3.19	9.98	11.98	8.78	8.78	1.00	1.20	2.79	15.77	5.99	0.20	1.40	2.20	0.00	6.99	0.80	0.20	0.40	3.19	2.00	1.20	0.20	0.00	0.80	10.98	0.80	0.20	1.20	2.00	0.40	0.60	4.79	2.20	1.60	0.40	0.40	0.20	1.40	0.80	0.40	0.00	0.20	15.97	2.00	6.59	7.19	0.40	2.20	0.40	0.40	0.80	0.60	1.20	0.00	0.00	0.00	4.99	6.59	0.00	0.60	0.00	0.00	0.80	0.00	1.20	0.00	0.00	13.97
500_2012_Applebaum,Anne_IronCurtain_HIST.txt	1	504	22.91	27.38	76.59	1.59	46.23	7.14	3.57	0.40	0.60	0.00	0.60	1.98	3.57	8.73	6.75	4.76	4.17	1.59	0.79	1.59	15.28	5.36	0.79	2.58	1.79	0.00	13.49	0.40	0.00	4.56	3.57	2.38	1.19	0.40	0.40	0.40	13.69	2.58	1.19	0.79	1.39	1.59	0.60	4.17	1.19	0.20	0.00	0.00	0.20	1.39	0.20	0.60	0.00	0.60	15.08	1.59	9.33	3.97	4.37	3.17	0.79	0.20	1.19	0.00	0.40	0.00	0.20	0.20	4.76	9.33	0.60	0.00	0.00	0.00	1.79	1.19	2.78	0.00	0.00	19.64
500_2012_Caro,RobertA_ThePassageofPower_HIST.txt	1	500	26.32	18.40	85.20	0.60	59.20	12.80	8.80	1.00	0.20	0.40	6.60	0.60	4.00	8.40	13.00	9.20	9.20	2.60	0.40	3.40	16.80	5.80	1.00	2.40	2.40	0.00	11.80	0.00	0.00	1.40	3.20	1.80	1.40	0.20	0.20	1.00	13.60	2.60	2.00	1.20	2.20	0.40	0.40	3.00	2.80	0.80	0.00	0.80	0.00	0.80	0.20	0.40	0.00	0.20	15.80	2.00	7.80	5.60	4.80	6.20	0.60	0.00	0.00	0.00	0.40	0.00	0.20	0.00	3.40	7.20	0.20	0.20	0.40	0.00	0.00	3.40	1.20	0.70	0.00	17.40
500_2012_Diamond,Jared_TheWorldUntilYesterday_HIST.txt	1	504	31.50	28.37	71.23	0.79	50.40	9.13	4.56	3.57	0.00	0.00	0.20	0.79	4.56	9.92	7.54	5.95	1.98	4.17	0.79	2.18	15.67	5.75	1.19	0.99	1.79	0.00	4.56	0.00	0.20	0.79	1.79	1.59	0.20	0.00	0.00	0.20	10.52	0.99	0.20	0.60	1.19	0.99	0.60	5.16	1.19	1.98	0.99	0.40	0.60	0.99	0.60	0.20	0.00	0.20	18.06	2.98	7.94	6.94	1.98	0.99	0.99	0.20	1.98	0.20	0.00	0.00	0.00	0.00	3.77	7.94	0.79	0.40	0.00	0.00	1.98	0.40	1.79	0.40	0.00	17.06
500_2012_Erlings,Fridrik_BoyontheEdge_CT.txt	1	501	16.16	18.16	90.62	0.00	57.09	17.56	14.57	9.18	0.40	0.00	3.19	1.80	2.99	6.79	13.97	8.78	9.98	2.20	0.80	4.39	10.38	7.39	1.80	2.00	1.40	0.00	12.77	0.20	0.80	0.60	6.19	4.39	1.80	0.60	0.60	0.60	19.56	3.39	1.20	1.40	2.59	2.99	0.80	3.19	3.39	1.80	0.20	0.80	0.80	1.60	0.60	0.80	0.20	0.00	16.17	2.59	5.99	7.98	2.00	2.00	1.00	0.00	0.60	0.00	0.80	0.00	0.00	0.40	5.99	6.99	0.80	0.20	0.20	0.00	0.40	0.00	1.60	0.00	0.00	15.97
500_2012_Gertner,Jon_TheIdeaFactory_HIST.txt	1	506	24.10	26.88	79.45	0.00	50.40	8.50	1.38	0.00	0.59	0.00	0.00	0.79	7.11	9.68	8.30	3.95	4.94	2.96	0.20	4.74	15.61	5.73	0.99	3.16	1.58	0.00	6.13	0.00	0.00	1.19	2.96	2.77	0.20	0.00	0.20	0.00	13.64	1.19	2.96	0.59	1.78	0.59	0.40	4.55	1.19	0.99	0.40	0.40	0.00	0.20	0.00	0.20	0.00	0.00	16.01	0.99	8.10	6.32	5.53	3.16	0.59	0.20	1.58	0.00	0.00	0.00	0.40	0.00	4.35	7.31	0.00	0.00	0.00	0.00	2.77	1.19	3.16	0.59	0.79	19.37
500_2012_Gibbs,Nancy_ThePresidentsClub_HIST.txt	1	494	18.30	17.21	83.20	0.20	55.47	14.78	10.53	2.43	0.61	2.43	4.05	1.01	4.25	9.11	10.32	6.07	2.83	5.87	0.81	5.06	14.17	6.07	0.61	1.82	1.62	0.20	13.36	0.00	0.00	0.81	3.64	2.43	1.21	0.20	0.81	0.00	10.53	0.40	1.21	0.40	1.21	0.20	0.40	4.25	2.02	3.24	0.81	1.42	0.81	0.81	0.00	0.40	0.20	0.20	14.57	1.82	7.09	5.47	5.26	3.04	1.62	0.81	0.20	0.20	0.61	0.00	0.20	0.00	6.68	8.10	0.40	0.81	0.00	0.00	0.00	3.85	1.21	0.00	0.00	21.05
500_2012_Harbach,Chad_TheArtofFielding_CT.txt	1	505	16.83	21.19	80.00	0.20	52.67	9.90	7.52	0.00	0.00	0.00	7.33	0.20	2.38	11.29	10.50	7.13	6.34	0.99	0.59	3.56	13.47	5.35	0.59	2.57	2.77	0.00	11.49	0.00	0.00	1.19	3.17	1.39	1.78	0.00	0.99	0.20	9.90	0.99	0.40	1.39	0.59	0.99	0.20	4.16	1.78	2.18	1.78	0.00	0.40	2.97	1.39	1.58	0.00	0.00	20.59	1.78	11.09	7.72	2.57	2.38	3.37	0.00	0.40	0.20	0.20	0.00	0.00	0.20	5.94	6.53	0.00	0.00	0.00	0.00	1.98	0.00	3.37	0.00	0.00	16.83
500_2012_Hitchcock,James_HistoryoftheCatholicChurch_HIST.txt	1	501	31.31	28.54	83.83	0.00	52.50	8.38	2.40	0.00	0.00	0.00	1.60	0.80	5.99	12.57	9.38	6.99	2.40	4.59	0.60	2.59	14.97	4.79	0.80	3.19	0.20	0.00	4.99	0.20	0.00	0.80	3.59	2.00	1.60	0.20	1.20	0.00	15.17	2.79	2.00	0.60	2.59	3.39	0.60	2.99	1.00	0.60	0.40	0.20	0.00	0.40	0.00	0.40	0.00	0.00	12.38	1.20	3.79	7.19	1.20	1.40	0.00	0.00	0.60	7.19	0.80	0.00	0.00	0.00	3.39	4.59	0.00	0.00	0.00	0.00	1.20	1.60	0.20	0.40	0.00	11.58
500_2012_Holland,James_DamBusters_HIST.txt	1	503	29.59	23.66	70.58	1.79	50.10	3.38	1.79	0.40	0.00	0.00	0.00	1.39	1.59	10.54	6.16	5.37	5.17	0.60	0.00	2.39	15.71	7.55	0.20	2.98	3.98	0.00	3.38	0.00	0.00	0.00	3.58	0.99	2.58	0.20	1.99	0.00	10.54	0.40	0.40	0.20	0.80	0.40	0.60	7.36	0.60	1.79	0.99	0.20	0.40	1.79	0.60	0.20	0.00	0.99	20.28	1.99	12.92	5.37	0.00	0.40	0.60	0.60	0.20	0.20	0.00	0.00	0.00	0.00	3.38	9.15	0.00	0.00	0.00	0.00	2.58	0.00	0.80	0.00	0.00	15.11
500_2012_Israel,Elisha_IntoEgyptAgainwithShips_HIST.txt	1	503	20.12	28.03	81.11	0.60	54.47	9.34	3.58	0.00	0.00	0.20	2.19	1.19	5.77	9.74	11.33	8.75	2.78	6.56	1.19	4.37	14.71	6.36	1.59	1.79	0.80	0.00	9.74	0.40	0.00	1.79	4.77	2.58	2.19	0.20	0.80	0.60	17.50	5.17	3.18	0.99	3.18	2.19	0.20	2.58	2.58	0.60	0.60	0.00	0.00	0.80	0.20	0.60	0.00	0.00	7.36	0.40	4.37	2.78	2.78	2.78	0.40	0.00	1.19	2.19	0.20	0.00	0.20	0.00	4.37	6.96	0.20	0.00	0.80	0.00	1.39	1.59	0.40	0.20	0.00	15.51
500_2012_James,GeorgeGM_StolenLegacy_HIST.txt	1	500	23.81	24.80	84.40	0.20	56.20	7.40	3.80	0.00	0.20	0.00	2.00	1.60	3.60	11.40	9.20	7.00	4.20	2.60	1.00	3.60	17.60	6.20	0.80	3.00	2.00	0.00	7.40	0.00	0.00	0.60	3.20	1.80	1.40	0.80	0.00	0.00	15.80	3.00	2.00	2.00	2.80	1.60	1.20	3.60	1.20	0.80	0.00	0.80	0.00	1.60	0.40	1.20	0.00	0.00	12.20	1.20	4.40	5.20	5.80	2.20	1.20	0.20	1.20	1.20	0.40	0.00	0.00	0.00	4.20	6.00	0.00	0.40	0.40	0.00	0.00	0.00	0.40	1.00	0.00	13.40
500_2012_Jones,Dan_ThePlantagenets_HIST.txt	1	496	27.56	26.41	71.37	0.81	50.40	7.46	3.02	0.00	0.20	0.00	1.21	1.61	4.44	10.28	8.47	6.25	6.05	1.61	0.40	1.81	15.52	5.85	0.40	2.42	1.21	0.00	8.27	0.40	0.20	0.60	3.83	1.81	2.02	0.00	1.61	0.40	13.10	1.41	0.60	0.81	2.02	0.60	0.20	5.85	1.41	0.60	0.40	0.00	0.00	0.40	0.40	0.00	0.00	0.00	12.90	1.21	5.44	5.85	0.40	1.81	0.81	0.40	0.81	0.60	0.60	0.00	0.00	0.00	3.43	7.26	0.40	0.20	0.20	0.00	2.82	0.00	0.20	0.40	0.00	14.72
500_2012_Kaplan,RoberD_TheRevengeofGeography_HIST.txt	1	507	25.35	33.73	65.68	0.39	46.94	5.92	2.96	0.79	0.59	0.00	0.59	0.99	2.96	10.45	6.90	4.73	4.14	2.56	0.00	3.16	14.60	6.11	0.79	2.96	0.79	0.20	4.14	0.00	0.00	0.20	2.96	1.18	1.78	0.20	0.99	0.39	10.45	0.99	1.38	0.20	1.38	0.59	0.99	4.34	0.99	1.58	1.18	0.20	0.00	0.99	0.79	0.20	0.00	0.00	13.21	1.38	7.10	4.14	0.99	1.58	0.39	0.20	0.39	0.00	0.39	0.00	0.00	0.00	4.34	7.69	0.00	0.00	0.00	0.00	2.96	1.18	0.99	0.00	0.00	15.78
500_2012_King,Thomas_TheInconvenientIndian_HIST.txt	1	504	17.38	22.02	77.78	0.00	55.56	13.69	8.13	3.77	3.37	0.00	0.79	0.20	5.56	6.94	11.11	7.94	4.37	4.76	0.99	4.96	15.48	5.36	1.79	2.98	0.79	0.00	9.92	0.79	0.20	1.19	2.58	1.98	0.60	0.00	0.20	0.00	16.47	2.38	1.19	1.39	1.39	0.79	0.40	7.14	1.59	0.99	0.20	0.40	0.40	0.60	0.40	0.00	0.00	0.20	13.49	1.19	7.14	5.16	2.18	0.79	1.39	0.60	0.60	0.40	0.00	0.40	0.20	0.20	5.95	7.74	0.40	0.00	0.00	0.00	1.59	2.78	2.38	0.00	0.00	20.04
500_2012_Makos,Adam_AHigherCall_HIST.txt	1	505	13.65	20.99	80.79	0.99	52.67	13.86	10.30	5.54	1.98	0.00	0.40	2.38	3.56	9.70	9.70	6.53	7.72	0.99	0.20	2.38	13.27	4.95	0.59	2.38	1.58	0.00	9.50	1.19	0.59	0.40	6.14	2.18	3.96	0.00	2.77	0.59	11.68	1.58	1.19	0.40	1.19	0.99	0.00	4.75	0.40	0.99	0.59	0.00	0.40	1.19	0.20	0.79	0.20	0.00	16.63	2.18	7.92	6.53	2.77	0.99	1.98	1.19	0.20	0.20	1.39	0.00	0.20	0.00	7.33	5.74	0.00	0.00	0.00	0.00	2.18	0.79	0.59	0.00	0.00	15.64
500_2012_Malone,MicahelS_FourPercent_HIST.txt	1	503	29.59	21.87	79.52	0.60	51.49	5.37	1.99	0.00	0.00	0.00	1.39	0.60	3.38	13.12	5.77	3.78	0.99	4.17	0.40	3.98	13.72	7.36	0.40	4.37	1.59	0.00	6.76	0.80	0.40	1.99	3.38	2.98	0.40	0.40	0.00	0.20	14.91	0.60	0.40	0.40	6.16	1.59	0.20	3.98	3.18	1.59	1.39	0.00	0.00	0.99	0.00	0.80	0.00	0.20	16.10	2.39	5.77	7.16	2.19	2.98	1.59	0.40	0.00	0.99	0.00	0.00	0.20	0.00	3.98	8.75	0.60	0.20	0.00	0.00	2.98	0.80	1.39	0.20	0.00	17.89
500_2012_OConnor,AnneMarie_TheLadyinGold_HIST.txt	1	502	14.76	28.09	65.54	0.20	42.83	6.57	2.99	0.00	0.00	0.00	1.39	1.59	3.59	12.15	6.77	4.18	5.18	1.00	0.40	1.79	14.54	3.78	0.00	0.80	0.20	0.00	7.17	0.60	0.20	1.20	4.58	3.39	1.20	0.20	0.40	0.20	6.97	0.40	0.40	0.80	0.80	0.00	0.40	3.59	1.00	4.38	3.39	0.00	1.00	2.19	1.59	0.00	1.00	0.00	10.36	0.60	4.98	4.78	1.20	0.80	1.59	0.60	0.60	0.40	0.40	0.20	0.00	0.00	6.77	5.38	0.20	0.00	0.00	0.20	0.80	0.80	0.60	0.20	0.00	14.74
500_2012_Oreilly,Bill_KillingKennedy_HIST.txt	1	498	13.46	23.90	80.52	1.61	52.81	10.44	6.43	2.21	1.81	0.20	1.20	1.00	4.02	9.04	12.25	8.03	7.83	3.82	0.60	3.01	14.66	5.42	0.80	2.81	0.80	0.00	8.84	1.41	0.00	1.20	4.42	1.61	2.61	0.60	0.80	0.40	14.66	2.01	1.41	1.00	2.21	1.61	0.00	5.82	1.00	1.00	0.20	0.60	0.20	0.80	0.40	0.40	0.00	0.00	16.67	1.61	9.04	5.62	3.41	1.41	1.61	1.00	0.00	0.60	1.20	0.00	0.40	0.20	6.83	5.22	0.20	0.00	0.60	0.00	0.40	0.00	0.60	0.00	0.60	14.26
500_2012_Redekop,Corey_Husk_CT.txt	1	505	9.18	19.41	84.75	0.00	58.42	15.84	8.32	6.93	0.00	1.19	0.00	0.20	7.52	7.72	11.29	6.53	3.17	7.13	0.40	6.73	15.84	5.15	2.18	1.78	1.58	0.20	3.37	0.00	0.00	0.79	5.74	2.57	3.17	0.59	0.79	1.58	14.65	2.57	0.40	0.79	1.98	2.77	0.20	3.56	3.17	3.56	0.40	0.40	1.58	5.35	3.56	0.99	1.58	0.00	14.06	1.39	5.74	6.73	0.59	1.19	0.40	0.00	0.20	0.40	0.00	0.40	0.00	0.20	9.70	7.33	0.00	0.20	1.19	0.00	1.98	0.00	2.18	0.20	0.00	21.98
500_2012_Rhodes,Richard_MakingoftheAtomicBomb_HIST.txt	1	500	17.86	23.40	76.60	2.00	47.60	7.60	6.40	0.20	0.40	0.00	5.80	0.00	1.20	8.40	7.80	5.00	5.40	1.60	0.60	2.60	15.60	4.80	1.20	2.60	1.20	0.00	10.20	0.60	0.40	0.60	3.40	2.60	0.80	0.20	0.00	0.60	13.00	1.40	1.40	0.40	1.40	1.00	0.80	6.00	0.80	2.80	2.00	0.00	1.00	1.80	1.60	0.40	0.00	0.20	20.00	2.00	10.20	7.40	2.80	0.80	1.20	0.20	0.20	0.40	0.20	0.20	0.20	0.00	6.60	7.00	0.00	0.40	0.00	0.00	0.60	1.80	2.00	0.00	0.00	18.40
500_2012_Richardson,Joel_MideastBeast_HIST.txt	1	507	25.35	24.26	86.98	0.20	55.62	8.48	3.94	0.39	0.59	0.20	0.99	1.78	4.54	10.85	10.85	6.11	1.38	7.30	1.18	3.94	15.58	6.11	0.99	3.94	1.97	0.00	5.33	0.00	0.20	0.00	3.16	1.58	1.58	0.00	0.39	0.00	19.53	4.93	2.17	1.18	2.96	2.17	0.39	4.54	2.96	0.59	0.00	0.39	0.20	0.39	0.20	0.20	0.00	0.00	14.60	0.99	4.93	8.09	3.35	2.96	1.58	0.79	0.20	4.54	0.00	0.00	0.00	0.00	3.75	4.34	0.39	0.39	0.00	0.20	3.35	0.39	0.79	0.00	0.20	12.43
500_2012_Sensoy,Ozlem_IsEveryoneREallyEqual_HIST.txt	1	494	22.45	31.78	86.44	0.00	49.80	10.12	2.43	0.00	2.43	0.00	0.00	0.00	7.69	8.70	9.31	5.87	2.23	6.07	1.01	5.67	13.97	7.09	0.40	2.23	0.61	0.00	6.68	0.00	0.00	0.61	4.25	2.23	2.02	0.00	1.82	0.00	25.10	11.34	1.62	0.20	2.83	1.21	0.61	6.68	1.21	1.01	1.01	0.00	0.40	0.61	0.61	0.00	0.00	0.00	12.55	1.42	4.86	5.67	3.85	2.83	0.61	0.20	1.01	0.00	0.00	0.00	0.20	0.00	4.86	3.64	0.40	0.20	0.00	0.00	0.00	2.02	0.20	0.51	1.21	13.56
500_2012_Stedman,ML_TheLightBetweenOceans_CT.txt	1	506	14.46	17.00	76.09	0.20	50.20	8.70	5.93	0.40	0.40	0.00	4.15	0.99	2.77	14.43	5.14	1.98	3.75	0.99	0.00	4.74	15.61	3.75	0.99	1.58	0.59	0.79	7.51	0.00	0.00	0.99	3.95	1.78	2.17	0.20	0.99	0.79	10.67	0.40	0.59	1.19	1.78	0.40	0.59	4.55	1.98	3.75	1.19	1.98	0.59	1.98	1.78	0.20	0.00	0.40	18.58	1.98	11.46	5.73	0.20	0.99	0.79	0.40	0.20	0.79	0.00	0.40	0.20	0.79	5.14	7.91	0.59	0.20	0.00	1.78	2.37	3.95	1.58	0.00	0.00	22.33
500_2012_Swan,Susan_TheWesternLight_CT.txt	1	509	22.13	16.70	84.28	0.20	50.49	14.73	12.18	6.29	0.59	0.20	4.91	0.20	2.55	4.72	13.56	6.29	10.22	2.36	0.59	3.73	13.56	4.72	1.18	1.77	2.36	0.00	14.73	4.91	0.20	0.59	4.13	2.95	1.18	0.20	0.39	0.59	12.18	1.18	0.98	1.77	1.96	0.39	0.20	5.30	0.98	3.73	2.16	0.59	0.59	4.13	2.36	1.38	0.20	0.20	15.32	2.55	8.84	3.73	1.77	0.79	0.59	1.18	0.79	0.00	0.79	0.00	0.20	0.20	4.32	7.07	0.00	0.00	0.20	0.00	4.32	0.39	2.55	0.00	0.00	17.09
500_2012_Talbot,David_SeasonoftheWitch_HIST.txt	1	505	20.20	29.31	69.11	0.40	40.40	4.36	1.19	0.00	0.00	0.00	0.40	0.79	3.17	10.30	6.34	4.36	4.55	0.59	0.59	2.57	12.48	4.75	0.20	1.78	0.79	0.79	5.15	0.20	0.00	1.39	6.14	3.17	2.97	0.40	1.39	0.20	9.31	0.79	0.79	0.99	0.59	1.19	1.19	3.56	0.79	0.79	0.40	0.00	0.40	3.37	0.99	0.00	1.19	1.19	13.27	1.39	7.52	4.16	2.57	1.78	2.38	0.40	0.79	3.37	0.40	0.00	0.20	0.00	4.95	5.74	0.40	0.20	0.00	0.00	2.77	0.00	2.77	0.20	0.00	16.24
500_2012_Walling,MichaelG_ForgottenSacrifice_HIST.txt	1	505	18.70	27.13	74.46	0.20	48.32	4.55	2.18	0.20	0.40	0.79	0.00	0.79	2.38	9.11	6.73	4.55	2.77	3.37	0.40	2.77	15.84	7.92	0.79	3.17	2.38	0.20	4.75	0.00	0.00	0.59	8.71	1.58	7.13	0.59	5.54	0.59	12.87	0.59	0.59	0.59	3.17	0.00	1.58	5.54	3.17	1.58	0.40	0.00	0.79	0.99	0.40	0.20	0.20	0.20	13.86	2.38	5.74	4.75	0.79	1.78	0.40	0.00	1.19	0.59	2.38	0.00	0.40	0.00	5.54	9.31	0.20	0.20	0.00	0.00	2.18	0.79	1.19	0.00	0.00	18.42
500_2013_Ambrose,Stephen_UndauntedCourage_HIST.txt	1	501	25.05	30.74	71.26	1.40	45.71	3.59	1.00	0.00	0.00	0.00	0.80	0.20	2.59	12.57	6.99	4.99	5.19	0.80	0.20	2.79	16.77	4.39	0.40	0.60	0.80	0.00	3.59	0.00	0.00	0.20	3.19	1.60	1.60	0.20	1.20	0.20	10.98	1.40	1.00	1.20	0.40	0.40	0.60	4.79	1.00	1.40	1.00	0.00	0.20	2.59	0.20	0.20	2.00	0.20	17.96	2.20	11.18	4.39	2.00	1.20	0.60	0.80	0.00	1.20	0.60	0.00	0.00	0.00	4.19	6.99	0.00	0.00	0.00	0.00	0.80	0.00	0.80	0.40	0.00	13.37
500_2013_Aslan,Reza_Zealot_HIST.txt	1	505	28.06	22.77	78.61	0.00	50.50	6.14	2.97	0.00	0.00	1.78	0.59	0.59	3.17	15.25	4.95	3.56	0.20	3.37	1.19	2.38	15.25	5.54	0.40	1.78	1.78	0.00	6.53	0.00	0.00	0.59	2.97	1.78	1.19	0.00	0.20	0.40	10.89	0.20	0.99	0.99	1.98	1.19	0.79	4.95	1.19	2.77	1.19	0.20	0.79	0.99	0.40	0.20	0.00	0.40	13.47	0.20	9.90	3.37	1.39	1.19	0.99	0.20	3.37	5.74	0.20	0.00	0.00	0.20	3.37	5.35	0.59	0.00	0.00	0.20	1.98	0.00	0.79	0.00	0.00	11.29
500_2013_Atkinson,Rick_TheGunsatLastLight_HIST.txt	1	503	17.96	27.83	68.39	0.99	41.35	2.78	0.80	0.00	0.00	0.00	0.20	0.60	1.99	8.55	6.36	3.98	4.77	0.40	0.40	2.19	14.51	4.97	0.99	1.99	2.39	0.00	3.18	0.00	0.00	0.99	2.98	0.80	2.19	0.00	1.19	0.80	12.33	0.80	0.60	1.19	2.39	0.60	0.80	5.77	1.59	2.39	0.60	0.60	0.40	3.78	1.39	0.80	0.00	1.59	14.31	2.19	7.36	5.37	1.19	1.39	1.19	1.99	0.99	0.20	1.59	0.00	0.00	0.40	5.57	6.36	0.20	0.60	0.00	0.00	1.19	5.57	0.80	0.00	0.00	19.68
500_2013_Atwood,Margaret_MaddAddam_CT.txt	1	503	21.87	27.04	71.77	0.20	45.73	7.36	5.57	0.00	0.00	0.00	1.99	3.58	1.79	10.93	8.55	5.37	5.37	2.98	0.00	2.19	12.52	6.96	0.20	1.59	0.40	0.00	10.74	0.99	0.40	1.39	4.57	3.18	1.39	0.40	0.60	0.40	11.93	1.59	1.59	0.20	0.20	0.80	1.19	5.37	0.80	0.80	0.40	0.20	0.20	2.98	0.60	1.79	0.60	0.00	11.33	0.60	6.16	4.57	1.59	1.59	1.99	0.20	1.39	0.60	1.59	0.00	0.20	0.00	4.57	7.55	0.20	0.00	0.00	0.00	4.17	0.00	0.60	0.00	0.00	15.71
500_2013_Baker,Kevin_TheBigCrowd_CT.txt	1	504	16.80	19.25	80.16	0.40	52.78	9.52	7.14	0.00	0.00	0.20	3.37	3.57	2.38	10.52	7.14	3.17	4.17	1.79	0.60	3.17	16.07	5.36	0.40	3.97	2.38	0.40	11.11	0.60	0.20	1.39	3.57	1.98	1.59	0.40	0.40	0.60	13.89	0.79	0.79	1.19	1.98	2.18	0.60	5.95	1.19	3.97	1.79	1.39	0.79	2.38	1.59	0.20	0.60	0.20	18.65	2.98	8.73	6.94	0.40	2.18	0.79	0.20	0.60	0.20	0.20	0.00	0.00	0.20	5.36	6.75	0.20	0.00	0.20	0.40	1.98	0.40	1.59	0.00	0.00	16.07
500_2013_Baker,Nicholson_TravellingSprinkler_CT.txt	1	501	12.85	14.97	85.43	0.00	54.89	17.56	12.77	7.98	1.20	1.60	1.60	0.40	4.79	7.98	17.96	8.78	7.39	8.98	0.20	5.39	9.78	3.79	2.40	1.60	1.80	0.00	10.58	0.00	0.40	0.20	4.79	3.39	1.40	0.40	0.80	0.00	15.57	1.60	0.80	3.19	2.99	0.80	0.40	3.99	3.19	3.99	0.40	2.59	0.20	3.79	0.20	0.20	0.20	3.19	12.38	2.40	4.59	4.79	1.00	0.60	1.20	0.40	1.20	0.20	0.40	0.00	0.00	0.00	7.39	4.19	0.40	0.00	0.40	0.00	0.80	4.79	2.99	0.00	0.00	20.76
500_2013_Beck,Glenn_MiraclesandMassacres_HIST.txt	1	502	16.73	20.32	77.89	0.00	52.59	10.76	7.37	0.40	0.00	0.40	6.18	0.40	3.39	7.97	10.56	7.17	6.18	2.19	1.39	3.39	14.94	5.18	1.39	2.79	1.39	0.20	10.56	0.00	0.00	0.80	5.98	3.98	1.99	0.40	1.39	0.00	13.15	2.19	0.40	1.20	3.59	0.80	0.80	2.99	3.19	1.99	1.00	0.40	0.60	2.79	2.39	0.00	0.40	0.00	13.75	2.39	7.17	4.18	0.20	0.60	0.60	0.40	0.00	0.00	0.00	0.00	0.20	0.20	5.38	4.58	0.00	0.00	0.40	0.20	1.99	1.99	1.59	0.00	0.00	15.74
500_2013_Boot,Max_AnEpicHistoryof_HIST.txt	1	511	20.44	25.44	69.67	1.17	45.40	5.87	2.54	0.00	0.00	0.00	0.00	2.54	3.33	10.57	6.07	3.52	3.91	1.37	0.78	1.76	14.87	3.72	1.17	3.33	1.76	0.00	4.70	0.00	0.20	0.00	6.07	0.98	5.09	0.39	3.33	1.17	11.15	0.78	0.20	1.57	1.17	0.98	0.59	4.89	0.78	1.57	0.20	0.00	1.17	1.76	0.98	0.39	0.00	0.39	17.22	2.74	8.22	7.05	0.39	0.98	0.39	0.59	0.00	0.59	1.17	0.00	0.00	0.39	5.09	7.83	0.20	0.00	0.00	0.00	4.50	0.39	0.20	0.59	0.00	17.22
