Filename	Seg	WC	WPS	Sixltr	Dic	Numerals	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
1250_2013_Gillmor,Don_MountPleasant_CT.txt	1	1258	13.67	21.30	80.29	0.24	51.19	13.99	8.90	0.95	0.24	0.56	5.01	2.15	5.09	8.11	14.79	8.35	9.70	2.94	0.95	2.70	11.92	5.09	1.59	1.59	1.51	0.00	12.00	0.40	0.24	0.56	4.13	2.07	2.07	0.16	0.64	0.64	11.21	1.67	0.95	1.75	1.75	0.72	0.32	3.42	1.91	3.42	0.95	1.51	0.72	3.58	1.27	0.32	0.48	1.59	13.51	2.15	5.56	5.80	1.67	0.95	2.15	0.56	2.46	0.24	0.56	0.00	0.08	0.24	6.68	7.00	0.00	0.16	0.64	0.00	1.51	3.82	2.86	0.16	0.24	22.58
1250_2013_Goodwin,DorisKearns_TheBullyPulpit_HIST.txt	1	1249	23.57	27.86	76.30	0.64	49.64	8.49	6.65	0.80	0.00	0.00	4.96	0.88	1.84	8.97	9.05	6.24	5.36	2.00	0.88	2.32	16.09	4.96	0.88	2.24	2.24	0.08	11.61	0.40	0.80	1.12	4.16	2.96	1.20	0.56	0.16	0.40	10.41	1.20	0.32	1.60	1.36	1.76	0.32	3.52	0.96	0.80	0.24	0.24	0.24	0.96	0.40	0.32	0.40	0.00	17.61	2.32	8.09	7.05	2.56	2.32	0.72	0.80	0.16	0.32	0.00	0.00	0.00	0.00	4.64	7.85	0.00	0.08	0.00	0.16	1.36	4.64	1.60	0.00	0.08	19.94
1250_2013_Grady,Wayne_EmancipationDay_CT.txt	1	1253	18.70	15.64	84.20	0.08	57.14	13.41	8.78	0.32	0.00	0.48	6.94	1.04	4.63	6.78	12.85	7.58	8.30	2.31	0.80	5.99	14.05	8.14	1.84	2.79	0.96	0.00	13.57	2.08	0.08	0.56	2.79	1.76	1.04	0.00	0.48	0.16	13.57	1.28	0.88	1.84	2.87	1.04	0.40	4.07	3.43	4.47	1.36	1.04	1.60	3.19	2.31	0.48	0.08	0.32	15.24	1.60	7.10	7.26	1.52	0.56	1.04	1.12	1.20	0.24	0.72	0.00	0.00	0.40	4.95	7.50	0.00	0.00	0.48	0.00	0.96	2.23	2.63	0.00	0.08	18.52
1250_2013_Grisham,John_SycamoreRow_CT.txt	1	1257	14.45	17.98	80.75	0.24	53.30	9.47	6.13	0.08	0.00	0.00	5.41	0.56	3.34	10.34	12.09	7.64	9.94	0.95	0.72	3.82	12.81	6.05	1.51	1.43	2.23	0.00	10.34	0.40	0.08	1.27	3.42	1.83	1.59	0.56	0.40	0.40	15.27	1.83	0.95	0.88	1.75	1.51	0.95	5.89	1.59	2.47	1.03	0.56	0.88	2.23	1.59	0.56	0.00	0.16	16.55	2.07	8.35	5.81	1.59	1.03	0.56	0.56	0.32	0.48	0.64	0.16	0.00	0.08	6.76	6.44	0.16	0.00	0.32	0.00	1.35	0.64	1.03	0.00	0.00	16.15
1250_2013_Humphries,Suzanne_DissolvingIllusions_HIST.txt	1	1263	23.83	26.44	76.56	2.14	48.46	3.17	0.95	0.00	0.16	0.16	0.00	0.63	2.22	11.32	6.81	4.67	4.12	2.14	0.32	3.33	15.28	6.73	0.79	3.25	1.90	0.00	5.07	0.79	0.08	1.66	3.17	1.27	1.90	0.32	0.79	0.40	12.51	0.55	1.19	0.87	2.06	1.11	0.79	5.54	1.50	1.43	0.79	0.16	0.00	1.98	0.32	1.43	0.00	0.24	17.10	1.74	11.01	4.12	1.74	1.50	1.03	2.38	0.87	0.00	1.27	0.08	0.16	0.08	5.15	5.30	0.32	0.32	0.00	0.00	2.30	0.95	0.08	1.19	0.00	15.76
1250_2013_Ireland,Ann_TheBlueGuitar_CT.txt	1	1259	12.98	19.94	81.02	0.00	52.03	12.63	7.70	0.08	0.48	0.56	5.00	1.59	4.92	8.66	10.09	6.12	3.42	5.08	0.71	3.81	13.26	5.32	1.11	2.38	2.07	0.00	11.12	0.00	0.08	0.79	3.81	2.54	1.19	0.71	0.00	0.16	13.74	1.51	1.03	1.11	2.38	0.95	1.03	5.24	1.83	5.24	1.19	2.54	1.27	2.54	1.91	0.24	0.08	0.32	17.47	1.43	9.21	6.51	0.79	1.11	2.94	0.08	0.24	0.48	0.08	0.00	0.16	0.24	6.59	7.15	0.24	0.08	0.95	0.24	1.67	4.85	2.07	0.00	0.00	23.11
1250_2013_Jackson,Kevin_Mayflower_HIST.txt	1	1258	24.67	19.32	80.45	0.40	56.76	8.51	4.37	0.00	0.00	0.00	2.07	2.31	4.13	9.14	10.97	7.55	6.52	2.46	1.03	3.58	15.66	7.15	0.64	3.50	3.82	0.00	6.04	0.00	0.24	0.32	3.74	1.83	1.91	0.32	0.64	0.56	14.39	0.48	1.43	1.51	2.54	0.72	0.79	5.33	2.46	1.43	0.40	0.08	0.56	2.78	1.67	0.72	0.00	0.40	16.06	2.38	7.79	5.56	0.79	1.35	0.87	0.16	0.48	0.32	0.40	0.00	0.08	0.08	4.05	5.88	0.64	0.00	0.00	0.00	2.15	0.00	0.56	0.00	0.00	12.64
1250_2013_Johnston,Wayne_TheSonofaCertainWoman_CT.txt	1	1258	22.46	15.66	88.08	0.00	60.25	17.97	10.97	6.36	0.24	0.56	2.70	1.11	7.00	6.52	14.86	8.66	8.74	4.21	0.79	3.82	14.31	8.03	1.35	2.94	2.07	0.00	10.41	0.95	0.00	0.87	2.86	1.67	1.11	0.08	0.16	0.40	16.38	1.83	1.27	1.83	5.09	1.43	0.56	4.05	2.86	3.34	1.19	1.03	1.11	5.64	3.02	2.31	0.08	0.32	11.92	1.75	5.09	5.96	1.19	0.79	0.32	0.08	0.24	0.16	0.08	0.00	0.08	0.95	4.37	6.52	0.00	0.08	0.08	0.00	1.43	2.07	2.70	0.00	0.00	16.61
1250_2013_Kiernan,Denise_TheGirlsofAtomicCity_HIST.txt	1	1254	16.95	19.78	82.22	0.40	53.67	10.93	5.90	1.12	0.16	0.24	1.75	2.63	5.02	9.97	11.24	5.90	7.34	2.71	0.64	2.87	14.27	6.14	1.99	2.39	0.96	0.00	10.21	0.00	0.00	0.80	4.15	2.15	1.99	0.48	0.72	0.64	19.78	3.91	2.31	1.12	1.99	1.52	0.56	6.14	1.99	1.83	0.16	1.28	0.32	1.04	0.24	0.48	0.16	0.16	14.99	1.52	7.66	5.66	2.71	1.59	0.64	0.40	0.16	0.24	0.40	0.00	0.00	0.08	5.58	6.46	0.08	0.08	0.40	0.24	1.44	0.64	0.56	0.00	0.00	14.83
1250_2013_Kilmeade,Brian_GeorgeWashingtonsSecretSix_HIST.txt	1	1256	24.15	26.43	75.32	0.64	48.41	4.62	2.15	0.00	0.00	0.00	0.56	1.59	2.47	11.23	8.20	5.89	5.41	0.80	1.04	2.71	14.97	6.45	0.64	2.71	1.04	0.00	5.02	0.00	0.00	0.64	6.05	3.58	2.39	0.16	1.04	1.19	13.54	0.56	1.11	1.99	2.07	0.80	1.51	4.86	1.99	0.80	0.32	0.24	0.16	0.96	0.24	0.32	0.00	0.40	18.87	2.07	11.07	5.49	1.51	3.50	0.64	0.16	0.64	0.16	0.24	0.00	0.16	0.00	3.98	5.81	0.08	0.16	0.00	0.16	1.27	0.48	0.80	0.08	0.00	12.42
1250_2013_Koch,Herman_TheDinner_CT.txt	1	1257	17.46	13.52	90.77	0.16	62.05	16.79	10.58	4.14	1.43	1.51	2.55	0.95	6.21	7.48	16.55	10.34	4.53	9.23	1.51	5.09	13.68	6.68	2.78	3.82	1.83	0.16	12.49	1.11	0.08	1.35	3.74	2.31	1.43	0.32	0.32	0.64	16.47	2.31	1.11	1.99	3.26	2.55	0.48	2.86	3.34	2.86	0.88	1.11	0.88	2.55	0.48	0.32	0.08	1.75	16.39	2.47	6.60	8.04	0.88	0.72	1.59	0.80	0.32	0.16	0.00	0.00	0.08	0.95	5.49	4.93	0.24	0.72	0.24	0.00	1.19	2.23	3.90	0.00	0.00	18.38
1250_2013_Krauthammer,Charles_ThingsthatMatter_HIST.txt	1	1267	14.73	25.34	81.77	0.79	51.78	11.76	7.42	2.05	1.66	0.16	3.16	0.39	4.34	7.34	11.21	7.58	5.76	3.47	1.03	3.87	13.02	5.68	1.50	2.60	1.42	0.00	9.55	0.55	0.24	1.10	5.45	4.34	1.03	0.08	0.47	0.08	17.13	2.13	1.74	1.03	1.66	2.68	0.55	4.89	2.29	1.66	0.63	0.24	0.71	1.42	0.32	0.87	0.32	0.00	16.73	1.74	6.71	8.13	2.05	1.42	2.13	0.16	0.08	0.95	0.32	0.08	0.08	0.08	6.47	7.10	0.71	0.00	0.39	0.00	2.92	0.32	1.50	0.24	0.00	18.55
1250_2013_Kyle,Chris_AmericanGun_HIST.txt	1	1251	18.95	20.14	80.18	0.48	53.56	12.31	8.15	3.12	1.20	1.60	1.36	0.88	4.16	9.43	9.83	6.39	4.80	3.60	0.88	2.64	15.51	5.92	0.80	3.20	1.36	0.08	8.95	0.40	0.16	0.56	5.68	2.96	2.56	0.08	1.92	0.08	15.19	2.56	1.84	0.56	2.08	1.12	0.32	6.00	1.60	1.44	0.64	0.32	0.48	1.04	0.64	0.16	0.16	0.08	14.79	2.00	7.59	5.20	2.24	2.56	1.04	0.08	0.40	0.16	0.40	0.08	0.16	0.08	5.44	5.12	0.16	0.56	0.00	0.00	1.36	0.16	2.64	0.24	0.56	15.83
1250_2013_Landay,William_DefendingJacob_CT.txt	1	1257	11.53	15.35	84.33	0.40	57.52	14.72	9.39	2.86	0.00	1.59	4.22	0.72	5.33	8.99	13.37	8.27	7.80	4.22	0.56	3.90	12.73	4.61	1.99	2.23	2.07	0.08	10.58	0.16	0.08	1.43	4.46	2.55	1.83	0.08	0.80	0.40	16.15	2.07	1.83	0.95	2.23	1.83	0.56	3.98	3.10	1.51	0.48	0.48	0.48	1.83	1.43	0.24	0.24	0.00	14.16	1.43	6.21	6.05	3.26	1.59	0.48	0.16	0.56	0.08	0.32	0.24	0.08	0.24	7.56	6.76	0.88	0.08	1.27	0.00	1.83	4.53	1.35	0.08	0.08	23.87
1250_2013_Lawson,Mary_RoadEnds_CT.txt	1	1251	10.43	11.19	84.09	0.08	56.99	12.47	8.47	1.04	0.56	1.52	3.12	2.24	4.00	10.55	16.63	8.63	9.43	4.80	0.72	4.24	13.91	6.39	1.52	1.76	1.52	0.00	10.55	0.00	0.00	0.32	3.28	2.00	1.28	0.16	0.72	0.24	14.87	1.20	1.04	1.36	1.92	0.80	0.56	6.39	2.24	5.60	2.80	2.32	0.40	1.20	1.12	0.08	0.00	0.00	19.66	3.84	10.07	5.36	0.40	1.12	0.64	0.24	0.00	0.16	0.00	0.32	0.00	0.08	7.75	5.84	0.00	0.08	1.36	0.48	0.32	6.71	3.04	0.00	0.00	25.50
1250_2013_LeirenYoung,Mark_FreeMagicSecretsRevealed_CT.txt	1	1255	15.12	17.13	81.99	0.24	52.51	12.03	7.81	4.38	0.72	0.56	1.91	0.24	4.22	8.37	12.75	7.17	8.45	2.07	0.64	4.30	12.99	5.74	1.91	2.23	1.75	0.08	8.13	0.32	0.24	1.59	4.30	1.75	2.55	0.56	0.88	0.56	14.02	1.51	0.56	2.07	2.55	1.43	0.56	4.94	1.99	3.59	1.67	0.88	0.96	4.14	2.71	0.96	0.24	0.24	12.75	2.15	5.66	5.34	1.99	1.43	0.64	0.08	0.24	0.88	0.80	0.08	0.00	0.88	5.98	5.42	0.00	0.00	0.48	0.16	1.43	4.06	3.11	0.00	0.00	20.24
1250_2013_Lemaitre,Pierre_Alex_CT.txt	1	1255	14.76	15.38	88.76	0.08	59.92	17.69	12.35	0.64	0.00	0.48	10.92	0.32	5.34	8.05	14.74	8.61	5.02	7.89	0.64	5.98	13.55	6.69	2.23	1.91	1.75	0.00	14.26	0.00	0.00	1.67	4.46	2.15	2.31	1.20	0.32	0.08	17.13	3.67	1.04	1.75	3.59	2.15	0.56	3.43	2.63	3.98	2.71	0.24	1.04	2.15	1.67	0.32	0.00	0.16	16.89	1.91	7.81	7.49	0.64	1.43	1.27	0.64	1.27	0.08	0.08	0.00	0.08	0.48	6.77	6.77	0.00	0.64	0.08	0.00	0.96	0.64	3.43	0.16	0.00	19.20
1250_2013_MacMillan,Margaret_TheWarthatEndedPeace_HIST.txt	1	1258	28.59	23.61	77.27	1.51	52.38	5.64	1.51	0.08	0.08	0.00	0.40	0.95	4.13	11.69	8.51	4.93	6.68	0.95	0.24	2.70	18.36	6.84	0.32	3.26	1.11	0.00	3.42	0.08	0.08	0.32	6.68	2.31	4.37	0.79	2.38	0.87	11.05	0.79	0.24	0.40	2.23	0.48	0.40	6.20	0.95	1.35	0.40	0.48	0.40	1.03	0.64	0.16	0.00	0.24	17.73	2.62	10.65	4.37	1.59	1.43	0.40	0.32	0.08	0.56	0.95	0.00	0.32	0.08	3.66	6.92	0.24	0.40	0.08	0.00	1.43	0.48	0.40	0.00	0.00	12.96
1250_2013_Manchester,William_TheGloryandtheDream_HIST.txt	1	1259	19.67	28.04	74.98	0.71	47.10	5.16	3.02	0.00	0.00	0.16	0.87	1.99	2.14	11.12	8.90	6.20	6.91	1.03	0.56	2.54	13.19	5.64	0.71	2.38	2.07	0.00	5.48	0.08	0.16	0.56	4.53	2.22	2.30	0.24	0.95	0.56	11.36	1.03	1.19	1.19	2.22	1.11	0.87	3.81	1.03	1.35	0.71	0.40	0.24	1.51	0.48	0.32	0.08	0.71	15.81	2.14	8.02	5.16	3.57	2.38	0.95	0.79	1.59	0.08	0.24	0.00	0.00	0.08	5.48	7.39	0.08	1.19	0.00	0.00	2.07	2.38	1.35	0.00	0.56	19.70
1250_2013_Manco,Jean_AncestralJourneys_HIST.txt	1	1251	17.14	23.90	74.18	1.20	52.76	8.31	3.76	0.00	1.44	1.28	0.32	0.72	4.56	8.31	10.31	8.07	4.24	4.48	0.40	3.36	17.27	5.28	0.64	2.80	1.20	0.08	8.07	0.64	0.00	1.84	1.68	1.20	0.48	0.16	0.00	0.08	12.95	1.84	1.60	1.28	2.08	0.64	0.24	3.84	2.08	0.88	0.40	0.08	0.32	0.80	0.40	0.32	0.08	0.00	13.91	1.52	6.16	5.60	1.92	1.84	0.80	0.24	0.24	0.08	0.08	0.00	0.00	0.00	5.84	3.04	0.08	0.00	0.80	0.00	1.44	0.00	0.48	1.04	0.08	13.35
1250_2013_Manning,Kate_MyNotoriousLife_CT.txt	1	1252	10.35	14.06	86.50	0.32	61.10	18.13	13.90	6.47	1.04	0.16	3.12	3.12	4.23	7.59	12.62	8.31	7.91	2.08	1.28	4.63	14.22	7.03	1.92	1.60	1.20	0.08	10.62	0.56	0.08	0.56	4.71	1.52	3.19	0.72	0.96	0.88	15.42	2.08	1.12	2.00	1.52	0.72	0.48	5.43	2.80	3.43	0.88	1.12	1.28	2.96	1.92	0.32	0.08	0.64	14.46	1.68	7.51	4.87	0.56	0.56	0.80	0.96	0.24	0.48	1.44	0.00	0.08	0.00	9.35	5.59	0.16	0.00	0.32	0.00	0.40	0.00	1.12	0.00	1.12	17.89
1250_2013_Marias,Javier_TheInfatuations_CT.txt	1	1262	39.44	16.32	90.41	0.00	64.10	16.72	11.25	2.46	1.74	0.24	4.04	2.77	5.47	7.05	13.07	7.61	6.42	4.75	0.87	6.18	13.63	9.67	3.80	3.33	1.11	0.00	12.92	0.63	0.08	1.11	4.04	2.69	1.19	0.24	0.24	0.16	21.87	2.38	1.11	1.82	4.91	2.54	0.63	6.58	4.68	2.38	1.43	0.55	0.40	1.43	0.63	0.24	0.00	0.55	16.88	0.95	6.89	8.87	1.03	1.03	0.32	0.32	0.32	0.08	0.48	0.00	0.16	0.24	2.30	9.90	0.32	0.40	0.24	0.00	1.90	0.48	1.66	0.16	0.00	16.56
1250_2013_Mathis,Ayana_TheTwelveTribesofHattie_CT.txt	1	1252	15.46	15.26	81.23	0.08	52.56	10.22	8.07	0.16	0.24	0.56	5.27	1.84	2.16	10.70	11.26	7.03	7.19	2.00	1.04	3.83	14.14	5.99	0.88	1.12	1.12	0.00	13.18	0.80	0.40	2.00	3.27	2.08	1.20	0.16	0.00	0.48	12.22	0.72	0.40	1.68	1.12	0.64	0.40	5.91	1.92	4.55	1.52	0.96	1.60	2.64	0.96	0.96	0.16	0.72	18.05	2.80	9.35	6.55	0.80	0.96	0.56	2.72	0.64	0.08	0.32	0.16	0.32	0.48	5.99	4.79	0.16	0.48	0.24	0.24	0.32	1.84	1.92	0.00	0.00	15.81
1250_2013_McGill,Robert_OnceWeHadaCountry_CT.txt	1	1252	15.08	13.82	80.75	0.08	56.15	13.82	10.14	0.64	0.32	1.28	4.79	3.12	3.67	11.42	12.22	7.75	2.16	7.19	1.20	3.51	13.58	5.67	1.76	1.52	1.76	0.00	15.10	0.32	0.24	1.36	3.35	1.60	1.76	0.08	0.48	0.72	10.46	1.28	1.12	1.52	1.60	0.48	0.80	3.83	1.36	5.11	2.08	1.92	0.88	2.08	1.52	0.16	0.08	0.32	14.22	2.32	6.47	5.35	0.40	0.88	0.00	0.08	0.08	1.20	0.40	0.32	0.16	0.24	6.39	6.31	0.00	0.00	0.24	0.00	0.48	2.80	2.48	0.00	0.00	18.53
1250_2013_McMillan,Terry_WhoAskedYou_CT.txt	1	1252	11.81	9.90	91.61	0.16	62.30	21.73	16.13	8.63	0.48	2.88	3.91	0.24	5.59	5.59	17.09	11.02	3.59	10.62	1.52	4.87	12.06	6.63	3.35	2.16	1.44	0.48	13.34	1.12	0.00	0.64	4.55	2.72	1.76	0.32	0.72	0.24	16.13	1.36	1.68	1.76	2.80	0.88	0.48	4.55	4.07	3.35	0.56	1.76	0.96	2.56	1.20	0.64	0.32	0.48	13.26	2.16	6.23	4.87	1.52	0.88	0.40	1.20	1.36	0.40	0.00	0.32	0.16	0.40	6.87	4.55	0.00	0.16	1.92	0.00	0.88	7.19	5.35	0.08	0.00	26.68
1250_2013_Messud,Claire_TheWomanUpstairs_CT.txt	1	1259	19.98	16.52	89.04	0.08	60.76	14.85	9.61	5.40	1.99	1.11	0.24	0.87	5.24	7.55	14.46	9.21	3.57	8.82	0.71	5.16	12.23	8.58	3.34	3.81	1.91	0.87	8.10	0.48	0.16	1.43	6.35	3.42	2.94	0.71	1.75	0.24	20.10	2.22	1.83	1.35	3.26	2.46	0.48	6.27	3.89	2.30	0.64	0.56	1.03	1.91	1.43	0.40	0.24	0.16	13.74	1.03	8.26	4.37	1.83	0.64	0.48	1.35	0.00	0.16	0.48	0.08	0.08	0.24	4.37	8.42	0.16	0.40	0.48	0.16	1.51	0.79	4.45	0.00	0.16	20.17
1250_2013_Moore,Lisa_Caught_CT.txt	1	1255	15.49	14.18	82.95	0.16	59.60	13.31	10.04	0.00	0.00	0.08	7.33	2.63	3.27	10.60	14.34	9.80	8.76	2.07	1.12	3.03	15.30	6.93	0.80	1.27	1.04	0.16	12.11	0.08	0.08	0.40	2.95	0.96	1.99	0.00	0.32	0.72	14.98	1.51	0.32	2.31	1.51	1.04	0.56	6.77	1.99	4.38	2.15	0.72	1.27	2.95	2.23	0.24	0.24	0.24	17.93	2.07	10.12	5.10	0.64	0.88	1.12	0.40	0.24	0.08	0.08	0.00	0.00	0.08	6.45	2.87	0.00	0.08	0.00	0.00	0.88	0.00	1.67	0.00	0.00	11.55
1250_2013_Moyes,Jojo_MeBeforeYou_CT.txt	1	1252	10.98	16.85	85.30	0.08	57.19	17.49	12.14	1.36	0.64	1.20	8.63	0.32	5.35	8.47	11.50	7.51	1.44	7.99	1.28	3.51	16.13	3.67	1.68	1.52	0.96	0.00	13.34	0.00	0.00	0.64	2.64	1.68	0.96	0.24	0.08	0.32	11.74	1.28	0.40	1.12	2.16	0.48	0.96	4.55	1.68	5.27	1.68	1.04	1.92	3.04	2.00	0.24	0.24	0.56	19.49	3.27	10.38	5.75	0.64	0.96	1.12	0.72	0.08	0.08	0.16	0.00	0.00	0.16	7.91	4.79	0.08	0.00	1.20	0.08	0.48	6.39	2.32	0.00	0.00	23.08
1250_2013_Peace,David_RedorDead_CT.txt	1	1257	7.96	16.31	81.70	0.40	49.01	11.61	9.31	2.07	0.95	1.75	2.23	2.31	2.31	9.39	14.00	5.49	8.43	4.53	0.48	2.47	11.38	5.65	2.55	1.83	0.40	0.00	16.47	0.00	0.00	4.22	2.70	1.99	0.72	0.32	0.16	0.24	14.88	1.35	0.88	1.51	1.19	1.43	0.32	5.81	2.78	4.38	1.35	2.70	0.32	3.02	2.23	0.08	0.08	0.64	14.72	1.83	7.72	5.01	1.19	0.80	2.47	0.88	1.27	0.08	0.08	0.08	0.16	0.00	11.77	5.65	0.00	0.00	0.80	0.00	2.39	0.00	1.19	0.00	0.00	21.00
1250_2013_Pessl,Marisha_NightFilm_CT.txt	1	1252	18.41	17.57	83.31	0.00	57.19	14.78	11.18	5.59	0.08	1.04	3.59	0.88	3.59	9.74	11.26	7.67	6.47	2.48	0.40	4.71	14.62	6.39	1.68	2.24	0.96	0.24	8.23	0.00	0.32	0.96	2.88	1.04	1.84	0.48	0.56	0.72	13.10	1.60	0.72	1.44	2.64	1.28	0.80	3.51	2.56	4.23	2.32	0.32	1.28	2.80	1.92	0.64	0.00	0.24	18.45	2.88	8.47	7.19	0.48	0.72	0.72	0.64	0.32	0.24	0.32	0.00	0.00	0.24	5.43	6.95	0.24	0.00	0.24	0.00	0.40	0.00	2.80	0.00	0.00	15.89
1250_2013_Phillips,JayneAnne_QuietDell_CT.txt	1	1245	17.79	15.58	81.85	0.88	53.82	12.05	10.12	4.10	0.80	0.24	4.10	0.88	1.93	9.24	11.49	6.75	4.82	5.94	0.40	3.29	12.69	9.08	1.53	1.04	1.12	0.00	11.65	1.45	0.00	0.96	3.29	2.17	1.12	0.24	0.48	0.40	14.86	1.37	0.64	0.56	1.37	0.96	0.88	7.15	2.33	4.02	1.04	1.77	1.04	2.09	1.20	0.56	0.08	0.24	14.94	1.93	7.95	5.22	1.69	1.20	1.85	1.12	0.56	0.24	1.04	0.00	0.16	0.40	23.53	8.67	0.08	0.16	0.00	0.00	0.32	1.77	1.85	0.56	0.32	37.67
1250_2013_Piatigorsky,Anton_TheIronBridge_CT.txt	1	1266	15.82	22.12	77.09	0.00	48.34	12.32	8.61	0.87	0.00	0.16	6.56	1.03	3.71	8.06	7.90	5.13	3.32	3.24	0.63	1.97	13.27	6.24	0.95	2.69	0.79	0.00	12.48	2.05	0.08	0.87	3.95	1.58	2.37	0.79	0.55	0.08	13.82	1.74	1.03	1.03	1.58	1.50	0.71	6.00	1.26	3.71	1.34	0.87	1.03	4.58	2.45	0.95	0.24	1.18	11.37	1.34	6.32	3.87	1.34	0.87	1.26	0.55	0.55	0.47	0.16	0.55	0.00	0.16	5.69	6.08	0.32	0.08	0.24	0.39	2.53	2.37	2.84	0.00	0.00	19.27
1250_2013_Reza,Yasmina_HappyaretheHappy_CT.txt	1	1250	14.88	14.64	85.60	0.00	59.36	18.80	13.92	8.24	0.72	1.92	2.40	0.64	4.88	8.24	13.52	7.84	3.04	9.28	0.32	5.12	13.68	5.44	2.72	3.04	1.12	0.24	12.56	0.48	0.08	0.64	4.08	2.16	1.76	0.16	0.96	0.24	14.88	1.84	1.12	1.20	1.44	1.52	0.56	4.88	2.32	5.12	0.64	3.76	0.40	2.24	0.64	0.24	0.00	1.52	13.60	2.08	6.48	5.04	0.16	0.32	1.12	0.08	1.28	0.08	0.00	0.16	0.48	0.08	4.96	10.24	0.16	0.00	1.28	0.56	0.48	0.48	5.04	0.08	0.00	23.20
1250_2013_Rosenblatt,Roger_TheBoyDetective_CT.txt	1	1259	14.64	18.35	81.49	0.16	56.16	12.23	7.78	3.97	0.32	0.95	1.59	0.95	4.45	11.20	8.10	4.85	3.97	3.02	0.56	3.18	15.65	6.27	1.51	2.14	1.99	0.00	7.63	0.16	0.40	1.03	2.62	0.87	1.75	0.08	0.79	0.64	13.19	1.59	0.79	0.64	1.27	1.11	0.24	6.04	1.51	2.54	0.87	0.40	0.56	2.38	1.67	0.24	0.24	0.24	16.44	1.99	8.90	5.72	1.59	0.64	1.35	0.64	0.87	0.00	0.32	0.00	0.08	0.48	6.67	8.10	0.00	0.00	0.16	0.00	2.22	0.79	1.03	0.00	0.08	18.35
1250_2013_Schlosser,Eric_CommandandControl_HIST.txt	1	1265	17.57	21.74	72.57	1.34	47.19	5.22	1.66	0.16	0.00	0.40	0.32	0.79	3.56	13.12	7.98	5.77	5.69	0.47	0.32	2.37	13.12	5.93	0.63	1.98	2.29	0.00	2.85	0.00	0.00	0.32	2.85	0.87	1.98	0.47	0.47	0.63	13.83	1.11	1.98	1.42	1.66	0.79	0.79	5.77	1.34	3.64	1.50	0.16	1.19	2.61	1.50	0.55	0.08	0.47	17.00	1.90	10.51	4.19	0.95	1.34	0.55	0.24	0.24	0.00	0.24	0.00	0.00	0.32	5.77	7.04	0.08	0.08	0.00	0.00	2.77	1.11	1.11	0.16	0.00	17.08
1250_2013_Selvadurai,Shyam_TheHungryGhosts_CT.txt	1	1254	17.91	18.10	83.57	0.24	54.31	16.99	13.08	6.38	1.44	0.48	4.39	0.40	3.91	7.66	9.89	5.50	5.98	2.55	0.64	3.11	15.23	4.86	1.20	1.59	0.72	0.08	11.40	1.91	0.16	0.80	3.67	2.07	1.52	0.48	0.48	0.16	12.28	0.88	0.96	1.04	0.96	0.96	0.40	5.98	1.91	3.51	1.83	0.48	0.88	2.79	2.47	0.24	0.00	0.08	18.42	3.75	8.93	5.98	0.96	0.56	0.32	2.23	1.28	0.24	0.08	0.16	0.00	0.32	5.26	9.17	0.00	0.00	0.32	0.00	0.96	2.55	0.48	0.00	0.00	18.42
1250_2013_Shavit,Ari_MyPromisedLand_HIST.txt	1	1261	13.86	21.33	81.13	0.71	53.05	12.21	8.80	5.23	2.22	0.00	0.08	1.27	3.41	9.20	10.55	7.61	7.30	1.90	0.87	3.09	13.16	6.26	0.56	1.90	1.67	0.16	6.03	0.56	0.16	0.48	6.50	2.78	3.73	1.51	1.35	0.48	13.08	1.98	0.95	0.63	1.82	1.43	0.79	5.08	1.03	1.90	0.71	0.63	0.56	1.67	0.40	0.79	0.16	0.32	16.57	2.06	7.14	7.14	1.27	1.98	0.87	1.19	0.56	0.87	0.56	0.08	0.16	0.08	6.66	4.44	0.08	0.00	0.56	0.00	1.90	0.00	0.24	0.00	0.00	13.01
1250_2013_Szado,Ania_StudioSaintEx_CT.txt	1	1260	14.48	19.76	78.02	0.63	53.17	12.54	8.97	4.37	1.11	0.48	2.22	0.79	3.57	8.81	11.98	8.97	5.40	5.24	0.71	3.49	13.89	6.19	1.59	1.19	0.48	0.00	8.57	0.48	0.00	1.51	3.02	1.98	1.03	0.24	0.16	0.40	12.62	1.27	1.19	1.19	1.83	1.03	0.79	4.60	1.98	1.67	0.56	0.56	0.48	1.35	1.03	0.08	0.00	0.24	15.16	1.90	7.06	5.56	1.59	1.43	0.71	1.11	0.79	0.32	0.08	0.16	0.16	0.08	6.67	7.54	0.48	0.00	0.32	0.00	2.06	1.11	2.70	0.08	0.00	20.08
