filenames,synonymy,total.words,ttr
00003219_12000.txt,0.1786407767,517,0.5183752418
00003219_16500.txt,0.1980392157,511,0.4970645793
00003219_21000.txt,0.25,517,0.5415860735
00003219_57000.txt,0.2375249501,508,0.5196850394
00003219_61500.txt,0.261663286,497,0.5010060362
00003219_66000.txt,0.1428571429,508,0.5688976378
00003219_70500.txt,0.2049180328,489,0.5214723926
00003219_75000.txt,0.1825557809,494,0.5263157895
00003219_8000.txt,0.2272727273,533,0.4277673546
00003219_84500.txt,0.1823529412,512,0.5390625
00003219_89000.txt,0.228,501,0.5469061876
00003219_93500.txt,0.1794354839,499,0.5110220441
00003219_98000.txt,0.1713709677,498,0.5080321285
00003220_12000.txt,0.2374517375,518,0.5019305019
00003220_4000.txt,0.2198019802,513,0.5769980507
00003220_8500.txt,0.233201581,512,0.486328125
00003223_44500.txt,0.1891891892,485,0.5463917526
00003223_49000.txt,0.1402061856,490,0.512244898
00003223_53000.txt,0.1632231405,492,0.5609756098
00003223_6500.txt,0.231092437,480,0.5479166667
00003225_10500.txt,0.1425661914,491,0.5356415479
00003225_15000.txt,0.2016293279,491,0.4704684318
00003225_2000.txt,0.1633064516,498,0.4979919679
00003225_24500.txt,0.2032193159,497,0.5171026157
00003225_29000.txt,0.236328125,514,0.513618677
00003225_33500.txt,0.1371769384,503,0.5109343936
00003225_38000.txt,0.137524558,511,0.5499021526
00003225_42500.txt,0.1900990099,506,0.4604743083
00003225_47000.txt,0.1653225806,496,0.5181451613
00003225_83000.txt,0.2180293501,477,0.5262054507
00003232_1.txt,0.2842942346,504,0.4523809524
00003232_14000.txt,0.218875502,499,0.5470941884
00003232_18500.txt,0.1951710262,503,0.5387673956
00003232_23000.txt,0.2698412698,511,0.518590998
00003232_27500.txt,0.208984375,515,0.5145631068
00003232_32000.txt,0.2336633663,513,0.5477582846
00003232_36500.txt,0.2202380952,507,0.5226824458
00003232_41000.txt,0.2135728543,503,0.5228628231
00003232_45500.txt,0.1901960784,514,0.5856031128
00003232_5000.txt,0.228962818,515,0.4951456311
00003232_54500.txt,0.2315175097,520,0.4846153846
00003232_59000.txt,0.1940594059,507,0.5207100592
00003234_24000.txt,0.2158415842,505,0.5089108911
00003234_28500.txt,0.1830985915,499,0.5350701403
00003234_33000.txt,0.2124248497,501,0.5269461078
00003234_37500.txt,0.25,496,0.5342741935
00003234_42000.txt,0.2135728543,503,0.5666003976
00003234_46500.txt,0.1767068273,500,0.506
00003234_50500.txt,0.22,501,0.49500998
00003234_55000.txt,0.2323232323,497,0.490945674
00003234_6500.txt,0.1896207585,503,0.5347912525
00003241_10500.txt,0.2183673469,491,0.5295315682
00003241_15000.txt,0.2298387097,496,0.5383064516
00003241_2000.txt,0.2152917505,498,0.5542168675
00003241_24500.txt,0.2318548387,498,0.5301204819
00003241_60000.txt,0.1891348089,500,0.528
00003241_6500.txt,0.2173038229,500,0.528
00003241_69500.txt,0.2323232323,498,0.5401606426
00003241_74000.txt,0.1733067729,505,0.5148514851
00003241_78500.txt,0.2276422764,493,0.5659229209
00003258_10000.txt,0.1821862348,495,0.5333333333
00003258_104500.txt,0.1844262295,488,0.506147541
00003258_109000.txt,0.2142857143,491,0.5050916497
00003258_113500.txt,0.2024291498,498,0.5662650602
00003258_118000.txt,0.1777777778,500,0.552
00003258_122500.txt,0.273100616,488,0.4733606557
00003258_127000.txt,0.247464503,494,0.516194332
00003258_14500.txt,0.1734693878,493,0.4949290061
00003258_50000.txt,0.262195122,493,0.4929006085
00003258_5500.txt,0.186746988,507,0.5483234714
00003258_59500.txt,0.2394366197,501,0.5409181637
00003258_64000.txt,0.222,504,0.5476190476
00003258_68500.txt,0.2052313883,504,0.5396825397
00003258_73000.txt,0.1666666667,495,0.5313131313
00003258_77500.txt,0.2164328657,503,0.5606361829
00003258_82000.txt,0.2056451613,505,0.5326732673
00003258_86500.txt,0.1967871486,503,0.5447316103
00003258_91000.txt,0.2654320988,486,0.475308642
00003258_95500.txt,0.1356275304,495,0.4686868687
00003260_1000.txt,0.1891348089,503,0.5387673956
00003260_14500.txt,0.2261904762,505,0.5069306931
00003262_5000.txt,0.2694610778,500,0.492
00003264_101000.txt,0.2504854369,518,0.5057915058
00003264_105500.txt,0.2235528942,511,0.4266144814
00003264_1500.txt,0.1547619048,522,0.5344827586
00003264_19500.txt,0.2035573123,511,0.5694716243
00003264_24000.txt,0.1756756757,521,0.4798464491
00003264_28500.txt,0.1900191939,525,0.5047619048
00003264_33000.txt,0.2709163347,508,0.4980314961
00003264_37500.txt,0.1960784314,539,0.5157699443
00003264_42000.txt,0.236084453,538,0.5446096654
00003264_46500.txt,0.1839530333,513,0.5575048733
00003264_50500.txt,0.2364341085,521,0.4932821497
00003264_55000.txt,0.2184368737,501,0.49500998
00003264_91500.txt,0.2161100196,509,0.510805501
00003264_96000.txt,0.2047713718,507,0.5009861933
00003265_10000.txt,0.1801619433,504,0.5535714286
00003265_1500.txt,0.1375770021,490,0.5224489796
00003265_19500.txt,0.2152917505,502,0.5478087649
00003265_24000.txt,0.2101010101,501,0.5149700599
00003265_3500.txt,0.1875,499,0.5811623246
00003265_8000.txt,0.1827309237,501,0.5109780439
00003271_101500.txt,0.1717171717,498,0.6064257028
00003271_106000.txt,0.214,505,0.6079207921
00003271_110500.txt,0.185110664,498,0.5602409639
00003271_115000.txt,0.1912350598,503,0.5407554672
00003271_12000.txt,0.2352941176,500,0.548
00003271_37500.txt,0.2152917505,504,0.5833333333
00003271_42000.txt,0.2141414141,497,0.5271629779
00003271_46500.txt,0.1903807615,501,0.5628742515
00003271_50500.txt,0.1821862348,499,0.5370741483
00003271_55000.txt,0.2195121951,496,0.5282258065
00003271_6000.txt,0.1786447639,498,0.5080321285
00003271_64500.txt,0.2032193159,500,0.522
00003271_69000.txt,0.2383838384,499,0.5551102204
00003271_73500.txt,0.1975806452,500,0.564
00003271_78000.txt,0.1776447106,505,0.5782178218
00003271_82500.txt,0.2197580645,500,0.58
00003271_87000.txt,0.2165991903,498,0.5843373494
00003271_91500.txt,0.1863727455,501,0.5728542914
00003277_17000.txt,0.1337325349,507,0.5522682446
00003277_21500.txt,0.1859099804,518,0.5057915058
00003277_26000.txt,0.2309197652,522,0.4540229885
00003277_30500.txt,0.2696850394,513,0.4561403509
00003277_35000.txt,0.2582524272,520,0.5596153846
00003277_4000.txt,0.1640316206,514,0.53307393
00003277_44500.txt,0.1921568627,514,0.5233463035
00003277_49000.txt,0.2270058708,516,0.480620155
00003277_53000.txt,0.2644787645,522,0.5191570881
00003277_57500.txt,0.2380038388,525,0.4819047619
00003277_62000.txt,0.246031746,509,0.4931237721
00003277_66500.txt,0.2077669903,521,0.5201535509
00003280_12500.txt,0.236,500,0.458
00003280_17000.txt,0.191321499,509,0.4675834971
00003280_21500.txt,0.1758893281,514,0.5505836576
00003280_26000.txt,0.1983967936,500,0.488
00003280_30500.txt,0.2594059406,508,0.5275590551
00003280_35000.txt,0.2519379845,517,0.5183752418
00003280_4000.txt,0.1646586345,500,0.55
00003280_44500.txt,0.2400793651,504,0.4742063492
00003280_49000.txt,0.1663326653,505,0.5346534653
00003280_53000.txt,0.2609561753,503,0.5029821074
00003280_57500.txt,0.2514851485,507,0.4674556213
00003280_62000.txt,0.251497006,503,0.5168986083
00003280_66500.txt,0.1908548708,508,0.4940944882
00003286_111000.txt,0.2633744856,488,0.5266393443
00003286_115500.txt,0.2587268994,493,0.4949290061
00003286_120000.txt,0.2167689162,496,0.4939516129
00003286_12500.txt,0.2113821138,494,0.495951417
00003286_129500.txt,0.154158215,499,0.4609218437
00003286_134000.txt,0.2406639004,487,0.4579055441
00003286_138500.txt,0.245398773,489,0.4355828221
00003286_17000.txt,0.2008196721,488,0.5491803279
00003286_21500.txt,0.2479674797,498,0.5261044177
00003286_26000.txt,0.2586558045,492,0.4959349593
00003286_30500.txt,0.2641129032,496,0.4516129032
00003286_35000.txt,0.1734693878,492,0.5386178862
00003286_4000.txt,0.1659751037,484,0.5516528926
00003286_75500.txt,0.1700819672,493,0.4523326572
00003286_80000.txt,0.2346938776,494,0.4979757085
00003286_8500.txt,0.2024291498,508,0.5196850394
00003286_89500.txt,0.212371134,484,0.5041322314
00003286_94000.txt,0.206122449,504,0.5535714286
00003286_98500.txt,0.295687885,487,0.4825462012
00003298_12500.txt,0.1260162602,492,0.581300813
00003298_17000.txt,0.2955974843,477,0.4549266247
00003298_21500.txt,0.3006396588,469,0.4840085288
00003298_26000.txt,0.2126789366,490,0.4897959184
00003298_30500.txt,0.1488933602,500,0.502
00003298_35000.txt,0.1696969697,496,0.5201612903
00003298_4000.txt,0.1555555556,498,0.5281124498
00003312_11000.txt,0.2443991853,495,0.5353535354
00003312_15500.txt,0.215010142,503,0.5685884692
00003312_20000.txt,0.2290388548,490,0.5081632653
00003312_2500.txt,0.1875,497,0.5855130785
00003312_29500.txt,0.1376518219,494,0.544534413
00003312_34000.txt,0.1741803279,489,0.5889570552
00003312_38500.txt,0.2296747967,494,0.5708502024
00003312_43000.txt,0.282208589,493,0.5598377282
00003312_47500.txt,0.1918367347,491,0.549898167
00003312_51500.txt,0.2016293279,493,0.5537525355
00003312_56000.txt,0.1582150101,500,0.566
00003312_60500.txt,0.2262626263,497,0.5331991952
00003312_65000.txt,0.2032520325,492,0.5142276423
00003318_11000.txt,0.1612903226,502,0.5916334661
00003318_15500.txt,0.1740890688,499,0.5290581162
00003318_20000.txt,0.1595959596,509,0.5717092338
00003318_2500.txt,0.1693548387,505,0.5089108911
00003318_29500.txt,0.2085020243,499,0.5430861723
00003318_5500.txt,0.1616161616,501,0.5469061876
00003319_1000.txt,0.1863727455,503,0.5387673956
00003319_14500.txt,0.1869918699,494,0.508097166
00003319_19000.txt,0.2004048583,497,0.5110663984
00003319_23500.txt,0.2137096774,500,0.528
00003319_28000.txt,0.2580645161,501,0.4550898204
00003319_32500.txt,0.1653225806,499,0.5511022044
00003319_37000.txt,0.2184368737,499,0.5190380762
00003319_7500.txt,0.1046277666,501,0.5349301397
00003321_11500.txt,0.1694214876,486,0.5041152263
00003321_16000.txt,0.1521298174,503,0.5248508946
00003321_20500.txt,0.1694214876,487,0.5154004107
00003321_25000.txt,0.1209677419,510,0.6137254902
00003321_3000.txt,0.1486761711,499,0.5270541082
00003321_500.txt,0.1756097561,415,0.6120481928
00003321_9500.txt,0.2088353414,500,0.46
00003322_13500.txt,0.2309236948,500,0.48
00003322_18000.txt,0.1690140845,498,0.5040160643
00003322_22500.txt,0.1923076923,497,0.4949698189
00003322_27000.txt,0.2174796748,492,0.4634146341
00003322_31500.txt,0.1796875,514,0.5428015564
00003322_67500.txt,0.2064128257,499,0.4849699399
00003331_10000.txt,0.2327416174,517,0.5164410058
00003331_1500.txt,0.254789272,525,0.420952381
00003331_19500.txt,0.2450980392,512,0.53515625
00003331_24000.txt,0.2475247525,510,0.4823529412
00003331_6500.txt,0.3076923077,523,0.4684512428
00003333_10500.txt,0.2050290135,526,0.5019011407
00003333_15000.txt,0.2637571158,537,0.4674115456
00003333_2000.txt,0.250965251,524,0.4713740458
00003333_24500.txt,0.1898496241,534,0.4662921348
00003333_29000.txt,0.2337164751,531,0.4670433145
00003333_33500.txt,0.2857142857,531,0.5122410546
00003333_38000.txt,0.2796296296,541,0.449168207
00003333_74000.txt,0.2291262136,523,0.4741873805
00003333_78500.txt,0.2653927813,472,0.5296610169
00003335_10000.txt,0.3054298643,446,0.4551569507
00003335_1500.txt,0.1451612903,497,0.5955734406
00003335_19500.txt,0.2394366197,502,0.5498007968
00003335_24000.txt,0.2104208417,505,0.5762376238
00003335_28500.txt,0.2642276423,492,0.5020325203
00003335_33000.txt,0.2484848485,497,0.4949698189
00003335_37500.txt,0.1898989899,497,0.5935613682
00003335_42000.txt,0.2222222222,497,0.5211267606
00003335_46500.txt,0.2464646465,496,0.5463709677
00003335_50500.txt,0.2469635628,497,0.5150905433
00003335_55000.txt,0.18275154,495,0.4848484848
00003339_17000.txt,0.2769857434,495,0.5555555556
00003339_21500.txt,0.2963752665,472,0.4894067797
00003339_26000.txt,0.2857142857,472,0.5550847458
00003339_30500.txt,0.1979166667,484,0.5599173554
00003339_35000.txt,0.1595092025,503,0.5188866799
00003339_4000.txt,0.2134146341,496,0.5504032258
00003339_44500.txt,0.1399176955,492,0.5589430894
00003339_49000.txt,0.1727861771,476,0.5420168067
00003339_53000.txt,0.1829268293,496,0.5745967742
00003339_57500.txt,0.2848101266,479,0.5198329854
00003339_62000.txt,0.2564102564,470,0.529787234
00003339_66500.txt,0.1532091097,488,0.5942622951
00003339_71000.txt,0.1991786448,489,0.5582822086
00003342_17000.txt,0.2874743326,489,0.5173824131
00003342_21500.txt,0.2351738241,491,0.5295315682
00003342_26000.txt,0.2576687117,489,0.5194274029
00003342_30500.txt,0.2138492872,492,0.5365853659
00003342_35000.txt,0.1923076923,497,0.5211267606
00003342_4000.txt,0.2056451613,501,0.5548902196
00003342_44500.txt,0.2068965517,494,0.5101214575
00003342_49000.txt,0.2379032258,497,0.5472837022
00003342_53000.txt,0.2411642412,481,0.501039501
00003342_57500.txt,0.2090163934,488,0.506147541
00003342_62000.txt,0.1939393939,498,0.5240963855
00003342_66500.txt,0.2285714286,492,0.5040650407
00003342_71000.txt,0.2479338843,487,0.4845995893
00003345_28000.txt,0.2250996016,509,0.4499017682
00003345_32500.txt,0.1805825243,520,0.4807692308
00003345_37000.txt,0.255952381,516,0.515503876
00003345_41500.txt,0.2554027505,518,0.4903474903
00003345_46000.txt,0.2131782946,525,0.4761904762
00003345_50000.txt,0.1948818898,519,0.4489402697
00003345_7500.txt,0.1372180451,545,0.4697247706
00003346_11500.txt,0.1334661355,507,0.4654832347
00003346_16000.txt,0.1884920635,508,0.4881889764
00003346_20500.txt,0.1732283465,512,0.486328125
00003346_25000.txt,0.1299212598,514,0.5019455253
00003346_3000.txt,0.1775147929,514,0.486381323
00003346_34500.txt,0.15234375,520,0.5096153846
00003348_6500.txt,0.2206759443,504,0.5138888889
00003366_12500.txt,0.1768172888,515,0.5689320388
00003366_17000.txt,0.1772908367,505,0.5504950495
00003366_21500.txt,0.2682445759,512,0.546875
00003366_26000.txt,0.2514851485,512,0.54296875
00003366_30500.txt,0.1706349206,511,0.5772994129
00003366_35000.txt,0.188,508,0.5590551181
00003366_4000.txt,0.2015968064,505,0.5623762376
00003366_44500.txt,0.2297029703,508,0.5236220472
00003366_49000.txt,0.2868525896,503,0.5427435388
00003366_53000.txt,0.2702169625,510,0.4745098039
00003366_57500.txt,0.2509881423,508,0.5590551181
00003366_62000.txt,0.2670565302,516,0.4941860465
00003367_30000.txt,0.1812749004,505,0.5148514851
00003367_3500.txt,0.2024539877,490,0.5346938776
00003367_39500.txt,0.252,501,0.4550898204
00003367_44000.txt,0.2505050505,496,0.5080645161
00003367_48500.txt,0.203187251,506,0.5454545455
00003367_52500.txt,0.1876247505,501,0.5129740519
00003367_57000.txt,0.3055555556,505,0.4712871287
00003367_61500.txt,0.2909090909,497,0.4607645875
00003367_66000.txt,0.2784313725,510,0.4823529412
00003367_70500.txt,0.2851405622,501,0.5209580838
00003367_75000.txt,0.222,500,0.5
00003367_8000.txt,0.255489022,505,0.5069306931
00003367_84500.txt,0.2840466926,516,0.5329457364
00003374_30000.txt,0.2161616162,495,0.5050505051
00003374_3500.txt,0.2363636364,505,0.5108910891
00003374_39500.txt,0.1950207469,484,0.5165289256
00003374_44000.txt,0.256147541,489,0.5296523517
00003374_48500.txt,0.2268041237,486,0.5534979424
00003374_52500.txt,0.2485207101,509,0.5324165029
00003374_57000.txt,0.2064128257,500,0.512
00003374_8500.txt,0.1703853955,494,0.5708502024
00003376_12500.txt,0.2540045767,439,0.4988610478
00003376_17000.txt,0.1754032258,496,0.5483870968
00003376_21500.txt,0.1666666667,492,0.5630081301
00003376_26000.txt,0.2072649573,470,0.5553191489
00003376_30500.txt,0.2489270386,468,0.5128205128
00003378_108000.txt,0.2131474104,503,0.5467196819
00003378_112500.txt,0.1794871795,508,0.5275590551
00003378_117000.txt,0.2121807466,515,0.4446601942
00003378_15000.txt,0.2085769981,521,0.527831094
00003378_2000.txt,0.2485549133,521,0.4587332054
00003378_24500.txt,0.2030947776,539,0.4842300557
00003378_29000.txt,0.1814595661,511,0.5499021526
00003378_33500.txt,0.2007722008,530,0.4962264151
00003378_38000.txt,0.228962818,518,0.5347490347
00003378_42500.txt,0.2734375,518,0.5193050193
00003378_47000.txt,0.2082514735,512,0.529296875
00003378_51000.txt,0.2611218569,521,0.4740882917
00003378_55500.txt,0.2204724409,515,0.5339805825
00003378_92000.txt,0.1899224806,520,0.5288461538
00003378_96500.txt,0.2023809524,506,0.5256916996
00003384_10500.txt,0.2653465347,508,0.5019685039
00003384_15000.txt,0.2096774194,497,0.5331991952
00003384_2000.txt,0.1530815109,505,0.5465346535
00003384_24500.txt,0.1639676113,500,0.532
00003384_29000.txt,0.195959596,497,0.5311871227
00003384_33500.txt,0.1848906561,507,0.5601577909
00003384_38000.txt,0.1646825397,511,0.5225048924
00003384_42500.txt,0.1710261569,502,0.5577689243
00003384_47000.txt,0.2078431373,511,0.5127201566
00003384_51000.txt,0.2016460905,487,0.5503080082
00003384_55500.txt,0.2237354086,518,0.5308880309
00003385_23500.txt,0.2089249493,501,0.5668662675
00003385_4000.txt,0.1882591093,495,0.5333333333
00003385_8500.txt,0.2083333333,506,0.4565217391
00003389_102000.txt,0.2176591376,494,0.524291498
00003389_106500.txt,0.2172131148,490,0.5448979592
00003389_111000.txt,0.2290388548,495,0.4949494949
00003389_115500.txt,0.2029288703,478,0.5062761506
00003389_120000.txt,0.2891304348,461,0.4793926247
00003389_12500.txt,0.2210300429,466,0.5493562232
00003389_129500.txt,0.133611691,490,0.5224489796
00003389_14000.txt,0.2361396304,490,0.587755102
00003389_18500.txt,0.2096774194,497,0.5352112676
00003389_23000.txt,0.1605691057,492,0.5040650407
00003389_59000.txt,0.235042735,471,0.4968152866
00003389_63500.txt,0.222,502,0.4960159363
00003389_68000.txt,0.2591093117,494,0.4898785425
00003389_72500.txt,0.2076612903,496,0.5241935484
00003389_77000.txt,0.2328482328,481,0.5634095634
00003389_81500.txt,0.2067594433,508,0.5177165354
00003389_86000.txt,0.1873727088,495,0.5131313131
00003389_90500.txt,0.1711899791,482,0.520746888
00003389_95000.txt,0.2304526749,490,0.5306122449
00003391_1.txt,0.2840236686,508,0.4625984252
00003391_103500.txt,0.2389558233,498,0.5481927711
00003391_13000.txt,0.1916666667,486,0.5679012346
00003391_17500.txt,0.2275449102,504,0.5198412698
00003391_53500.txt,0.2085889571,491,0.5132382892
00003391_58000.txt,0.2293762575,499,0.5450901804
00003391_62500.txt,0.1929460581,486,0.5267489712
00003391_67000.txt,0.180698152,489,0.5501022495
00003391_71500.txt,0.1575630252,476,0.5462184874
00003391_76000.txt,0.1574642127,491,0.5641547862
00003391_80500.txt,0.2321792261,494,0.4979757085
00003391_85000.txt,0.1751054852,475,0.4947368421
00003391_9000.txt,0.2197125257,488,0.5245901639
00003391_94500.txt,0.3,493,0.5212981744
00003391_99000.txt,0.2044989775,491,0.5356415479
00003393_102500.txt,0.1849593496,494,0.5101214575
00003393_107000.txt,0.1816326531,495,0.4929292929
00003393_46500.txt,0.226,519,0.4739884393
00003393_50500.txt,0.281124498,502,0.4940239044
00003393_55000.txt,0.152892562,488,0.4774590164
00003393_6000.txt,0.2880324544,498,0.5140562249
00003393_64500.txt,0.1731160896,510,0.4901960784
00003393_69000.txt,0.2178217822,508,0.4665354331
00003393_73500.txt,0.2306122449,491,0.4480651731
00003393_78000.txt,0.1912350598,503,0.5208747515
00003393_82500.txt,0.1923847695,499,0.5070140281
00003393_87000.txt,0.1947791165,501,0.4810379242
00003393_91500.txt,0.1608961303,491,0.4704684318
00003393_96000.txt,0.180698152,488,0.487704918
00003397_10000.txt,0.2629482072,508,0.5334645669
00003397_46500.txt,0.2082514735,511,0.5107632094
00003397_50500.txt,0.282306163,510,0.5196078431
00003397_55000.txt,0.3147410359,509,0.5304518664
00003397_6000.txt,0.2609561753,503,0.5427435388
00003397_64500.txt,0.2817460317,506,0.5276679842
00003397_69000.txt,0.2456140351,523,0.5564053537
00003397_73500.txt,0.2342519685,514,0.5214007782
00003397_78000.txt,0.2707509881,512,0.55859375
00003397_82500.txt,0.1706827309,500,0.402
00003400_11000.txt,0.1656441718,489,0.5644171779
00003400_15500.txt,0.2469135802,486,0.5349794239
00003400_20000.txt,0.2343434343,495,0.5171717172
00003400_2500.txt,0.1928429423,506,0.5217391304
00003403_15500.txt,0.246031746,511,0.5009784736
00003403_20000.txt,0.2351778656,514,0.5389105058
00003403_2500.txt,0.1673306773,518,0.5714285714
00003403_29500.txt,0.267961165,525,0.4876190476
00003403_34000.txt,0.1461988304,518,0.5096525097
00003403_38500.txt,0.2430278884,509,0.4852652259
00003403_43000.txt,0.256916996,522,0.5191570881
00003403_47500.txt,0.2129277567,531,0.4161958569
00003403_51500.txt,0.2437619962,526,0.4980988593
00003403_56000.txt,0.2490421456,538,0.4553903346
00003403_60500.txt,0.1936758893,511,0.518590998
00003403_65000.txt,0.2697495183,528,0.4753787879
00003403_7000.txt,0.2204724409,519,0.5317919075
00003406_16000.txt,0.2283464567,511,0.4853228963
00003406_20500.txt,0.2538631347,457,0.5207877462
00003406_25000.txt,0.2317596567,470,0.5212765957
00003406_3000.txt,0.2144329897,487,0.5872689938
00003406_34500.txt,0.2330677291,502,0.5577689243
00003406_39000.txt,0.1752988048,503,0.5347912525
00003406_43500.txt,0.2231237323,498,0.5481927711
00003406_48000.txt,0.244488978,507,0.5424063116
00003406_52000.txt,0.2012072435,501,0.5329341317
00003406_56500.txt,0.256,508,0.5492125984
00003406_61000.txt,0.2584493042,507,0.483234714
00003406_65500.txt,0.2191780822,512,0.4921875
00003406_70000.txt,0.1789264414,514,0.4961089494
00003411_4000.txt,0.1569416499,500,0.504
00003411_44500.txt,0.1812627291,490,0.506122449
00003411_49000.txt,0.2147117296,504,0.501984127
00003411_53000.txt,0.2369477912,499,0.50501002
00003411_6500.txt,0.202811245,498,0.5120481928
00003415_10500.txt,0.1976047904,502,0.5577689243
00003415_15000.txt,0.2068273092,501,0.5109780439
00003415_2000.txt,0.1653225806,499,0.5571142285
00003415_24500.txt,0.1963562753,494,0.4736842105
00003415_29000.txt,0.163599182,495,0.5737373737
00003415_33500.txt,0.1370143149,490,0.5428571429
00003415_38000.txt,0.1983967936,503,0.5566600398
00003415_42500.txt,0.1497975709,498,0.5
00003418_33500.txt,0.3063241107,506,0.4743083004
00003418_38000.txt,0.1941747573,515,0.440776699
00003418_42500.txt,0.2437619962,524,0.4465648855
00003418_47000.txt,0.2832369942,519,0.4816955684
00003418_51000.txt,0.244140625,512,0.4765625
00003418_55500.txt,0.2322834646,509,0.4970530452
00003418_60000.txt,0.233201581,506,0.5454545455
00003418_6500.txt,0.24055666,504,0.496031746
00003418_69500.txt,0.2110453649,508,0.4842519685
00003418_74000.txt,0.2125984252,509,0.4950884086
00003418_78500.txt,0.2342519685,508,0.4527559055
00003418_83000.txt,0.2930693069,507,0.4280078895
00003418_87500.txt,0.278,508,0.4763779528
00003421_41500.txt,0.2397660819,520,0.5326923077
00003421_46000.txt,0.2461538462,526,0.4980988593
00003421_50000.txt,0.1926782274,528,0.5416666667
00003421_7000.txt,0.1862745098,522,0.4885057471
00003431_11000.txt,0.2355289421,502,0.5597609562
00003431_15500.txt,0.2307692308,496,0.5483870968
00003431_20000.txt,0.2128514056,500,0.582
00003431_2500.txt,0.2168674699,499,0.5751503006
00003431_29500.txt,0.2073170732,493,0.5354969574
00003431_34000.txt,0.2036290323,497,0.5533199195
00003431_38500.txt,0.2332657201,494,0.5647773279
00003431_43000.txt,0.2273641851,499,0.4929859719
00003431_47500.txt,0.1838383838,501,0.5429141717
00003435_1000.txt,0.1781376518,496,0.5887096774
00003435_14500.txt,0.1983967936,501,0.500998004
00003435_19000.txt,0.2052313883,503,0.606361829
00003435_23500.txt,0.2126789366,490,0.5285714286
00003435_28000.txt,0.2454361055,488,0.4795081967
00003435_32500.txt,0.3041749503,505,0.5108910891
00003435_4000.txt,0.2084168337,499,0.5470941884
00003435_8500.txt,0.1703406814,501,0.5808383234
00003443_12500.txt,0.2762645914,519,0.506743738
00003443_17000.txt,0.2692307692,525,0.5314285714
00003443_21500.txt,0.2071713147,508,0.5354330709
00003443_26000.txt,0.2755905512,511,0.5146771037
00003443_30500.txt,0.2385685885,505,0.5128712871
00003448_16000.txt,0.1790123457,486,0.487654321
00003448_20500.txt,0.2044534413,503,0.5328031809
00003448_25000.txt,0.2469635628,494,0.536437247
00003448_3000.txt,0.231557377,490,0.5163265306
00003448_34500.txt,0.2193158954,502,0.5458167331
00003448_39000.txt,0.2520491803,489,0.509202454
00003448_43500.txt,0.2174796748,498,0.5702811245
00003448_48000.txt,0.2611336032,494,0.504048583
00003448_52000.txt,0.2795918367,491,0.4399185336
00003448_7000.txt,0.2157676349,484,0.4524793388
00003450_11000.txt,0.1744421907,494,0.491902834
00003450_15500.txt,0.248496994,499,0.5290581162
00003450_20000.txt,0.2069672131,489,0.5173824131
00003450_56000.txt,0.1860940695,492,0.5325203252
00003450_60500.txt,0.2177419355,501,0.5369261477
00003450_65000.txt,0.1836734694,490,0.4897959184
00003450_7000.txt,0.1744421907,496,0.5201612903
00003450_74500.txt,0.25,495,0.5454545455
00003450_79000.txt,0.208677686,485,0.5340206186
00003450_83500.txt,0.2741935484,499,0.4909819639
00003450_88000.txt,0.2107438017,489,0.4989775051
00003450_92500.txt,0.197979798,498,0.5220883534
00003461_12500.txt,0.2250996016,502,0.4760956175
00003461_17000.txt,0.1948310139,503,0.5129224652
00003461_21500.txt,0.266,502,0.4143426295
00003461_26000.txt,0.1863354037,488,0.5225409836
00003461_62000.txt,0.1590457256,505,0.495049505
00003461_66500.txt,0.1916167665,502,0.4920318725
00003461_71000.txt,0.1752988048,508,0.4645669291
00003470_1000.txt,0.2552301255,480,0.475
00003470_14500.txt,0.2181818182,505,0.500990099
00003470_19000.txt,0.2206759443,509,0.4950884086
00003470_23500.txt,0.2222222222,526,0.463878327
00003470_28000.txt,0.1756487026,508,0.4960629921
00003470_32500.txt,0.2470119522,504,0.4742063492
00003470_37000.txt,0.256097561,494,0.451417004
00003470_41500.txt,0.2323232323,502,0.4541832669
00003470_46000.txt,0.1984126984,512,0.4609375
00003470_50000.txt,0.2431372549,513,0.4619883041
00003480_104000.txt,0.2011952191,507,0.4950690335
00003480_108500.txt,0.2529182879,517,0.4255319149
00003480_113000.txt,0.1898238748,519,0.493256262
00003480_117500.txt,0.2035573123,509,0.5068762279
00003480_122000.txt,0.2195608782,507,0.5049309665
00003480_126500.txt,0.2151394422,504,0.4920634921
00003480_131000.txt,0.18,503,0.4910536779
00003480_135500.txt,0.1483739837,495,0.5434343434
00003480_140000.txt,0.2588932806,508,0.5354330709
00003480_14500.txt,0.1787819253,513,0.5614035088
00003480_149500.txt,0.2327416174,510,0.4862745098
00003480_153500.txt,0.1927710843,499,0.5130260521
00003480_158000.txt,0.2383838384,494,0.54048583
00003480_194500.txt,0.1952662722,511,0.4363992172
00003480_199000.txt,0.2092555332,509,0.5324165029
00003480_203000.txt,0.2309197652,513,0.4814814815
00003480_207500.txt,0.2118811881,506,0.54743083
00003480_212000.txt,0.194980695,519,0.5105973025
00003480_216500.txt,0.1899224806,521,0.4568138196
00003480_221000.txt,0.3069105691,493,0.4543610548
00003480_225500.txt,0.2085020243,502,0.5059760956
00003480_230000.txt,0.1940594059,512,0.53515625
00003480_23500.txt,0.244488978,507,0.5463510848
00003480_239500.txt,0.2173038229,501,0.497005988
00003480_244000.txt,0.2083333333,508,0.5334645669
